Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
256,256,256,256,1-3037,18,13,1-3037,467,70,3,63,3129.583853304386,6.701464353970848
353,353,353,353,1-8681,11,15,1-8681,260,49,1,103,1146.414871275425,4.409287966443942
364,364,364,364,MLG02,18,13,MLG02,755,69,3,104,3167.360646724701,4.1951796645360275
158,158,158,158,MLG12,11,15,MLG12,569,36,1,62,1094.6380778551102,1.9237927554571357
484,484,484,484,MLG35,3,11,MLG35,44,16,0,18,33.02395808696747,0.7505445019765333
359,359,359,359,1-6166,4,7,1-6166,117,43,0,45,85.55989521741867,0.7312811557044331
316,316,316,316,1-4776,5,14,1-4776,33,14,0,9,22.511979043483734,0.6821811831358707
108,108,108,108,1-0917,3,11,1-0917,134,51,0,40,88.83101797103882,0.6629180445599911
83,83,83,83,1-1152,3,11,1-1152,112,19,0,56,71.96342515945435,0.6425305817808423
379,379,379,379,1-5228,4,7,1-5228,180,11,0,109,114.08952397108078,0.6338306887282266
199,199,199,199,1-0529,13,3,1-0529,124,46,0,31,75.31903892755508,0.6074116042544765
262,262,262,262,1-4394,21,17,1-4394,190,15,0,106,115.25219762325287,0.606590513806594
460,460,460,460,1-8044,13,3,1-8044,56,16,0,18,33.02395808696747,0.5897135372672763
147,147,147,147,1-7172,7,5,1-7172,284,44,0,130,166.95080840587616,0.5878549591756203
350,350,350,350,1-19891,21,17,1-19891,95,21,0,36,55.04791617393494,0.5794517491993151
130,130,130,130,MLG32,3,11,MLG32,79,16,0,31,45.319038927555084,0.5736587206019631
433,433,433,433,MLG55,2,22,MLG55,110,10,0,55,62.017649710178375,0.5637968155470762
320,320,320,320,1-0541,6,9,1-0541,132,9,0,69,74.25850600004196,0.5625644393942573
174,174,174,174,1-6568,13,3,1-6568,394,27,0,205,220.88396710157394,0.5606192058415582
248,248,248,248,1-19068,4,7,1-19068,77,4,0,40,41.83101797103882,0.5432599736498548
473,473,473,473,1-3174,9,19,1-3174,117,4,0,62,62.63807785511017,0.5353681867958134
