Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
256,256,256,256,1-3037,18,8,1-3037,467,70,3,57,3081.0899729114026,6.5976230683327675
364,364,364,364,MLG02,18,8,MLG02,755,67,3,277,3120.893377130851,4.133633612093843
353,353,353,353,1-8681,11,5,1-8681,260,25,1,78,1040.1757524050772,4.000675970788759
158,158,158,158,MLG12,11,5,MLG12,569,25,1,122,1048.736433248967,1.8431220267995905
108,108,108,108,1-0917,3,6,1-0917,134,60,0,22,64.28034042194486,0.47970403299958847
499,499,499,499,1-3135,13,3,1-3135,101,37,0,42,45.17155898734927,0.44724315829058686
358,358,358,358,MLG18,20,8,MLG18,72,27,0,22,31.280340421944857,0.4344491725270119
359,359,359,359,1-6166,4,14,1-6166,117,43,0,34,49.615071561187506,0.4240604406939103
142,142,142,142,MLG17,14,10,MLG17,76,28,0,20,31.891218565404415,0.419621296913216
416,416,416,416,1-3246,10,2,1-3246,116,38,0,6,39.167365569621325,0.3376497031863907
131,131,131,131,MLG13,8,4,MLG13,225,61,0,70,74.61926497891545,0.3316411776840687
28,28,28,28,1-7081,20,11,1-7081,99,30,0,9,31.751048354431987,0.3207176601457776
61,61,61,61,1-7306,8,4,1-7306,159,46,0,25,50.86402320675552,0.31989951702361963
332,332,332,332,1-6501,6,18,1-6501,107,19,0,77,33.981191476807,0.3175812287552056
270,270,270,270,1-5655,15,7,1-5655,31,8,0,9,9.751048354431987,0.31454994691716087
257,257,257,257,MLG06,10,2,MLG06,634,146,0,244,193.47286649793386,0.30516224999674113
393,393,393,393,1-2292,2,19,1-2292,252,42,0,177,76.43728430382907,0.3033225567612265
83,83,83,83,1-1152,3,6,1-1152,112,24,0,48,33.338924556970596,0.29766896925866604
455,455,455,455,1-10981,5,9,1-10981,34,9,0,5,9.972804641351104,0.2933177835691501
293,293,293,293,MLG20,19,21,MLG20,55,15,0,5,15.972804641351104,0.29041462984274735
413,413,413,413,1-1763,10,21,1-1763,35,9,0,5,9.972804641351104,0.2849372754671744
245,245,245,245,1-10305,2,4,1-10305,28,6,0,10,7.945609282702208,0.2837717600965074
539,539,539,539,1-6559,19,8,1-6559,24,6,0,4,6.778243713080883,0.2824268213783701
453,453,453,453,MLG45,7,12,MLG45,179,36,0,71,49.813825907185674,0.2782895302077412
399,399,399,399,1-8087,3,6,1-8087,58,14,0,10,15.945609282702208,0.27492429797762424
430,430,430,430,1-8718,5,9,1-8718,333,78,0,69,91.42470405064523,0.2745486608127484
150,150,150,150,P1-0004,3,6,P1-0004,60,15,0,6,16.167365569621325,0.2694560928270221
316,316,316,316,1-4776,5,9,1-4776,33,8,0,4,8.778243713080883,0.2660073852448752
174,174,174,174,1-6568,13,3,1-6568,394,66,0,198,104.52306379750371,0.2652869639530551
375,375,375,375,1-8990,6,21,1-8990,40,9,0,7,10.361926497891545,0.2590481624472886
394,394,394,394,1-8808,11,5,1-8808,52,8,0,27,13.25314506329596,0.2548681742941531
374,374,374,374,MLG74,18,8,MLG74,177,37,0,40,44.78243713080883,0.25300811938310075
130,130,130,130,MLG32,3,6,MLG32,79,14,0,30,19.836827848106623,0.25109908668489395
391,391,391,391,1-8165,14,10,1-8165,420,56,0,253,105.22391485236585,0.25053313060087107
454,454,454,454,1-6678,10,2,1-6678,213,30,0,118,52.95818953588605,0.24862999782106127
318,318,318,318,1-3496,13,3,1-3496,192,32,0,72,46.008386835455894,0.23962701476799944
251,251,251,251,MLG27,1,20,MLG27,67,13,0,15,15.918413924053311,0.23758826752318374
321,321,321,321,MLG30,3,6,MLG30,66,14,0,8,15.556487426161766,0.23570435494184494
398,398,398,398,MLG65,20,11,MLG65,155,31,0,26,36.05858413502574,0.23263602667758543
115,115,115,115,1-3254,2,19,1-3254,68,15,0,4,15.778243713080883,0.23203299578060121
458,458,458,458,1-9063,8,2,1-9063,35,8,0,0,8.0,0.22857142857142856
345,345,345,345,1-2364,15,7,1-2364,88,15,0,26,20.05858413502574,0.22793845607983795
506,506,506,506,1-3302,12,9,1-3302,52,9,0,14,11.72385299578309,0.22545871145736712
246,246,246,246,1-9232,13,6,1-9232,20,4,0,2,4.3891218565404415,0.21945609282702208
467,467,467,467,MLG82,19,21,MLG82,71,15,0,2,15.389121856540442,0.21674819516254143
541,541,541,541,1-7301,11,11,1-7301,26,4,0,8,5.556487426161766,0.21371105485237563
306,306,306,306,1-18987,5,19,1-18987,34,7,0,1,7.194560928270221,0.21160473318441825
280,280,280,280,MLG09,2,19,MLG09,174,34,0,14,36.72385299578309,0.2110566264125465
159,159,159,159,MLG36,20,11,MLG36,136,23,0,29,28.642266919836402,0.2106049038223265
47,47,47,47,MLG15,12,13,MLG15,559,112,0,26,117.05858413502574,0.2094071272540711
355,355,355,355,1-8666,14,10,1-8666,89,15,0,18,18.502096708863974,0.20788872706588735
