Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
224,224,224,224,224,1-8087,16,16,1-8087,58,23,0,13,33.02776885032654,0.5694442905228714
155,155,155,155,155,1-2364,19,19,1-2364,88,9,0,49,46.796974897384644,0.5317838056520983
162,162,162,162,162,1-10960,12,12,1-10960,82,17,0,34,43.2264723777771,0.5271521021680134
187,187,187,187,187,MLG82,16,16,MLG82,71,19,0,23,36.74143719673157,0.5174850309398812
83,83,83,83,83,1-7306,13,13,1-7306,159,56,0,33,81.4551055431366,0.5122962612775886
391,391,391,391,391,1-7301,19,19,1-7301,26,3,0,13,13.027768850326538,0.5010680327048669
55,55,55,55,55,MLG13,8,9,MLG13,225,30,0,100,107.1366834640503,0.47616303761800133
114,114,114,114,114,1-6166,12,20,1-6166,117,46,0,11,54.48503518104553,0.4656840613764575
219,219,219,219,219,1-8702,4,2,1-8702,59,11,0,21,27.19870352745056,0.4609949750415349
70,70,70,70,70,1-5228,12,12,1-5228,180,12,0,92,82.96574878692627,0.4609208265940348
119,119,119,119,119,1-1136,12,12,1-1136,113,12,0,50,50.56834173202515,0.4475074489559748
42,42,42,42,42,1-8681,19,19,1-8681,260,26,0,114,113.93581914901733,0.4382146890346821
189,189,189,189,189,1-0582,11,11,1-0582,70,4,0,34,30.2264723777771,0.43180674825395854
445,445,445,445,445,1-2028,15,15,1-2028,20,4,0,6,8.628201007843018,0.43141005039215086
30,30,30,30,30,1-8718,4,2,1-8718,333,92,0,65,142.1388442516327,0.4268433761310291
236,236,236,236,236,1-8053,2,15,1-8053,55,17,0,8,23.170934677124023,0.42128972140225496
86,86,86,86,86,MLG65,3,3,MLG65,155,22,0,56,65.19654273986816,0.42062285638624625
8,8,8,8,8,MLG15,7,7,MLG15,559,30,0,259,229.78401017189026,0.4110626300033815
205,205,205,205,205,1-0447,11,11,1-0447,65,1,0,31,24.91237187385559,0.3832672595977783
104,104,104,104,104,MLG64,2,5,MLG64,129,13,0,47,49.25424122810364,0.3818158234736716
130,130,130,130,130,1-8754,12,12,1-8754,108,11,0,39,41.083306550979614,0.3804009865831446
235,235,235,235,235,1-9040,19,19,1-9040,55,7,0,18,20.884603023529053,0.3797200549732555
180,180,180,180,180,1-9294,15,15,1-9294,74,14,0,18,27.884603023529053,0.37681895977741964
310,310,310,310,310,MLG43,23,23,MLG43,39,3,0,15,14.570502519607544,0.37360262870788574
243,243,243,243,243,1-9542,9,6,1-9542,54,12,0,10,19.71366834640503,0.3650679323408339
9,9,9,9,9,MLG63,2,5,MLG63,543,29,0,219,197.92933678627014,0.3645107491459855
184,184,184,184,184,MLG18,3,3,MLG18,72,20,0,8,26.170934677124023,0.3634852038489448
340,340,340,340,340,1-10981,15,8,1-10981,34,9,0,4,12.085467338562012,0.3554549217224121
238,238,238,238,238,MLG20,7,7,MLG20,55,11,0,11,19.485035181045532,0.3542733669281006
129,129,129,129,129,MLG56,2,3,MLG56,109,17,0,28,38.59827136993408,0.354112581375542
76,76,76,76,76,1-7518,12,12,1-7518,169,32,0,36,59.769206047058105,0.3536639411068527
58,58,58,58,58,MLG53,16,16,MLG53,216,39,0,48,76.02560806274414,0.35197040769788956
353,353,353,353,353,1-7456,10,11,1-7456,32,7,0,5,10.856834173202515,0.3392760679125786
111,111,111,111,111,1-1887,19,19,1-1887,119,11,0,38,40.31193971633911,0.33875579593562277
288,288,288,288,288,MLG01,10,10,MLG01,43,6,0,11,14.485035181045532,0.33686128328012865
231,231,231,231,231,1-8044,14,14,1-8044,56,15,0,5,18.856834173202515,0.33672918166433063
475,475,475,475,475,1-9548,8,9,1-9548,16,3,0,3,5.314100503921509,0.3321312814950943
377,377,377,377,377,1-10305,19,19,1-10305,28,0,0,12,9.256402015686035,0.33058578627450125
61,61,61,61,61,1-8484,21,21,1-8484,202,17,0,64,66.36747741699219,0.3285518684009514
342,342,342,342,342,1-18987,19,19,1-18987,34,4,0,9,10.942301511764526,0.321832397404839
94,94,94,94,94,1-3693,11,11,1-3693,143,21,0,32,45.683738708496094,0.31946670425521745
471,471,471,471,471,1-9396,1,4,1-9396,16,2,0,4,5.085467338562012,0.31784170866012573
99,99,99,99,99,1-0917,9,6,1-0917,134,13,0,38,42.31193971633911,0.3157607441517844
413,413,413,413,413,1-5819,19,19,1-5819,23,1,0,8,7.170934677124023,0.31177976857060974
46,46,46,46,46,1-3056,4,2,1-3056,250,40,0,49,77.79697489738464,0.3111878995895386
364,364,364,364,364,1-5515,17,17,1-5515,30,7,0,3,9.314100503921509,0.3104700167973836
112,112,112,112,112,1-1166,1,4,1-1166,118,18,0,24,36.51280403137207,0.30943054263874636
543,543,543,543,543,1-18953,6,8,1-18953,5,0,0,2,1.5427336692810059,0.3085467338562012
249,249,249,249,249,1-11438,5,1,1-11438,53,4,0,16,16.341869354248047,0.3083371576273216
381,381,381,381,381,1-6554,3,3,1-6554,28,4,0,6,8.628201007843018,0.3081500359943935
153,153,153,153,153,1-8666,14,14,1-8666,89,5,0,29,27.369638204574585,0.30752402477050095
166,166,166,166,166,1-5696,10,10,1-5696,80,2,0,29,24.369638204574585,0.3046204775571823
36,36,36,36,36,MLG67,19,19,MLG67,293,32,0,74,89.08114576339722,0.3040312142095468
47,47,47,47,47,1-1035,11,11,1-1035,249,34,0,54,75.65380907058716,0.3038305585164143
509,509,509,509,509,1-0337,4,2,1-0337,11,1,0,3,3.314100503921509,0.30128186399286444
428,428,428,428,428,1-5221,9,6,1-5221,21,4,0,3,6.314100503921509,0.3006714525676909
316,316,316,316,316,1-3216,1,4,1-3216,38,6,0,7,11.39956784248352,0.29998862743377686
457,457,457,457,457,1-5287,23,23,1-5287,18,0,0,7,5.3995678424835205,0.2999759912490845
451,451,451,451,451,1-7146,9,6,1-7146,18,0,0,7,5.3995678424835205,0.2999759912490845
369,369,369,369,369,1-9217,8,9,1-9217,30,2,0,9,8.942301511764526,0.29807671705881755
324,324,324,324,324,1-19093,17,17,1-19093,36,3,0,10,10.71366834640503,0.2976018985112508
170,170,170,170,170,1-9291,12,12,1-9291,78,7,0,21,23.19870352745056,0.2974192759929559
67,67,67,67,67,1-4394,21,21,1-4394,190,4,0,68,56.4529447555542,0.2971207618713379
539,539,539,539,539,P1-17272,15,15,P1-17272,6,1,0,1,1.771366834640503,0.2952278057734172
172,172,172,172,172,1-19068,13,13,1-19068,77,15,0,10,22.71366834640503,0.29498270579746794
321,321,321,321,321,1-3257,8,9,1-3257,37,0,0,14,10.799135684967041,0.2918685320261362
