Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
256,256,256,256,256,256,1-3037,18,8,1-3037,467,63,3,134,3123.023930966854,6.687417411063928
364,364,364,364,364,364,MLG02,18,8,MLG02,755,56,3,239,3163.057608217001,4.189480275784107
353,353,353,353,353,353,1-8681,11,9,1-8681,260,33,1,100,1077.7939783334732,4.145361455128743
158,158,158,158,158,158,MLG12,11,9,MLG12,569,38,1,79,1073.3872428834438,1.8864450665789874
286,286,286,286,286,286,1-7725,9,2,1-7725,90,84,0,18,92.06291610002518,1.0229212900002798
490,490,490,490,490,490,1-6591,5,1,1-6591,79,78,0,0,78.0,0.9873417721518988
507,507,507,507,507,507,1-19067,10,12,1-19067,8,7,0,2,7.895879566669464,0.986984945833683
37,37,37,37,37,37,1-8039,14,14,1-8039,12,0,0,23,10.302615016698837,0.8585512513915697
195,195,195,195,195,195,1-3079,3,6,1-3079,34,0,0,62,27.772266566753387,0.8168313696103937
307,307,307,307,307,307,1-5199,11,9,1-5199,3,2,0,1,2.447939783334732,0.815979927778244
559,559,559,559,559,559,1-9466,20,15,1-9466,8,4,0,5,6.23969891667366,0.7799623645842075
439,439,439,439,439,439,1-8062,12,17,1-8062,17,11,0,3,12.343819350004196,0.7261070205884821
434,434,434,434,434,434,1-6835,13,13,1-6835,36,22,0,1,22.447939783334732,0.6235538828704092
541,541,541,541,541,541,1-7301,11,9,1-7301,26,12,0,9,16.03145805001259,0.6165945403850995
562,562,562,562,562,562,1-3142,8,10,1-3142,4,2,0,1,2.447939783334732,0.611984945833683
569,569,569,569,569,569,1-10217,8,10,1-10217,4,2,0,1,2.447939783334732,0.611984945833683
514,514,514,514,514,514,1-6764,3,6,1-6764,38,8,0,34,23.22995263338089,0.6113145429837076
414,414,414,414,414,414,1-5140,3,6,1-5140,10,5,0,2,5.895879566669464,0.5895879566669464
501,501,501,501,501,501,MLG56,17,5,MLG56,109,35,0,65,64.11608591675758,0.5882209717133723
440,440,440,440,440,440,1-9197,20,15,1-9197,16,7,0,5,9.23969891667366,0.5774811822921038
488,488,488,488,488,488,1-18369,3,6,1-18369,7,4,0,0,4.0,0.5714285714285714
108,108,108,108,108,108,1-0917,3,6,1-0917,134,56,0,40,73.91759133338928,0.5516238159208156
435,435,435,435,435,435,1-10882,3,6,1-10882,14,4,0,8,7.5835182666778564,0.5416798761912754
458,458,458,458,458,458,1-9063,8,10,1-9063,35,17,0,4,18.791759133338928,0.5369074038096837
319,319,319,319,319,319,1-20040,18,8,1-20040,22,9,0,6,11.687638700008392,0.5312563045458361
186,186,186,186,186,186,1-8162,20,15,1-8162,22,4,0,17,11.614976316690445,0.5279534689404748
359,359,359,359,359,359,1-6166,4,18,1-6166,117,43,0,40,60.91759133338928,0.520663173789652
291,291,291,291,291,291,1-17979,7,16,1-17979,17,7,0,4,8.791759133338928,0.5171623019611135
524,524,524,524,524,524,1-3734,10,12,1-3734,4,2,0,0,2.0,0.5
477,477,477,477,477,477,1-20081,12,17,1-20081,20,10,0,0,10.0,0.5
257,257,257,257,257,257,MLG06,10,12,MLG06,634,136,0,396,313.3841542005539,0.4942967731869935
332,332,332,332,332,332,1-6501,6,4,1-6501,107,12,0,91,52.76252028346062,0.4931076662005665
51,51,51,51,51,51,1-8981,8,10,1-8981,15,5,0,5,7.23969891667366,0.4826465944449107
544,544,544,544,544,544,1-20124,15,7,1-20124,3,1,0,1,1.447939783334732,0.4826465944449107
221,221,221,221,221,221,1-20138,9,2,1-20138,25,12,0,0,12.0,0.48
351,351,351,351,351,351,1-9399,12,17,1-9399,38,15,0,7,18.135578483343124,0.47725206535113485
536,536,536,536,536,536,1-1964,15,7,1-1964,48,7,0,34,22.22995263338089,0.4631240131954352
317,317,317,317,317,317,1-3733,8,10,1-3733,16,6,0,3,7.343819350004196,0.45898870937526226
470,470,470,470,470,470,1-10043,7,16,1-10043,61,19,0,20,27.95879566669464,0.45834091256876464
484,484,484,484,484,484,MLG35,3,6,MLG35,44,12,0,18,20.062916100025177,0.4559753659096631
358,358,358,358,358,358,MLG18,20,15,MLG18,72,28,0,10,32.47939783334732,0.45110274768537945
268,268,268,268,268,268,1-7899,13,13,1-7899,40,13,0,11,17.927337616682053,0.4481834404170513
336,336,336,336,336,336,1-8678,17,5,1-8678,74,24,0,20,32.95879566669464,0.44538913063100866
96,96,96,96,96,96,1-10725,10,12,1-10725,27,10,0,4,11.791759133338928,0.4367318197532936
426,426,426,426,426,426,1-7332,7,16,1-7332,53,7,0,36,23.125832200050354,0.43633645660472364
399,399,399,399,399,399,1-8087,3,6,1-8087,58,14,0,24,24.75055480003357,0.42673370344885464
534,534,534,534,534,534,MLG48,7,16,MLG48,116,6,0,97,49.45015898346901,0.4262944739954225
454,454,454,454,454,454,1-6678,10,12,1-6678,213,14,0,171,90.59770295023918,0.42534132840487876
281,281,281,281,281,281,1-8126,18,8,1-8126,34,13,0,3,14.343819350004196,0.42187703970600576
505,505,505,505,505,505,1-7936,7,16,1-7936,59,14,0,24,24.75055480003357,0.4195009288141283
413,413,413,413,413,413,1-1763,10,12,1-1763,35,10,0,10,14.47939783334732,0.41369708095278057
197,197,197,197,197,197,1-20780,2,27,1-20780,12,0,0,11,4.927337616682053,0.41061146805683774
483,483,483,483,483,483,MLG47,14,14,MLG47,106,0,0,96,43.00221920013428,0.40568131320881395
346,346,346,346,346,346,1-10823,16,20,1-10823,10,0,0,9,4.0314580500125885,0.40314580500125885
167,167,167,167,167,167,1-9287,20,15,1-9287,21,8,0,1,8.447939783334732,0.40228284682546345
554,554,554,554,554,554,1-18770,5,1,1-18770,10,4,0,0,4.0,0.4
254,254,254,254,254,254,1-9230,12,17,1-9230,5,2,0,0,2.0,0.4
485,485,485,485,485,485,MLG25,14,14,MLG25,12,3,0,4,4.791759133338928,0.39931326111157733
518,518,518,518,518,518,1-3356,17,5,1-3356,28,8,0,7,11.135578483343124,0.3976992315479687
451,451,451,451,451,451,1-7146,14,14,1-7146,18,4,0,7,7.135578483343124,0.3964210268523958
486,486,486,486,486,486,1-6506,9,2,1-6506,70,4,0,53,27.7408085167408,0.3962972645248686
28,28,28,28,28,28,1-7081,20,15,1-7081,99,30,0,20,38.95879566669464,0.39352318855247115
397,397,397,397,397,397,1-6492,11,9,1-6492,48,3,0,35,18.677892416715622,0.3891227586815755
394,394,394,394,394,394,1-8808,11,9,1-8808,52,8,0,27,20.094374150037766,0.38643027211611086
471,471,471,471,471,471,1-8618,3,6,1-8618,53,20,0,1,20.447939783334732,0.38581018459122135
235,235,235,235,235,235,1-3077,18,8,1-3077,41,1,0,33,15.782012850046158,0.38492714268405265
453,453,453,453,453,453,MLG45,7,16,MLG45,179,37,0,71,68.80372461676598,0.38437834981433505
476,476,476,476,476,476,MLG01,21,11,MLG01,43,12,0,10,16.47939783334732,0.3832418100778447
423,423,423,423,423,423,1-5696,8,10,1-5696,80,29,0,3,30.343819350004196,0.37929774187505244
204,204,204,204,204,204,1-3509,14,14,1-3509,150,45,0,26,56.64643436670303,0.37764289577802024
193,193,193,193,193,193,1-3081,6,4,1-3081,42,0,0,35,15.677892416715622,0.37328315277894336
246,246,246,246,246,246,1-9232,13,13,1-9232,20,7,0,1,7.447939783334732,0.3723969891667366
