Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
1-10981,18,24,1-10981,34,0,1,12,1011.1040019989014,29.738352999967688
1-8087,20,24,1-8087,58,0,1,11,1010.1786684989929,17.416873594810223
MLG82,20,24,MLG82,71,0,1,18,1016.656002998352,14.319098633779607
MLG26,22,24,MLG26,155,0,2,26,2024.0586709976196,13.05844303869432
1-4874,15,12,1-4874,224,34,2,52,2082.1173419952393,9.29516670533589
1-1887,18,15,1-1887,119,40,1,27,1064.984004497528,8.949445415945615
1-6511,18,15,1-6511,144,54,1,20,1072.506669998169,7.447962986098395
1-5642,20,24,1-5642,166,0,1,11,1010.1786684989929,6.085413665656584
MLG13,1,16,MLG13,225,24,1,52,1072.1173419952393,4.764965964423285
MLG15,1,16,MLG15,559,60,2,112,2163.637351989746,3.870549824668598
MLG11,18,15,MLG11,493,11,1,334,1320.0613889694214,2.6776093082544046
MLG08,1,16,MLG08,532,59,1,88,1140.4293479919434,2.143664187954781
MLG12,18,15,MLG12,569,35,1,186,1207.1120309829712,2.121462268862867
1-3523,8,13,1-3523,497,37,0,479,480.23474645614624,0.9662670954852037
1-7834,18,15,1-7834,4,2,0,2,3.8506669998168945,0.9626667499542236
1-5199,17,6,1-5199,3,1,0,2,2.8506669998168945,0.9502223332722982
1-21180,14,3,1-21180,1,0,0,1,0.9253334999084473,0.9253334999084473
7W2-12806,22,18,7W2-12806,23,21,0,0,21.0,0.9130434782608695
MLG71,12,5,MLG71,144,1,0,136,126.84535598754883,0.8808705276913114
1-6684,13,7,1-6684,145,1,0,136,126.84535598754883,0.8747955585348195
P1-6891,11,2,P1-6891,7,6,0,0,6.0,0.8571428571428571
1-7472,11,2,1-7472,12,10,0,0,10.0,0.8333333333333334
MLG14,13,7,MLG14,462,102,0,301,380.5253834724426,0.8236480161741182
P1-17272,6,12,P1-17272,6,2,0,3,4.776000499725342,0.796000083287557
1-2006,11,2,1-2006,40,26,0,6,31.552000999450684,0.7888000249862671
1-9522,6,12,1-9522,17,5,0,9,13.328001499176025,0.784000088186825
1-4874,12,12,1-4874,224,106,0,72,172.6240119934082,0.770642910684858
1-7464,14,3,1-7464,48,21,0,17,36.7306694984436,0.7652222812175751
1-9396,11,2,1-9396,16,11,0,1,11.925333499908447,0.745333343744278
MLG37,5,18,MLG37,50,14,0,25,37.13333749771118,0.7426667499542237
1-7872,22,18,1-7872,124,24,0,71,89.69867849349976,0.7233764394637077
1-3472,19,4,1-3472,28,11,0,10,20.253334999084473,0.7233333928244454
