Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
298,298,298,298,298,298,298,1-0584,23,4,1-0584,41,6,0,30,32.90432131290436,0.8025444222659599
105,105,105,105,105,105,105,1-0529,14,11,1-0529,124,12,0,82,85.53847825527191,0.6898264375425154
162,162,162,162,162,162,162,1-10960,12,13,1-10960,82,18,0,34,48.49156415462494,0.5913605384710359
114,114,114,114,114,114,114,1-6166,12,13,1-6166,117,13,0,62,68.602264046669,0.5863441371510172
155,155,155,155,155,155,155,1-2364,19,7,1-2364,88,6,0,48,49.04691410064697,0.5573512965982611
100,100,100,100,100,100,100,1-0541,17,9,1-0541,132,14,0,64,71.3958854675293,0.5408779202085553
70,70,70,70,70,70,70,1-5228,12,13,1-5228,180,13,0,93,96.40339607000351,0.5355744226111306
391,391,391,391,391,391,391,1-7301,19,22,1-7301,26,2,0,13,13.658539235591888,0.5253284321381495
364,364,364,364,364,364,364,1-5515,17,20,1-5515,30,12,0,4,15.587242841720581,0.519574761390686
83,83,83,83,83,83,83,1-7306,13,12,1-7306,159,55,0,28,80.11069989204407,0.5038408798241766
73,73,73,73,73,73,73,MLG74,23,4,MLG74,177,53,0,37,86.18199628591537,0.4869039338187309
254,254,254,254,254,254,254,1-8808,23,12,1-8808,52,16,0,10,24.968107104301453,0.480155905851951
42,42,42,42,42,42,42,1-8681,19,7,1-8681,260,24,0,112,124.44279956817627,0.47862615218529336
271,271,271,271,271,271,271,1-5568,17,9,1-5568,47,7,0,17,22.24578207731247,0.473314512283244
23,23,23,23,23,23,23,1-8567,17,9,1-8567,388,64,0,129,179.68858164548874,0.46311490114816684
86,86,86,86,86,86,86,MLG65,3,17,MLG65,155,25,0,52,71.63415694236755,0.462155851241081
340,340,340,340,340,340,340,1-10981,15,20,1-10981,34,12,0,4,15.587242841720581,0.45844831887413473
