Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
115,115,115,115,115,115,115,1-3174,5,4,1-3174,117,0,0,90,65.25572061538696,0.5577412018409142
21,21,21,21,21,21,21,1-1633,5,4,1-1633,399,0,0,246,178.36563634872437,0.44703167004692823
67,67,67,67,67,67,67,1-4394,21,6,1-4394,190,3,0,112,84.20711898803711,0.4431953630949322
155,155,155,155,155,155,155,1-2364,19,8,1-2364,88,6,0,42,36.452669620513916,0.4142348820512945
212,212,212,212,212,212,212,1-8916,7,20,1-8916,61,14,0,15,24.875953435897827,0.4078025153425873
180,180,180,180,180,180,180,1-9294,15,12,1-9294,74,14,0,19,27.77620768547058,0.37535415791176463
187,187,187,187,187,187,187,MLG82,16,10,MLG82,71,23,0,5,26.625317811965942,0.37500447622487243
391,391,391,391,391,391,391,1-7301,19,8,1-7301,26,3,0,9,9.525572061538696,0.36636815621302676
107,107,107,107,107,107,107,1-0598,21,6,1-0598,122,14,0,40,43.00254249572754,0.35247985652235686
340,340,340,340,340,340,340,1-10981,15,19,1-10981,34,9,0,4,11.900254249572754,0.3500074779286104
83,83,83,83,83,83,83,1-7306,13,13,1-7306,159,30,0,35,55.3772246837616,0.34828443197334336
243,243,243,243,243,243,243,1-9542,9,21,1-9542,54,10,0,12,18.70076274871826,0.3463104212725604
254,254,254,254,254,254,254,1-8808,23,13,1-8808,52,10,0,11,17.975699186325073,0.34568652281394374
445,445,445,445,445,445,445,1-2028,15,10,1-2028,20,6,0,1,6.7250635623931885,0.33625317811965943
539,539,539,539,539,539,539,P1-17272,15,10,P1-17272,6,2,0,0,2.0,0.3333333333333333
143,143,143,143,143,143,143,1-12345,5,4,1-12345,97,0,0,44,31.902796745300293,0.3288948118072195
97,97,97,97,97,97,97,1-4654,5,4,1-4654,138,0,0,62,44.953940868377686,0.32575319469838904
58,58,58,58,58,58,58,MLG53,16,10,MLG53,216,46,0,33,69.92709755897522,0.3237365627730334
238,238,238,238,238,238,238,MLG20,7,20,MLG20,55,12,0,8,17.800508499145508,0.3236456090753729
146,146,146,146,146,146,146,1-19891,21,6,1-19891,95,1,0,41,30.727606058120728,0.32344848482232347
31,31,31,31,31,31,31,1-1687,12,14,1-1687,325,2,0,141,104.23396229743958,0.32071988399212176
42,42,42,42,42,42,42,1-8681,19,8,1-8681,260,26,0,79,83.28002142906189,0.3203077747271611
