Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
83,83,83,83,83,1-7306,13,13,1-7306,159,53,0,28,65.93119135126472,0.41466158082556426
100,100,100,100,100,1-0541,17,16,1-0541,132,15,0,79,51.484432741068304,0.39003358137172955
32,32,32,32,32,1-3152,17,16,1-3152,323,18,0,230,124.22050038538873,0.3845835925244233
180,180,180,180,180,1-9294,15,15,1-9294,74,23,0,10,27.618282625451684,0.3732200354790768
162,162,162,162,162,1-10960,12,12,1-10960,82,16,0,30,29.854847876355052,0.36408351068725675
30,30,30,30,30,1-8718,4,2,1-8718,333,91,0,62,119.63335227780044,0.35925931614955087
184,184,184,184,184,MLG18,3,3,MLG18,72,21,0,9,25.156454362906516,0.34939519948481274
55,55,55,55,55,MLG13,8,9,MLG13,225,31,0,99,76.72099799197167,0.3409822132976519
330,330,330,330,330,1-9499,23,7,1-9499,36,8,0,9,12.156454362906516,0.3376792878585143
219,219,219,219,219,1-8702,4,2,1-8702,59,11,0,18,19.31290872581303,0.32733743603072935
243,243,243,243,243,1-9542,9,6,1-9542,54,12,0,12,17.54193915054202,0.3248507250100374
445,445,445,445,445,1-2028,15,23,1-2028,20,5,0,3,6.385484787635505,0.31927423938177524
23,23,23,23,23,1-8567,17,16,1-8567,388,59,0,137,122.27047196868807,0.31513008239352597
364,364,364,364,364,1-5515,17,8,1-5515,30,8,0,3,9.385484787635505,0.3128494929211835
353,353,353,353,353,1-7456,10,11,1-7456,32,8,0,4,9.847313050180674,0.30772853281814605
86,86,86,86,86,MLG65,3,3,MLG65,155,21,0,57,47.3242109650746,0.30531749009725545
92,92,92,92,92,1-6511,23,21,1-6511,144,8,0,77,43.56077621597797,0.30250539038873586
114,114,114,114,114,1-6166,12,18,1-6166,117,20,0,33,35.24033266399056,0.30119942447855175
189,189,189,189,189,1-0582,11,11,1-0582,70,5,0,33,20.240332663990557,0.2891476094855794
119,119,119,119,119,1-1136,12,12,1-1136,113,11,0,46,32.244100077077746,0.285346018381219
324,324,324,324,324,1-19093,17,16,1-19093,36,7,0,7,10.232797837816179,0.28424438438378274
236,236,236,236,236,1-8053,2,5,1-8053,55,2,0,29,15.393019613809884,0.2798730838874524
