Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
1-10981,18,21,1-10981,34,7,1,4,1008.4152340888977,29.659271590849933
1-8711,11,9,1-8711,48,3,1,18,1009.3685534000397,21.028511529167492
MLG24,20,21,MLG24,49,3,1,4,1004.4152340888977,20.498270083446894
MLG27,20,21,MLG27,67,8,1,5,1009.7690426111221,15.07117974046451
1-1887,18,5,1-1887,119,47,1,40,1061.152340888977,8.917246562092243
1-6511,18,5,1-6511,144,48,1,50,1065.6904261112213,7.400627959105703
1-3509,10,9,1-3509,150,14,1,34,1026.0294897556305,6.84019659837087
1-5642,20,21,1-5642,166,18,1,10,1021.5380852222443,6.153843886880989
MLG13,1,12,MLG13,225,26,1,27,1035.5528301000595,4.602457022666931
MLG15,1,12,MLG15,559,55,2,248,2142.7445135116577,3.833174442775774
MLG11,18,5,MLG11,493,13,1,245,1099.6830879449844,2.2305944988742077
MLG08,1,12,MLG08,532,86,1,63,1108.2899369001389,2.0832517610904864
MLG12,18,5,MLG12,569,34,1,184,1099.1007680892944,1.9316357962905
1-3734,8,14,1-3734,4,4,0,1,4.353808522224426,1.0884521305561066
1-6764,12,5,1-6764,38,38,0,6,40.12285113334656,1.0558645035091199
1-11522,2,7,1-11522,24,15,0,4,16.415234088897705,0.6839680870374044
7W2-12806,22,20,7W2-12806,23,8,0,21,15.429978966712952,0.67086865072665
1-0984,19,2,1-0984,50,32,0,2,32.70761704444885,0.654152340888977
1-8808,18,5,1-8808,52,28,0,17,34.01474487781525,0.6541297091887548
1-6506,9,4,1-6506,70,40,0,14,44.95331931114197,0.6421902758734567
1-10882,19,2,1-10882,14,8,0,1,8.353808522224426,0.5967006087303162
1-20081,1,12,1-20081,20,10,0,5,11.769042611122131,0.5884521305561066
1-10622,18,5,1-10622,4,2,0,1,2.3538085222244263,0.5884521305561066
1-6591,19,2,1-6591,79,17,0,78,44.59706473350525,0.564519806753231
1-6101,2,7,1-6101,41,17,0,17,23.014744877815247,0.5613352409223231
1-0295,16,11,1-0295,24,9,0,12,13.245702266693115,0.5519042611122131
P1-0004,2,7,P1-0004,60,28,0,14,32.95331931114197,0.5492219885190328
1-20100,1,12,1-20100,31,12,0,12,16.245702266693115,0.5240549118288101
1-9225,1,12,1-9225,18,8,0,4,9.415234088897705,0.5230685604943169
1-9245,8,14,1-9245,23,6,0,17,12.014744877815247,0.5223802120789237
1-7464,14,3,1-7464,48,24,0,2,24.707617044448853,0.5147420217593511
1-10823,17,8,1-10823,10,3,0,6,5.122851133346558,0.5122851133346558
1-11533,13,13,1-11533,20,6,0,12,10.245702266693115,0.5122851133346558
1-7733,17,8,1-7733,76,26,0,36,38.737106800079346,0.5096987736852545
1-1964,6,15,1-1964,48,23,0,3,24.06142556667328,0.5012796993056933
1-3739,16,11,1-3739,2,1,0,0,1.0,0.5
1-3380,19,2,1-3380,2,1,0,0,1.0,0.5
1-1152,17,8,1-1152,112,43,0,35,55.38329827785492,0.49449373462370466
1-5109,19,2,1-5109,37,15,0,9,18.184276700019836,0.491466937838374
1-7656,13,13,1-7656,48,22,0,4,23.415234088897705,0.4878173768520355
1-8057,17,8,1-8057,50,23,0,3,24.06142556667328,0.48122851133346556
1-7488,9,4,1-7488,65,21,0,29,31.260447144508362,0.4809299560693594
1-4394,4,10,1-4394,190,69,0,63,91.28993690013885,0.48047335210599396
1-18973,2,7,1-18973,39,15,0,10,18.538085222244263,0.4753355185190837
