Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
529,529,1-9466,18,15,1-9466,8,5,0,0,5.0,0.625
382,382,1-3472,22,20,1-3472,28,13,0,8,13.934968046844006,0.4976774302444288
508,508,1-7737,22,20,1-7737,11,5,0,3,5.350613017566502,0.48641936523331836
224,224,1-8087,16,21,1-8087,58,23,0,7,23.818097040988505,0.41065684553428455
298,298,1-0584,23,19,1-0584,41,16,0,7,16.818097040988505,0.41019748880459767
172,172,1-19068,13,18,1-19068,77,31,0,3,31.350613017566502,0.4071508184099546
184,184,MLG18,3,12,MLG18,72,28,0,9,29.051839052699506,0.4034977646208265
469,469,1-9095,23,19,1-9095,16,5,0,5,5.5843550292775035,0.34902218932984397
519,519,1-10952,14,14,1-10952,9,3,0,1,3.1168710058555007,0.34631900065061116
372,372,1-3300,23,19,1-3300,29,9,0,7,9.818097040988505,0.33855507037891397
340,340,1-10981,15,13,1-10981,34,9,0,16,10.869936093688011,0.31970400275552974
306,306,1-8990,16,21,1-8990,40,12,0,5,12.584355029277503,0.3146088757319376
325,325,1-6543,22,20,1-6543,36,10,0,7,10.818097040988505,0.300502695583014
247,247,1-8177,16,21,1-8177,53,15,0,7,15.818097040988505,0.2984546611507265
391,391,1-7301,19,17,1-7301,26,7,0,6,7.701226035133004,0.29620100135126937
65,65,1-7460,13,18,1-7460,194,54,0,6,54.701226035133004,0.2819650826553248
219,219,1-8702,4,9,1-8702,59,14,0,22,16.571162128821015,0.28086715472577994
445,445,1-2028,15,13,1-2028,20,5,0,5,5.5843550292775035,0.2792177514638752
30,30,1-8718,4,9,1-8718,333,84,0,74,92.64845443330705,0.278223586886808
503,503,1-11534,3,12,1-11534,12,3,0,2,3.2337420117110014,0.2694785009759168
228,228,1-17959,18,15,1-17959,57,15,0,2,15.233742011711001,0.2672586317844035
180,180,1-9294,15,13,1-9294,74,18,0,13,19.51932307612151,0.2637746361638042
164,164,1-9454,13,18,1-9454,80,19,0,16,20.86993609368801,0.26087420117110016
268,268,1-2083,18,15,1-2083,48,12,0,4,12.467484023422003,0.2597392504879584
467,467,1-9197,18,15,1-9197,16,4,0,1,4.116871005855501,0.2573044378659688
348,348,1-0997,7,5,1-0997,33,8,0,4,8.467484023422003,0.25659042495218193
106,106,1-7872,7,5,1-7872,124,29,0,24,31.804904140532017,0.2564911624236453
427,427,1-9287,14,14,1-9287,21,5,0,3,5.350613017566502,0.2547910960745953
187,187,MLG82,16,21,MLG82,71,17,0,8,17.934968046844006,0.25260518375836627
555,555,1-3734,3,12,1-3734,4,1,0,0,1.0,0.25
160,160,1-1119,18,15,1-1119,83,19,0,13,20.51932307612151,0.2472207599532712
315,315,1-6764,22,20,1-6764,38,9,0,2,9.233742011711001,0.24299321083450004
46,46,1-3056,4,9,1-3056,250,51,0,75,59.76532543916255,0.23906130175665022
516,516,1-17965,1,11,1-17965,10,2,0,3,2.350613017566502,0.23506130175665021
58,58,MLG53,16,21,MLG53,216,47,0,23,49.688033134676516,0.2300371904383172
212,212,1-8916,7,5,1-8916,61,12,0,17,13.986807099543512,0.22929191966464774
456,456,1-9586,18,15,1-9586,18,4,0,1,4.116871005855501,0.22871505588086116
399,399,1-11522,23,19,1-11522,24,5,0,4,5.467484023422003,0.22781183430925012
238,238,MLG20,7,5,MLG20,55,12,0,4,12.467484023422003,0.22668152769858188
472,472,1-3733,15,13,1-3733,16,3,0,5,3.5843550292775035,0.22402218932984397
83,83,1-7306,13,18,1-7306,159,32,0,25,34.92177514638752,0.21963380595212276
302,302,1-7809,13,18,1-7809,40,8,0,6,8.701226035133004,0.2175306508783251
497,497,1-8039,19,17,1-8039,12,0,0,22,2.5711621288210154,0.21426351073508462
407,407,1-0295,1,11,1-0295,24,5,0,1,5.116871005855501,0.21320295857731253
243,243,1-9542,9,4,1-9542,54,10,0,9,11.051839052699506,0.20466368616110198
410,410,7W2-12806,23,19,7W2-12806,23,0,0,40,4.674840234220028,0.20325392322695773
507,507,1-6608,13,18,1-6608,11,2,0,2,2.2337420117110014,0.20306745561009104
301,301,1-3469,3,12,1-3469,40,8,0,1,8.1168710058555,0.2029217751463875
398,398,1-8914,7,5,1-8914,25,5,0,0,5.0,0.2
376,376,1-3356,2,10,1-3356,28,5,0,5,5.5843550292775035,0.19944125104562513
377,377,1-10305,19,17,1-10305,28,5,0,5,5.5843550292775035,0.19944125104562513
358,358,1-5655,15,13,1-5655,31,5,0,10,6.168710058555007,0.1989906470501615
86,86,MLG65,3,12,MLG65,155,26,0,41,30.79171124007553,0.19865620154887437
318,318,1-7655,4,9,1-7655,38,7,0,3,7.350613017566502,0.1934371846728027
304,304,1-2006,11,2,1-2006,40,7,0,6,7.701226035133004,0.1925306508783251
442,442,1-9232,1,11,1-9232,20,3,0,7,3.818097040988505,0.19090485204942526
316,316,1-3216,1,11,1-3216,38,7,0,1,7.116871005855501,0.18728607910146056
375,375,1-8187,16,21,1-8187,29,4,0,12,5.402452070266008,0.18629145069882788
539,539,P1-17272,15,13,P1-17272,6,1,0,1,1.1168710058555007,0.18614516764258346
129,129,MLG56,2,10,MLG56,109,17,0,28,20.27238816395402,0.18598521251333963
120,120,1-1152,4,9,1-1152,112,18,0,24,20.804904140532017,0.1857580726833216
3,3,MLG06,18,15,MLG06,634,95,0,194,117.67297513596714,0.1856040617286548
381,381,1-6554,3,12,1-6554,28,4,0,10,5.168710058555007,0.18459678780553596
76,76,1-7518,12,1,1-7518,169,31,0,1,31.1168710058555,0.18412349707606804
351,351,1-4776,20,16,1-4776,33,5,0,9,6.051839052699506,0.18338906220301535
241,241,1-8058,20,16,1-8058,54,8,0,16,9.869936093688011,0.18277659432755577
35,35,1-7901,9,4,1-7901,298,47,0,63,54.362873368896544,0.18242574956005553
94,94,1-3693,11,2,1-3693,143,23,0,21,25.454291122965515,0.17800203582493368
248,248,1-8618,18,15,1-8618,53,8,0,12,9.402452070266008,0.17740475604275488
502,502,1-0305,16,21,1-0305,12,2,0,1,2.1168710058555007,0.17640591715462506
505,505,MLG25,2,10,MLG25,12,2,0,1,2.1168710058555007,0.17640591715462506
428,428,1-5221,9,4,1-5221,21,3,0,6,3.701226035133004,0.17624885881585733
115,115,1-3174,5,8,1-3174,117,19,0,13,20.51932307612151,0.17537882971044025
411,411,1-8186,2,10,1-8186,23,4,0,0,4.0,0.17391304347826086
147,147,MLG78,18,15,MLG78,94,16,0,2,16.233742011711,0.1726993831033085
143,143,1-12345,5,8,1-12345,97,16,0,6,16.701226035133004,0.1721775879910619
491,491,1-9259,19,17,1-9259,13,2,0,2,2.2337420117110014,0.17182630859315395
38,38,1-5899,6,7,1-5899,288,47,0,17,48.98680709954351,0.1700930802067483
92,92,1-6511,23,19,1-6511,144,15,0,78,24.115938456729054,0.16747179483839622
495,495,1-3309,14,14,1-3309,12,2,0,0,2.0,0.16666666666666666
192,192,1-3254,6,7,1-3254,68,10,0,11,11.285581064410508,0.1659644274178016
310,310,MLG43,23,19,MLG43,39,6,0,4,6.467484023422003,0.16583292367748725
303,303,1-7899,14,14,1-7899,40,6,0,5,6.5843550292775035,0.16460887573193758
165,165,1-8368,5,8,1-8368,80,12,0,10,13.168710058555007,0.16460887573193758
477,477,1-9412,22,20,1-9412,15,2,0,4,2.467484023422003,0.1644989348948002
207,207,1-7488,5,8,1-7488,65,8,0,23,10.688033134676516,0.16443127899502333
242,242,1-18469,3,12,1-18469,54,7,0,16,8.869936093688011,0.16425807580903726
217,217,1-19884,23,19,1-19884,60,9,0,7,9.818097040988505,0.16363495068314174
112,112,1-1166,1,11,1-1166,118,18,0,11,19.285581064410508,0.16343712766449583
471,471,1-9396,1,11,1-9396,16,2,0,5,2.5843550292775035,0.16152218932984397
368,368,1-18927,1,11,1-18927,30,4,0,7,4.818097040988505,0.16060323469961682
322,322,1-18435,4,9,1-18435,37,5,0,8,5.934968046844006,0.16040454180659475
487,487,1-2523,23,19,1-2523,14,2,0,2,2.2337420117110014,0.1595530008365001
533,533,1-9600,18,15,1-9600,7,1,0,1,1.1168710058555007,0.1595530008365001
74,74,MLG09,6,7,MLG09,174,26,0,11,27.285581064410508,0.15681368427822132
151,151,1-7725,5,8,1-7725,90,3,0,95,14.102745556272566,0.15669717284747295
144,144,1-7187,22,20,1-7187,96,12,0,26,15.038646152243018,0.15665256408586478
455,455,1-9225,4,9,1-9225,18,2,0,7,2.818097040988505,0.1565609467215836
117,117,1-3246,2,10,1-3246,116,15,0,27,18.15551715809852,0.15651307894912517
103,103,1-2275,14,14,1-2275,130,17,0,28,20.27238816395402,0.1559414474150309
24,24,MLG62,8,6,MLG62,370,39,0,159,57.58248993102461,0.15562835116493137
66,66,1-3496,14,14,1-3496,192,26,0,31,29.62300118152052,0.15428646448708605
162,162,1-10960,12,1,1-10960,82,11,0,13,12.519323076121509,0.1526746716600184
6,6,1-3026,3,12,1-3026,570,69,0,153,86.8812638958916,0.1524232699927923
326,326,1-6835,22,20,1-6835,36,5,0,4,5.467484023422003,0.15187455620616674
127,127,MLG55,22,20,MLG55,110,16,0,5,16.584355029277503,0.15076686390252275
47,47,1-1035,11,2,1-1035,249,34,0,29,37.38925916980952,0.15015766734863262
279,279,1-20068,14,14,1-20068,45,6,0,6,6.701226035133004,0.14891613411406676
466,466,MLG04,1,11,MLG04,16,2,0,3,2.350613017566502,0.14691331359790638
97,97,1-4654,5,8,1-4654,138,19,0,10,20.168710058555007,0.14615007288807977
384,384,1-7567,13,18,1-7567,27,3,0,8,3.9349680468440056,0.1457395572905187
139,139,1-8228,13,18,1-8228,99,13,0,11,14.285581064410508,0.14429879863040918
158,158,1-7107,23,19,1-7107,84,10,0,18,12.103678105399013,0.1440914060166549
537,537,P1-6891,9,4,P1-6891,7,1,0,0,1.0,0.14285714285714285
49,49,1-19257,1,11,1-19257,246,30,0,44,35.14232425764203,0.14285497665708144
317,317,1-9399,23,19,1-9399,38,4,0,12,5.402452070266008,0.1421697913227897
105,105,1-0529,14,14,1-0529,124,16,0,13,17.51932307612151,0.14128486351710895
196,196,1-7522,20,16,1-7522,67,7,0,21,9.454291122965515,0.1411088227308286
166,166,1-5696,10,3,1-5696,80,6,0,45,11.259195263497531,0.14073994079371915
99,99,1-0917,9,4,1-0917,134,15,0,33,18.856743193231523,0.14072196412859345
42,42,1-8681,19,17,1-8681,260,31,0,46,36.37606626935303,0.13990794718981936
14,14,1-3037,3,12,1-3037,467,52,0,113,65.20642366167158,0.13962831619201624
404,404,1-6559,1,11,1-6559,24,3,0,3,3.350613017566502,0.1396088757319376
524,524,1-6015,18,15,1-6015,8,1,0,1,1.1168710058555007,0.1396088757319376
177,177,1-19121,23,19,1-19121,75,8,0,21,10.454291122965515,0.13939054830620687
104,104,MLG64,2,10,MLG64,129,14,0,32,17.739872187376022,0.13751838904942654
342,342,1-18987,19,17,1-18987,34,4,0,5,4.5843550292775035,0.13483397144933834
133,133,MLG47,15,13,MLG47,106,0,0,122,14.258262714371085,0.1345119123997272
223,223,1-5686,16,21,1-5686,59,5,0,25,7.9217751463875175,0.1342673753625003
185,185,MLG42,16,21,MLG42,72,9,0,5,9.584355029277503,0.13311604207329866
54,54,MLG66,1,11,MLG66,229,27,0,29,30.38925916980952,0.13270418851445206
156,156,MLG83,22,20,MLG83,88,10,0,14,11.63619408197701,0.1322294782042842
274,274,1-7723,14,14,1-7723,46,5,0,9,6.051839052699506,0.1315617185369458
460,460,1-7083,1,11,1-7083,17,2,0,2,2.2337420117110014,0.13139658892417655
209,209,1-6249,1,11,1-6249,64,7,0,12,8.402452070266008,0.13128831359790638
150,150,1-7539,14,14,1-7539,91,11,0,8,11.934968046844006,0.1311534950202638
490,490,1-2318,20,16,1-2318,13,1,0,6,1.7012260351330042,0.13086354116407725
494,494,1-3631,15,13,1-3631,13,1,0,6,1.7012260351330042,0.13086354116407725
137,137,1-3135,14,14,1-3135,101,12,0,9,13.051839052699506,0.12922612923464857
437,437,1-11533,8,6,1-11533,20,2,0,5,2.5843550292775035,0.12921775146387518
64,64,1-0983,14,14,1-0983,195,16,0,77,24.999067450873554,0.12820034590191565
131,131,1-6501,18,15,1-6501,107,9,0,40,13.674840234220028,0.12780224517962643
210,210,1-1514,1,11,1-1514,64,7,0,10,8.168710058555007,0.12763609466492198
27,27,1-7425,5,8,1-7425,352,30,0,122,44.258262714371085,0.12573370089309968
214,214,P1-0004,15,13,P1-0004,60,4,0,30,7.506130175665021,0.12510216959441703
526,526,1-9584,23,19,1-9584,8,1,0,0,1.0,0.125
167,167,MLG32,22,20,MLG32,79,8,0,16,9.869936093688011,0.1249358999201014
299,299,1-0754,7,5,1-0754,41,5,0,1,5.116871005855501,0.12480173185013416
37,37,1-7946,14,14,1-7946,289,29,0,56,35.54477632790804,0.12299230563289978
423,423,1-1636,15,13,1-1636,22,2,0,6,2.701226035133004,0.12278300159695474
504,504,1-7721,22,20,1-7721,12,1,0,4,1.4674840234220028,0.1222903352851669
202,202,1-1367,14,14,1-1367,66,7,0,9,8.051839052699506,0.12199756140453798
96,96,1-7402,10,3,1-7402,141,12,0,44,17.14232425764203,0.12157676778469526
175,175,1-7625,2,10,1-7625,76,7,0,19,9.220549111254513,0.1213230146217699
116,116,MLG48,1,11,MLG48,116,2,0,102,13.920842597261071,0.12000726376949199
388,388,1-7776,18,15,1-7776,26,3,0,1,3.1168710058555007,0.11987965407136542
229,229,1-8986,20,16,1-8986,57,6,0,7,6.818097040988505,0.11961573756120183
63,63,1-5531,11,2,1-5531,199,22,0,13,23.51932307612151,0.11818755314633925
39,39,1-7172,1,11,1-7172,284,28,0,47,33.49293727520853,0.1179328777296075
352,352,1-8853,5,8,1-8853,33,2,0,16,3.869936093688011,0.11727079071781853
574,574,1-4618,23,19,1-4618,1,0,0,1,0.1168710058555007,0.1168710058555007
4,4,1-1530,14,14,1-1530,632,63,0,87,73.16777750942856,0.11577179985669075
344,344,1-7781,13,18,1-7781,33,3,0,7,3.818097040988505,0.11569991033298499
393,393,1-8766,20,16,1-8766,26,3,0,0,3.0,0.11538461538461539
249,249,1-11438,5,8,1-11438,53,4,0,18,6.103678105399013,0.11516373783771722
126,126,1-8121,5,8,1-8121,110,11,0,14,12.63619408197701,0.11487449165433646
79,79,MLG57,23,19,MLG57,165,11,0,67,18.830357392318547,0.11412337813526392
62,62,1-1131,2,10,1-1131,200,18,0,41,22.79171124007553,0.11395855620037765
138,138,1-7993,17,22,1-7993,100,8,0,29,11.38925916980952,0.11389259169809521
323,323,1-8613,16,21,1-8613,37,3,0,10,4.168710058555007,0.11266783942040559
119,119,1-1136,12,1,1-1136,113,10,0,23,12.688033134676516,0.11228347906793378
148,148,1-6677,5,8,1-6677,94,9,0,13,10.519323076121509,0.11190769229916499
255,255,1-3302,2,10,1-3302,52,5,0,7,5.818097040988505,0.11188648155747125
511,511,1-7707,8,6,1-7707,10,1,0,1,1.1168710058555007,0.11168710058555006
218,218,1-9351,1,11,1-9351,60,6,0,6,6.701226035133004,0.11168710058555006
0,0,1-3186,5,8,1-3186,796,63,0,220,88.71162128821015,0.11144676041232432
258,258,MLG37,22,20,MLG37,50,4,0,13,5.519323076121509,0.11038646152243019
