Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
256,256,256,256,1-3037,18,14,1-3037,467,69,3,65,3126.617645561695,6.695112731395493
353,353,353,353,1-8681,11,16,1-8681,260,50,1,101,1139.5289569497108,4.382803680575811
364,364,364,364,MLG02,18,14,MLG02,755,72,3,104,3164.188232898712,4.190977791918824
158,158,158,158,MLG12,11,16,MLG12,569,36,1,62,1090.9583696126938,1.917325781393135
501,501,501,501,MLG56,17,13,MLG56,109,19,0,76,86.36832404136658,0.7923699453336384
359,359,359,359,1-6166,4,8,1-6166,117,43,0,45,82.88913923501968,0.7084541814958948
108,108,108,108,1-0917,3,12,1-0917,134,56,0,40,91.45701265335083,0.6825150198011256
316,316,316,316,1-4776,5,15,1-4776,33,14,0,9,21.977827847003937,0.6659947832425436
484,484,484,484,MLG35,3,12,MLG35,44,12,0,18,27.955655694007874,0.6353558112274517
379,379,379,379,1-5228,4,8,1-5228,180,11,0,109,107.62035948038101,0.5978908860021167
262,262,262,262,1-4394,21,18,1-4394,190,15,0,106,108.9610835313797,0.5734793870072615
83,83,83,83,1-1152,3,12,1-1152,112,13,0,56,62.63981771469116,0.559284086738314
472,472,472,472,MLG52,15,11,MLG52,112,5,0,65,62.6176455616951,0.5590861210865634
453,453,453,453,MLG45,7,6,MLG45,179,37,0,71,99.93619745969772,0.5583027791044566
350,350,350,350,1-19891,21,18,1-19891,95,21,0,36,52.91131138801575,0.5569611725054289
320,320,320,320,1-0541,6,10,1-0541,132,13,0,68,73.27692151069641,0.5551281932628516
199,199,199,199,1-0529,13,3,1-0529,124,7,0,66,65.50407087802887,0.5282586361131361
319,319,319,319,1-20040,18,11,1-20040,22,5,0,7,11.204977214336395,0.5093171461061998
499,499,499,499,1-3135,13,3,1-3135,101,34,0,19,50.842081010341644,0.503386940696452
358,358,358,358,MLG18,20,5,MLG18,72,27,0,10,35.86425316333771,0.49811462726857925
473,473,473,473,1-3174,9,20,1-3174,117,4,0,61,58.071944296360016,0.4963414042423933
467,467,467,467,MLG82,19,19,MLG82,71,29,0,7,35.204977214336395,0.4958447494976957
137,137,137,137,1-19257,7,6,1-19257,246,28,0,106,121.9610835313797,0.4957767623226817
478,478,478,478,1-8916,11,16,1-8916,61,6,0,27,29.93348354101181,0.49071284493461986
28,28,28,28,1-7081,20,5,1-7081,99,34,0,16,48.18280506134033,0.4866950006195993
460,460,460,460,1-8044,13,3,1-8044,56,2,0,28,26.81990885734558,0.4789269438811711
294,294,294,294,1-3051,4,8,1-3051,116,4,0,58,55.412668347358704,0.47769541678757504
