Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
256,256,256,256,256,256,1-3037,18,15,1-3037,467,69,3,34,3095.996728539467,6.629543315930336
364,364,364,364,364,364,MLG02,18,15,MLG02,755,74,3,73,3131.9635642170906,4.1482961115458155
353,353,353,353,353,353,1-8681,11,12,1-8681,260,33,1,40,1064.7608571052551,4.095234065789443
158,158,158,158,158,158,MLG12,11,12,MLG12,569,38,1,65,1089.6113927960396,1.914958511065096
37,37,37,37,37,37,1-8039,14,7,1-8039,12,0,0,22,17.46847140789032,1.4557059506575267
487,487,487,487,487,487,1-7467,8,11,1-7467,20,22,0,4,25.176085710525513,1.2588042855262755
513,513,513,513,513,513,1-7453,12,10,1-7453,24,22,0,7,27.558149993419647,1.1482562497258186
426,426,426,426,426,426,1-7332,7,9,1-7332,53,7,0,63,57.023349940776825,1.075912263033525
508,508,508,508,508,508,1-8057,19,26,1-8057,50,5,0,48,43.11302852630615,0.862260570526123
113,113,113,113,113,113,1-7647,20,8,1-7647,30,4,0,27,25.43857854604721,0.8479526182015736
488,488,488,488,488,488,1-18369,3,13,1-18369,7,5,0,1,5.794021427631378,0.8277173468044826
193,193,193,193,193,193,1-3081,6,6,1-3081,42,1,0,41,33.554878532886505,0.7989256793544406
505,505,505,505,505,505,1-7936,7,9,1-7936,59,14,0,39,44.96683567762375,0.7621497572478602
451,451,451,451,451,451,1-7146,14,7,1-7146,18,8,0,7,13.558149993419647,0.7532305551899804
384,384,384,384,384,384,1-0584,8,11,1-0584,41,15,0,20,30.880428552627563,0.7531811842104283
414,414,414,414,414,414,1-5140,3,13,1-5140,10,5,0,3,7.3820642828941345,0.7382064282894134
201,201,201,201,201,201,1-3075,20,8,1-3075,45,1,0,40,32.76085710525513,0.7280190467834473
301,301,301,301,301,301,1-6684,17,28,1-6684,145,0,0,132,104.81082844734192,0.7228332996368408
346,346,346,346,346,346,1-10823,16,20,1-10823,10,0,0,9,7.146192848682404,0.7146192848682403
428,428,428,428,428,428,1-7733,11,12,1-7733,76,5,0,62,54.22932851314545,0.7135437962255979
483,483,483,483,483,483,MLG47,14,7,MLG47,106,0,0,95,75.43203562498093,0.7116229775941597
534,534,534,534,534,534,MLG48,7,9,MLG48,116,6,0,96,82.2260570526123,0.7088453194190716
332,332,332,332,332,332,1-6501,6,6,1-6501,107,13,0,79,75.72769278287888,0.7077354465689615
453,453,453,453,453,453,MLG45,7,9,MLG45,179,37,0,112,125.93039989471436,0.7035217871213092
155,155,155,155,155,155,1-7462,5,16,1-7462,336,15,0,277,234.94393545389175,0.6992379031365826
401,401,401,401,401,401,1-7038,19,26,1-7038,163,4,0,135,111.19289273023605,0.6821649860750678
486,486,486,486,486,486,1-6506,9,4,1-6506,70,0,0,60,47.64128565788269,0.6805897951126099
9,9,9,9,9,9,1-8765,11,12,1-8765,38,7,0,23,25.262492835521698,0.6648024430400447
423,423,423,423,423,423,1-5696,8,11,1-5696,80,26,0,34,52.99672853946686,0.6624591067433357
517,517,517,517,517,517,1-9436,8,11,1-9436,24,3,0,16,15.70434284210205,0.6543476184209188
195,195,195,195,195,195,1-3079,3,13,1-3079,34,0,0,28,22.23259997367859,0.6538999992258409
397,397,397,397,397,397,1-6492,11,12,1-6492,48,2,0,36,30.584771394729614,0.6371827373902003
