Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
1-7425,1,1,1-7425,352,9,10,28,10018.202833294868,28.460803503678605
1-8368,1,1,1-8368,80,5,2,12,2008.9440714120865,25.111800892651083
MLG24,6,24,MLG24,49,4,1,3,1004.9860178530216,20.50991873169432
1-1633,1,1,1-1633,399,21,8,136,8065.699476003647,20.214785654144478
MLG53,23,20,MLG53,216,53,4,25,4061.216815441847,18.80192970111966
1-9040,11,18,1-9040,55,13,1,12,1016.9440714120865,18.48989220749248
1-8121,1,1,1-8121,110,3,2,17,2008.5874345004559,18.259885768185963
1-8087,16,19,1-8087,58,5,1,11,1008.6153987944126,17.389920668869184
1-3174,1,20,1-3174,117,26,2,26,2034.5454880595207,17.3892776757224
1-6249,9,17,1-6249,64,11,1,13,1015.2727440297604,15.863636625465006
1-1514,23,20,1-1514,64,12,1,9,1014.9580535590649,15.858719586860389
1-8371,13,6,1-8371,255,15,4,31,4025.18885114789,15.78505431822702
1-7488,1,18,1-7488,65,12,1,19,1018.2447797358036,15.665304303627748
1-4654,1,1,1-4654,138,4,2,15,2008.930089265108,14.557464414964551
1-1070,13,6,1-1070,280,20,4,72,4043.664428472519,14.44165867311614
MLG42,20,23,MLG42,72,7,1,4,1008.3146904706955,14.004370700981882
1-7302,23,20,1-7302,240,68,3,26,3076.5454880595207,12.818939533581336
1-7306,19,9,1-7306,159,24,2,24,2031.888142824173,12.779170709585994
MLG29,20,23,MLG29,93,7,1,11,1010.6153987944126,10.866832245101211
1-0677,20,23,1-0677,187,14,2,13,2018.2727440297604,10.792902374490698
1-3186,1,1,1-3186,796,59,8,84,8086.608499884605,10.159055904377645
MLG66,13,6,MLG66,229,34,2,117,2072.4546962678432,9.05002050771984
1-3246,19,9,1-3246,116,16,1,17,1021.5874345004559,8.806788228452206
1-1887,5,12,1-1887,119,17,1,21,1023.9021249711514,8.6042195375727
1-1035,8,15,1-1035,249,26,2,60,2045.7203570604324,8.215744405865191
1-8681,8,15,1-8681,260,94,2,66,2115.6923927664757,8.137278433717213
1-0917,11,18,1-0917,134,24,1,23,1031.559470206499,7.698205001541038
1-3693,19,9,1-3693,143,40,1,27,1048.8741606771946,7.334784340399962
MLG26,20,23,MLG26,155,18,1,12,1021.9440714120865,6.593187557497332
MLG65,21,24,MLG65,155,11,1,10,1014.2867261767387,6.543785330172508
MLG33,20,23,MLG33,161,7,1,23,1014.5594702064991,6.301611616189436
MLG09,17,3,MLG09,174,26,1,40,1039.146904706955,5.972108647741121
1-0918,1,9,1-0918,179,46,1,34,1057.1748690009117,5.9060048547536965
MLG61,19,9,MLG61,218,16,1,93,1046.5665534436703,4.800764006622341
1-6678,4,11,1-6678,213,6,1,32,1016.517523765564,4.7723827406833985
1-0691,17,3,1-0691,450,40,2,249,2121.8394818007946,4.71519884844621
MLG13,7,14,MLG13,225,24,1,29,1033.5315059125423,4.593473359611299
1-9365,14,5,1-9365,243,14,1,65,1035.3637201488018,4.260756049995069
MLG70,5,12,MLG70,269,29,1,95,1060.223898679018,3.9413527831933757
1-7172,11,18,1-7172,284,55,1,127,1096.741422444582,3.8617655719879647
MLG15,7,14,MLG15,559,64,2,266,2151.4269163012505,3.848706469233006
1-7946,16,19,1-7946,289,33,1,65,1054.3637201488018,3.6483173707570997
MLG12,9,17,MLG12,569,48,2,53,2065.4196487367153,3.629911509203366
1-0708,4,11,1-0708,408,26,1,71,1049.335755854845,2.571901362389326
MLG14,17,3,MLG14,462,61,1,132,1104.3847855329514,2.390443258729332
1-19755,9,17,1-19755,517,114,1,102,1147.5246070027351,2.2195833791155417
MLG08,7,14,MLG08,532,38,1,71,1061.335755854845,1.9949920222835433
MLG02,14,5,MLG02,755,37,1,43,1051.1329225599766,1.3922290365032803
P1-17272,2,2,P1-17272,6,3,0,4,4.314690470695496,0.7191150784492493
1-8808,22,12,1-8808,52,24,0,14,28.601416647434235,0.5500272432198892
1-3254,9,17,1-3254,68,29,0,15,33.93008926510811,0.4989719009574722
1-0305,17,3,1-0305,12,1,0,14,5.601416647434235,0.46678472061951953
1-20124,20,23,1-20124,3,1,0,1,1.328672617673874,0.44289087255795795
1-3300,12,7,1-3300,29,12,0,2,12.657345235347748,0.4364601805292327
1-7770,17,3,1-7770,23,5,0,15,9.930089265108109,0.4317430115264395
1-1166,9,17,1-1166,118,42,0,27,50.874160677194595,0.43113695489147963
1-6511,8,15,1-6511,144,56,0,11,59.61539879441261,0.4139958249611987
MLG82,5,12,MLG82,71,23,0,17,28.587434500455856,0.4026399225416318
1-4394,10,16,1-4394,190,54,0,55,72.07699397206306,0.3793525998529635
1-9351,2,2,1-9351,60,21,0,5,22.64336308836937,0.37738938480615614
1-11388,23,20,1-11388,28,10,0,1,10.328672617673874,0.3688811649169241
1-4776,18,8,1-4776,33,10,0,6,11.972035706043243,0.3627889607891892
1-3733,14,12,1-3733,16,5,0,2,5.657345235347748,0.35358407720923424
1-7301,17,3,1-7301,26,5,0,12,8.944071412086487,0.34400274661871105
MLG43,2,2,MLG43,39,12,0,4,13.314690470695496,0.341402319761423
1-7707,9,17,1-7707,10,3,0,1,3.328672617673874,0.3328672617673874
1-10042,15,4,1-10042,21,6,0,3,6.986017853021622,0.3326675168105534
1-7721,19,9,1-7721,12,3,0,3,3.9860178530216217,0.3321681544184685
1-9115,17,3,1-9115,22,4,0,9,6.958053559064865,0.31627516177567566
1-2083,23,20,1-2083,48,13,0,6,14.972035706043243,0.31191741054256755
