Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
474,474,474,474,474,474,474,1-19108,4,5,1-19108,16,0,0,15,11.357542276382446,0.7098463922739029
410,410,410,410,410,410,410,7W2-12806,23,23,7W2-12806,23,0,0,21,15.900559186935425,0.6913286603015402
129,129,129,129,129,129,129,MLG56,2,8,MLG56,109,4,0,86,69.11657571792603,0.6340970249351011
337,337,337,337,337,337,337,1-3079,4,5,1-3079,34,0,0,28,21.200745582580566,0.6235513406641343
508,508,508,508,508,508,508,1-7737,22,27,1-7737,11,2,0,5,5.785847425460815,0.5259861295873468
300,300,300,300,300,300,300,1-3077,1,7,1-3077,41,0,0,28,21.200745582580566,0.5170913556726967
70,70,70,70,70,70,70,1-5228,12,15,1-5228,180,11,0,107,92.01713490486145,0.511206305027008
240,240,240,240,240,240,240,1-10808,2,8,1-10808,54,1,0,34,26.743762493133545,0.49525486098395455
391,391,391,391,391,391,391,1-7301,19,19,1-7301,26,3,0,13,12.84320330619812,0.4939693579306969
232,232,232,232,232,232,232,1-18412,9,9,1-18412,56,4,0,31,27.472254037857056,0.4905759649617331
155,155,155,155,155,155,155,1-2364,19,19,1-2364,88,6,0,49,43.10130476951599,0.48978755419904535
353,353,353,353,353,353,353,1-7456,10,13,1-7456,32,1,0,19,15.386220216751099,0.48081938177347183
409,409,409,409,409,409,409,1-9245,9,9,1-9245,23,8,0,4,11.028677940368652,0.4795077365377675
525,525,525,525,525,525,525,1-19067,9,9,1-19067,8,0,0,5,3.7858474254608154,0.47323092818260193
55,55,55,55,55,55,55,MLG13,8,12,MLG13,225,30,0,100,105.71694850921631,0.4698531044854058
382,382,382,382,382,382,382,1-3472,22,27,1-3472,28,6,0,9,12.814525365829468,0.4576616202081953
376,376,376,376,376,376,376,1-3356,2,8,1-3356,28,8,0,6,12.543016910552979,0.4479648896626064
464,464,464,464,464,464,464,1-8062,5,4,1-8062,17,0,0,10,7.571694850921631,0.44539381476009593
552,552,552,552,552,552,552,1-5303,9,9,1-5303,4,1,0,1,1.757169485092163,0.43929237127304077
219,219,219,219,219,219,219,1-8702,4,5,1-8702,59,10,0,21,25.900559186935425,0.43899252859212584
236,236,236,236,236,236,236,1-8053,2,8,1-8053,55,2,0,29,23.95791506767273,0.4355984557758678
42,42,42,42,42,42,42,1-8681,19,19,1-8681,260,26,0,114,112.31732130050659,0.43198969730964076
141,141,141,141,141,141,141,1-7081,9,9,1-7081,99,5,0,49,42.10130476951599,0.4252657047425858
86,86,86,86,86,86,86,MLG65,3,6,MLG65,155,22,0,56,64.40149116516113,0.41549349138813635
138,138,138,138,138,138,138,1-7993,17,17,1-7993,100,10,0,41,41.04394888877869,0.41043948888778686
77,77,77,77,77,77,77,MLG50,7,10,MLG50,168,3,0,87,68.87374520301819,0.40996276906558443
455,455,455,455,455,455,455,1-9225,4,5,1-9225,18,2,0,7,7.300186395645142,0.40556591086917454
8,8,8,8,8,8,8,MLG15,7,10,MLG15,559,29,0,261,226.62123560905457,0.40540471486414054
513,513,513,513,513,513,513,1-18770,19,19,1-18770,10,1,0,4,4.028677940368652,0.40286779403686523
30,30,30,30,30,30,30,1-8718,4,5,1-8718,333,83,0,65,132.2160165309906,0.39704509468765947
233,233,233,233,233,233,233,1-8135,9,9,1-8135,56,0,0,29,21.95791506767273,0.3921056262084416
114,114,114,114,114,114,114,1-6166,12,15,1-6166,117,11,0,46,45.8297963142395,0.3917076608054658
375,375,375,375,375,375,375,1-8187,16,25,1-8187,29,0,0,15,11.357542276382446,0.391639388840774
243,243,243,243,243,243,243,1-9542,9,9,1-9542,54,12,0,12,21.086033821105957,0.3904821077982585
341,341,341,341,341,341,341,1-0363,1,7,1-0363,34,1,0,16,13.11471176147461,0.3857268165139591
460,460,460,460,460,460,460,1-7083,1,7,1-7083,17,2,0,6,6.5430169105529785,0.384883347679587
104,104,104,104,104,104,104,MLG64,2,8,MLG64,129,14,0,47,49.586965799331665,0.3843950837157493
189,189,189,189,189,189,189,1-0582,11,14,1-0582,70,7,0,26,26.68640661239624,0.38123438017708916
442,442,442,442,442,442,442,1-9232,1,7,1-9232,20,3,0,6,7.5430169105529785,0.37715084552764894
159,159,159,159,159,159,159,1-5687,6,11,1-5687,83,1,0,40,31.286779403686523,0.3769491494420063
184,184,184,184,184,184,184,MLG18,3,6,MLG18,72,20,0,9,26.814525365829468,0.3724239634142982
223,223,223,223,223,223,223,1-5686,16,25,1-5686,59,0,0,29,21.95791506767273,0.372168051994453
165,165,165,165,165,165,165,1-8368,5,4,1-8368,80,3,0,35,29.500931978225708,0.36876164972782133
426,426,426,426,426,426,426,1-20040,10,13,1-20040,22,2,0,8,8.057355880737305,0.3662434491244229
9,9,9,9,9,9,9,MLG63,2,8,MLG63,543,30,0,219,195.82011723518372,0.3606263669156238
537,537,537,537,537,537,537,P1-6891,9,9,P1-6891,7,1,0,2,2.514338970184326,0.35919128145490375
