Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
32,32,32,32,32,1-3152,17,16,1-3152,323,18,0,228,211.08724451065063,0.6535208808379277
100,100,100,100,100,1-0541,17,16,1-0541,132,14,0,79,80.90303647518158,0.6129017914786483
8,8,8,8,8,MLG15,7,3,MLG15,559,32,0,346,325.01836228370667,0.5814281972874895
55,55,55,55,55,MLG13,8,9,MLG13,225,20,0,129,129.2467304468155,0.5744299130969578
162,162,162,162,162,1-10960,12,12,1-10960,82,17,0,34,45.79371190071106,0.5584599012281837
70,70,70,70,70,1-5228,12,12,1-5228,180,38,0,66,93.89367604255676,0.5216315335697598
10,10,10,10,10,MLG08,8,9,MLG08,532,51,0,267,277.1153258085251,0.5208934695648968
92,92,92,92,92,1-6511,23,21,1-6511,144,9,0,75,72.51554095745087,0.5035801455378532
83,83,83,83,83,1-7306,13,13,1-7306,159,52,0,28,75.71246862411499,0.4761790479504087
119,119,119,119,119,1-1136,12,12,1-1136,113,13,0,46,51.9561984539032,0.45978936684870086
23,23,23,23,23,1-8567,17,16,1-8567,388,63,0,136,178.17484760284424,0.45921352474959853
364,364,364,364,364,1-5515,17,2,1-5515,30,12,0,2,13.693747758865356,0.4564582586288452
445,445,445,445,445,1-2028,15,3,1-2028,20,4,0,6,9.08124327659607,0.45406216382980347
105,105,105,105,105,1-0529,14,14,1-0529,124,13,0,51,56.19056785106659,0.453149740734408
189,189,189,189,189,1-0582,11,10,1-0582,70,26,0,6,31.08124327659607,0.4440177610942296
184,184,184,184,184,MLG18,3,7,MLG18,72,20,0,14,31.856234312057495,0.4424476987785763
343,343,343,343,343,1-11132,16,22,1-11132,34,2,0,15,14.703108191490173,0.4324443585732404
219,219,219,219,219,1-8702,4,8,1-8702,59,5,0,24,25.324973106384277,0.4292368323115979
69,69,69,69,69,1-8564,17,16,1-8564,185,18,0,72,78.97491931915283,0.4268914557792045
237,237,237,237,237,1-18266,20,18,1-18266,55,4,0,23,23.4780992269516,0.42687453139911996
180,180,180,180,180,1-9294,15,15,1-9294,74,23,0,10,31.468738794326782,0.42525322695036194
64,64,64,64,64,1-0983,14,14,1-0983,195,8,0,87,81.678027510643,0.418861679541759
104,104,104,104,104,MLG64,2,5,MLG64,129,14,0,47,53.80307233333588,0.4170780801033789
168,168,168,168,168,1-7523,14,14,1-7523,79,5,0,33,32.94683802127838,0.4170485825478276
202,202,202,202,202,1-1367,14,14,1-1367,66,7,0,24,27.324973106384277,0.4140147440361254
114,114,114,114,114,1-6166,12,18,1-6166,117,20,0,33,47.94683802127838,0.4098020343699007
14,14,14,14,14,1-3037,3,7,1-3037,467,77,0,132,188.78735208511353,0.40425557191673134
212,212,212,212,212,1-8916,7,3,1-8916,61,11,0,16,24.54998207092285,0.4024587224741451
9,9,9,9,9,MLG63,2,5,MLG63,543,30,0,219,215.46537959575653,0.3968054872850028
279,279,279,279,279,1-20068,14,14,1-20068,45,4,0,16,17.54998207092285,0.3899996015760634
178,178,178,178,178,1-9071,17,15,1-9071,75,24,0,6,29.08124327659607,0.38774991035461426
166,166,166,166,166,1-5696,10,11,1-5696,80,29,0,2,30.693747758865356,0.38367184698581697
243,243,243,243,243,1-9542,9,4,1-9542,54,12,0,10,20.468738794326782,0.37905071841345894
