Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
1-9412,21,24,1-9412,15,0,2,1,2000.106129348278,133.34040862321854
1-10981,18,13,1-10981,34,3,1,9,1003.9551641345024,29.528093062779483
1-8711,11,5,1-8711,48,18,1,4,1018.4245173931122,21.21717744568984
MLG24,20,23,MLG24,49,3,1,5,1003.5306467413902,20.480217280436534
1-4874,12,24,1-4874,224,16,4,12,4017.2735521793365,17.934256929372037
1-3246,12,24,1-3246,116,6,2,18,2007.9103282690048,17.309571795422457
1-1887,18,2,1-1887,119,40,1,18,1041.9103282690048,8.755548977050461
1-6511,18,2,1-6511,144,54,1,18,1055.9103282690048,7.3327106129792
1-7946,12,24,1-7946,289,26,2,28,2028.9716217517853,7.02066305104424
1-0918,6,13,1-0918,179,7,1,17,1008.8041989207268,5.6357776476018255
MLG13,1,3,MLG13,225,24,1,24,1026.547104358673,4.562431574927436
1-8681,11,23,1-8681,260,50,1,12,1051.2735521793365,4.043359816074371
1-8371,22,5,1-8371,255,24,1,23,1026.440975010395,4.025258725530961
MLG15,1,3,MLG15,559,59,2,311,2092.006227314472,3.742408277843421
MLG11,18,2,MLG11,493,11,1,9,1011.9551641345024,2.0526473917535544
MLG08,1,3,MLG08,532,59,1,59,1065.2616315484047,2.0023714878729413
MLG12,18,2,MLG12,569,35,1,14,1036.4858108758926,1.8215919347555232
1-0455,8,23,1-0455,60,72,0,23,74.44097501039505,1.2406829168399176
1-20124,18,2,1-20124,3,2,0,0,2.0,0.6666666666666666
MLG77,18,2,MLG77,9,6,0,0,6.0,0.6666666666666666
1-18770,5,9,1-18770,10,5,0,3,5.318388044834137,0.5318388044834137
1-5287,1,3,1-5287,18,9,0,5,9.530646741390228,0.5294803745216794
1-3734,8,12,1-3734,4,2,0,1,2.1061293482780457,0.5265323370695114
1-7834,18,2,1-7834,4,2,0,1,2.1061293482780457,0.5265323370695114
1-7403,4,5,1-7403,58,28,0,12,29.273552179336548,0.5047164168851129
1-3739,16,4,1-3739,2,1,0,0,1.0,0.5
1-9225,1,3,1-9225,18,8,0,7,8.74290543794632,0.48571696877479553
1-5687,22,22,1-5687,83,39,0,0,39.0,0.46987951807228917
1-1964,6,13,1-1964,48,22,0,4,22.424517393112183,0.46717744568983716
1-7456,22,22,1-7456,32,13,0,13,14.379681527614594,0.44936504773795605
1-2829,10,7,1-2829,52,23,0,0,23.0,0.4423076923076923
1-5873,19,8,1-5873,3,1,0,2,1.2122586965560913,0.40408623218536377
1-8899,2,6,1-8899,3,1,0,2,1.2122586965560913,0.40408623218536377
1-21411,11,23,1-21411,5,2,0,0,2.0,0.4
1-0529,17,10,1-0529,124,48,0,11,49.1674228310585,0.3965114744440202
1-0295,16,4,1-0295,24,9,0,4,9.424517393112183,0.3926882247130076
1-5655,11,23,1-5655,31,12,0,1,12.106129348278046,0.3905203015573563
1-4394,4,5,1-4394,190,71,0,28,73.97162175178528,0.3893243250093962
1-18927,4,5,1-18927,30,11,0,4,11.424517393112183,0.38081724643707277
1-0582,17,10,1-0582,70,26,0,4,26.424517393112183,0.37749310561588834
1-0337,5,9,1-0337,11,4,0,1,4.106129348278046,0.37328448620709503
1-19069,20,14,1-19069,11,4,0,1,4.106129348278046,0.37328448620709503
1-4874,15,13,1-4874,224,82,0,8,82.84903478622437,0.3698617624385016
MLG05,21,21,MLG05,14,5,0,1,5.106129348278046,0.36472352487700327
1-7488,9,15,1-7488,65,23,0,3,23.318388044834137,0.3587444314589867
1-18973,2,6,1-18973,39,11,0,26,13.759363055229187,0.3528041809033125
1-6029,8,12,1-6029,26,9,0,1,9.106129348278046,0.35023574416454023
1-5109,19,8,1-5109,37,12,0,7,12.74290543794632,0.34440284967422485
MLG83,18,2,MLG83,88,28,0,21,30.22871631383896,0.3435081399299882
MLG25,17,10,MLG25,12,4,0,1,4.106129348278046,0.34217744568983716
1-8940,14,16,1-8940,3,1,0,0,1.0,0.3333333333333333
1-5304,1,3,1-5304,3,1,0,0,1.0,0.3333333333333333
1-3702,21,21,1-3702,6,2,0,0,2.0,0.3333333333333333
1-5271,1,3,1-5271,12,4,0,0,4.0,0.3333333333333333
1-7721,21,21,1-7721,12,4,0,0,4.0,0.3333333333333333
1-7444,19,8,1-7444,14,4,0,6,4.636776089668274,0.3311982921191624
1-6101,2,6,1-6101,41,13,0,5,13.530646741390228,0.33001577418024947
1-8916,18,2,1-8916,61,18,0,20,20.122586965560913,0.3298784748452609
1-7301,20,14,1-7301,26,8,0,5,8.530646741390228,0.328101797745778
1-0984,19,8,1-0984,50,16,0,3,16.318388044834137,0.32636776089668273
1-6199,1,3,1-6199,30,9,0,7,9.74290543794632,0.3247635145982107
1-0598,21,21,1-0598,122,38,0,9,38.95516413450241,0.31930462405329846
1-3405,21,21,1-3405,72,22,0,8,22.849034786224365,0.3173477053642273
1-3162,14,16,1-3162,35,10,0,10,11.061293482780457,0.31603695665087017
1-18369,4,5,1-18369,7,2,0,2,2.2122586965560913,0.31603695665087017
MLG38,21,21,MLG38,26,8,0,2,8.212258696556091,0.3158561037136958
MLG52,19,8,MLG52,112,30,0,47,34.988079369068146,0.3123935657952513
1-9182,1,3,1-9182,28,8,0,7,8.74290543794632,0.3122466227837971
1-9458,13,11,1-9458,20,6,0,2,6.212258696556091,0.31061293482780455
P1-0004,2,6,P1-0004,60,16,0,24,18.547104358673096,0.3091184059778849
1-11132,20,14,1-11132,34,10,0,4,10.424517393112183,0.30660345273859363
1-17969,20,14,1-17969,22,6,0,6,6.636776089668274,0.301671640439467
1-7429,2,6,1-7429,33,9,0,7,9.74290543794632,0.29523955872564606
1-7647,10,7,1-7647,30,8,0,8,8.849034786224365,0.29496782620747886
MLG53,20,14,MLG53,216,59,0,41,63.35130327939987,0.29329307073796235
1-9644,21,21,1-9644,63,18,0,3,18.318388044834137,0.2907680642037165
1-5635,10,7,1-5635,417,115,0,52,120.51872611045837,0.2890137316797563
MLG14,13,11,MLG14,462,115,0,173,133.3603772521019,0.2886588252209998
1-4776,11,23,1-4776,33,9,0,4,9.424517393112183,0.2855914361549146
MLG68,11,23,MLG68,152,43,0,2,43.21225869655609,0.2842911756352374
1-7462,19,8,1-7462,336,90,0,46,94.8819500207901,0.2823867560142562
1-6608,13,11,1-6608,11,3,0,1,3.1061293482780457,0.28237539529800415
1-7348,21,21,1-7348,43,12,0,1,12.106129348278046,0.28153789182041966
1-8914,2,6,1-8914,25,6,0,9,6.955164134502411,0.2782065653800964
1-7464,14,16,1-7464,48,13,0,3,13.318388044834137,0.27746641760071117
1-7356,13,11,1-7356,4,1,0,1,1.1061293482780457,0.2765323370695114
1-7712,16,4,1-7712,12,3,0,3,3.318388044834137,0.2765323370695114
1-10622,18,2,1-10622,4,1,0,1,1.1061293482780457,0.2765323370695114
1-10217,17,10,1-10217,4,1,0,1,1.1061293482780457,0.2765323370695114
1-9245,8,12,1-9245,23,6,0,3,6.318388044834137,0.27471252368844074
1-6764,12,2,1-6764,38,10,0,4,10.424517393112183,0.27432940508189957
1-7733,17,10,1-7733,76,20,0,7,20.74290543794632,0.27293296628876734
1-18869,21,21,1-18869,22,6,0,0,6.0,0.2727272727272727
MLG82,20,14,MLG82,71,18,0,12,19.273552179336548,0.27145848139910633
1-8808,18,2,1-8808,52,14,0,1,14.106129348278046,0.2712717182361163
1-1136,17,10,1-1136,113,28,0,22,30.334845662117004,0.2684499616116549
1-7883,16,4,1-7883,33,7,0,15,8.591940224170685,0.26036182497486926
1-3472,19,8,1-3472,28,6,0,12,7.273552179336548,0.259769720690591
1-20780,4,5,1-20780,12,3,0,1,3.1061293482780457,0.2588441123565038
1-9285,10,7,1-9285,30,7,0,7,7.74290543794632,0.25809684793154397
1-9341,2,6,1-9341,98,25,0,2,25.21225869655609,0.25726794588322544
1-9548,17,10,1-9548,16,4,0,1,4.106129348278046,0.25663308426737785
1-8368,9,15,1-8368,80,20,0,5,20.53064674139023,0.25663308426737785
1-9291,8,12,1-9291,78,19,0,8,19.849034786224365,0.2544748049515944
1-7187,22,22,1-7187,96,22,0,21,24.22871631383896,0.25238246160248917
1-3100,17,10,1-3100,4,1,0,0,1.0,0.25
1-8973,11,23,1-8973,44,11,0,0,11.0,0.25
1-5303,4,5,1-5303,4,1,0,0,1.0,0.25
1-12345,6,15,1-12345,97,24,0,2,24.21225869655609,0.24961091439748548
MLG40,22,14,MLG40,30,7,0,4,7.424517393112183,0.24748391310373943
1-9318,14,16,1-9318,13,3,0,2,3.2122586965560913,0.247096822812007
1-8162,3,20,1-8162,22,5,0,4,5.424517393112183,0.24656897241419012
1-3356,4,5,1-3356,28,6,0,8,6.849034786224365,0.24460838522229875
1-11522,2,6,1-11522,24,5,0,8,5.849034786224365,0.24370978275934854
MLG17,1,3,MLG17,76,15,0,32,18.39613914489746,0.24205446243286133
1-2364,21,21,1-2364,88,21,0,1,21.106129348278046,0.23984237895770508
1-0997,18,2,1-0997,33,7,0,8,7.849034786224365,0.2378495389764959
1-9365,21,21,1-9365,243,57,0,3,57.31838804483414,0.2358781401021981
1-7656,13,11,1-7656,48,11,0,3,11.318388044834137,0.2357997509340445
1-3056,5,9,1-3056,250,52,0,65,58.89840763807297,0.23559363055229188
1-7172,16,4,1-7172,284,59,0,74,66.85357177257538,0.23539990060765978
1-8718,5,9,1-8718,333,70,0,77,78.17195981740952,0.23475063008231087
1-8126,4,5,1-8126,34,7,0,9,7.955164134502411,0.23397541572065914
1-17970,22,22,1-17970,36,7,0,11,8.167422831058502,0.22687285641829172
1-20081,1,3,1-20081,20,4,0,5,4.530646741390228,0.22653233706951142
1-7306,5,9,1-7306,159,32,0,37,35.92678588628769,0.22595462821564585
1-3699,10,7,1-3699,9,2,0,0,2.0,0.2222222222222222
1-17927,10,7,1-17927,9,2,0,0,2.0,0.2222222222222222
1-8990,10,7,1-8990,40,8,0,8,8.849034786224365,0.22122586965560914
1-10823,17,10,1-10823,10,2,0,2,2.2122586965560913,0.22122586965560914
1-19192,6,13,1-19192,5,1,0,1,1.1061293482780457,0.22122586965560914
