Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
256,256,256,256,256,256,1-3037,18,8,1-3037,467,63,3,134,3081.780780315399,6.5991023133092055
364,364,364,364,364,364,MLG02,18,8,MLG02,755,56,3,239,3089.497063398361,4.092049090593856
353,353,353,353,353,353,1-8681,11,7,1-8681,260,33,1,40,1038.6062030792236,3.9946392426123984
158,158,158,158,158,158,MLG12,11,7,MLG12,569,38,1,65,1047.1100800037384,1.8402637609907528
487,487,487,487,487,487,1-7467,8,6,1-7467,20,22,0,2,22.28031015396118,1.1140155076980591
490,490,490,490,490,490,1-6591,5,2,1-6591,79,78,0,3,78.42046523094177,0.9926641168473642
513,513,513,513,513,513,1-7453,12,5,1-7453,24,22,0,5,22.700775384902954,0.945865641037623
286,286,286,286,286,286,1-7725,9,1,1-7725,90,84,0,0,84.0,0.9333333333333333
559,559,559,559,559,559,1-9466,20,12,1-9466,8,6,0,1,6.140155076980591,0.7675193846225739
205,205,205,205,205,205,1-7776,14,11,1-7776,26,19,0,2,19.28031015396118,0.7415503905369685
307,307,307,307,307,307,1-5199,11,7,1-5199,3,2,0,0,2.0,0.6666666666666666
414,414,414,414,414,414,1-5140,3,10,1-5140,10,6,0,2,6.280310153961182,0.6280310153961182
253,253,253,253,253,253,1-7781,3,10,1-7781,33,20,0,4,20.560620307922363,0.6230491002400717
488,488,488,488,488,488,1-18369,3,10,1-18369,7,4,0,0,4.0,0.5714285714285714
186,186,186,186,186,186,1-8162,20,12,1-8162,22,12,0,2,12.280310153961182,0.5581959160891447
162,162,162,162,162,162,1-8242,19,26,1-8242,11,6,0,1,6.140155076980591,0.5581959160891447
498,498,498,498,498,498,MLG38,10,14,MLG38,26,13,0,1,13.14015507698059,0.5053905798838689
541,541,541,541,541,541,1-7301,11,7,1-7301,26,12,0,8,13.121240615844727,0.5046631006094126
413,413,413,413,413,413,1-1763,10,14,1-1763,35,17,0,4,17.560620307922363,0.5017320087977818
524,524,524,524,524,524,1-3734,10,14,1-3734,4,2,0,0,2.0,0.5
221,221,221,221,221,221,1-20138,9,1,1-20138,25,12,0,0,12.0,0.48
319,319,319,319,319,319,1-20040,18,8,1-20040,22,9,0,6,9.840930461883545,0.4473150209947066
554,554,554,554,554,554,1-18770,5,2,1-18770,10,4,0,3,4.4204652309417725,0.44204652309417725
148,148,148,148,148,148,1-2028,10,14,1-2028,20,8,0,3,8.420465230941772,0.42102326154708863
484,484,484,484,484,484,MLG35,3,10,MLG35,44,16,0,17,18.382636308670044,0.4177871888334101
199,199,199,199,199,199,1-0529,13,13,1-0529,124,46,0,26,49.64403200149536,0.4003550967862529
38,38,38,38,38,38,1-10018,8,6,1-10018,40,16,0,0,16.0,0.4
254,254,254,254,254,254,1-9230,12,5,1-9230,5,2,0,0,2.0,0.4
108,108,108,108,108,108,1-0917,3,10,1-0917,134,50,0,23,53.22356677055359,0.39719079679517605
281,281,281,281,281,281,1-8126,18,8,1-8126,34,13,0,3,13.420465230941772,0.39471956561593446
384,384,384,384,384,384,1-0584,8,6,1-0584,41,15,0,6,15.840930461883545,0.3863641576069157
423,423,423,423,423,423,1-5696,8,6,1-5696,80,26,0,34,30.765272617340088,0.3845659077167511
440,440,440,440,440,440,1-9197,20,12,1-9197,16,6,0,1,6.140155076980591,0.3837596923112869
544,544,544,544,544,544,1-20124,15,9,1-20124,3,1,0,1,1.1401550769805908,0.3800516923268636
378,378,378,378,378,378,1-5819,10,14,1-5819,23,8,0,4,8.560620307922363,0.37220088295314624
316,316,316,316,316,316,1-4776,5,2,1-4776,33,12,0,2,12.280310153961182,0.37213061072609643
459,459,459,459,459,459,1-8284,3,10,1-8284,48,17,0,5,17.700775384902954,0.3687661538521449
416,416,416,416,416,416,1-3246,10,14,1-3246,116,40,0,7,40.981085538864136,0.35328522016262187
477,477,477,477,477,477,1-20081,12,5,1-20081,20,7,0,0,7.0,0.35
556,556,556,556,556,556,1-5304,12,5,1-5304,3,1,0,0,1.0,0.3333333333333333
470,470,470,470,470,470,1-10043,7,4,1-10043,61,18,0,12,19.68186092376709,0.3226534577666736
291,291,291,291,291,291,1-17979,7,4,1-17979,17,5,0,3,5.4204652309417725,0.31885089593775134
460,460,460,460,460,460,1-8044,13,13,1-8044,56,16,0,12,17.68186092376709,0.3157475164958409
33,33,33,33,33,33,1-0997,11,7,1-0997,33,10,0,2,10.280310153961182,0.3115245501200358
179,179,179,179,179,179,1-8186,8,6,1-8186,23,7,0,1,7.140155076980591,0.31044152508611267
458,458,458,458,458,458,1-9063,8,6,1-9063,35,10,0,4,10.560620307922363,0.3017320087977818
415,415,415,415,415,415,1-7872,11,7,1-7872,124,32,0,37,37.18573784828186,0.29988498264743435
96,96,96,96,96,96,1-10725,10,14,1-10725,27,8,0,0,8.0,0.2962962962962963
9,9,9,9,9,9,1-8765,11,7,1-8765,38,8,0,23,11.223566770553589,0.29535702027772603
150,150,150,150,150,150,P1-0004,3,10,P1-0004,60,17,0,5,17.700775384902954,0.2950129230817159
317,317,317,317,317,317,1-3733,8,6,1-3733,16,4,0,5,4.700775384902954,0.29379846155643463
512,512,512,512,512,512,1-9121,18,8,1-9121,22,6,0,3,6.4204652309417725,0.29183932867917145
398,398,398,398,398,398,MLG65,20,12,MLG65,155,41,0,30,45.204652309417725,0.29164291812527565
526,526,526,526,526,526,1-11205,20,12,1-11205,56,16,0,2,16.28031015396118,0.2907198241778782
396,396,396,396,396,396,1-11132,18,8,1-11132,34,9,0,6,9.840930461883545,0.289439131231869
268,268,268,268,268,268,1-7899,13,13,1-7899,40,9,0,18,11.522791385650635,0.28806978464126587
67,67,67,67,67,67,1-19989,3,10,1-19989,4,1,0,1,1.1401550769805908,0.2850387692451477
549,549,549,549,549,549,1-10622,18,8,1-10622,4,1,0,1,1.1401550769805908,0.2850387692451477
346,346,346,346,346,346,1-10823,16,15,1-10823,10,2,0,6,2.840930461883545,0.2840930461883545
50,50,50,50,50,50,MLG14,20,12,MLG14,462,89,0,300,131.04652309417725,0.2836504828878295
358,358,358,358,358,358,MLG18,20,12,MLG18,72,18,0,17,20.382636308670044,0.2830921709537506
536,536,536,536,536,536,1-1964,15,9,1-1964,48,7,0,46,13.447133541107178,0.28014861543973285
565,565,565,565,565,565,1-19069,10,14,1-19069,11,3,0,0,3.0,0.2727272727272727
514,514,514,514,514,514,1-6764,3,10,1-6764,38,9,0,9,10.261395692825317,0.270036728758561
164,164,164,164,164,164,MLG29,12,5,MLG29,93,24,0,7,24.981085538864136,0.2686138229985391
507,507,507,507,507,507,1-19067,10,14,1-19067,8,2,0,1,2.140155076980591,0.26751938462257385
61,61,61,61,61,61,1-7306,8,6,1-7306,159,36,0,45,42.30697846412659,0.2660816255605446
267,267,267,267,267,267,1-7715,8,6,1-7715,20,5,0,2,5.280310153961182,0.2640155076980591
159,159,159,159,159,159,MLG36,20,12,MLG36,136,32,0,26,35.64403200149536,0.26208847059923057
499,499,499,499,499,499,1-3135,13,13,1-3135,101,22,0,29,26.064497232437134,0.25806432903403104
481,481,481,481,481,481,1-19851,18,8,1-19851,25,6,0,3,6.4204652309417725,0.2568186092376709
195,195,195,195,195,195,1-3079,3,10,1-3079,34,0,0,62,8.68961477279663,0.25557690508225384
444,444,444,444,444,444,1-2083,15,9,1-2083,48,11,0,9,12.261395692825317,0.25544574360052746
293,293,293,293,293,293,MLG20,19,26,MLG20,55,13,0,7,13.981085538864136,0.2542015552520752
451,451,451,451,451,451,1-7146,14,11,1-7146,18,4,0,4,4.560620307922363,0.2533677948845757
