Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
32,32,32,1-3152,17,4,1-3152,323,24,0,231,152.7468742299825,0.4729005394117105
162,162,162,1-10960,12,8,1-10960,82,23,0,28,38.60568172484636,0.47080099664446784
105,105,105,1-0529,14,6,1-0529,124,12,0,82,57.70235362276435,0.46534156147390604
83,83,83,1-7306,13,7,1-7306,159,56,0,30,72.7203732766211,0.4573608382177428
469,469,469,1-9095,23,22,1-9095,16,5,0,4,7.22938310354948,0.4518364439718425
219,219,219,1-8702,4,14,1-8702,59,10,0,26,24.490990173071623,0.41510152835714614
114,114,114,1-6166,12,8,1-6166,117,16,0,55,46.654017673805356,0.3987522878103022
30,30,30,1-8718,4,14,1-8718,333,83,0,85,130.37439095042646,0.3915146875388182
189,189,189,1-0582,11,9,1-0582,70,7,0,35,26.507102156057954,0.37867288794368503
364,364,364,1-5515,17,4,1-5515,30,5,0,11,11.130803534761071,0.3710267844920357
92,92,92,1-6511,23,22,1-6511,144,9,0,78,52.47297051921487,0.36439562860565883
212,212,212,1-8916,7,18,1-8916,61,12,0,18,22.032223965972662,0.3611839994421748
180,180,180,1-9294,15,5,1-9294,74,22,0,8,26.45876620709896,0.3575508946905265
100,100,100,1-0541,17,4,1-0541,132,13,0,58,45.326055001467466,0.3433792045565717
18,18,18,1-5635,18,3,1-5635,417,48,0,170,142.74878190085292,0.34232321798765686
237,237,237,1-18266,20,2,1-18266,55,6,0,23,18.818952845409513,0.3421627790074457
23,23,23,1-8567,17,4,1-8567,388,59,0,132,132.56964241713285,0.34167433612663106
205,205,205,1-0447,11,9,1-0447,65,1,0,38,22.179139483720064,0.34121753051877024
119,119,119,1-1136,12,8,1-1136,113,15,0,42,38.408522587269545,0.3398984299758367
184,184,184,MLG18,3,13,MLG18,72,20,0,8,24.45876620709896,0.3397050862097078
86,86,86,MLG65,3,13,MLG65,155,22,0,54,52.096671897917986,0.3361075606317289
166,166,166,1-5696,10,16,1-5696,80,17,0,17,26.474878190085292,0.33093597737606617
46,46,46,1-3056,4,14,1-3056,250,39,0,74,80.24358741566539,0.32097434966266153
340,340,340,1-10981,15,5,1-10981,34,8,0,5,10.78672887943685,0.3172567317481427
130,130,130,1-8754,12,8,1-8754,108,14,0,36,34.064447931945324,0.31541155492541967
151,151,151,1-7725,5,5,1-7725,90,25,0,6,28.34407465532422,0.31493416283693576
353,353,353,1-7456,10,10,1-7456,32,5,0,9,10.016111982986331,0.31300349946832284
207,207,207,1-7488,5,15,1-7488,65,9,0,20,20.146915517747402,0.30995254642688314
69,69,69,1-8564,17,4,1-8564,185,16,0,74,57.24358741566539,0.30942479684143454
202,202,202,1-1367,14,6,1-1367,66,7,0,24,20.376298621296883,0.308731797292377
3,3,3,MLG06,18,3,MLG06,634,69,0,227,195.51749112643301,0.308387209978601
64,64,64,1-0983,14,6,1-0983,195,9,0,91,59.71846560575068,0.3062485415679522
