Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
1-1514,23,4,1-1514,64,12,2,4,2014.3844602108002,31.474757190793753
1-7488,1,1,1-7488,65,4,2,16,2013.5378408432007,30.97750524374155
MLG22,19,19,MLG22,33,1,1,3,1002.7883451581001,30.38752561085152
1-0363,4,3,1-0363,34,1,1,24,1015.306761264801,29.861963566611795
1-18987,19,19,1-18987,34,5,1,7,1009.1728053689003,29.681553099085303
1-8126,1,1,1-8126,34,4,1,2,1005.1922301054001,29.56447735604118
1-7425,1,1,1-7425,352,9,10,40,10032.844602108002,28.502399437806822
1-3257,9,9,1-3257,37,1,1,8,1005.7689204216003,27.18294379517839
1-3174,1,9,1-3174,117,30,3,18,3040.7300709486008,25.989145905543598
1-8864,22,23,1-8864,39,2,1,2,1003.1922301054001,25.722877695010258
1-8990,22,23,1-8990,40,4,1,6,1007.5766903162003,25.189417257905006
1-8368,1,1,1-8368,80,5,2,7,2009.1728053689003,25.114660067111252
1-7579,19,19,1-7579,40,2,1,3,1003.7883451581001,25.094708628952503
1-2006,20,21,1-2006,40,0,1,4,1002.3844602108002,25.059611505270006
1-1633,1,1,1-1633,399,20,9,85,9070.669779479504,22.733508219246875
MLG24,6,12,MLG24,49,10,1,9,1015.3650354743004,20.721735417842865
MLG37,20,21,MLG37,50,5,1,7,1009.1728053689003,20.183456107378007
1-8808,22,23,1-8808,52,7,1,5,1009.9805752635002,19.422703370451927
1-10808,1,1,1-10808,54,0,1,0,1000.0,18.51851851851852
1-8121,1,1,1-8121,110,3,2,12,2010.1533806324005,18.274121642112732
1-3246,19,19,1-3246,116,12,2,23,2025.710646212101,17.463022812173286
1-8087,16,7,1-8087,58,5,1,11,1011.5572655797005,17.440642509994834
1-6249,9,9,1-6249,64,10,1,15,1018.9417257905006,15.920964465476573
1-8371,13,16,1-8371,255,13,4,31,4031.4795666337013,15.809723790720398
MLG27,6,12,MLG27,67,21,1,7,1025.1728053689003,15.30108664729702
1-4654,1,1,1-4654,138,4,2,9,2009.3650354743004,14.560616199089134
1-1070,13,16,1-1070,280,21,4,72,4063.920283794403,14.51400101355144
MLG42,20,21,MLG42,72,6,1,7,1010.1728053689003,14.030177852345837
1-9294,22,23,1-9294,74,24,1,12,1031.1533806324005,13.934505143681088
1-7306,19,19,1-7306,159,23,2,14,2031.3456107378006,12.775758558099374
1-8681,8,10,1-8681,260,46,3,98,3104.419275164604,11.940074135248478
1-0918,1,19,1-0918,179,46,2,11,2052.5572655797005,11.466800366367043
MLG29,20,21,MLG29,93,7,1,7,1011.1728053689003,10.872825864181724
