Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
92,92,92,92,92,92,92,1-6511,23,23,1-6511,144,0,0,90,80.47197818756104,0.5588331818580627
189,189,189,189,189,189,189,1-0582,11,17,1-0582,70,27,0,10,35.941330909729004,0.5134475844247001
83,83,83,83,83,83,83,1-7306,13,14,1-7306,159,31,0,55,80.17732000350952,0.5042598742359089
187,187,187,187,187,187,187,MLG82,16,11,MLG82,71,23,0,14,35.517863273620605,0.5002515954031072
31,31,31,31,31,31,31,1-1687,12,15,1-1687,325,28,0,138,151.39036655426025,0.46581651247464695
539,539,539,539,539,539,539,P1-17272,15,25,P1-17272,6,0,0,3,2.682399272918701,0.4470665454864502
205,205,205,205,205,205,205,1-0447,11,17,1-0447,65,25,0,4,28.5765323638916,0.43963895944448617
16,16,16,16,16,16,16,1-0691,10,17,1-0691,450,14,0,204,196.40315055847168,0.4364514456854926
10,10,10,10,10,10,10,MLG08,8,6,MLG08,532,39,0,210,226.76794910430908,0.4262555434291524
24,24,24,24,24,24,24,MLG62,8,6,MLG62,370,27,0,145,156.64929819107056,0.423376481597488
180,180,180,180,180,180,180,1-9294,15,13,1-9294,74,14,0,19,30.988528728485107,0.41876390173628525
52,52,52,52,52,52,52,1-7302,1,19,1-7302,240,6,0,101,96.30744218826294,0.40128100911776227
254,254,254,254,254,254,254,1-8808,23,23,1-8808,52,0,0,23,20.56506109237671,0.3954819440841675
14,14,14,14,14,14,14,1-3037,3,8,1-3037,467,54,0,141,180.07276582717896,0.38559478763849886
162,162,162,162,162,162,162,1-10960,12,15,1-10960,82,18,0,14,30.517863273620605,0.3721690643124464
364,364,364,364,364,364,364,1-5515,17,5,1-5515,30,10,0,1,10.8941330909729,0.36313776969909667
516,516,516,516,516,516,516,1-17965,1,25,1-17965,10,0,0,4,3.5765323638916016,0.35765323638916013
86,86,86,86,86,86,86,MLG65,3,8,MLG65,155,33,0,25,55.35332727432251,0.3571182404795001
174,174,174,174,174,174,174,MLG17,8,6,MLG17,76,9,0,20,26.882661819458008,0.35371923446655273
119,119,119,119,119,119,119,1-1136,12,15,1-1136,113,14,0,29,39.92985963821411,0.35336158971870896
165,165,165,165,165,165,165,1-8368,5,4,1-8368,80,10,0,20,27.882661819458008,0.3485332727432251
324,324,324,324,324,324,324,1-19093,17,21,1-19093,36,0,0,14,12.517863273620605,0.34771842426723903
301,301,301,301,301,301,301,1-3469,3,8,1-3469,40,2,0,13,13.623730182647705,0.3405932545661926
459,459,459,459,459,459,459,1-17979,23,13,1-17979,17,4,0,2,5.788266181945801,0.3404862459968118
207,207,207,207,207,207,207,1-7488,5,4,1-7488,65,5,0,19,21.988528728485107,0.33828505736130937
27,27,27,27,27,27,27,1-7425,5,4,1-7425,352,9,0,123,118.97837018966675,0.33800673349337146
58,58,58,58,58,58,58,MLG53,16,11,MLG53,216,48,0,27,72.14159345626831,0.33398885859383476
199,199,199,199,199,199,199,MLG30,23,23,MLG30,66,0,0,24,21.45919418334961,0.3251393058083274
94,94,94,94,94,94,94,1-3693,11,16,1-3693,143,23,0,26,46.24746036529541,0.32340881374332453
240,240,240,240,240,240,240,1-10808,2,18,1-10808,54,2,0,17,17.200262546539307,0.31852338049146867
59,59,59,59,59,59,59,1-0916,19,25,1-0916,215,0,0,76,67.95411491394043,0.31606565076251364
388,388,388,388,388,388,388,1-7776,18,10,1-7776,26,1,0,8,8.153064727783203,0.31357941260704625
243,243,243,243,243,243,243,1-9542,9,2,1-9542,54,7,0,11,16.835464000701904,0.31176785186485007
391,391,391,391,391,391,391,1-7301,19,25,1-7301,26,0,0,9,8.047197818756104,0.3095076084136963
69,69,69,69,69,69,69,1-8564,17,21,1-8564,185,0,0,64,57.224517822265625,0.3093217179581926
128,128,128,128,128,128,128,1-18045,10,17,1-18045,109,5,0,32,33.61225891113281,0.3083693478085579
322,322,322,322,322,322,322,1-18435,4,7,1-18435,37,6,0,6,11.364798545837402,0.30715671745506495
160,160,160,160,160,160,160,1-1119,18,10,1-1119,83,4,0,24,25.45919418334961,0.3067372793174652
185,185,185,185,185,185,185,MLG42,16,11,MLG42,72,14,0,9,22.047197818756104,0.30621108081605697
95,95,95,95,95,95,95,1-9100,10,16,1-9100,142,21,0,25,43.35332727432251,0.3053051216501585
236,236,236,236,236,236,236,1-8053,2,13,1-8053,55,15,0,2,16.7882661819458,0.30524120330810545
172,172,172,172,172,172,172,1-19068,13,14,1-19068,77,2,0,24,23.45919418334961,0.3046648595240209
451,451,451,451,451,451,451,1-7146,9,2,1-7146,18,1,0,5,5.470665454864502,0.30392585860358345
382,382,382,382,382,382,382,1-3472,22,27,1-3472,28,4,0,5,8.470665454864502,0.3025237662451608
130,130,130,130,130,130,130,1-8754,12,15,1-8754,108,13,0,22,32.67092800140381,0.3025085926055908
