Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
1-3174,1,1,1-3174,117,8,10,11,10012.448709368706,85.57648469545903
1-7488,1,1,1-7488,65,4,2,8,2007.2354249954224,30.880544999929576
1-7425,1,1,1-7425,352,9,10,22,10017.897418737411,28.459935848685827
1-8368,1,1,1-8368,80,6,2,8,2009.2354249954224,25.11544281244278
MLG24,6,12,MLG24,49,4,1,7,1006.8309968709946,20.547571364714173
MLG37,20,23,MLG37,50,4,1,8,1007.2354249954224,20.144708499908447
1-1633,1,1,1-1633,399,22,8,22,8030.8974187374115,20.12756245297597
1-9542,20,23,1-9542,54,7,1,5,1009.022140622139,18.685595196706277
1-8121,1,1,1-8121,110,3,2,14,2008.6619937419891,18.260563579472628
1-8087,16,12,1-8087,58,5,1,11,1009.4487093687057,17.404288092563892
1-6249,9,10,1-6249,64,11,1,16,1017.4708499908447,15.897982031106949
1-1514,23,13,1-1514,64,13,1,9,1016.6398531198502,15.884997704997659
1-8371,13,19,1-8371,255,15,4,31,4027.5372718572617,15.794263811204948
1-4654,1,1,1-4654,138,4,2,34,2017.750556230545,14.621380842250327
1-1070,13,19,1-1070,280,20,4,72,4049.1188249588013,14.461138660567148
MLG53,23,13,MLG53,216,53,3,25,3063.110703110695,14.18106806995692
MLG42,20,23,MLG42,72,5,1,1,1005.4044281244278,13.963950390617052
1-8681,8,8,1-8681,260,91,3,68,3118.50111246109,11.994235047927269
1-0918,1,23,1-0918,179,19,2,29,2030.728415608406,11.344851483845844
MLG29,20,23,MLG29,93,10,1,11,1014.4487093687057,10.90805063837318
1-0677,20,23,1-0677,187,10,2,19,2017.684134364128,10.789754729219936
1-3186,1,1,1-3186,796,59,8,116,8105.913662433624,10.18330862114777
MLG66,13,19,MLG66,229,34,2,117,2081.318090558052,9.088725286279704
1-3246,19,22,1-3246,116,17,1,20,1025.088562488556,8.836970366280655
1-7302,23,13,1-7302,240,69,2,25,2079.110703110695,8.662961262961229
1-1887,5,5,1-1887,119,17,1,18,1024.2797062397003,8.607392489409246
1-1035,8,8,1-1035,249,23,2,60,2047.2656874656677,8.221950552070954
1-0917,11,11,1-0917,134,24,1,21,1032.4929906129837,7.705171571738684
1-3693,19,22,1-3693,143,41,1,18,1048.2797062397003,7.33062731636154
MLG26,20,23,MLG26,155,22,1,13,1027.2575656175613,6.627468165274589
1-7306,19,22,1-7306,159,15,1,24,1024.706274986267,6.444693553372749
MLG33,20,23,MLG33,161,12,1,22,1020.8974187374115,6.3409777561329905
MLG09,17,16,MLG09,174,19,1,36,1033.5594124794006,5.939996623444832
1-5531,21,8,1-5531,199,56,1,53,1077.4346905946732,5.414244676355142
1-3496,23,12,1-3496,192,24,1,38,1039.3682687282562,5.413376399626334
MLG61,19,22,MLG61,218,49,1,16,1055.4708499908447,4.841609403627728
1-6678,4,4,1-6678,213,6,1,22,1014.8974187374115,4.764776613790664
1-0691,17,16,1-0691,450,44,2,113,2089.700378060341,4.6437786179118685
MLG13,7,7,MLG13,225,24,1,29,1035.728415608406,4.603237402704027
1-9365,14,18,1-9365,243,14,1,65,1040.2878280878067,4.281019868674101
MLG70,5,5,MLG70,269,29,1,95,1067.4206718206406,3.968106586693831
MLG15,7,7,MLG15,559,65,2,263,2171.36459672451,3.8843731605089626
1-7172,11,11,1-7172,284,60,1,106,1102.8693811893463,3.883342891511783
1-7946,16,12,1-7946,289,31,1,65,1057.2878280878067,3.6584353913072896
MLG12,9,10,MLG12,569,46,2,57,2069.0524030923843,3.6362959632555083
1-0708,4,4,1-0708,408,26,1,51,1046.6258343458176,2.5652593979064156
MLG14,17,16,MLG14,462,42,1,120,1090.5313749313354,2.360457521496397
1-19755,9,10,1-19755,517,110,1,106,1152.8693811893463,2.2299214336350994
MLG08,7,7,MLG08,532,45,1,62,1070.0745437145233,2.0114183152528633
MLG02,14,18,MLG02,755,37,1,43,1054.3904093503952,1.3965435885435697
1-8808,22,5,1-8808,52,25,0,13,30.25756561756134,0.5818762618761796
1-3254,9,10,1-3254,68,27,0,16,33.47084999084473,0.49221838221830483
1-3300,12,20,1-3300,29,12,0,2,12.80885624885559,0.44168469823639966
MLG82,5,5,MLG82,71,23,0,17,29.875278115272522,0.4207785650038383
1-6511,8,8,1-6511,144,56,0,11,60.44870936870575,0.41978270394934547
1-3733,14,2,1-3733,16,5,0,4,6.617712497711182,0.41360703110694885
1-4394,10,9,1-4394,190,55,0,53,76.43469059467316,0.4022878452351219
