Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
1-1514,23,23,1-1514,64,9,2,5,2009.4371820017695,31.39745596877765
1-7488,1,1,1-7488,65,4,2,6,2004.5246184021235,30.83884028310959
1-18987,19,12,1-18987,34,4,1,3,1004.2623092010617,29.537126741207697
1-8126,1,1,1-8126,34,4,1,1,1004.0874364003539,29.53198342353982
1-0363,4,18,1-0363,34,1,1,5,1001.4371820017695,29.454034764757928
1-7425,1,1,1-7425,352,9,10,25,10011.185910008848,28.440869062525135
1-3257,9,10,1-3257,37,2,1,12,1003.0492368042469,27.109438832547212
1-8864,22,22,1-8864,39,5,1,5,1005.4371820017695,25.780440564147938
1-7579,19,12,1-7579,40,11,1,3,1011.2623092010617,25.28155773002654
1-8990,22,22,1-8990,40,9,1,4,1009.3497456014156,25.233743640035392
1-8368,1,1,1-8368,80,5,2,11,2005.961800403893,25.074522505048662
1-2006,20,21,1-2006,40,2,1,11,1002.961800403893,25.074045010097326
1-1633,1,1,1-1633,399,20,9,137,9031.978786848485,22.636538312903472
MLG24,6,16,MLG24,49,10,1,15,1011.3115460053086,20.639011142965483
MLG37,20,21,MLG37,50,5,1,6,1005.5246184021235,20.11049236804247
1-0984,23,23,1-0984,50,3,1,0,1003.0,20.06
1-8808,22,22,1-8808,52,8,1,11,1008.961800403893,19.40311154622871
MLG53,23,23,MLG53,216,37,4,18,4038.5738552063704,18.697101181510973
1-10808,1,1,1-10808,54,0,1,0,1000.0,18.51851851851852
1-8121,1,1,1-8121,110,3,2,20,2004.7487280070782,18.224988436427985
1-8087,16,8,1-8087,58,11,1,8,1011.6994912028313,17.443094675910885
1-3246,19,12,1-3246,116,15,2,13,2016.1366732046008,17.380488562108628
1-3174,1,23,1-3174,117,23,2,15,2024.3115460053086,17.301808085515457
1-8371,13,5,1-8371,255,13,4,26,4015.2733464092016,15.746169985918439
MLG27,6,16,MLG27,67,14,1,19,1015.6612916067243,15.159123755324243
1-4654,1,1,1-4654,138,4,2,15,2005.3115460053086,14.53124308699499
1-1070,13,5,1-1070,280,20,4,22,4021.923600807786,14.364012860027808
MLG42,20,21,MLG42,72,9,1,7,1009.6120548024774,14.022389650034407
1-9294,22,22,1-9294,74,15,1,11,1015.961800403893,13.729213518971527
1-7302,23,23,1-7302,240,30,3,21,3031.836164407432,12.632650685030967
1-8681,8,14,1-8681,260,50,3,66,3055.770802423358,11.752964624705223
1-0918,1,10,1-0918,179,54,2,23,2056.01103720814,11.486095179933743
MLG29,20,21,MLG29,93,6,1,10,1006.8743640035391,10.826606064554184
1-0677,20,21,1-0677,187,17,2,59,2022.1587476208806,10.81368314235765
1-3186,1,1,1-3186,796,59,8,85,8066.432094030082,10.133708660841812
1-6678,4,18,1-6678,213,6,2,16,2007.3989824056625,9.424408368101702
MLG52,22,22,MLG52,112,6,1,3,1006.2623092010617,8.984484903580908
MLG66,13,5,MLG66,229,34,2,117,2044.2300588414073,8.926768815901342
1-1887,5,17,1-1887,119,18,1,18,1019.5738552063704,8.567847522742609
1-1035,8,14,1-1035,249,21,2,62,2026.4210568219423,8.138237175991737
1-0917,11,9,1-0917,134,23,1,62,1028.4210568219423,7.674784006133898
MLG36,22,22,MLG36,136,9,1,22,1010.923600807786,7.433261770645485
1-3693,19,12,1-3693,143,51,1,18,1052.5738552063704,7.360656330114478
1-1099,1,1,1-1099,149,0,1,5,1000.4371820017695,6.714343503367581
MLG68,19,12,MLG68,152,12,1,1,1012.0874364003539,6.658469976318118
MLG26,20,21,MLG26,155,19,1,24,1021.0984736084938,6.587732087796734
1-7306,19,12,1-7306,159,40,1,29,1042.5356556102633,6.556828022706059
MLG33,20,21,MLG33,161,8,1,24,1010.0984736084938,6.273903562785676
1-19755,9,10,1-19755,517,112,3,96,3120.393894433975,6.035578132367457
MLG09,17,3,MLG09,174,44,1,26,1046.2733464092016,6.0130652092482855
1-5531,21,14,1-5531,199,63,1,42,1066.6723288148642,5.360162456356101
MLG61,19,12,MLG61,218,18,1,159,1031.9023876562715,4.733497191083814
MLG13,7,15,MLG13,225,27,1,28,1029.4482192099094,4.575325418710708
1-0691,17,3,1-0691,450,16,2,182,2031.9134248644114,4.515363166365359
1-9365,14,6,1-9365,243,16,1,47,1020.1095108166337,4.197981525994377
MLG70,5,17,MLG70,269,29,1,95,1037.3064580336213,3.8561578365562132
1-7172,11,9,1-7172,284,59,1,128,1070.1918592453003,3.7682811945257053
MLG15,7,15,MLG15,559,63,2,154,2076.465205654502,3.7146068079686976
1-7946,16,8,1-7946,289,55,1,56,1059.8964384198189,3.6674617246360515
MLG12,9,10,MLG12,569,46,2,198,2063.312407270074,3.626208097135455
1-0708,4,18,1-0708,408,25,1,62,1030.4210568219423,2.525541805936133
MLG14,17,3,MLG14,462,53,1,373,1085.6137773320079,2.349813370848502
MLG08,7,15,MLG08,532,47,1,138,1059.0662232488394,1.99072598355045
MLG02,14,6,MLG02,755,41,1,30,1043.6230920106173,1.3822822410736653
P1-17272,2,2,P1-17272,6,3,0,0,3.0,0.5
1-6543,12,4,1-6543,36,15,0,9,15.786927603185177,0.4385257667551438
1-3254,9,10,1-3254,68,27,0,8,27.69949120283127,0.4073454588651657
1-3727,21,20,1-3727,8,3,0,2,3.174872800707817,0.39685910008847713
1-0584,21,20,1-0584,41,15,0,4,15.349745601415634,0.37438403905891793
1-18973,19,12,1-18973,39,14,0,5,14.437182001769543,0.37018415389152676
1-9351,2,2,1-9351,60,21,0,1,21.08743640035391,0.3514572733392318
MLG82,5,17,MLG82,71,23,0,18,24.573855206370354,0.3461106367094416
1-10305,15,7,1-10305,28,9,0,4,9.349745601415634,0.3339194857648441
1-18635,2,2,1-18635,44,14,0,5,14.437182001769543,0.3281177727674896
1-1131,2,2,1-1131,200,57,0,70,63.1205480247736,0.31560274012386796
1-6249,9,5,1-6249,64,19,0,10,19.874364003539085,0.3105369375552982
MLG43,2,2,MLG43,39,12,0,0,12.0,0.3076923076923077
1-7753,21,20,1-7753,17,5,0,1,5.0874364003539085,0.2992609647267005
1-18266,17,3,1-18266,55,14,0,25,16.185910008847713,0.2942892728881402
1-10960,3,19,1-10960,82,22,0,21,23.83616440743208,0.2906849317979522
1-8058,10,11,1-8058,54,15,0,5,15.437182001769543,0.2858737407735101
1-7581,10,11,1-7581,42,12,0,0,12.0,0.2857142857142857
1-7721,19,12,1-7721,12,3,0,4,3.349745601415634,0.2791454667846362
1-5655,5,17,1-5655,31,8,0,6,8.524618402123451,0.27498769039107906
1-7936,2,2,1-7936,59,16,0,0,16.0,0.2711864406779661
1-6511,8,14,1-6511,144,38,0,10,38.874364003539085,0.26996086113568807
1-3037,2,2,1-3037,467,119,0,38,122.32258321344852,0.26193272636712744
