Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
92,92,92,92,92,92,92,1-6511,23,6,1-6511,144,43,0,83,54.972590908408165,0.38175410353061223
83,83,83,83,83,83,83,1-7306,13,14,1-7306,159,55,0,27,58.8946982473135,0.37040690721580816
61,61,61,61,61,61,61,1-8484,21,14,1-8484,202,57,0,98,71.13631215691566,0.3521599611728498
180,180,180,180,180,180,180,1-9294,15,12,1-9294,74,22,0,9,23.2982327491045,0.3148409830960068
298,298,298,298,298,298,298,1-0584,23,6,1-0584,41,11,0,11,12.586728915572166,0.30699338818468697
340,340,340,340,340,340,340,1-10981,15,12,1-10981,34,8,0,5,8.721240416169167,0.256507071063799
381,381,381,381,381,381,381,1-6554,3,8,1-6554,28,6,0,7,7.009736582636833,0.25034773509417263
324,324,324,324,324,324,324,1-19093,17,11,1-19093,36,7,0,10,8.442480832338333,0.23451335645384258
35,35,35,35,35,35,35,1-7901,9,18,1-7901,298,60,0,52,67.50090032815933,0.22651308834952796
106,106,106,106,106,106,106,1-7872,7,22,1-7872,124,26,0,14,28.019473165273666,0.225963493268336
254,254,254,254,254,254,254,1-8808,23,21,1-8808,52,10,0,12,11.730976998806,0.2255957115155
119,119,119,119,119,119,119,1-1136,12,15,1-1136,113,18,0,50,25.212404161691666,0.22311862089992623
364,364,364,364,364,364,364,1-5515,17,21,1-5515,30,6,0,4,6.576992332935333,0.21923307776451112
162,162,162,162,162,162,162,1-10960,12,7,1-10960,82,17,0,4,17.576992332935333,0.21435356503579675
76,76,76,76,76,76,76,1-7518,12,15,1-7518,169,30,0,38,35.481427162885666,0.2099492731531696
271,271,271,271,271,271,271,1-5568,17,11,1-5568,47,7,0,17,9.452217414975166,0.20111100882925886
23,23,23,23,23,23,23,1-8567,17,11,1-8567,388,57,0,144,77.771723985672,0.20044258759193814
105,105,105,105,105,105,105,1-0529,14,13,1-0529,124,12,0,82,23.82834282517433,0.19216405504172848
229,229,229,229,229,229,229,1-8986,20,8,1-8986,57,10,0,5,10.721240416169167,0.18809193712577485
114,114,114,114,114,114,114,1-6166,12,15,1-6166,117,13,0,62,21.943381160497665,0.18755026632903987
192,192,192,192,192,192,192,1-3254,6,21,1-3254,68,11,0,12,12.730976998806,0.18722024998244116
358,358,358,358,358,358,358,1-5655,15,9,1-5655,31,4,0,12,5.730976998806,0.18487022576793546
109,109,109,109,109,109,109,1-3364,17,11,1-3364,121,17,0,37,22.337179079651833,0.18460478578224654
107,107,107,107,107,107,107,1-0598,21,7,1-0598,122,22,0,3,22.4327442497015,0.18387495286640573
164,164,164,164,164,164,164,1-9454,13,14,1-9454,80,14,0,4,14.576992332935333,0.18221240416169165
304,304,304,304,304,304,304,1-2006,11,16,1-2006,40,6,0,7,7.009736582636833,0.17524341456592082
94,94,94,94,94,94,94,1-3693,11,17,1-3693,143,20,0,35,25.048682913184166,0.17516561477751166
86,86,86,86,86,86,86,MLG65,3,19,MLG65,155,24,0,20,26.884961664676666,0.17345136557855914
241,241,241,241,241,241,241,1-8058,20,8,1-8058,54,8,0,9,9.2982327491045,0.17218949535378703
238,238,238,238,238,238,238,MLG20,7,22,MLG20,55,9,0,3,9.4327442497015,0.17150444090366362
202,202,202,202,202,202,202,1-1367,14,13,1-1367,66,8,0,23,11.317705914378166,0.17148039264209342
160,160,160,160,160,160,160,1-1119,18,10,1-1119,83,13,0,8,14.153984665870667,0.17052993573338152
428,428,428,428,428,428,428,1-5221,9,18,1-5221,21,3,0,4,3.5769923329353333,0.17033296823501587
100,100,100,100,100,100,100,1-0541,17,11,1-0541,132,13,0,65,22.376125410199165,0.16951610159241792
3,3,3,3,3,3,3,MLG06,18,10,MLG06,634,81,0,182,107.25315114855766,0.16916900812075342
391,391,391,391,391,391,391,1-7301,19,23,1-7301,26,2,0,16,4.307969331741333,0.16569112814389741
338,338,338,338,338,338,338,1-8497,17,11,1-8497,34,4,0,11,5.586728915572166,0.16431555634035783
53,53,53,53,53,53,53,1-6727,17,11,1-6727,235,26,0,86,38.405335158109665,0.1634269581196156
42,42,42,42,42,42,42,1-8681,19,9,1-8681,260,26,0,111,42.0115372389555,0.16158283553444422
138,138,138,138,138,138,138,1-7993,17,11,1-7993,100,12,0,28,16.038946330547333,0.16038946330547332
342,342,342,342,342,342,342,1-18987,19,9,1-18987,34,4,0,10,5.442480832338333,0.1600729656570098
99,99,99,99,99,99,99,1-0917,9,18,1-0917,134,18,0,23,21.317705914378166,0.15908735756998632
46,46,46,46,46,46,46,1-3056,4,20,1-3056,250,34,0,37,39.33717907965183,0.15734871631860733
345,345,345,345,345,345,345,1-7883,6,21,1-7883,33,3,0,15,5.1637212485075,0.15647640146992423
282,282,282,282,282,282,282,MLG35,23,21,MLG35,44,5,0,13,6.875225082039833,0.1562551155009053
81,81,81,81,81,81,81,1-7038,15,12,1-7038,163,21,0,30,25.327442497015,0.155383082803773
91,91,91,91,91,91,91,1-6684,4,20,1-6684,145,3,0,134,22.329243153333664,0.15399478036781838
235,235,235,235,235,235,235,1-9040,19,9,1-9040,55,6,0,17,8.452217414975166,0.15367668027227574
383,383,383,383,383,383,383,1-9182,7,22,1-9182,28,4,0,2,4.288496166467667,0.15316057737384522
184,184,184,184,184,184,184,MLG18,3,19,MLG18,72,9,0,14,11.019473165273666,0.1530482384065787
130,130,130,130,130,130,130,1-8754,12,15,1-8754,108,11,0,38,16.481427162885666,0.15260580706375618
461,461,461,461,461,461,461,1-1067,1,2,1-1067,17,1,0,11,2.5867289155721664,0.15216052444542155
93,93,93,93,93,93,93,MLG71,7,22,MLG71,144,3,0,130,21.75225082039833,0.1510572973638773
440,440,440,440,440,440,440,1-20081,20,8,1-20081,20,3,0,0,3.0,0.15
155,155,155,155,155,155,155,1-2364,19,9,1-2364,88,6,0,49,13.068156078457832,0.148501773618839
279,279,279,279,279,279,279,1-20068,14,13,1-20068,45,4,0,18,6.596465498209,0.1465881221824222
212,212,212,212,212,212,212,1-8916,7,22,1-8916,61,8,0,6,8.865488499403,0.14533587703939344
574,574,574,574,574,574,574,1-4618,23,6,1-4618,1,0,0,1,0.1442480832338333,0.1442480832338333
103,103,103,103,103,103,103,1-2275,14,13,1-2275,130,16,0,19,18.740713581442833,0.14415933524186794
361,361,361,361,361,361,361,1-6199,21,7,1-6199,30,4,0,2,4.288496166467667,0.14294987221558889
376,376,376,376,376,376,376,1-3356,2,1,1-3356,28,4,0,0,4.0,0.14285714285714285
84,84,84,84,84,84,84,1-1712,17,11,1-1712,157,16,0,44,22.346915662288666,0.14233704243495965
47,47,47,47,47,47,47,1-1035,11,16,1-1035,249,28,0,50,35.212404161691666,0.14141527775779786
30,30,30,30,30,30,30,1-8718,4,20,1-8718,333,36,0,76,46.96285432577133,0.14102959256988387
237,237,237,237,237,237,237,1-18266,20,8,1-18266,55,7,0,5,7.721240416169167,0.14038618938489394
270,270,270,270,270,270,270,1-6494,23,6,1-6494,48,0,0,46,6.635411828756332,0.1382377464324236
404,404,404,404,404,404,404,1-6559,1,2,1-6559,24,3,0,2,3.2884961664676666,0.13702067360281944
433,433,433,433,433,433,433,1-10042,14,13,1-10042,21,2,0,6,2.865488499403,0.13645183330490476
