Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
1-1514,23,20,1-1514,64,8,2,10,2017.8024201393127,31.52816281467676
1-7488,1,1,1-7488,65,4,2,8,2011.8419361114502,30.95141440171462
MLG22,19,16,MLG22,33,2,1,4,1005.9209680557251,30.482453577446215
1-18987,19,16,1-18987,34,5,1,8,1012.8419361114502,29.7894687091603
1-8126,1,1,1-8126,34,4,1,1,1004.9802420139313,29.55824241217445
1-0363,4,4,1-0363,34,1,1,2,1002.9604840278625,29.49883776552537
1-7425,1,1,1-7425,352,9,10,22,10030.565324306488,28.495924216779795
1-3257,9,10,1-3257,37,2,1,8,1009.8419361114502,27.293025300309466
1-8864,22,22,1-8864,39,5,1,5,1009.9012100696564,25.89490282229888
1-8990,22,22,1-8990,40,7,1,5,1011.9012100696564,25.29753025174141
1-2006,20,23,1-2006,40,2,1,7,1008.8616940975189,25.22154235243797
1-8368,1,1,1-8368,80,6,2,8,2013.8419361114502,25.173024201393126
1-7579,19,16,1-7579,40,1,1,2,1002.9604840278625,25.074012100696564
1-1633,1,1,1-1633,399,20,9,22,9041.565324306488,22.66056472257265
MLG24,6,6,MLG24,49,10,1,14,1023.7233881950378,20.89231404479669
MLG37,20,23,MLG37,50,5,1,9,1013.8221781253815,20.27644356250763
1-0984,23,20,1-0984,50,2,1,4,1005.9209680557251,20.1184193611145
1-8808,22,22,1-8808,52,13,1,6,1018.8814520835876,19.593874078530533
MLG53,23,20,MLG53,216,46,4,22,4067.565324306488,18.83132094586337
1-10808,1,1,1-10808,54,0,1,1,1000.9802420139313,18.536671148406136
1-8121,1,1,1-8121,110,3,2,14,2016.7233881950378,18.333848983591253
1-3246,19,16,1-3246,116,18,2,24,2041.5258083343506,17.599360416675434
1-8087,16,12,1-8087,58,7,1,12,1018.7629041671753,17.564877658054748
1-3174,1,20,1-3174,117,22,2,20,2041.6048402786255,17.449614019475433
1-8371,13,19,1-8371,255,10,4,45,4054.1108906269073,15.898474080889832
MLG27,6,6,MLG27,67,14,1,18,1031.644356250763,15.397676958966612
1-4654,1,1,1-4654,138,4,2,34,2037.3282284736633,14.76324803241785
1-1070,13,19,1-1070,280,20,4,86,4104.30081319809,14.658217189993177
MLG42,20,23,MLG42,72,9,1,4,1012.9209680557251,14.068346778551737
1-9294,22,22,1-9294,74,19,1,7,1025.861694097519,13.862995866182688
1-7306,19,16,1-7306,159,23,2,19,2041.6245982646942,12.840406278394303
1-7302,23,20,1-7302,240,24,3,18,3041.644356250763,12.673518151044846
1-8681,8,8,1-8681,260,91,3,66,3155.695972919464,12.1372922035364
1-0918,1,16,1-0918,179,48,2,30,2077.4072604179382,11.60562715317284
MLG29,20,23,MLG29,93,7,1,11,1017.782662153244,10.943899593045634
1-0677,20,23,1-0677,187,18,2,12,2029.7629041671753,10.854347081107889
1-3186,1,1,1-3186,796,59,8,115,8171.727831602097,10.26598973819359
1-6678,4,4,1-6678,213,6,2,19,2024.6245982646942,9.505279804059597
MLG52,22,22,MLG52,112,8,1,1,1008.9802420139313,9.008752160838672
MLG66,13,19,MLG66,229,17,2,34,2050.3282284736633,8.953398377614251
1-1887,5,5,1-1887,119,18,1,18,1035.644356250763,8.702893750006412
1-1035,8,8,1-1035,249,23,2,59,2080.834278821945,8.356764171975684
1-0917,11,11,1-0917,134,23,1,30,1052.4072604179382,7.853785525507002
MLG36,22,22,MLG36,136,21,1,10,1030.8024201393127,7.579429559847888
1-3693,19,16,1-3693,143,38,1,30,1067.4072604179382,7.464386436489079
MLG68,19,16,MLG68,152,3,1,43,1045.1504065990448,6.875989517098979
1-1099,1,1,1-1099,149,0,1,1,1000.9802420139313,6.71798820143578
MLG26,20,23,MLG26,155,19,1,12,1030.7629041671753,6.650083252691453
MLG33,20,23,MLG33,161,8,1,23,1030.5455663204193,6.400904138636145
MLG09,17,15,MLG09,174,16,1,57,1071.8737947940826,6.160194222954498
1-5531,21,8,1-5531,199,56,1,51,1105.992342710495,5.557750465881885
MLG61,19,16,MLG61,218,34,1,9,1042.8221781253815,4.783587973052208
1-0691,17,15,1-0691,450,38,2,116,2151.708073616028,4.781573496924507
MLG13,7,7,MLG13,225,27,1,29,1055.427018404007,4.690786748462253
1-9365,14,13,1-9365,243,31,1,67,1096.6762149333954,4.513070843347306
1-19755,9,10,1-19755,517,112,2,105,2214.925411462784,4.284188416755868
1-7172,11,11,1-7172,284,56,1,140,1193.2338819503784,4.201527753346403
MLG70,5,5,MLG70,269,29,1,95,1122.122991323471,4.171460934287997
MLG15,7,7,MLG15,559,63,2,262,2319.823407649994,4.149952428711975
1-7946,16,12,1-7946,289,42,1,67,1107.6762149333954,3.832789671049811
1-0708,4,4,1-0708,408,25,1,50,1074.0121006965637,2.63238259974648
MLG14,17,15,MLG14,462,68,1,67,1133.6762149333954,2.4538446210679554
MLG08,7,7,MLG08,532,47,1,58,1103.854036808014,2.0749136030225825
MLG12,9,10,MLG12,569,46,1,54,1098.9330687522888,1.931341069863425
MLG02,14,13,MLG02,755,23,1,268,1285.7048597335815,1.7029203440179888
1-6506,13,19,1-6506,70,7,0,63,68.75524687767029,0.982217812538147
1-3079,13,19,1-3079,34,0,0,34,33.32822847366333,0.9802420139312744
MLG55,11,11,MLG55,110,12,0,95,105.12299132347107,0.9556635574861007
1-3081,24,21,1-3081,42,0,0,34,33.32822847366333,0.7935292493729365
1-8165,11,11,1-8165,420,47,0,256,297.94195556640625,0.7093856084914435
1-11189,14,13,1-11189,53,2,0,36,37.28871250152588,0.7035606132363373
1-8916,14,13,1-8916,61,10,0,31,40.38750243186951,0.6620902038011395
1-7770,17,15,1-7770,23,0,0,15,14.703630208969116,0.639288269955179
1-8162,19,16,1-8162,22,3,0,11,13.782662153244019,0.6264846433292736
1-6501,24,21,1-6501,107,6,0,62,66.77500486373901,0.6240654660162525
1-9396,11,11,1-9396,16,3,0,7,9.861694097518921,0.6163558810949326
1-3254,9,10,1-3254,68,27,0,15,41.703630208969116,0.6132886795436635
1-7781,14,13,1-7781,33,2,0,18,19.64435625076294,0.5952835227503921
1-0305,17,15,1-0305,12,2,0,5,6.901210069656372,0.575100839138031
1-9063,11,11,1-9063,35,3,0,17,19.664114236831665,0.5618318353380476
MLG82,5,5,MLG82,71,23,0,17,39.664114236831665,0.5586494962934038
1-1367,23,20,1-1367,66,7,0,30,36.40726041793823,0.551625157847549
1-9399,19,16,1-9399,38,18,0,3,20.940726041793823,0.5510717379419428
MLG50,14,13,MLG50,168,15,0,79,92.43911910057068,0.5502328517891112
1-3300,12,18,1-3300,29,12,0,4,15.920968055725098,0.5489988984732792
1-0487,18,17,1-0487,18,4,0,6,9.881452083587646,0.5489695601993136
1-4394,10,9,1-4394,190,52,0,53,103.95282673835754,0.5471201407281976
1-7326,7,7,1-7326,42,0,0,23,22.54556632041931,0.5367991981052217
1-5819,23,16,1-5819,23,9,0,3,11.940726041793823,0.5191620018171228
1-7522,10,9,1-7522,67,13,0,21,33.58508229255676,0.5012698849635338
1-10823,23,20,1-10823,10,4,0,1,4.980242013931274,0.4980242013931274
1-7834,12,18,1-7834,4,1,0,1,1.9802420139312744,0.4950605034828186
1-8949,7,7,1-8949,112,26,0,30,55.40726041793823,0.4947076823030199
1-6249,9,19,1-6249,64,14,0,18,31.64435625076294,0.49444306641817093
1-7453,14,13,1-7453,24,4,0,8,11.841936111450195,0.4934140046437581
1-6569,10,9,1-6569,360,62,0,116,175.70807361602783,0.488077982266744
1-1166,9,10,1-1166,118,27,0,31,57.38750243186951,0.4863347663717755
1-5687,12,18,1-5687,83,1,0,40,40.20968055725098,0.4844539826174816
1-4776,18,17,1-4776,33,10,0,6,15.881452083587646,0.4812561237450802
1-11205,13,19,1-11205,56,2,0,25,26.50605034828186,0.47332232764789034
1-6511,8,8,1-6511,144,56,0,12,67.7629041671753,0.4705757233831618
1-9287,24,21,1-9287,21,4,0,6,9.881452083587646,0.47054533731369746
1-5221,18,17,1-5221,21,3,0,7,9.861694097518921,0.46960448083423434
1-8630,13,19,1-8630,67,0,0,32,31.36774444580078,0.46817529023583254
1-4766,14,13,1-4766,249,28,0,90,116.2217812538147,0.4667541415815851
1-9542,20,23,1-9542,54,10,0,15,24.703630208969116,0.4574746334994281
1-10960,3,3,1-10960,82,6,0,32,37.36774444580078,0.4557042005585461
1-6214,17,15,1-6214,65,8,0,22,29.565324306488037,0.454851143176739
1-7301,17,15,1-7301,26,3,0,9,11.82217812538147,0.45469915866851807
1-9232,23,20,1-9232,20,5,0,4,8.920968055725098,0.4460484027862549
1-3301,23,20,1-3301,18,3,0,5,7.901210069656372,0.4389561149809096
1-3733,14,2,1-3733,16,3,0,4,6.920968055725098,0.4325605034828186
1-10800,24,21,1-10800,55,5,0,19,23.624598264694214,0.4295381502671675
1-5515,24,21,1-5515,30,4,0,9,12.82217812538147,0.42740593751271566
1-8567,6,6,1-8567,388,69,0,98,165.0637173652649,0.4254219519723322
1-10305,15,14,1-10305,28,6,0,6,11.881452083587646,0.4243375744138445
P1-6891,7,7,P1-6891,7,1,0,2,2.960484027862549,0.42292628969464985
1-0447,3,3,1-0447,65,2,0,26,27.486292362213135,0.4228660363417405
1-5568,24,21,1-5568,47,3,0,17,19.664114236831665,0.41838540929429074
1-2292,10,9,1-2292,252,14,0,93,105.16250729560852,0.4173115368873354
1-5655,5,5,1-5655,31,8,0,5,12.901210069656372,0.4161680667631088
1-3216,13,19,1-3216,38,6,0,10,15.802420139312744,0.41585316156086166
1-7993,6,6,1-7993,100,13,0,29,41.42701840400696,0.4142701840400696
1-7721,19,16,1-7721,12,3,0,2,4.960484027862549,0.4133736689885457
1-20100,17,15,1-20100,31,0,0,13,12.743146181106567,0.41106923164859893
1-6559,24,21,1-6559,24,2,0,8,9.841936111450195,0.4100806713104248
MLG43,2,2,MLG43,39,12,0,4,15.920968055725098,0.40822995014679736
1-8062,24,21,1-8062,17,1,0,6,6.8814520835876465,0.40479129903456745
1-0541,24,21,1-0541,132,10,0,44,53.130648612976074,0.40250491373466724
1-7456,8,8,1-7456,32,4,0,9,12.82217812538147,0.40069306641817093
1-9040,11,11,1-9040,55,12,0,10,21.802420139312744,0.39640763889659536
1-7707,9,10,1-7707,10,2,0,2,3.960484027862549,0.39604840278625486
1-9276,14,13,1-9276,77,5,0,26,30.486292362213135,0.3959258748339368
1-5696,13,19,1-5696,80,8,0,24,31.525808334350586,0.39407260417938234
1-0455,10,9,1-0455,60,1,0,23,23.54556632041931,0.39242610534032185
1-0997,24,21,1-0997,33,6,0,7,12.861694097518921,0.3897483059854219
MLG17,7,7,MLG17,76,6,0,24,29.525808334350586,0.38849747808356033
1-7348,14,13,1-7348,43,2,0,15,16.703630208969116,0.3884565164876539
MLG63,13,19,MLG63,543,34,0,179,209.46332049369812,0.3857519714432746
1-19093,6,6,1-19093,36,7,0,7,13.861694097518921,0.3850470582644145
MLG18,2,2,MLG18,72,9,0,19,27.624598264694214,0.3836749758985307
1-2364,15,14,1-2364,88,11,0,23,33.54556632041931,0.3811996172774922
1-7720,12,18,1-7720,102,25,0,14,38.72338819503784,0.3796410607356651
1-10981,18,17,1-10981,34,8,0,5,12.901210069656372,0.3794473549898933
1-9436,17,15,1-9436,24,4,0,5,8.901210069656372,0.3708837529023488
1-3026,18,17,1-3026,570,54,0,159,209.85848021507263,0.36817277230714496
1-11045,20,23,1-11045,43,6,0,10,15.802420139312744,0.367498142774715
1-6727,24,21,1-6727,235,27,0,60,85.81452083587646,0.3651681737696871
1-1687,3,3,1-1687,325,29,0,90,117.2217812538147,0.36068240385789135
1-6543,12,18,1-6543,36,9,0,4,12.920968055725098,0.3589157793256972
1-6835,13,19,1-6835,36,8,0,5,12.901210069656372,0.3583669463793437
1-8061,24,21,1-8061,55,1,0,19,19.624598264694214,0.3568108775398948
1-9157,14,13,1-9157,89,12,0,20,31.60484027862549,0.3551105649283763
1-19121,6,6,1-19121,75,8,0,19,26.624598264694214,0.3549946435292562
1-3356,5,5,1-3356,28,6,0,4,9.920968055725098,0.3543202877044678
1-17979,15,15,1-17979,17,4,0,2,5.960484027862549,0.3506167075213264
1-7899,24,21,1-7899,40,9,0,5,13.901210069656372,0.3475302517414093
1-0598,4,4,1-0598,122,8,0,35,42.308470487594604,0.34679074170159513
1-7987,21,10,1-7987,23,5,0,3,7.940726041793823,0.3452489583388619
1-7636,10,9,1-7636,83,2,0,27,28.46653437614441,0.34297029368848686
1-5228,3,3,1-5228,180,18,0,43,60.1504065990448,0.3341689255502489
1-10042,15,14,1-10042,21,6,0,1,6.980242013931274,0.3323924768538702
MLG67,5,5,MLG67,293,48,0,50,97.01210069656372,0.33109931978349394
P1-17272,2,2,P1-17272,6,1,0,1,1.9802420139312744,0.3300403356552124
1-8753,1,1,1-8753,258,42,0,44,85.13064861297607,0.32996375431386077
1-9071,6,6,1-9071,75,11,0,14,24.723388195037842,0.3296451759338379
1-7901,11,11,1-7901,298,47,0,52,97.97258472442627,0.3287670628336452
1-4011,24,21,1-4011,246,22,0,60,80.81452083587646,0.32851431234096123
1-7622,17,15,1-7622,45,3,0,12,14.762904167175293,0.3280645370483398
1-7883,13,19,1-7883,33,2,0,9,10.82217812538147,0.3279447916782264
1-20124,20,23,1-20124,3,0,0,1,0.9802420139312744,0.3267473379770915
1-8753,10,9,1-8753,258,42,0,42,83.17016458511353,0.32236497901206795
1-11388,23,20,1-11388,28,9,0,0,9.0,0.32142857142857145
1-7547,11,11,1-7547,86,9,0,19,27.624598264694214,0.32121625889179317
1-8497,22,22,1-8497,34,6,0,5,10.901210069656372,0.3206238255781286
1-18412,17,15,1-18412,56,7,0,11,17.78266215324402,0.31754753845078604
1-1136,3,3,1-1136,113,15,0,21,35.58508229255676,0.31491223267749346
