Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
256,1-3037,18,5,1-3037,467,69,3,85,3070.8106163013726,6.575611598075745
364,MLG02,18,5,MLG02,755,74,3,134,3076.8543833456933,4.0753038190009185
353,1-8681,11,13,1-8681,260,38,1,133,1040.833081977442,4.003204161451699
158,MLG12,11,13,MLG12,569,11,1,73,1012.5549998823553,1.7795342704435066
559,1-9466,20,17,1-9466,8,6,0,0,6.0,0.75
307,1-5199,11,13,1-5199,3,2,0,1,2.021301368251443,0.673767122750481
432,1-1067,17,8,1-1067,17,11,0,1,11.021301368251443,0.6483118451912614
439,1-8062,12,2,1-8062,17,11,0,0,11.0,0.6470588235294118
162,1-8242,19,10,1-8242,11,7,0,1,7.021301368251443,0.6383001243864949
488,1-18369,3,7,1-18369,7,4,0,4,4.085205473005772,0.5836007818579674
186,1-8162,20,17,1-8162,22,12,0,0,12.0,0.5454545454545454
492,1-3257,19,10,1-3257,37,19,0,6,19.127808209508657,0.5169677894461799
414,1-5140,3,7,1-5140,10,5,0,4,5.085205473005772,0.5085205473005772
431,1-9115,5,4,1-9115,22,11,0,6,11.127808209508657,0.5058094640685753
562,1-3142,8,12,1-3142,4,2,0,1,2.021301368251443,0.5053253420628607
533,1-3371,2,14,1-3371,16,8,0,2,8.042602736502886,0.5026626710314304
477,1-20081,12,2,1-20081,20,10,0,2,10.042602736502886,0.5021301368251443
498,MLG38,10,19,MLG38,26,13,0,1,13.021301368251443,0.5008192833942863
569,1-10217,8,12,1-10217,4,2,0,0,2.0,0.5
524,1-3734,10,19,1-3734,4,2,0,0,2.0,0.5
549,1-10622,18,5,1-10622,4,2,0,0,2.0,0.5
458,1-9063,8,12,1-9063,35,17,0,17,17.36212326027453,0.4960606645792723
413,1-1763,10,19,1-1763,35,17,0,4,17.08520547300577,0.4881487278001649
291,1-17979,7,3,1-17979,17,8,0,5,8.106506841257215,0.47685334360336556
376,1-18412,19,10,1-18412,56,26,0,10,26.21301368251443,0.4680895300449005
481,1-19851,18,5,1-19851,25,11,0,11,11.234315050765872,0.4493726020306349
451,1-7146,14,16,1-7146,18,8,0,2,8.042602736502886,0.44681126313904923
108,1-0917,3,7,1-0917,134,56,0,45,56.95856157131493,0.42506389232324576
530,1-7721,2,14,1-7721,12,5,0,0,5.0,0.4166666666666667
319,1-20040,18,5,1-20040,22,9,0,5,9.106506841257215,0.4139321291480552
427,1-8613,7,3,1-8613,37,15,0,11,15.234315050765872,0.41173824461529385
148,1-2028,10,19,1-2028,20,8,0,3,8.063904104754329,0.40319520523771646
254,1-9230,12,2,1-9230,5,2,0,0,2.0,0.4
467,MLG82,19,10,MLG82,71,28,0,9,28.191712314262986,0.3970663706234223
351,1-9399,12,2,1-9399,38,15,0,0,15.0,0.39473684210526316
436,1-8702,5,4,1-8702,59,23,0,13,23.276917787268758,0.3945240302926908
471,1-8618,3,7,1-8618,53,20,0,10,20.21301368251443,0.38137761665121567
324,1-3369,19,10,1-3369,8,3,0,2,3.042602736502886,0.3803253420628607
317,1-3733,8,12,1-3733,16,6,0,2,6.042602736502886,0.37766267103143036
440,1-9197,20,17,1-9197,16,6,0,1,6.021301368251443,0.3763313355157152
199,1-0529,13,18,1-0529,124,46,0,26,46.553835574537516,0.3754341578591735
359,1-6166,4,1,1-6166,117,43,0,18,43.38342462852597,0.3707985010985126
470,1-10043,7,3,1-10043,61,22,0,18,22.383424628525972,0.3669413873528848
