Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
1-1514,23,20,1-1514,64,8,2,10,2013.9883260726929,31.468567594885826
1-7488,1,1,1-7488,65,4,2,6,2007.5929956436157,30.88604608682486
MLG22,19,16,MLG22,33,1,1,8,1005.7906608581543,30.478504874489524
1-18987,19,16,1-18987,34,4,1,8,1008.7906608581543,29.670313554651596
1-8126,1,1,1-8126,34,4,1,1,1004.5988326072693,29.547024488449097
1-0363,4,14,1-0363,34,1,1,2,1002.1976652145386,29.476401918074664
1-7425,1,1,1-7425,352,9,10,25,10023.970815181732,28.477189815857194
1-3257,9,8,1-3257,37,2,1,8,1006.7906608581543,27.21055840157174
1-8864,22,22,1-8864,39,5,1,5,1007.9941630363464,25.84600418041914
1-8990,22,22,1-8990,40,7,1,5,1009.9941630363464,25.24985407590866
1-2006,20,23,1-2006,40,2,1,7,1006.191828250885,25.154795706272125
1-8368,1,1,1-8368,80,5,2,11,2011.5871586799622,25.144839483499528
1-7579,19,16,1-7579,40,2,1,0,1002.0,25.05
1-1633,1,1,1-1633,399,20,9,137,9102.040067195892,22.812130494225293
MLG24,6,12,MLG24,49,10,1,14,1018.38365650177,20.78333992860755
MLG37,20,23,MLG37,50,5,1,9,1010.3894934654236,20.20778986930847
1-0984,23,20,1-0984,50,2,1,4,1004.3953304290771,20.087906608581545
1-8808,22,22,1-8808,52,13,1,6,1016.5929956436157,19.549865300838764
MLG53,23,20,MLG53,216,46,4,22,4059.1743173599243,18.79247369148113
1-10808,1,1,1-10808,54,0,1,0,1000.0,18.51851851851852
1-8121,1,1,1-8121,110,3,2,18,2013.7789869308472,18.307081699371338
1-8087,16,6,1-8087,58,7,1,12,1014.1859912872314,17.485965367021233
1-3246,19,16,1-3246,116,15,2,17,2025.1801543235779,17.45844960623774
1-3174,1,20,1-3174,117,22,2,20,2033.9766521453857,17.38441583030244
1-8371,13,19,1-8371,255,10,4,45,4036.947467327118,15.831166538537717
