Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
256,256,256,256,256,256,1-3037,18,14,1-3037,467,69,3,62,3092.088579237461,6.621174687874649
364,364,364,364,364,364,MLG02,18,14,MLG02,755,74,3,253,3168.216299146414,4.196312979001872
353,353,353,353,353,353,1-8681,11,10,1-8681,260,33,1,81,1063.164111584425,4.089092736863173
158,158,158,158,158,158,MLG12,11,10,MLG12,569,38,1,251,1131.471506267786,1.9885263730541054
528,528,528,528,528,528,MLG77,14,12,MLG77,9,8,0,0,8.0,0.8888888888888888
205,205,205,205,205,205,1-7776,14,12,1-7776,26,18,0,4,19.489585757255554,0.7495994522021368
253,253,253,253,253,253,1-7781,3,11,1-7781,33,19,0,6,21.23437863588333,0.6434660192691919
549,549,549,549,549,549,1-10622,18,14,1-10622,4,2,0,1,2.3723964393138885,0.5930991098284721
162,162,162,162,162,162,1-8242,19,25,1-8242,11,6,0,1,6.3723964393138885,0.5793087672103535
233,233,233,233,233,233,1-8864,3,11,1-8864,39,17,0,13,21.84115371108055,0.5600295823353988
167,167,167,167,167,167,1-9287,20,16,1-9287,21,9,0,6,11.234378635883331,0.5349704112325396
439,439,439,439,439,439,1-8062,12,1,1-8062,17,9,0,0,9.0,0.5294117647058824
481,481,481,481,481,481,1-19851,18,14,1-19851,25,11,0,6,13.234378635883331,0.5293751454353333
413,413,413,413,413,413,1-1763,10,7,1-1763,35,17,0,3,18.117189317941666,0.517633980512619
498,498,498,498,498,498,MLG38,10,7,MLG38,26,13,0,1,13.372396439313889,0.5143229399736111
542,542,542,542,542,542,1-5287,5,13,1-5287,18,7,0,6,9.234378635883331,0.5130210353268517
499,499,499,499,499,499,1-3135,13,8,1-3135,101,36,0,42,51.64065045118332,0.5112935688235972
290,290,290,290,290,290,1-0447,4,2,1-0447,65,23,0,27,33.05470386147499,0.5085339055611537
524,524,524,524,524,524,1-3734,10,7,1-3734,4,2,0,0,2.0,0.5
215,215,215,215,215,215,1-7430,8,9,1-7430,17,7,0,4,8.489585757255554,0.49938739748562083
306,306,306,306,306,306,1-18987,5,13,1-18987,34,14,0,7,16.60677507519722,0.4884345610352123
414,414,414,414,414,414,1-5140,3,11,1-5140,10,3,0,5,4.861982196569443,0.48619821965694426
319,319,319,319,319,319,1-20040,18,14,1-20040,22,9,0,3,10.117189317941666,0.45987224172462116
