Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
445,445,1-2028,15,5,1-2028,20,10,0,2,10.069834241643548,0.5034917120821774
382,382,1-3472,22,21,1-3472,28,13,0,2,13.069834241643548,0.4667797943444124
508,508,1-7737,22,21,1-7737,11,5,0,0,5.0,0.45454545454545453
306,306,1-8990,16,20,1-8990,40,15,0,8,15.279336966574192,0.3819834241643548
426,426,1-20040,10,10,1-20040,22,8,0,6,8.209502724930644,0.37315921476957475
247,247,1-8177,16,20,1-8177,53,19,0,14,19.488839691504836,0.3677139564434875
83,83,1-7306,13,7,1-7306,159,56,0,27,56.9427622621879,0.3581305802653327
539,539,P1-17272,15,5,P1-17272,6,2,0,1,2.034917120821774,0.33915285347029567
180,180,1-9294,15,5,1-9294,74,23,0,10,23.34917120821774,0.3155293406515911
184,184,MLG18,3,13,MLG18,72,20,0,9,20.314254087395966,0.28214241788049954
325,325,1-6543,22,21,1-6543,36,10,0,4,10.139668483287096,0.281657457869086
30,30,1-8718,4,14,1-8718,333,83,0,74,85.58386694081128,0.2570086094318657
472,472,1-3733,15,5,1-3733,16,4,0,3,4.104751362465322,0.2565469601540826
525,525,1-19067,9,19,1-19067,8,2,0,1,2.034917120821774,0.25436464010272175
223,223,1-5686,16,20,1-5686,59,14,0,25,14.87292802054435,0.25208352577193816
546,546,1-7834,16,20,1-7834,4,1,0,0,1.0,0.25
555,555,1-3734,3,13,1-3734,4,1,0,0,1.0,0.25
348,348,1-0997,7,18,1-0997,33,8,0,5,8.17458560410887,0.24771471527602637
340,340,1-10981,15,5,1-10981,34,8,0,6,8.209502724930644,0.2414559624979601
315,315,1-6764,22,21,1-6764,38,9,0,3,9.104751362465322,0.2395987200648769
106,106,1-7872,7,18,1-7872,124,29,0,7,29.244419845752418,0.23584209553026145
238,238,MLG20,7,18,MLG20,55,12,0,10,12.34917120821774,0.2245303856039589
162,162,1-10960,12,8,1-10960,82,17,0,34,18.187182107940316,0.2217949037553697
516,516,1-17965,1,12,1-17965,10,2,0,3,2.104751362465322,0.2104751362465322
407,407,1-0295,1,12,1-0295,24,5,0,1,5.034917120821774,0.20978821336757392
212,212,1-8916,7,18,1-8916,61,12,0,14,12.488839691504836,0.20473507690991535
324,324,1-19093,17,4,1-19093,36,7,0,8,7.279336966574192,0.2022038046270609
398,398,1-8914,7,18,1-8914,25,5,0,1,5.034917120821774,0.20139668483287096
172,172,1-19068,13,7,1-19068,77,15,0,10,15.34917120821774,0.19933988582100962
76,76,1-7518,12,8,1-7518,169,32,0,36,33.257016349583864,0.1967870789916205
316,316,1-3216,1,12,1-3216,38,7,0,5,7.17458560410887,0.18880488431865447
117,117,1-3246,2,11,1-3246,116,21,0,23,21.803093778900802,0.18795770499052417
219,219,1-8702,4,14,1-8702,59,10,0,22,10.768176658079028,0.18251146878100047
123,123,MLG59,2,11,MLG59,112,20,0,4,20.139668483287096,0.17981846860077763
364,364,1-5515,17,4,1-5515,30,5,0,11,5.384088329039514,0.1794696109679838
164,164,1-9454,13,7,1-9454,80,14,0,10,14.34917120821774,0.17936464010272174
304,304,1-2006,11,9,1-2006,40,7,0,3,7.104751362465322,0.17761878406163306
46,46,1-3056,4,14,1-3056,250,40,0,75,42.61878406163305,0.1704751362465322
23,23,1-8567,17,4,1-8567,388,61,0,140,65.88839691504836,0.16981545596661948
503,503,1-11534,3,13,1-11534,12,2,0,1,2.034917120821774,0.16957642673514783
502,502,1-0305,16,20,1-0305,12,2,0,1,2.034917120821774,0.16957642673514783
