Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
MLG37,20,23,MLG37,50,6,2,2,2006.571677684784,40.13143355369568
1-1514,23,16,1-1514,64,11,2,10,2013.8583884239197,31.466537319123745
1-7488,1,1,1-7488,65,4,2,8,2006.2867107391357,30.865949395986704
1-18987,19,21,1-18987,34,9,1,3,1009.8575165271759,29.701691662564
1-8126,1,1,1-8126,34,4,1,1,1004.285838842392,29.537818789482117
1-0363,4,4,1-0363,34,1,1,2,1001.5716776847839,29.457990520140704
1-7425,1,1,1-7425,352,9,10,22,10015.288454532623,28.452524018558588
1-3257,9,19,1-3257,37,2,1,12,1005.4300661087036,27.173785570505505
1-8864,22,15,1-8864,39,6,1,2,1006.5716776847839,25.809530197045742
1-7579,19,21,1-7579,40,12,1,3,1012.8575165271759,25.3214379131794
1-8990,22,15,1-8990,40,6,1,5,1007.4291942119598,25.185729855298995
1-8368,1,1,1-8368,80,6,2,8,2008.2867107391357,25.103583884239196
1-2006,20,23,1-2006,40,2,1,2,1002.5716776847839,25.0642919421196
1-1633,1,1,1-1633,399,20,9,23,9026.574293375015,22.622993216478736
MLG24,6,6,MLG24,49,10,1,14,1014.0017437934875,20.693913138642603
1-0984,23,16,1-0984,50,2,1,6,1003.7150330543518,20.074300661087037
1-8808,22,15,1-8808,52,11,1,24,1017.8601322174072,19.574233311873215
MLG53,23,16,MLG53,216,41,4,40,4052.4335536956787,18.76126645229481
1-9542,20,23,1-9542,54,6,1,3,1006.8575165271759,18.645509565318072
1-10808,1,1,1-10808,54,0,1,1,1000.285838842392,18.523811830414665
1-8121,1,1,1-8121,110,3,2,14,2007.0017437934875,18.245470398122613
1-7462,18,9,1-7462,336,42,6,33,6051.432681798935,18.010216314877784
1-3246,19,21,1-3246,116,19,2,17,2023.8592603206635,17.447062588971235
1-8087,16,17,1-8087,58,5,1,7,1007.0008718967438,17.36208399821972
1-3174,1,16,1-3174,117,15,2,39,2026.1477148532867,17.31750183635288
1-8371,13,11,1-8371,255,15,4,33,4024.432681798935,15.782088948231117
MLG27,6,6,MLG27,67,14,1,18,1019.1450991630554,15.211120883030677
1-4654,1,1,1-4654,138,4,2,38,2014.8618760108948,14.600448376890542
1-1070,13,11,1-1070,280,20,4,72,4040.5803966522217,14.430644273757935
MLG42,20,23,MLG42,72,11,1,1,1011.285838842392,14.045636650588778
1-9294,22,15,1-9294,74,11,1,17,1015.8592603206635,13.727827842171127
1-7302,23,16,1-7302,240,66,3,29,3074.289326429367,12.809538860122363
1-8681,8,8,1-8681,260,54,3,63,3072.007847070694,11.815414796425745
1-0918,1,23,1-0918,179,36,2,2,2036.571677684784,11.377495406060245
MLG29,20,23,MLG29,93,10,1,5,1011.4291942119598,10.875582733461934
1-0677,20,23,1-0677,187,16,2,5,2017.4291942119598,10.78839141289818
1-3186,1,1,1-3186,796,59,8,115,8091.871466875076,10.165667671953614
1-6678,4,4,1-6678,213,6,2,19,2011.4309380054474,9.443337737114776
