Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
256,256,256,256,256,256,1-3037,18,15,1-3037,467,62,3,133,3125.625740289688,6.69298873723702
364,364,364,364,364,364,MLG02,18,15,MLG02,755,47,3,235,3159.421420812607,4.184664133526631
353,353,353,353,353,353,1-8681,11,14,1-8681,260,29,1,98,1075.8821244239807,4.138008170861465
158,158,158,158,158,158,MLG12,11,14,MLG12,569,38,1,53,1063.3546183109283,1.8688130374533012
484,484,484,484,484,484,MLG35,3,17,MLG35,44,16,0,18,24.611002445220947,0.5593409646641124
359,359,359,359,359,359,1-6166,4,6,1-6166,117,43,0,38,61.17878293991089,0.522895580682999
108,108,108,108,108,108,1-0917,3,17,1-0917,134,50,0,39,68.65717196464539,0.5123669549600401
199,199,199,199,199,199,1-0529,13,10,1-0529,124,46,0,19,55.089391469955444,0.4442692860480278
257,257,257,257,257,257,MLG06,10,11,MLG06,634,134,0,292,273.68959522247314,0.4316870587105255
28,28,28,28,28,28,1-7081,20,9,1-7081,99,40,0,4,41.91355609893799,0.4233692535246261
83,83,83,83,83,83,1-1152,3,17,1-1152,112,18,0,55,44.31139636039734,0.39563746750354767
130,130,130,130,130,130,MLG32,3,17,MLG32,79,16,0,31,30.83005976676941,0.39025392109834695
393,393,393,393,393,393,1-2292,2,25,1-2292,252,0,0,205,98.0697500705719,0.38916567488322185
147,147,147,147,147,147,1-7172,7,8,1-7172,284,38,0,149,109.27996468544006,0.3847886080473242
358,358,358,358,358,358,MLG18,20,9,MLG18,72,22,0,11,27.262279272079468,0.3786427676677704
394,394,394,394,394,394,1-8808,11,14,1-8808,52,6,0,28,19.394892692565918,0.37297870562626767
211,211,211,211,211,211,1-7187,7,8,1-7187,96,9,0,56,35.789785385131836,0.3728102644284566
159,159,159,159,159,159,MLG36,20,9,MLG36,136,38,0,25,49.95972561836243,0.3673509236644296
316,316,316,316,316,316,1-4776,5,1,1-4776,33,12,0,0,12.0,0.36363636363636365
398,398,398,398,398,398,MLG65,20,9,MLG65,155,42,0,30,56.35167074203491,0.3635591660776446
454,454,454,454,454,454,1-6678,10,11,1-6678,213,12,0,135,76.5825183391571,0.3595423396204559
131,131,131,131,131,131,MLG13,8,13,MLG13,225,37,0,89,79.57662320137024,0.35367388089497886
399,399,399,399,399,399,1-8087,3,17,1-8087,58,9,0,24,20.48133659362793,0.353126492993585
410,410,410,410,410,410,1-8368,9,2,1-8368,80,19,0,17,27.13261342048645,0.33915766775608064
413,413,413,413,413,413,1-1763,10,11,1-1763,35,9,0,6,11.870334148406982,0.3391524042401995
239,239,239,239,239,239,1-1136,4,6,1-1136,113,9,0,61,38.18173050880432,0.3378914204318966
388,388,388,388,388,388,1-8019,21,12,1-8019,320,73,0,72,107.44400978088379,0.33576253056526184
174,174,174,174,174,174,1-6568,13,10,1-6568,394,26,0,222,132.20236349105835,0.3355389936321278
344,344,344,344,344,344,1-9294,14,18,1-9294,74,20,0,10,24.78389024734497,0.33491743577493205
355,355,355,355,355,355,1-8666,14,18,1-8666,89,25,0,8,28.827112197875977,0.32390013705478626
137,137,137,137,137,137,1-19257,7,8,1-19257,246,26,0,112,79.57957077026367,0.32349419012302305
148,148,148,148,148,148,1-2028,10,14,1-2028,20,5,0,3,6.435167074203491,0.3217583537101746
329,329,329,329,329,329,1-19755,7,8,1-19755,517,62,0,217,165.81041836738586,0.3207164765326612
33,33,33,33,33,33,1-0997,11,14,1-0997,33,8,0,5,10.391945123672485,0.3149074279900753
163,163,163,163,163,163,1-1633,9,2,1-1633,399,39,0,181,125.58841347694397,0.31475792851364404
229,229,229,229,229,229,1-6569,21,12,1-6569,360,21,0,191,112.37230372428894,0.31214528812302483
486,486,486,486,486,486,1-6506,9,2,1-6506,70,4,0,37,21.70039391517639,0.31000562735966275
141,141,141,141,141,141,MLG42,20,9,MLG42,72,15,0,15,22.175835371017456,0.3079977134863536
385,385,385,385,385,385,MLG70,19,23,MLG70,269,0,0,173,82.761301279068,0.30766283003371003
479,479,479,479,479,479,1-7809,9,2,1-7809,40,7,0,11,12.262279272079468,0.3065569818019867
218,218,218,218,218,218,MLG11,8,13,MLG11,493,5,0,304,150.4302635192871,0.3051323803636655
416,416,416,416,416,416,1-3246,10,11,1-3246,116,29,0,13,35.21905732154846,0.3036125631167971
453,453,453,453,453,453,MLG45,7,8,MLG45,179,37,0,36,54.222004890441895,0.30291622843822286
372,372,372,372,372,372,1-6511,8,13,1-6511,144,39,0,9,43.305501222610474,0.3007326473792394
318,318,318,318,318,318,1-3496,13,10,1-3496,192,21,0,76,57.35756587982178,0.2987373222907384
142,142,142,142,142,142,MLG17,14,18,MLG17,76,16,0,14,22.69744634628296,0.29865060981951264
345,345,345,345,345,345,1-2364,15,16,1-2364,88,19,0,15,26.175835371017456,0.2974526746706529
357,357,357,357,357,357,1-7488,9,2,1-7488,65,11,0,17,19.13261342048645,0.29434789877671463
123,123,123,123,123,123,1-3472,13,10,1-3472,28,2,0,13,8.219057321548462,0.2935377614838736
386,386,386,386,386,386,MLG08,8,13,MLG08,532,46,0,228,155.07269763946533,0.2914900331568897
321,321,321,321,321,321,MLG30,3,17,MLG30,66,10,0,19,19.089391469955444,0.289233204090234
294,294,294,294,294,294,1-3051,4,6,1-3051,116,4,0,61,33.18173050880432,0.28604940093796827
61,61,61,61,61,61,1-7306,8,13,1-7306,159,37,0,17,45.13261342048645,0.2838529145942544
361,361,361,361,361,361,1-0691,16,4,1-0691,450,0,0,267,127.72986960411072,0.2838441546758016
449,449,449,449,449,449,1-10960,4,6,1-10960,82,6,0,36,23.222004890441895,0.2831951815907548
480,480,480,480,480,480,1-1514,7,8,1-1514,64,9,0,19,18.089391469955444,0.2826467417180538
238,238,238,238,238,238,1-7444,9,2,1-7444,14,3,0,2,3.956778049468994,0.28262700353349957
473,473,473,473,473,473,1-3174,9,2,1-3174,117,19,0,29,32.873281717300415,0.28096821980598646
50,50,50,50,50,50,MLG14,20,9,MLG14,462,103,0,55,129.31139636039734,0.27989479731687733
379,379,379,379,379,379,1-5228,4,6,1-5228,180,11,0,82,50.22790002822876,0.2790438890457153
244,244,244,244,244,244,1-3099,3,17,1-3099,9,2,0,1,2.478389024734497,0.275376558303833
460,460,460,460,460,460,1-8044,13,18,1-8044,56,13,0,5,15.391945123672485,0.27485616292272297
326,326,326,326,326,326,1-9095,11,14,1-9095,16,2,0,5,4.391945123672485,0.27449657022953033
327,327,327,327,327,327,1-4609,15,16,1-4609,7,0,0,4,1.9135560989379883,0.27336515699114117
10,10,10,10,10,10,1-7390,7,8,1-7390,43,4,0,16,11.654224395751953,0.27102847431981286
555,555,555,555,555,555,1-20068,14,17,1-20068,45,5,0,15,12.175835371017456,0.27057411935594344
419,419,419,419,419,419,1-1176,15,16,1-1176,69,9,0,20,18.56778049468994,0.2690982680389847
371,371,371,371,371,371,MLG66,7,8,MLG66,229,19,0,89,61.57662320137024,0.26889355109768664
