Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
1-3174,1,1,1-3174,117,8,10,11,10012.169055491686,85.57409449138193
1-7488,1,1,1-7488,65,4,2,8,2007.0320403575897,30.87741600550138
1-7425,1,1,1-7425,352,9,10,22,10017.338110983372,28.45834690620276
1-8368,1,1,1-8368,80,6,2,8,2009.0320403575897,25.11290050446987
MLG24,6,12,MLG24,49,4,1,7,1006.653035312891,20.543939496181448
MLG37,20,23,MLG37,50,4,1,8,1007.0320403575897,20.140640807151794
1-1633,1,1,1-1633,399,22,8,22,8030.338110983372,20.12616067915632
1-9542,20,23,1-9542,54,7,1,5,1008.8950252234936,18.683241207842475
1-8121,1,1,1-8121,110,3,2,14,2008.306070625782,18.257327914779836
1-8087,16,12,1-8087,58,5,1,11,1009.1690554916859,17.399466473994583
1-6249,9,10,1-6249,64,11,1,16,1017.0640807151794,15.891626261174679
1-1514,23,13,1-1514,64,13,1,9,1016.4110454022884,15.881422584410757
1-8371,13,19,1-8371,255,15,4,31,4026.74915638566,15.791173162296706
1-4654,1,1,1-4654,138,4,2,34,2016.8861715197563,14.61511718492577
1-1070,13,19,1-1070,280,20,4,72,4047.2883632183075,14.45460129720824
MLG53,23,13,MLG53,216,53,3,25,3062.475126117468,14.178125583877167
MLG42,20,23,MLG42,72,5,1,1,1005.3790050446987,13.963597292287481
1-8681,8,8,1-8681,260,91,3,68,3116.7723430395126,11.987585934767356
1-0918,1,23,1-0918,179,19,2,29,2029.9911462962627,11.340732660872977
MLG29,20,23,MLG29,93,10,1,11,1014.1690554916859,10.905043607437483
1-0677,20,23,1-0677,187,10,2,19,2017.2010958492756,10.787171635557623
1-3186,1,1,1-3186,796,59,8,116,8102.964585185051,10.179603750232475
MLG66,13,19,MLG66,229,34,2,117,2078.3435902297497,9.075736201876635
1-3246,19,22,1-3246,116,17,1,20,1024.5801008939743,8.832587076672192
1-7302,23,13,1-7302,240,69,2,25,2078.475126117468,8.66031302548945
1-1887,5,5,1-1887,119,17,1,18,1023.8220908045769,8.603546981551066
1-1035,8,8,1-1035,249,23,2,60,2045.740302681923,8.215824508762744
1-0917,11,11,1-0917,134,24,1,21,1031.959105938673,7.701187357751291
1-3693,19,22,1-3693,143,41,1,18,1047.8220908045769,7.3274272084236145
MLG26,20,23,MLG26,155,22,1,13,1026.9270655810833,6.625335906974731
1-7306,19,22,1-7306,159,15,1,24,1024.0961210727692,6.4408561073759065
MLG33,20,23,MLG33,161,12,1,22,1020.3381109833717,6.337503794927775
MLG09,17,16,MLG09,174,19,1,36,1032.6441816091537,5.934736675914677
1-3496,23,12,1-3496,192,24,1,38,1038.4021916985512,5.408344748429954
1-5531,21,8,1-5531,199,56,1,53,1076.087267369032,5.40747370537202
MLG61,19,22,MLG61,218,49,1,16,1055.0640807151794,4.839743489519171
1-6678,4,4,1-6678,213,6,1,22,1014.3381109833717,4.762150755790477
1-0691,17,16,1-0691,450,44,2,113,2086.827570050955,4.637394600113233
MLG13,7,7,MLG13,225,24,1,29,1034.9911462962627,4.599960650205612
1-9365,14,18,1-9365,243,14,1,65,1038.6353279054165,4.274219456400891
MLG70,5,5,MLG70,269,29,1,95,1065.005479246378,3.9591281756370926
1-7172,11,11,1-7172,284,60,1,106,1100.1745347380638,3.8738539955565625
MLG15,7,7,MLG15,559,65,2,263,2164.678326755762,3.8724120335523473
1-7946,16,12,1-7946,289,31,1,65,1055.6353279054165,3.652717397596597
MLG12,9,10,MLG12,569,46,2,57,2067.6032875478268,3.6337491872545287
1-0708,4,4,1-0708,408,26,1,51,1045.3292572796345,2.5620815129402805
MLG14,17,16,MLG14,462,42,1,120,1087.4806053638458,2.3538541241641684
1-19755,9,10,1-19755,517,110,1,106,1150.1745347380638,2.224708964677106
MLG08,7,7,MLG08,532,45,1,62,1068.4983127713203,2.0084554751340606
MLG02,14,18,MLG02,755,37,1,43,1053.2972169220448,1.3950956515523771
1-8808,22,5,1-8808,52,25,0,13,29.927065581083298,0.5755204919439095
1-3254,9,10,1-3254,68,27,0,16,33.06408071517944,0.48623648110558004
1-3300,12,20,1-3300,29,12,0,2,12.75801008939743,0.4399313823930148
1-6511,8,8,1-6511,144,56,0,11,60.16905549168587,0.4178406631367074
MLG82,5,5,MLG82,71,23,0,17,29.44308575987816,0.4146913487306783
1-3733,14,2,1-3733,16,5,0,4,6.516020178794861,0.4072512611746788
1-4394,10,9,1-4394,190,55,0,53,75.0872673690319,0.39519614404753634
1-4776,18,21,1-4776,33,10,0,7,12.653035312891006,0.3834253125118487
1-10042,15,17,1-10042,21,6,0,5,7.895025223493576,0.37595358207112267
1-11388,23,13,1-11388,28,10,0,1,10.379005044698715,0.3706787515963827
1-19068,24,14,1-19068,77,5,0,61,28.119307726621628,0.3651858146314497
1-0487,18,21,1-0487,18,4,0,6,6.274030268192291,0.348557237121794
MLG43,2,2,MLG43,39,12,0,4,13.51602017879486,0.346564619969099
1-7770,17,16,1-7770,23,0,0,21,7.959105938673019,0.3460480842901313
MLG47,24,14,MLG47,106,0,0,96,36.38448429107666,0.34324985180261003
1-1166,9,10,1-1166,118,27,0,31,38.74915638566017,0.3283826812344082
MLG48,16,12,MLG48,116,2,0,95,38.005479246377945,0.32763344177912024
1-8949,7,7,1-8949,112,25,0,30,36.370151340961456,0.3247334941157273
1-5655,5,5,1-5655,31,8,0,5,9.895025223493576,0.31919436204817986
1-9040,11,11,1-9040,55,13,0,12,17.548060536384583,0.31905564611608334
1-2083,23,13,1-2083,48,13,0,6,15.274030268192291,0.3182089639206727
MLG27,6,6,MLG27,67,14,0,19,21.20109584927559,0.3164342664070983
1-7721,19,22,1-7721,12,3,0,2,3.7580100893974304,0.3131675074497859
1-7522,10,9,1-7522,67,13,0,21,20.95910593867302,0.31282247669661223
MLG40,22,15,MLG40,30,9,0,1,9.379005044698715,0.31263350148995717
1-5515,24,14,1-5515,30,4,0,14,9.306070625782013,0.3102023541927338
1-11189,14,18,1-11189,53,1,0,40,16.16020178794861,0.30490946769714355
1-6543,12,20,1-6543,36,9,0,5,10.895025223493576,0.30263958954148823
1-5819,23,22,1-5819,23,5,0,5,6.895025223493576,0.2997837053692859
1-7720,12,20,1-7720,102,24,0,17,30.44308575987816,0.2984616250968447
1-8990,22,6,1-8990,40,7,0,13,11.927065581083298,0.29817663952708245
1-19093,6,6,1-19093,36,8,0,7,10.653035312891006,0.29591764758030575
1-6569,10,9,1-6569,360,62,0,116,105.96458518505096,0.2943460699584749
1-20040,24,14,1-20040,22,3,0,9,6.411045402288437,0.2914111546494744
1-8567,6,6,1-8567,388,76,0,97,112.76348933577538,0.29062754983447264
1-10981,18,21,1-10981,34,7,0,7,9.653035312891006,0.2839128033203237
1-9253,23,13,1-9253,30,7,0,4,8.51602017879486,0.28386733929316205
1-7987,21,10,1-7987,23,5,0,4,6.516020178794861,0.28330522516499396
1-9294,22,15,1-9294,74,16,0,13,20.927065581083298,0.28279818352815267
1-8062,24,14,1-8062,17,1,0,10,4.790050446987152,0.28176767335218544
1-6727,24,14,1-6727,235,24,0,109,65.31154987215996,0.27792148881770196
1-9182,22,15,1-9182,28,7,0,2,7.75801008939743,0.2770717889070511
1-7707,9,10,1-7707,10,2,0,2,2.7580100893974304,0.275801008939743
1-9115,17,16,1-9115,22,3,0,8,6.032040357589722,0.2741836526177146
1-5221,18,21,1-5221,21,3,0,7,5.6530353128910065,0.26919215775671457
1-3356,5,5,1-3356,28,6,0,4,7.516020178794861,0.2684292920998165
1-7899,24,14,1-7899,40,8,0,7,10.653035312891006,0.26632588282227515
MLG36,22,15,MLG36,136,32,0,11,36.16905549168587,0.26594893743886666
1-1131,2,2,1-1131,200,48,0,12,52.54806053638458,0.2627403026819229
1-8666,16,12,1-8666,89,15,0,22,23.338110983371735,0.2622259661053004
1-7453,14,18,1-7453,24,4,0,6,6.274030268192291,0.2614179278413455
MLG45,20,23,MLG45,179,42,0,12,46.54806053638458,0.2600450309295228
1-9396,11,11,1-9396,16,3,0,3,4.137015134096146,0.2585634458810091
MLG20,12,20,MLG20,55,10,0,11,14.169055491685867,0.2576191907579249
1-7781,14,18,1-7781,33,2,0,17,8.443085759878159,0.25585108363267145
1-0305,17,16,1-0305,12,0,0,8,3.0320403575897217,0.2526700297991435
1-7301,17,16,1-7301,26,2,0,12,6.5480605363845825,0.2518484821686378
P1-6891,7,7,P1-6891,7,1,0,2,1.7580100893974304,0.2511442984853472
1-5303,12,20,1-5303,4,1,0,0,1.0,0.25
1-7834,12,20,1-7834,4,1,0,0,1.0,0.25
1-3037,2,2,1-3037,467,101,0,41,116.53920683264732,0.24954862276798143
1-0295,23,13,1-0295,24,4,0,5,5.895025223493576,0.245626050978899
1-5568,24,14,1-5568,47,3,0,22,11.338110983371735,0.24123640390152626
1-7993,6,6,1-7993,100,13,0,29,23.99114629626274,0.23991146296262741
MLG18,2,2,MLG18,72,10,0,19,17.20109584927559,0.23890410901771653
1-3216,13,19,1-3216,38,6,0,8,9.032040357589722,0.23768527256815056
1-0541,24,14,1-0541,132,9,0,59,31.361297637224197,0.23758558816078937
1-8135,24,14,1-8135,56,0,0,35,13.265176564455032,0.236878152936697
1-8916,14,18,1-8916,61,8,0,17,14.443085759878159,0.23677189770292062
1-20068,16,12,1-20068,45,8,0,7,10.653035312891006,0.23673411806424458
1-2322,18,22,1-2322,14,1,0,6,3.2740302681922913,0.23385930487087794
1-7456,8,8,1-7456,32,4,0,9,7.411045402288437,0.23159516882151365
P1-17272,2,2,P1-17272,6,1,0,1,1.3790050446987152,0.22983417411645254
1-8864,22,6,1-8864,39,1,0,21,8.95910593867302,0.22972066509418
1-7901,11,11,1-7901,298,47,0,56,68.22428250312805,0.22894054531251024
MLG67,5,5,MLG67,293,48,0,50,66.95025223493576,0.22849915438544627
1-10305,15,17,1-10305,28,6,0,1,6.379005044698715,0.22782160873923982
1-8753,1,1,1-8753,258,42,0,44,58.67622196674347,0.22742721692536227
1-7776,9,10,1-7776,26,4,0,5,5.895025223493576,0.22673173936513755
1-9287,24,14,1-9287,21,4,0,2,4.75801008939743,0.22657190901892527
1-7518,10,9,1-7518,169,29,0,24,38.096121072769165,0.2254208347501134
1-1959,24,14,1-1959,19,2,0,6,4.274030268192291,0.2249489614838048
1-8753,10,9,1-8753,258,42,0,42,57.91821187734604,0.22448919332304665
1-10960,3,3,1-10960,82,6,0,32,18.128161430358887,0.22107513939462056
1-18987,19,21,1-18987,34,6,0,4,7.516020178794861,0.22105941702337825
1-9071,6,6,1-9071,75,11,0,14,16.306070625782013,0.21741427501042684
1-7326,7,7,1-7326,42,0,0,24,9.096121072769165,0.2165743112564087
1-8044,16,12,1-8044,56,3,0,24,12.096121072769165,0.2160021620137351
MLG56,2,2,MLG56,109,22,0,4,23.51602017879486,0.2157433043926134
1-1530,16,12,1-1530,632,89,0,123,135.61762049794197,0.21458484256003477
1-5140,24,10,1-5140,10,1,0,3,2.1370151340961456,0.21370151340961457
1-8711,10,9,1-8711,48,9,0,3,10.137015134096146,0.2111878152936697
1-3371,8,3,1-3371,16,3,0,1,3.379005044698715,0.2111878152936697
1-6568,16,12,1-6568,394,33,0,132,83.02866590023041,0.21073265456911272
1-19859,17,16,1-19859,12,1,0,4,2.516020178794861,0.20966834823290506
1-4397,12,20,1-4397,106,18,0,11,22.169055491685867,0.2091420329404327
1-9412,8,7,1-9412,15,2,0,3,3.1370151340961456,0.20913434227307637
1-4011,24,14,1-4011,246,20,0,82,51.07841366529465,0.20763582790770183
