Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
1-10981,18,6,1-10981,34,9,1,2,1010.8486328125,29.730842141544116
1-8711,11,14,1-8711,48,14,1,5,1018.62158203125,21.221282958984375
1-4874,15,21,1-4874,224,28,2,12,2039.091796875,9.10308837890625
1-1887,18,4,1-1887,119,46,1,15,1059.86474609375,8.906426437762605
1-6511,18,4,1-6511,144,49,1,12,1060.091796875,7.361748589409722
1-5642,20,6,1-5642,166,14,1,32,1043.578125,6.286615210843373
MLG13,1,12,MLG13,225,26,1,27,1050.95654296875,4.67091796875
1-8371,22,14,1-8371,255,21,1,26,1045.0322265625,4.0981655943627455
MLG15,1,12,MLG15,559,49,2,260,2289.322265625,4.095388668381037
MLG08,1,12,MLG08,532,91,1,63,1149.23193359375,2.1602104014920114
MLG11,18,4,MLG11,493,13,1,21,1032.41064453125,2.0941392384001016
MLG12,18,4,MLG12,569,35,1,50,1081.2158203125,1.9002035506370827
1-6764,12,4,1-6764,38,38,0,3,40.77294921875,1.072972347861842
MLG55,2,9,MLG55,110,75,0,26,99.0322265625,0.90029296875
1-10960,7,3,1-10960,82,17,0,46,59.5185546875,0.7258360327743902
1-8691,19,8,1-8691,26,5,0,15,18.86474609375,0.7255671574519231
1-6506,9,5,1-6506,70,32,0,20,50.486328125,0.7212332589285714
1-8618,8,10,1-8618,53,37,0,1,37.92431640625,0.715553139740566
1-10043,16,13,1-10043,61,4,0,42,42.8212890625,0.7019883452868853
1-11388,5,18,1-11388,28,2,0,19,19.56201171875,0.6986432756696429
1-7488,9,5,1-7488,65,12,0,36,45.275390625,0.6965444711538461
1-18770,5,18,1-18770,10,6,0,1,6.92431640625,0.692431640625
MLG70,21,16,MLG70,269,9,0,191,185.54443359375,0.6897562587128253
MLG63,4,14,MLG63,543,32,0,363,367.52685546875,0.6768450376956722
1-5873,19,8,1-5873,3,2,0,0,2.0,0.6666666666666666
1-8899,2,9,1-8899,3,2,0,0,2.0,0.6666666666666666
1-8044,13,11,1-8044,56,25,0,13,37.01611328125,0.6610020228794643
1-9225,1,12,1-9225,18,8,0,4,11.697265625,0.6498480902777778
1-8990,10,15,1-8990,40,12,0,15,25.86474609375,0.64661865234375
1-8808,18,4,1-8808,52,29,0,5,33.62158203125,0.6465688852163461
1-7936,11,2,1-7936,59,0,0,41,37.89697265625,0.6423215704449152
MLG43,2,9,MLG43,39,9,0,17,24.71337890625,0.6336763822115384
1-18469,7,3,1-18469,54,12,0,24,34.18359375,0.6330295138888888
1-7456,22,17,1-7456,32,19,0,1,19.92431640625,0.6226348876953125
1-8940,14,7,1-8940,3,0,0,2,1.8486328125,0.6162109375
1-0917,8,10,1-0917,134,23,0,64,82.15625,0.613106343283582
1-7081,2,9,1-7081,99,18,0,45,59.59423828125,0.6019620028409091
1-3174,17,5,1-3174,117,16,0,57,68.68603515625,0.5870601295405983
MLG64,4,14,MLG64,129,15,0,64,74.15625,0.5748546511627907
P1-6891,11,2,P1-6891,7,4,0,0,4.0,0.5714285714285714
1-9232,10,15,1-9232,20,3,0,9,11.31884765625,0.5659423828125
1-9253,2,9,1-9253,30,4,0,14,16.9404296875,0.5646809895833333
1-7187,22,17,1-7187,96,28,0,28,53.880859375,0.5612589518229166
1-7444,19,8,1-7444,14,6,0,2,7.8486328125,0.5606166294642857
1-8058,12,20,1-8058,54,1,0,31,29.65380859375,0.5491446035879629
1-7883,16,13,1-7883,33,7,0,12,18.091796875,0.5482362689393939
1-7429,2,9,1-7429,33,17,0,1,17.92431640625,0.543161103219697
1-4654,9,5,1-4654,138,22,0,57,74.68603515625,0.5412031533061594
1-3051,7,3,1-3051,116,22,0,44,62.669921875,0.5402579471982759
1-10042,10,15,1-10042,21,3,0,9,11.31884765625,0.5389927455357143
1-6608,13,11,1-6608,11,5,0,1,5.92431640625,0.53857421875
1-5287,1,12,1-5287,18,5,0,5,9.62158203125,0.5345323350694444
1-8126,4,14,1-8126,34,8,0,11,18.16748046875,0.5343376608455882
1-7987,7,3,1-7987,23,3,0,10,12.2431640625,0.5323114809782609
1-19069,20,6,1-19069,11,4,0,2,5.8486328125,0.5316938920454546
1-17969,20,6,1-17969,22,8,0,4,11.697265625,0.5316938920454546
1-12345,6,5,1-12345,97,21,0,33,51.50244140625,0.5309530041881443
1-5515,11,2,1-5515,30,15,0,1,15.92431640625,0.530810546875
1-8055,18,4,1-8055,57,21,0,10,30.2431640625,0.5305818256578947
1-3254,8,10,1-3254,68,12,0,26,36.0322265625,0.5298856847426471
1-1131,4,14,1-1131,200,22,0,90,105.1884765625,0.5259423828125
MLG83,18,4,MLG83,88,37,0,10,46.2431640625,0.5254905007102273
1-7464,14,7,1-7464,48,13,0,13,25.01611328125,0.5211690266927084
1-3356,4,14,1-3356,28,9,0,6,14.5458984375,0.5194963727678571
1-4394,4,14,1-4394,190,69,0,32,98.578125,0.5188322368421052
1-8924,17,19,1-8924,40,5,0,17,20.71337890625,0.51783447265625
1-9294,8,10,1-9294,74,15,0,25,38.10791015625,0.5149717588682432
1-7655,4,14,1-7655,38,13,0,7,19.47021484375,0.5123740748355263
1-5228,7,3,1-5228,180,12,0,86,91.4912109375,0.5082845052083333
1-3257,7,3,1-3257,37,3,0,17,18.71337890625,0.5057669974662162
1-9276,21,16,1-9276,77,24,0,16,38.7890625,0.5037540584415584
1-3739,16,13,1-3739,2,1,0,0,1.0,0.5
1-10622,18,4,1-10622,4,2,0,0,2.0,0.5
1-10217,17,19,1-10217,4,2,0,0,2.0,0.5
1-5109,19,8,1-5109,37,12,0,7,18.47021484375,0.49919499577702703
1-8368,9,5,1-8368,80,11,0,31,39.65380859375,0.495672607421875
