Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
256,1-3037,18,9,1-3037,467,66,3,58,3082.0591247398406,6.5996983399140055
353,1-8681,11,7,1-8681,260,50,1,101,1077.9650275642052,4.146019336785405
364,MLG02,18,9,MLG02,755,73,3,57,3088.782243278809,4.091102308978555
158,MLG12,11,7,MLG12,569,48,1,62,1065.1666505839676,1.8719976284428252
359,1-6166,4,14,1-6166,117,63,0,13,66.59945899341255,0.5692261452428423
316,1-4776,5,8,1-4776,33,13,0,6,14.66128876619041,0.44428147776334576
239,1-1136,4,14,1-1136,113,40,0,34,49.41396967507899,0.43729176703609723
358,MLG18,20,11,MLG18,72,30,0,4,31.10752584412694,0.4320489700573186
372,1-6511,8,4,1-6511,144,59,0,8,61.21505168825388,0.42510452561287415
499,1-3135,13,3,1-3135,101,36,0,14,39.87634045444429,0.39481525202420087
61,1-7306,8,4,1-7306,159,55,0,26,62.19891798682511,0.39118816343915164
83,1-1152,3,6,1-1152,112,37,0,20,42.5376292206347,0.3798002608985241
398,MLG65,20,11,MLG65,155,50,0,31,58.58332529198378,0.3779569373676373
28,1-7081,20,11,1-7081,99,35,0,6,36.66128876619041,0.37031604814333746
361,1-0691,16,15,1-0691,450,116,0,179,165.56178152468055,0.3679150700548457
449,1-10960,4,14,1-10960,82,24,0,22,30.09139214269817,0.3669681968621728
229,1-6569,21,5,1-6569,360,79,0,191,131.88435905706137,0.3663454418251705
174,1-6568,13,3,1-6568,394,72,0,260,143.98917986825109,0.36545477123921594
458,1-9063,8,4,1-9063,35,12,0,2,12.55376292206347,0.35867894063038486
482,1-11534,8,4,1-11534,12,4,0,1,4.276881461031735,0.3564067884193112
321,MLG30,3,11,MLG30,66,21,0,9,23.491933149285614,0.35593838104978204
344,1-9294,14,2,1-9294,74,23,0,11,26.045696071349084,0.3519688658290417
93,1-0677,16,15,1-0677,187,54,0,42,65.62902136333287,0.3509573334937586
334,1-3693,16,15,1-3693,143,37,0,47,50.01342866849154,0.34974425642301776
204,1-3509,14,2,1-3509,150,49,0,9,51.491933149285614,0.34327955432857077
131,MLG13,8,4,MLG13,225,71,0,20,76.5376292206347,0.34016724098059864
270,1-5655,15,10,1-5655,31,6,0,16,10.430103376507759,0.3364549476292826
379,1-5228,4,14,1-5228,180,46,0,52,60.39783597365022,0.33554353318694563
268,1-7899,13,3,1-7899,40,11,0,8,13.21505168825388,0.330376292206347
416,1-3246,10,16,1-3246,116,33,0,17,37.706984837539494,0.32506021411671976
390,1-1005,13,3,1-1005,122,32,0,25,38.922036525793374,0.3190330862769949
394,1-8808,11,7,1-8808,52,14,0,9,16.491933149285614,0.3171525605631849
399,1-8087,3,6,1-8087,58,15,0,12,18.32257753238082,0.31590650917897967
403,1-7402,16,15,1-7402,141,34,0,37,44.24461405817419,0.3137915890650652
248,1-19068,4,14,1-19068,77,16,0,29,24.029562369920313,0.3120722385703937
377,1-7901,14,2,1-7901,298,90,0,10,92.76881461031735,0.31130474701448774
351,1-9399,12,16,1-9399,38,9,0,10,11.76881461031735,0.30970564763993025
294,1-3051,4,14,1-3051,116,21,0,51,35.12095451261848,0.30276684924671105
355,1-8666,14,2,1-8666,89,25,0,7,26.938170227222145,0.30267606996878815
438,1-9100,16,15,1-9100,142,27,0,57,42.78224327880889,0.3012834033718936
142,MLG17,14,2,MLG17,76,22,0,3,22.830644383095205,0.3004032155670422
486,1-6506,9,17,1-6506,70,8,0,47,21.013428668491542,0.30019183812130773
47,MLG15,12,13,MLG15,559,106,0,219,166.63703996594995,0.2980984614775491
347,1-7720,16,15,1-7720,102,22,0,28,29.75268090888858,0.2916929500871429
337,1-1035,16,15,1-1035,249,43,0,104,71.79567194730043,0.28833603191686924
147,1-7172,7,12,1-7172,284,39,0,154,81.63974499888718,0.28746389084115204
326,1-9095,11,19,1-9095,16,4,0,2,4.55376292206347,0.28461018262896687
343,1-8754,4,14,1-8754,108,24,0,22,30.09139214269817,0.27862400132127935
108,1-0917,3,6,1-0917,134,32,0,19,37.260747759602964,0.2780652817880818
95,1-7625,10,16,1-7625,76,19,0,7,20.938170227222145,0.27550223983187033
371,MLG66,7,12,MLG66,229,21,0,152,63.08598207682371,0.2754846378900599
436,1-8702,5,8,1-8702,59,13,0,11,16.045696071349084,0.27196095036184886
257,MLG06,10,16,MLG06,634,162,0,37,172.2446140581742,0.2716792019845019
350,1-19891,21,5,1-19891,95,18,0,28,25.75268090888858,0.27108085167251134
430,1-8718,5,8,1-8718,333,70,0,73,90.21234665531665,0.2709079479138638
101,1-8228,4,14,1-8228,99,23,0,13,26.599458993412554,0.2686814039738642
391,1-8165,14,2,1-8165,420,92,0,72,111.93546519428492,0.26651301236734504
383,1-0582,16,15,1-0582,70,8,0,38,18.521495519205928,0.26459279313151324
356,1-18045,16,15,1-18045,109,21,0,28,28.75268090888858,0.2637860633842989
345,1-2364,15,10,1-2364,88,15,0,27,22.475799447856843,0.2554068119074641
400,MLG71,14,2,MLG71,144,36,0,2,36.55376292206347,0.253845575847663
252,1-1887,11,7,1-1887,119,20,0,36,29.967732597142458,0.25182968569027275
163,1-1633,9,17,1-1633,399,44,0,198,98.82252928428352,0.24767551199068552
137,1-19257,7,12,1-19257,246,26,0,126,60.8870640899986,0.2475083906097504
290,1-0447,4,15,1-0447,65,2,0,50,15.844073051586747,0.2437549700244115
164,MLG29,12,13,MLG29,93,16,0,24,22.64515506476164,0.24349629101894235
45,1-1070,16,15,1-1070,280,51,0,61,67.88976912293583,0.24246346115334225
141,MLG42,20,11,MLG42,72,14,0,12,17.32257753238082,0.24059135461640027
318,1-3496,13,3,1-3496,192,22,0,86,45.811805648729205,0.23860315442046462
130,MLG32,3,6,MLG32,79,13,0,21,18.814510681666434,0.2381583630590688
144,1-8914,16,15,1-8914,25,4,0,7,5.938170227222145,0.2375268090888858
150,P1-0004,3,16,P1-0004,60,7,0,26,14.198917986825109,0.2366486331137518
415,1-7872,11,7,1-7872,124,22,0,26,29.19891798682511,0.2354751450550412
453,MLG45,7,12,MLG45,179,37,0,16,41.43010337650776,0.23145309148887017
175,1-8177,16,16,1-8177,53,7,0,19,12.260747759602964,0.23133486338873516
218,MLG11,8,4,MLG11,493,24,0,325,113.98647483531386,0.2312098881040849
478,1-8916,11,7,1-8916,61,8,0,22,14.091392142698169,0.23100642856882245
46,1-3056,5,8,1-3056,250,41,0,60,57.6128876619041,0.23045155064761638
188,1-5221,5,8,1-5221,21,4,0,3,4.830644383095205,0.23003068490929546
456,1-2006,16,15,1-2006,40,2,0,26,9.198917986825109,0.2299729496706277
433,MLG55,2,20,MLG55,110,10,0,55,25.228480356745422,0.22934982142495838
178,1-0754,8,4,1-0754,41,8,0,5,9.384407305158675,0.2288879830526506
366,MLG63,3,6,MLG63,543,99,0,91,124.19621295388788,0.22872230746572353
551,1-18869,18,9,1-18869,22,5,0,0,5.0,0.22727272727272727
251,MLG27,1,19,MLG27,67,11,0,15,15.153221915476024,0.22616749127576155
129,1-7579,20,11,1-7579,40,9,0,0,9.0,0.225
395,1-18620,21,5,1-18620,60,6,0,27,13.475799447856843,0.22459665746428073
40,1-6214,16,15,1-6214,65,12,0,9,14.491933149285614,0.22295281768131714
402,1-1958,3,6,1-1958,25,5,0,2,5.55376292206347,0.22215051688253878
235,1-3077,18,9,1-3077,41,1,0,29,9.029562369920313,0.22023322853464178
380,MLG64,15,10,MLG64,129,22,0,23,28.368273603729904,0.21990909770333258
341,1-0983,13,3,1-0983,195,21,0,79,42.87363542150706,0.21986479703336953
2,1-8611,4,14,1-8611,621,104,0,117,136.395130940713,0.21963789201403058
133,1-7460,4,14,1-7460,194,28,0,52,42.39783597365022,0.21854554625592895
535,1-9253,5,8,1-9253,30,6,0,2,6.55376292206347,0.21845876406878234
405,1-9365,11,7,1-9365,243,37,0,58,53.05912473984063,0.2183503075713606
226,1-1047,4,14,1-1047,39,6,0,9,8.491933149285614,0.21774187562270805
374,MLG74,18,9,MLG74,177,37,0,5,38.384407305158675,0.21686105822123544
159,MLG36,20,11,MLG36,136,23,0,23,29.368273603729904,0.21594318826271988
272,1-5531,16,15,1-5531,199,31,0,42,42.62902136333287,0.21421618775544155
323,1-7946,13,3,1-7946,289,36,0,93,61.74997587595135,0.21366773659498736
352,1-2275,13,3,1-2275,130,20,0,28,27.75268090888858,0.21348216083760446
303,1-6543,4,14,1-6543,36,6,0,6,7.66128876619041,0.21281357683862248
557,P1-17272,1,19,P1-17272,6,1,0,1,1.276881461031735,0.21281357683862248
298,1-7107,13,3,1-7107,84,17,0,3,17.830644383095205,0.21226957598922863
527,1-5568,1,19,1-5568,47,8,0,7,9.938170227222145,0.2114504303664286
166,1-9454,18,6,1-9454,80,11,0,21,16.814510681666434,0.21018138352083043
94,1-8928,7,12,1-8928,30,6,0,1,6.276881461031735,0.20922938203439118
404,1-9291,4,14,1-9291,78,9,0,26,16.19891798682511,0.20767843572852704
500,MLG50,12,13,MLG50,168,29,0,21,34.814510681666434,0.20722923024801448
541,1-7301,11,11,1-7301,26,4,0,5,5.384407305158675,0.20709258865994903
348,MLG62,12,13,MLG62,370,56,0,74,76.48922811634839,0.20672764355769835
329,1-19755,7,12,1-19755,517,57,0,180,106.83866298571229,0.20665118565901797
104,1-9040,11,7,1-9040,55,8,0,12,11.32257753238082,0.20586504604328762
503,1-0295,9,17,1-0295,24,3,0,7,4.938170227222145,0.2057570928009227
529,1-11533,2,20,1-11533,20,3,0,4,4.10752584412694,0.20537629220634698
227,1-9542,15,10,1-9542,54,8,0,11,11.045696071349084,0.20454992724720528
382,1-18469,4,14,1-18469,54,8,0,11,11.045696071349084,0.20454992724720528
542,1-5287,5,8,1-5287,18,2,0,6,3.6612887661904097,0.20340493145502275
6,MLG58,3,6,MLG58,66,12,0,5,13.384407305158675,0.20279405007816173
253,1-7781,3,6,1-7781,33,5,0,6,6.66128876619041,0.20185723533910332
273,1-9157,15,10,1-9157,89,9,0,32,17.860206753015518,0.2006764803709609
554,1-18770,5,6,1-18770,10,2,0,0,2.0,0.2
331,1-9412,11,7,1-9412,15,3,0,0,3.0,0.2
191,1-9285,5,16,1-9285,30,6,0,0,6.0,0.2
484,MLG35,3,6,MLG35,44,6,0,10,8.76881461031735,0.19929124114357613
274,1-8497,21,5,1-8497,34,4,0,10,6.768814610317349,0.19908278265639262
152,1-1530,13,3,1-1530,632,57,0,247,125.38972087483853,0.1984014570804407
123,1-3472,13,9,1-3472,28,5,0,2,5.55376292206347,0.19834867578798107
489,1-8058,21,5,1-8058,54,6,0,17,10.706984837539494,0.19827749699147212
454,1-6678,10,16,1-6678,213,40,0,8,42.21505168825388,0.1981927309307694
50,MLG14,20,11,MLG14,462,82,0,34,91.41396967507899,0.1978657352274437
357,1-7488,9,17,1-7488,65,7,0,21,12.814510681666434,0.1971463181794836
313,1-3631,18,9,1-3631,13,2,0,2,2.55376292206347,0.19644330169719
155,1-7462,5,8,1-7462,336,31,0,126,65.8870640899986,0.19609245264880537
555,1-20068,14,3,1-20068,45,3,0,21,8.814510681666434,0.195878015148143
386,MLG08,8,4,MLG08,532,80,0,86,103.8118056487292,0.19513497302392707
87,1-0708,16,15,1-0708,408,30,0,177,79.00801860261708,0.19364710441817912
242,1-1367,13,3,1-1367,66,5,0,28,12.752680908888578,0.1932224380134633
43,1-7518,21,5,1-7518,169,21,0,42,32.62902136333287,0.1930711323274134
262,1-4394,21,5,1-4394,190,17,0,71,36.65858373325318,0.19293991438554306
338,1-3523,14,2,1-3523,497,12,0,302,95.61820123158395,0.19239074694483693
480,1-1514,7,12,1-1514,64,7,0,19,12.260747759602964,0.1915741837437963
236,1-9245,1,19,1-9245,23,3,0,5,4.384407305158675,0.1906264045721163
384,1-0584,8,4,1-0584,41,2,0,21,7.814510681666434,0.19059782150405935
214,1-19859,18,9,1-19859,12,2,0,1,2.276881461031735,0.18974012175264457
466,1-1687,4,14,1-1687,325,50,0,41,61.35213990230113,0.18877581508400348
362,1-0429,4,16,1-0429,69,13,0,0,13.0,0.18840579710144928
320,1-0541,6,1,1-0541,132,9,0,57,24.78224327880889,0.18774426726370372
13,1-7622,10,16,1-7622,45,7,0,5,8.384407305158675,0.18632016233685944
443,1-4397,16,15,1-4397,106,15,0,17,19.706984837539494,0.1859149512975424
173,1-7456,16,15,1-7456,32,4,0,7,5.938170227222145,0.18556781960069202
54,1-6957,21,5,1-6957,338,43,0,71,62.65858373325318,0.18538042524631118
18,1-5635,15,10,1-5635,417,24,0,192,77.16124051809311,0.18503894608655422
369,1-8564,6,1,1-8564,185,22,0,44,34.18278428539634,0.1847718069480883
462,1-8484,21,5,1-8484,202,24,0,48,37.29031012952328,0.1846054956907093
307,1-5199,11,7,1-5199,3,0,0,2,0.5537629220634699,0.1845876406878233
469,1-6494,10,16,1-6494,48,8,0,3,8.830644383095205,0.1839717579811501
429,1-8949,12,4,1-8949,112,17,0,13,20.599458993412554,0.18392374101261208
333,1-3047,16,15,1-3047,360,51,0,54,65.95159889571369,0.1831988858214269
455,1-10981,5,8,1-10981,34,4,0,8,6.2150516882538795,0.18279563788981998
497,1-3216,7,12,1-3216,38,5,0,7,6.938170227222145,0.1825834270321617
547,1-9600,1,19,1-9600,7,1,0,1,1.276881461031735,0.18241163729024784
387,1-3469,21,5,1-3469,40,7,0,1,7.276881461031735,0.18192203652579336
474,1-6608,4,14,1-6608,11,2,0,0,2.0,0.18181818181818182
69,1-7418,8,4,1-7418,45,7,0,4,8.10752584412694,0.18016724098059866
247,1-8753,21,5,1-8753,258,24,0,80,46.150516882538795,0.17887797241294107
201,1-3075,20,11,1-3075,45,0,0,29,8.029562369920313,0.17843471933156252
85,1-8986,13,3,1-8986,57,6,0,15,10.153221915476024,0.1781267002715092
396,1-11132,18,9,1-11132,34,3,0,11,6.045696071349084,0.1778145903337966
523,MLG04,20,11,MLG04,16,2,0,3,2.830644383095205,0.1769152739434503
276,1-9548,4,10,1-9548,16,2,0,3,2.830644383095205,0.1769152739434503
540,1-8711,4,20,1-8711,48,6,0,9,8.491933149285614,0.1769152739434503
219,1-8371,15,10,1-8371,255,39,0,21,44.814510681666434,0.17574317914378992
157,1-2318,15,10,1-2318,13,2,0,1,2.276881461031735,0.17514472777167192
279,MLG03,15,10,MLG03,713,70,0,198,124.82252928428352,0.17506666098777493
160,1-0363,8,4,1-0363,34,4,0,7,5.938170227222145,0.17465206550653367
481,1-19851,18,17,1-19851,25,1,0,12,4.322577532380819,0.1729031012952328
184,1-5314,1,19,1-5314,9,1,0,2,1.5537629220634699,0.17264032467371887
16,1-7539,12,13,1-7539,91,14,0,6,15.66128876619041,0.17210207435374075
388,1-8019,21,5,1-8019,320,34,0,75,54.76610957738012,0.1711440924293129
532,1-9182,13,3,1-9182,28,2,0,10,4.768814610317349,0.1703148075113339
437,1-19093,6,1,1-19093,36,5,0,4,6.10752584412694,0.16965349567019278
491,MLG51,10,16,MLG51,99,14,0,10,16.76881461031735,0.1693819657607813
86,1-10042,11,7,1-10042,21,3,0,2,3.55376292206347,0.16922680581254618
412,1-7403,21,5,1-7403,58,4,0,21,9.814510681666434,0.16921570140804196
199,1-0529,13,3,1-0529,124,6,0,54,20.951598895713687,0.16896450722349748
485,MLG25,14,2,MLG25,12,2,0,0,2.0,0.16666666666666666
306,1-18987,5,8,1-18987,34,4,0,6,5.66128876619041,0.16650849312324734
461,1-9351,7,12,1-9351,60,5,0,18,9.983866298571229,0.16639777164285383
223,1-5109,7,12,1-5109,37,2,0,15,6.153221915476024,0.1663032950128655
275,1-1712,6,1,1-1712,157,18,0,29,26.029562369920313,0.1657933908912122
325,1-6625,5,8,1-6625,67,10,0,4,11.10752584412694,0.16578396782279015
441,1-3717,21,5,1-3717,89,8,0,24,14.645155064761639,0.16455230409844537
459,1-8284,3,6,1-8284,48,4,0,14,7.876340454444289,0.16409042613425603
237,1-7484,1,19,1-7484,24,2,0,7,3.9381702272221446,0.16409042613425603
422,1-3405,9,17,1-3405,72,6,0,21,11.814510681666434,0.16409042613425603
11,1-8750,11,7,1-8750,45,7,0,1,7.276881461031735,0.16170847691181633
213,1-8859,17,22,1-8859,36,0,0,21,5.814510681666434,0.16151418560184538
419,1-1176,15,10,1-1176,69,10,0,4,11.10752584412694,0.16097863542212956
295,1-7522,15,10,1-7522,67,8,0,10,10.76881461031735,0.16072857627339326
153,MLG43,1,19,MLG43,39,4,0,8,6.2150516882538795,0.15936029969881743
448,1-6249,7,12,1-6249,64,6,0,15,10.153221915476024,0.15864409242931288
53,1-9340,4,14,1-9340,163,12,0,50,25.844073051586747,0.15855259540850766
327,1-4609,15,10,1-4609,7,0,0,4,1.1075258441269398,0.15821797773241997
538,1-18794,10,16,1-18794,29,4,0,2,4.55376292206347,0.15702630765736103
264,1-1131,18,9,1-1131,200,21,0,37,31.244614058174193,0.15622307029087096
427,1-8613,7,12,1-8613,37,3,0,10,5.768814610317349,0.1559139083869554
267,1-7715,8,4,1-7715,20,2,0,4,3.1075258441269398,0.155376292206347
161,1-7656,18,9,1-7656,48,6,0,5,7.384407305158675,0.1538418188574724
431,1-9115,5,8,1-9115,22,2,0,5,3.3844073051586747,0.15383669568903066
420,1-7057,16,15,1-7057,105,10,0,22,16.09139214269817,0.15325135373998255
280,MLG09,2,20,MLG09,174,20,0,24,26.64515506476164,0.153133075084837
258,1-4654,9,17,1-4654,138,10,0,40,21.075258441269398,0.15271926406716954
225,1-17970,5,8,1-17970,36,3,0,9,5.4919331492856145,0.15255369859126708
187,1-3477,4,14,1-3477,46,5,0,7,6.938170227222145,0.1508297875483075
526,1-11205,20,11,1-11205,56,7,0,5,8.384407305158675,0.14972155902069062
143,1-7302,7,12,1-7302,240,20,0,57,35.78224327880889,0.1490926803283704
96,1-10725,10,16,1-10725,27,4,0,0,4.0,0.14814814814814814
501,MLG56,17,22,MLG56,109,0,0,58,16.059124739840627,0.14733141963156537
425,1-10919,9,17,1-10919,20,1,0,7,2.9381702272221446,0.14690851136110722
36,1-5686,12,13,1-5686,59,7,0,6,8.66128876619041,0.14680150451170185
473,1-3174,9,17,1-3174,117,8,0,33,17.137088214047253,0.14647083943630132
39,1-8567,6,1,1-8567,388,33,0,85,56.53492418769747,0.14570856749406563
522,1-10808,2,20,1-10808,54,0,0,28,7.752680908888578,0.14356816497941813
426,1-7332,7,12,1-7332,53,7,0,2,7.55376292206347,0.14252382871817867
545,1-8291,9,17,1-8291,16,2,0,1,2.276881461031735,0.14230509131448343
