Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
1-10981,18,8,1-10981,34,5,1,10,1014.0035426616669,29.823633607696085
MLG24,20,21,MLG24,49,6,1,1,1006.9003542661667,20.548986821758504
1-4874,15,12,1-4874,224,14,4,46,4055.4162962436676,18.10453703680209
1-4874,12,20,1-4874,224,16,4,40,4052.0141706466675,18.089348976101196
1-3246,12,20,1-3246,116,6,2,41,2042.9145249128342,17.611332111317537
1-1887,18,14,1-1887,119,40,1,28,1065.2099194526672,8.951343860946784
1-2275,4,7,1-2275,130,31,1,21,1049.9074395895004,8.076211073765387
1-6511,18,14,1-6511,144,54,1,93,1137.732946753502,7.900923241343763
1-7946,12,20,1-7946,289,26,2,112,2126.839677810669,7.359306843635533
MLG26,22,23,MLG26,155,19,1,10,1028.0035426616669,6.632280920397851
1-4394,4,7,1-4394,190,20,1,52,1066.8184218406677,5.614833799161409
MLG13,1,15,MLG13,225,24,1,14,1036.6049597263336,4.607133154339261
1-8681,11,21,1-8681,260,61,1,18,1077.2063767910004,4.1431014491961555
1-8371,22,23,1-8371,255,25,1,8,1032.2028341293335,4.047854251487582
MLG15,1,15,MLG15,559,59,2,87,2137.3308211565018,3.8234898410670874
1-5635,10,8,1-5635,417,39,1,49,1083.1173590421677,2.5974037387102342
MLG11,18,14,MLG11,493,11,1,29,1037.110273718834,2.103671954804937
MLG08,1,15,MLG08,532,59,1,48,1102.217004776001,2.071836475142859
MLG12,18,14,MLG12,569,35,1,40,1071.0141706466675,1.8822744651083787
1-6591,19,5,1-6591,79,13,0,129,129.14570033550262,1.6347557004494002
1-0455,8,11,1-0455,60,73,0,10,82.00354266166687,1.366725711027781
1-8242,20,2,1-8242,11,4,0,12,14.804251194000244,1.3458410176363858
1-1964,6,12,1-1964,48,22,0,46,63.4162962436676,1.3211728384097416
1-3142,8,11,1-3142,4,3,0,2,4.800708532333374,1.2001771330833435
1-10622,18,14,1-10622,4,1,0,4,4.601417064666748,1.150354266166687
1-7725,9,3,1-7725,90,8,0,90,89.03188395500183,0.9892431550555759
1-8899,2,6,1-8899,3,2,0,1,2.900354266166687,0.9667847553888956
1-20077,11,21,1-20077,28,25,0,0,25.0,0.8928571428571429
1-0529,17,9,1-0529,124,44,0,73,109.72586143016815,0.8848859792755496
1-0447,7,13,1-0447,65,26,0,35,57.512399315834045,0.8848061433205238
1-10882,19,5,1-10882,14,11,0,1,11.900354266166687,0.850025304726192
P1-17272,6,12,P1-17272,6,3,0,2,4.800708532333374,0.800118088722229
1-0582,17,9,1-0582,70,30,0,28,55.209919452667236,0.7887131350381034
1-18973,2,6,1-18973,39,13,0,17,28.30602252483368,0.7257954493547097
