Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
155,155,155,155,155,1-2364,19,3,1-2364,88,14,0,48,48.81790931522846,0.5547489694912325
391,391,391,391,391,1-7301,19,3,1-7301,26,4,0,13,13.429850439541042,0.516532709213117
83,83,83,83,83,1-7306,13,19,1-7306,159,51,0,38,78.5641782078892,0.4941143283515044
162,162,162,162,162,1-10960,12,18,1-10960,82,22,0,23,38.683581546880305,0.47175099447415003
114,114,114,114,114,1-6166,12,2,1-6166,117,46,0,10,53.25373110733926,0.45516009493452364
42,42,42,42,42,1-8681,19,3,1-8681,260,29,0,113,110.96716151293367,0.4267967750497449
119,119,119,119,119,1-1136,12,18,1-1136,113,15,0,44,46.91641687229276,0.4151895298432987
189,189,189,189,189,1-0582,11,17,1-0582,70,4,0,34,28.662685764953494,0.4094669394993356
86,86,86,86,86,MLG65,3,9,MLG65,155,22,0,57,63.3462673118338,0.40868559556021805
219,219,219,219,219,1-8702,4,8,1-8702,59,11,0,18,24.056715993210673,0.40774094903746905
30,30,30,30,30,1-8718,4,8,1-8718,333,88,0,61,132.2477597547695,0.3971404196839925
8,8,8,8,8,MLG15,7,13,MLG15,559,32,0,259,219.8716356800869,0.39333029638655975
235,235,235,235,235,1-9040,19,3,1-9040,55,8,0,18,21.056715993210673,0.38284938169473953
324,324,324,324,324,1-19093,17,5,1-19093,36,2,0,16,13.60596977174282,0.37794360477063393
55,55,55,55,55,MLG13,8,15,MLG13,225,27,0,80,85.0298488587141,0.3779104393720627
205,205,205,205,205,1-0447,11,17,1-0447,65,1,0,32,24.21193954348564,0.3724913775920868
243,243,243,243,243,1-9542,9,12,1-9542,54,12,0,11,19.97910421807319,0.3699834114457998
130,130,130,130,130,1-8754,12,18,1-8754,108,14,0,35,39.38805887568742,0.3647042488489576
187,187,187,187,187,MLG82,16,22,MLG82,71,6,0,27,25.58507398981601,0.360353154786141
104,104,104,104,104,MLG64,2,11,MLG64,129,13,0,46,46.36716309376061,0.35943537281984966
9,9,9,9,9,MLG63,2,11,MLG63,543,29,0,219,187.85671125072986,0.3459607942002392
421,421,421,421,421,1-8162,1,10,1-8162,22,1,0,9,7.528357996605337,0.342198090754788
97,97,97,97,97,1-4654,5,7,1-4654,138,16,0,43,47.19104376155883,0.34196408522868715
184,184,184,184,184,MLG18,3,9,MLG18,72,18,0,9,24.528357996605337,0.3406716388417408
364,364,364,364,364,1-5515,17,14,1-5515,30,8,0,3,10.176119332201779,0.3392039777400593
236,236,236,236,236,1-8053,2,21,1-8053,55,17,0,2,18.450746221467853,0.33546811311759733
70,70,70,70,70,1-5228,12,18,1-5228,180,10,0,69,60.050744640640914,0.3336152480035606
111,111,111,111,111,1-1887,19,3,1-1887,119,12,0,36,38.11343198642135,0.32028094106236427
