Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
114,114,114,1-6166,12,5,1-6166,117,24,0,61,74.65702450275421,0.6380942265192667
298,298,298,1-0584,23,18,1-0584,41,9,0,19,24.778417468070984,0.6043516455627069
219,219,219,1-8702,4,9,1-8702,59,10,0,25,30.761075615882874,0.5213741629810656
55,55,55,MLG13,8,4,MLG13,225,14,0,110,105.34873270988464,0.46821658982170955
212,212,212,1-8916,7,3,1-8916,61,8,0,22,26.26974654197693,0.43065158265535947
3,3,3,MLG06,18,15,MLG06,634,97,0,210,271.39303517341614,0.42806472424829045
243,243,243,1-9542,9,12,1-9542,54,10,0,15,22.456645369529724,0.4158638031394393
122,122,122,1-8949,23,18,1-8949,112,33,0,16,46.28708839416504,0.4132775749479021
18,18,18,1-5635,18,15,1-5635,417,39,0,158,170.20999789237976,0.40817745297932795
94,94,94,1-3693,11,7,1-3693,143,23,0,42,57.87860703468323,0.40474550373904356
180,180,180,1-9294,15,13,1-9294,74,19,0,13,29.795759320259094,0.4026453962197175
92,92,92,1-6511,23,18,1-6511,144,52,0,7,57.813101172447205,0.4014798692531056
391,391,391,1-7301,19,13,1-7301,26,6,0,5,10.152215123176575,0.3904698124298683
30,30,30,1-8718,4,9,1-8718,333,55,0,89,128.90942919254303,0.3871154029806097
224,224,224,1-8087,16,24,1-8087,58,22,0,0,22.0,0.3793103448275862
64,64,64,1-0983,14,14,1-0983,195,10,0,77,73.94411289691925,0.37920057895856024
304,304,304,1-2006,11,21,1-2006,40,1,0,17,15.117531418800354,0.37793828547000885
241,241,241,1-8058,20,16,1-8058,54,2,0,22,20.26974654197693,0.3753656767032765
403,403,403,1-9436,8,4,1-9436,24,9,0,0,9.0,0.375
35,35,35,1-7901,9,8,1-7901,298,45,0,80,111.4354419708252,0.3739444361437087
398,398,398,1-8914,7,3,1-8914,25,1,0,10,9.30443024635315,0.372177209854126
268,268,268,1-2083,18,15,1-2083,48,12,0,7,17.813101172447205,0.37110627442598343
174,174,174,MLG17,8,3,MLG17,76,4,0,29,28.082847714424133,0.3695111541371596
106,106,106,1-7872,7,21,1-7872,124,5,0,49,45.69170820713043,0.368481517799439
86,86,86,MLG65,3,12,MLG65,155,23,0,41,57.04816401004791,0.36805267103256717
184,184,184,MLG18,3,12,MLG18,72,19,0,9,26.473987221717834,0.36769426696830326
381,381,381,1-6554,3,9,1-6554,28,6,0,5,10.152215123176575,0.36257911154202055
46,46,46,1-3056,4,9,1-3056,250,24,0,79,89.60499894618988,0.3584199957847595
238,238,238,MLG20,7,6,MLG20,55,13,0,8,19.64354419708252,0.357155349037864
376,376,376,1-3356,2,10,1-3356,28,5,0,6,9.98265814781189,0.35652350527899607
325,325,325,1-6543,22,5,1-6543,36,12,0,1,12.830443024635315,0.35640119512875873
47,47,47,1-1035,11,6,1-1035,249,34,0,64,87.14835357666016,0.34999338785807294
440,440,440,1-20081,20,16,1-20081,20,2,0,6,6.98265814781189,0.3491329073905945
162,162,162,1-10960,12,5,1-10960,82,17,0,14,28.62620234489441,0.34910002859627326
339,339,339,1-8126,4,9,1-8126,34,1,0,13,11.795759320259094,0.34693409765467925
120,120,120,1-1152,4,9,1-1152,112,18,0,25,38.76107561588287,0.3460810322846685
322,322,322,1-18435,4,9,1-18435,37,6,0,8,12.64354419708252,0.34171741073196
428,428,428,1-5221,9,8,1-5221,21,3,0,5,7.152215123176575,0.3405816725322178
383,383,383,1-9182,7,3,1-9182,28,2,0,9,9.473987221717834,0.3383566864899227
351,351,351,1-4776,20,16,1-4776,33,2,0,11,11.134873270988464,0.3374204021511656
299,299,299,1-0754,7,3,1-0754,41,3,0,13,13.795759320259094,0.3364819346404657
246,246,246,1-11189,23,18,1-11189,53,12,0,7,17.813101172447205,0.3360962485367397
242,242,242,1-18469,3,5,1-18469,54,4,0,17,18.117531418800354,0.3355098410888954
6,6,6,1-3026,3,12,1-3026,570,68,0,148,190.9055676460266,0.3349220485018011
400,400,400,1-11523,8,2,1-11523,24,8,0,0,8.0,0.3333333333333333
401,401,401,1-7484,23,18,1-7484,24,3,0,6,7.98265814781189,0.33261075615882874
524,524,524,1-6015,18,15,1-6015,8,1,0,2,2.66088604927063,0.33261075615882874
471,471,471,1-9396,1,11,1-9396,16,2,0,4,5.32177209854126,0.33261075615882874
131,131,131,1-6501,18,15,1-6501,107,7,0,34,35.23506283760071,0.3292996526878571
160,160,160,1-1119,18,15,1-1119,83,19,0,10,27.30443024635315,0.32896903911268854
377,377,377,1-10305,19,21,1-10305,28,5,0,5,9.152215123176575,0.3268648258277348
