Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
256,256,256,256,1-3037,18,13,1-3037,467,70,3,67,3101.159864336252,6.6405992812339445
364,364,364,364,MLG02,18,13,MLG02,755,69,3,104,3117.367550611496,4.128963643194035
353,353,353,353,1-8681,11,16,1-8681,260,27,1,98,1072.5771149992943,4.125296596151132
158,158,158,158,MLG12,11,16,MLG12,569,27,1,62,1055.8345013260841,1.855596663138988
359,359,359,359,1-6166,4,8,1-6166,117,43,0,45,63.92826709151268,0.5463954452266041
108,108,108,108,1-0917,3,15,1-0917,134,60,0,22,70.23159724473953,0.5241163973488024
484,484,484,484,MLG35,3,15,MLG35,44,11,0,20,20.301452040672302,0.4613966372880069
467,467,467,467,MLG82,19,19,MLG82,71,29,0,7,32.255508214235306,0.4543029325948635
358,358,358,358,MLG18,20,5,MLG18,72,28,0,10,32.65072602033615,0.4534823058380021
316,316,316,316,1-4776,5,12,1-4776,33,6,0,19,14.836379438638687,0.44958725571632385
83,83,83,83,1-1152,3,15,1-1152,112,26,0,48,48.323484897613525,0.43145968658583506
342,342,342,342,MLG53,1,11,MLG53,216,83,0,20,92.3014520406723,0.4273215372253347
499,499,499,499,1-3135,13,3,1-3135,101,34,0,19,42.83637943863869,0.42412256869939297
496,496,496,496,1-18973,1,11,1-18973,39,15,0,2,15.93014520406723,0.4084652616427495
153,153,153,153,MLG43,1,11,MLG43,39,15,0,2,15.93014520406723,0.4084652616427495
430,430,430,430,1-8718,5,12,1-8718,333,59,0,154,130.62118071317673,0.3922557979374677
453,453,453,453,MLG45,7,6,MLG45,179,37,0,71,70.02015474438667,0.3911740488513222
28,28,28,28,1-7081,20,5,1-7081,99,30,0,16,37.44116163253784,0.3781935518438166
394,394,394,394,1-8808,11,16,1-8808,52,8,0,25,19.626815050840378,0.3774387509776996
352,352,352,352,1-2275,13,3,1-2275,130,23,0,56,49.044065713882446,0.3772620439529419
350,350,350,350,1-19891,21,18,1-19891,95,19,0,36,35.742613673210144,0.3762380386653699
416,416,416,416,1-3246,10,2,1-3246,116,41,0,5,43.325363010168076,0.3734945087083455
384,384,384,384,1-0584,8,17,1-0584,41,1,0,30,14.952178061008453,0.364687269780694
345,345,345,345,1-2364,15,14,1-2364,88,19,0,28,32.02203285694122,0.36388673701069574
155,155,155,155,1-7462,5,12,1-7462,336,26,0,202,119.94466561079025,0.3569781714606853
431,431,431,431,1-9115,5,12,1-9115,22,5,0,6,7.790435612201691,0.3541107096455314
379,379,379,379,1-5228,4,8,1-5228,180,11,0,109,61.69291362166405,0.3427384090092447
130,130,130,130,MLG32,3,15,MLG32,79,13,0,30,26.952178061008453,0.34116681089884116
257,257,257,257,MLG06,10,2,MLG06,634,147,0,149,216.29581770300865,0.34116059574607044
262,262,262,262,1-4394,21,18,1-4394,190,15,0,107,64.76276841759682,0.3408566758820885
142,142,142,142,MLG17,14,4,MLG17,76,19,0,14,25.51101642847061,0.33567126879566594
557,557,557,557,P1-17272,1,11,P1-17272,6,2,0,0,2.0,0.3333333333333333
293,293,293,293,MLG20,19,19,MLG20,55,16,0,5,18.325363010168076,0.3331884183666923
137,137,137,137,1-19257,7,6,1-19257,246,28,0,116,81.94842183589935,0.33312366599959087
147,147,147,147,1-7172,7,6,1-7172,284,40,0,116,93.94842183589935,0.33080430223908225
331,331,331,331,1-9412,11,16,1-9412,15,4,0,2,4.93014520406723,0.32867634693781533
398,398,398,398,MLG65,20,5,MLG65,155,30,0,45,50.92826709151268,0.3285694651065334
432,432,432,432,1-1067,17,22,1-1067,17,0,0,12,5.580871224403381,0.3282865426119636
455,455,455,455,1-10981,5,12,1-10981,34,6,0,11,11.115798622369766,0.3269352535991108
436,436,436,436,1-8702,5,12,1-8702,59,7,0,26,19.091887652873993,0.32359131615040665
295,295,295,295,1-7522,15,14,1-7522,67,4,0,38,21.672758877277374,0.32347401309369217
480,480,480,480,1-1514,7,6,1-1514,64,10,0,23,20.696669846773148,0.32338546635583043
268,268,268,268,1-7899,13,19,1-7899,40,12,0,2,12.93014520406723,0.32325363010168073
363,363,363,363,1-7993,6,10,1-7993,100,8,0,52,32.183775305747986,0.32183775305747986
61,61,61,61,1-7306,8,17,1-7306,159,38,0,28,51.02203285694122,0.32089328840843534
367,367,367,367,1-5154,1,11,1-5154,19,6,0,0,6.0,0.3157894736842105
506,506,506,506,1-3302,12,7,1-3302,52,15,0,3,16.395217806100845,0.31529265011732394
399,399,399,399,1-8087,3,15,1-8087,58,14,0,9,18.185653418302536,0.31354574859142303
199,199,199,199,1-0529,13,3,1-0529,124,8,0,66,38.6947917342186,0.31205477205015
551,551,551,551,1-18869,18,13,1-18869,22,5,0,4,6.8602904081344604,0.31183138218793
52,52,52,52,1-6015,1,11,1-6015,8,2,0,1,2.465072602033615,0.3081340752542019
507,507,507,507,1-19067,10,2,1-19067,8,2,0,1,2.465072602033615,0.3081340752542019
128,128,128,128,MLG33,19,19,MLG33,161,40,0,20,49.3014520406723,0.306220199010387
369,369,369,369,1-8564,6,10,1-8564,185,16,0,87,56.461316376924515,0.3051963047401325
428,428,428,428,1-7733,11,16,1-7733,76,5,0,39,23.13783147931099,0.3044451510435657
200,200,200,200,7W2-12806,1,11,7W2-12806,23,7,0,0,7.0,0.30434782608695654
46,46,46,46,1-3056,5,12,1-3056,250,33,0,90,74.85653418302536,0.29942613673210144
270,270,270,270,1-5655,15,14,1-5655,31,6,0,7,9.255508214235306,0.2985647811043647
473,473,473,473,1-3174,9,20,1-3174,117,5,0,64,34.76464653015137,0.29713373102693474
267,267,267,267,1-7715,8,17,1-7715,20,5,0,2,5.93014520406723,0.2965072602033615
372,372,372,372,1-6511,8,17,1-6511,144,39,0,7,42.255508214235306,0.29344102926552296
572,572,572,572,1-9584,4,8,1-9584,8,0,0,5,2.3253630101680756,0.29067037627100945
501,501,501,501,MLG56,17,22,MLG56,109,0,0,68,31.624936938285828,0.2901370361310626
514,514,514,514,1-6764,3,15,1-6764,38,10,0,2,10.93014520406723,0.28763540010703237
365,365,365,365,1-18435,5,12,1-18435,37,5,0,12,10.580871224403381,0.2859694925514427
129,129,129,129,1-7579,20,5,1-7579,40,10,0,3,11.395217806100845,0.28488044515252114
344,344,344,344,1-9294,14,4,1-9294,74,15,0,13,21.045943826436996,0.28440464630320267
458,458,458,458,1-9063,8,2,1-9063,35,9,0,2,9.93014520406723,0.28371843440192085
378,378,378,378,1-5819,10,19,1-5819,23,6,0,1,6.465072602033615,0.2810901131318963
435,435,435,435,1-10882,3,15,1-10882,14,3,0,2,3.9301452040672302,0.2807246574333736
216,216,216,216,1-18953,6,10,1-18953,5,0,0,3,1.3952178061008453,0.27904356122016905
6,6,6,6,MLG58,3,15,MLG58,66,17,0,3,18.395217806100845,0.2787154213045583
78,78,78,78,1-6677,9,20,1-6677,94,2,0,52,26.183775305747986,0.2785508011249786
329,329,329,329,1-19755,7,6,1-19755,517,64,0,172,143.9924875497818,0.27851544980615434
