Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
1-1514,19,23,1-1514,64,12,1,8,1019.9358386993408,15.9364974796772
MLG30,22,19,MLG30,66,6,1,11,1016.9117782115936,15.407754215327175
1-1152,19,23,1-1152,112,20,1,5,1024.959899187088,9.151427671313286
1-6511,19,23,1-6511,144,19,1,5,1023.959899187088,7.110832633243667
MLG67,24,19,MLG67,293,32,2,30,2061.759395122528,7.0367214850598225
MLG26,24,19,MLG26,155,16,1,27,1042.7834556102753,6.727635197485647
1-2742,21,22,1-2742,154,8,1,11,1018.9117782115936,6.616310248127231
1-0983,24,13,1-0983,195,24,1,41,1064.6711733341217,5.459852170944214
MLG53,19,23,MLG53,216,40,1,17,1056.8636572360992,4.892887302018978
MLG13,12,11,MLG13,225,25,1,20,1044.839596748352,4.6437315411037865
1-9365,5,4,1-9365,243,18,1,37,1054.7032539844513,4.340342608989512
1-8681,21,22,1-8681,260,27,1,84,1110.3263063430786,4.270485793627225
MLG15,12,11,MLG15,559,181,2,42,2222.6631531715393,3.9761415978023957
MLG14,13,13,MLG14,462,55,1,155,1208.7568747997284,2.616356871860884
1-19755,9,9,1-19755,517,121,1,144,1263.8450965881348,2.4445746549093514
MLG08,12,11,MLG08,532,63,1,39,1101.6872136592865,2.07084062717911
MLG12,9,9,MLG12,569,52,1,62,1113.5027499198914,1.956946836414572
MLG02,5,4,MLG02,755,16,1,54,1069.5669112205505,1.416644915523908
1-6166,21,12,1-6166,117,59,0,37,95.7032539844513,0.817976529781635
1-6727,22,10,1-6727,235,91,0,59,149.52681040763855,0.6362842996069725
1-2292,16,15,1-2292,252,11,0,149,158.80499577522278,0.6301785546635824
1-8666,17,17,1-8666,89,6,0,50,55.59899187088013,0.6247077738301138
MLG65,8,8,MLG65,155,55,0,33,87.73533463478088,0.5660344169985864
1-0584,2,21,1-0584,41,14,0,9,22.927818536758423,0.5592150862624006
7W2-0103,24,12,7W2-0103,33,4,0,14,17.887717723846436,0.5420520522377708
1-6568,15,14,1-6568,394,26,0,186,210.50824975967407,0.5342848978671931
1-8055,3,2,1-8055,57,15,0,14,28.887717723846436,0.5068020653306392
MLG20,4,3,MLG20,55,10,0,18,27.855637073516846,0.5064661286093972
1-3734,17,17,1-3734,4,0,0,2,1.983959674835205,0.49598991870880127
1-8864,15,14,1-8864,39,2,0,17,18.863657236099243,0.4836835188743396
MLG17,12,11,MLG17,76,29,0,7,35.94385886192322,0.47294551134109497
1-7083,17,17,1-7083,17,1,0,7,7.943858861923218,0.4672858154072481
1-6737,15,14,1-6737,32,0,0,15,14.879697561264038,0.4649905487895012
1-7993,10,10,1-7993,100,6,0,40,45.6791934967041,0.456791934967041
1-3254,9,9,1-3254,68,22,0,9,30.927818536758423,0.4548208608346827
1-7936,1,7,1-7936,59,2,0,25,26.799495935440063,0.4542287446684756
1-7883,1,7,1-7883,33,13,0,2,14.983959674835205,0.4540593840859153
1-6569,18,16,1-6569,360,8,0,156,162.748854637146,0.45208015176985
1-0337,1,7,1-0337,11,1,0,4,4.96791934967041,0.4516290317882191
MLG09,3,2,MLG09,174,54,0,24,77.80751609802246,0.4471696327472555
1-9232,4,3,1-9232,20,1,0,8,8.93583869934082,0.446791934967041
1-9499,5,4,1-9499,36,5,0,11,15.911778211593628,0.4419938392109341
1-8564,10,10,1-8564,185,45,0,37,81.7032539844513,0.44163921072676376
1-9548,17,12,1-9548,16,3,0,4,6.96791934967041,0.43549495935440063
1-4609,4,3,1-4609,7,0,0,3,2.9759395122528076,0.4251342160361154
1-2006,22,21,1-2006,40,4,0,13,16.895737886428833,0.4223934471607208
1-9399,23,16,1-9399,38,14,0,2,15.983959674835205,0.4206305177588212
1-0598,7,6,1-0598,122,42,0,9,50.92781853675842,0.4174411355472002
1-6168,21,22,1-6168,31,5,0,8,12.93583869934082,0.41728511933357487
1-19093,10,23,1-19093,36,8,0,7,14.943858861923218,0.41510719060897827
1-10960,7,6,1-10960,82,27,0,7,33.94385886192322,0.4139494983161368
P1-0004,14,14,P1-0004,60,2,0,23,24.81553626060486,0.41359227101008095
1-0447,2,1,1-0447,65,2,0,25,26.799495935440063,0.4122999374683087
1-1119,9,9,1-1119,83,17,0,17,33.86365723609924,0.4079958703144487
1-7547,23,10,1-7547,86,7,0,28,34.77543544769287,0.404365528461545
1-3364,10,10,1-3364,121,26,0,23,48.81553626060486,0.403434183971941
1-8951,23,20,1-8951,47,3,0,16,18.87167739868164,0.40152505103577957
1-7518,14,15,1-7518,169,43,0,25,67.79949593544006,0.40118044932213054
MLG64,4,3,MLG64,129,18,0,34,51.727314472198486,0.40098693389301154
1-21411,1,7,1-21411,5,2,0,0,2.0,0.4
1-8990,15,23,1-8990,40,13,0,3,15.975939512252808,0.3993984878063202
1-19192,6,5,1-19192,5,1,0,1,1.9919798374176025,0.3983959674835205
1-5140,15,14,1-5140,10,1,0,3,3.9759395122528076,0.39759395122528074
1-3469,17,17,1-3469,40,3,0,13,15.895737886428833,0.39739344716072084
1-9473,24,19,1-9473,20,1,0,7,7.943858861923218,0.3971929430961609
1-17965,21,22,1-17965,10,0,0,4,3.96791934967041,0.396791934967041
1-8754,11,12,1-8754,108,16,0,27,42.78345561027527,0.3961431075025488
1-8087,15,18,1-8087,58,13,0,10,22.919798374176025,0.3951689374857935
1-3186,1,7,1-3186,796,108,0,208,314.3318061828613,0.39488920374731323
1-7403,4,3,1-7403,58,6,0,17,22.863657236099243,0.3942009868292973
1-6764,15,14,1-6764,38,4,0,11,14.911778211593628,0.39241521609456914
1-8916,24,19,1-8916,61,6,0,18,23.855637073516846,0.3910760175986368
1-10305,6,5,1-10305,28,3,0,8,10.93583869934082,0.39056566783360075
1-8567,10,10,1-8567,388,68,0,84,151.3263063430786,0.39001625346154284
1-3037,8,8,1-3037,467,82,0,100,181.19798374176025,0.3880042478410284
1-0487,24,19,1-0487,18,5,0,2,6.983959674835205,0.38799775971306694
1-19068,4,12,1-19068,77,13,0,17,29.863657236099243,0.3878397043649252
1-17970,17,17,1-17970,36,9,0,5,13.959899187088013,0.3877749774191115
1-1136,11,12,1-1136,113,21,0,23,43.81553626060486,0.38774810850092795
1-3246,15,14,1-3246,116,24,0,21,44.83157658576965,0.38647910849801426
1-9318,7,6,1-9318,13,5,0,0,5.0,0.38461538461538464
1-10981,19,23,1-10981,34,12,0,1,12.991979837417603,0.3821170540416942
1-18987,3,2,1-18987,34,8,0,5,12.959899187088013,0.3811735055025886
1-4654,1,7,1-4654,138,12,0,40,51.6791934967041,0.37448690939640655
1-3369,1,7,1-3369,8,2,0,1,2.9919798374176025,0.3739974796772003
1-11523,4,4,1-11523,24,5,0,4,8.96791934967041,0.3736633062362671
1-9316,8,8,1-9316,16,3,0,3,5.975939512252808,0.3734962195158005
1-6249,7,6,1-6249,64,10,0,14,23.887717723846436,0.37324558943510056
1-9217,1,7,1-9217,30,3,0,8,10.93583869934082,0.364527956644694
1-8019,14,15,1-8019,320,65,0,52,116.58295154571533,0.3643217235803604
1-4011,4,10,1-4011,246,18,0,72,89.42254829406738,0.3635062938783227
1-6608,16,18,1-6608,11,3,0,1,3.9919798374176025,0.36290725794705475
1-3496,15,14,1-3496,192,29,0,41,69.6711733341217,0.3628706944485505
1-18869,14,15,1-18869,22,3,0,5,7.959899187088013,0.3618135994130915
1-0997,17,17,1-0997,33,2,0,10,11.919798374176025,0.3612060113386674
1-18635,4,3,1-18635,44,1,0,15,15.879697561264038,0.3609022173014554
1-8718,3,2,1-8718,333,82,0,38,119.6952338218689,0.35944514661221894
1-0984,15,14,1-0984,50,7,0,11,17.911778211593628,0.3582355642318726
1-7971,12,11,1-7971,117,11,0,31,41.75137495994568,0.35684935863201434
1-2322,12,8,1-2322,14,4,0,1,4.9919798374176025,0.3565699883869716
1-9267,19,23,1-9267,14,2,0,3,4.975939512252808,0.3554242508752005
1-9601,1,7,1-9601,31,4,0,7,10.943858861923218,0.3530277052233296
1-11533,6,21,1-11533,20,5,0,2,6.983959674835205,0.34919798374176025
1-8368,1,7,1-8368,80,17,0,11,27.911778211593628,0.34889722764492037
1-7456,15,14,1-7456,32,7,0,4,10.96791934967041,0.3427474796772003
1-2272,11,12,1-2272,412,25,0,117,141.0616409778595,0.3423826237326687
1-1763,12,21,1-1763,35,6,0,6,11.951879024505615,0.34148225784301756
MLG35,9,14,MLG35,44,7,0,8,14.93583869934082,0.3394508795304732
