Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
256,256,256,256,1-3037,18,7,1-3037,467,70,3,60,3075.5112260580063,6.585677143593161
364,364,364,364,MLG02,18,7,MLG02,755,73,3,100,3082.185376763344,4.082364737434893
353,353,353,353,1-8681,11,9,1-8681,260,50,1,80,1057.348301410675,4.066724236194904
158,158,158,158,MLG12,11,9,MLG12,569,37,1,109,1047.0120606720448,1.8400914950299556
28,28,28,28,1-7081,20,12,1-7081,99,48,0,5,48.45926883816719,0.4894875640218908
416,416,416,416,1-3246,10,2,1-3246,116,56,0,7,56.64297637343407,0.4883015204606385
316,316,316,316,1-4776,5,8,1-4776,33,14,0,9,14.826683908700943,0.44929345177881647
467,467,467,467,MLG82,19,18,MLG82,71,29,0,0,29.0,0.4084507042253521
484,484,484,484,MLG35,3,5,MLG35,44,16,0,18,17.653367817401886,0.40121290494095196
108,108,108,108,1-0917,3,5,1-0917,134,50,0,39,53.582296937704086,0.3998678875948066
359,359,359,359,1-6166,4,15,1-6166,117,43,0,34,46.123028099536896,0.39421391538065725
199,199,199,199,1-0529,13,11,1-0529,124,45,0,14,46.28595274686813,0.373273812474743
398,398,398,398,MLG65,20,12,MLG65,155,46,0,32,48.93932056427002,0.3157375520275485
61,61,61,61,1-7306,8,10,1-7306,159,48,0,20,49.83707535266876,0.3134407254884828
358,358,358,358,MLG18,20,12,MLG18,72,22,0,5,22.45926883816719,0.31193428941898876
293,293,293,293,MLG20,19,18,MLG20,55,16,0,0,16.0,0.2909090909090909
394,394,394,394,1-8808,11,9,1-8808,52,14,0,10,14.918537676334381,0.28689495531412273
150,150,150,150,P1-0004,3,5,P1-0004,60,17,0,1,17.091853767633438,0.2848642294605573
131,131,131,131,MLG13,8,10,MLG13,225,61,0,28,63.57190549373627,0.2825418021943834
355,355,355,355,1-8666,14,4,1-8666,89,24,0,12,25.102245211601257,0.2820476990067557
344,344,344,344,1-9294,14,4,1-9294,74,19,0,16,20.46966028213501,0.27661703083966227
499,499,499,499,1-3135,13,11,1-3135,101,24,0,38,27.490443170070648,0.27218260564426383
458,458,458,458,1-9063,8,13,1-9063,35,7,0,24,9.204490423202515,0.262985440662929
50,50,50,50,MLG14,20,12,MLG14,462,115,0,53,119.86824968457222,0.25945508589734245
142,142,142,142,MLG17,14,4,MLG17,76,18,0,17,19.561514049768448,0.25738834276011113
375,375,375,375,1-8990,6,3,1-8990,40,9,0,14,10.285952746868134,0.25714881867170336
437,437,437,437,1-19093,6,3,1-19093,36,8,0,13,9.194098979234695,0.2553916383120749
345,345,345,345,1-2364,15,6,1-2364,88,20,0,24,22.204490423202515,0.2523237548091195
191,191,191,191,1-9285,5,8,1-9285,30,7,0,6,7.551122605800629,0.25170408686002094
141,141,141,141,MLG42,20,12,MLG42,72,16,0,23,18.112636655569077,0.251564397994015
166,166,166,166,1-9454,18,7,1-9454,80,20,0,1,20.091853767633438,0.25114817209541795
573,573,573,573,1-3100,3,5,1-3100,4,1,0,0,1.0,0.25
562,562,562,562,1-3142,8,10,1-3142,4,1,0,0,1.0,0.25
505,505,505,505,1-7936,7,13,1-7936,59,14,0,8,14.734830141067505,0.24974288374690687
128,128,128,128,MLG33,19,18,MLG33,161,40,0,0,40.0,0.2484472049689441
23,23,23,23,1-11189,10,2,1-11189,53,13,0,1,13.091853767633438,0.2470161088232724
167,167,167,167,1-9287,20,12,1-9287,21,5,0,1,5.091853767633438,0.24246922703016371
156,156,156,156,1-2322,11,9,1-2322,14,3,0,4,3.3674150705337524,0.24052964789526804
130,130,130,130,MLG32,3,5,MLG32,79,16,0,31,18.84746679663658,0.23857552907134913
11,11,11,11,1-8750,11,9,1-8750,45,10,0,8,10.734830141067505,0.23855178091261123
206,206,206,206,1-20065,1,21,1-20065,21,5,0,0,5.0,0.23809523809523808
332,332,332,332,1-6501,6,3,1-6501,107,21,0,46,25.225273311138153,0.23575021786110423
159,159,159,159,MLG36,20,18,MLG36,136,32,0,0,32.0,0.23529411764705882
257,257,257,257,MLG06,10,2,MLG06,634,135,0,148,148.59435760974884,0.23437595837499817
113,113,113,113,1-7647,20,12,1-7647,30,6,0,11,7.010391443967819,0.2336797147989273
430,430,430,430,1-8718,5,8,1-8718,333,71,0,71,77.5216175019741,0.2327976501560784
244,244,244,244,1-3099,3,5,1-3099,9,2,0,1,2.091853767633438,0.23242819640371534
119,119,119,119,1-7476,18,7,1-7476,22,5,0,1,5.091853767633438,0.23144789852879263
73,73,73,73,1-9318,19,18,1-9318,13,3,0,0,3.0,0.23076923076923078
305,305,305,305,1-7472,5,8,1-7472,12,2,0,8,2.734830141067505,0.2279025117556254
148,148,148,148,1-2028,10,9,1-2028,20,4,0,6,4.551122605800629,0.22755613029003144
551,551,551,551,1-18869,18,7,1-18869,22,5,0,0,5.0,0.22727272727272727
270,270,270,270,1-5655,15,6,1-5655,31,6,0,11,7.010391443967819,0.22614165948283288
453,453,453,453,MLG45,7,13,MLG45,179,37,0,37,40.39858940243721,0.2256904435890347
