Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
256,256,256,256,1-3037,18,14,1-3037,467,69,3,71,3121.9414796233177,6.685099528101323
364,364,364,364,MLG02,18,14,MLG02,755,74,3,246,3257.431042075157,4.314478201424049
353,353,353,353,1-8681,11,6,1-8681,260,33,1,30,1055.3696392774582,4.059113997220993
158,158,158,158,MLG12,11,6,MLG12,569,38,1,151,1150.593851029873,2.022133305852149
507,507,507,507,1-19067,10,18,1-19067,8,7,0,0,7.0,0.875
528,528,528,528,MLG77,14,12,MLG77,9,6,0,2,7.491309285163879,0.8323676983515421
162,162,162,162,1-8242,19,16,1-8242,11,8,0,1,8.74565464258194,0.7950595129619945
228,228,228,228,1-18816,5,13,1-18816,44,1,0,44,33.80880427360535,0.7683819153092124
210,210,210,210,1-3182,14,12,1-3182,20,3,0,16,14.930474281311035,0.7465237140655517
574,574,574,574,1-4618,3,5,1-4618,1,0,0,1,0.7456546425819397,0.7456546425819397
296,296,296,296,1-21180,12,10,1-21180,1,0,0,1,0.7456546425819397,0.7456546425819397
514,514,514,514,1-6764,3,5,1-6764,38,4,0,31,27.11529392004013,0.7135603663168455
486,486,486,486,1-6506,9,3,1-6506,70,1,0,64,48.72189712524414,0.696027101789202
488,488,488,488,1-18369,3,5,1-18369,7,1,0,5,4.7282732129096985,0.6754676018442426
442,442,442,442,1-7770,9,3,1-7770,23,2,0,18,15.421783566474915,0.6705123289771702
324,324,324,324,1-3369,19,16,1-3369,8,3,0,3,5.236963927745819,0.6546204909682274
233,233,233,233,1-8864,3,5,1-8864,39,15,0,14,25.439164996147156,0.6522862819524912
458,458,458,458,1-9063,8,7,1-9063,35,22,0,1,22.74565464258194,0.6498758469309126
481,481,481,481,1-19851,18,14,1-19851,25,11,0,7,16.219582498073578,0.6487832999229431
432,432,432,432,1-1067,17,4,1-1067,17,11,0,0,11.0,0.6470588235294118
440,440,440,440,1-9197,20,11,1-9197,16,5,0,7,10.219582498073578,0.6387239061295986
186,186,186,186,1-8162,20,11,1-8162,22,13,0,1,13.74565464258194,0.6248024837537245
15,15,15,15,1-5537,2,8,1-5537,32,14,0,8,19.965237140655518,0.6239136606454849
64,64,64,64,1-8729,20,11,1-8729,53,0,0,44,32.80880427360535,0.6190340428982141
384,384,384,384,1-0584,8,7,1-0584,41,10,0,20,24.913092851638794,0.6076364110155803
253,253,253,253,1-7781,3,5,1-7781,33,2,0,24,19.895711421966553,0.6029003461201986
475,475,475,475,1-11522,13,19,1-11522,24,1,0,18,14.421783566474915,0.6009076486031214
423,423,423,423,1-5696,8,7,1-5696,80,22,0,34,47.35225784778595,0.5919032230973243
123,123,123,123,1-3472,13,19,1-3472,28,0,0,22,16.404402136802673,0.5858715048858097
544,544,544,544,1-20124,15,15,1-20124,3,1,0,1,1.7456546425819397,0.5818848808606466
307,307,307,307,1-5199,11,6,1-5199,3,1,0,1,1.7456546425819397,0.5818848808606466
345,345,345,345,1-2364,15,15,1-2364,88,12,0,52,50.774041414260864,0.5769777433438734
433,433,433,433,MLG55,2,8,MLG55,110,8,0,74,63.17844355106354,0.5743494868278504
391,391,391,391,1-8165,14,12,1-8165,420,62,0,240,240.95711421966553,0.5737074148087274
414,414,414,414,1-5140,3,5,1-5140,10,2,0,5,5.7282732129096985,0.5728273212909698
445,445,445,445,MLG61,17,4,MLG61,218,16,0,144,123.37426853179932,0.5659370116137583
306,306,306,306,1-18987,5,13,1-18987,34,14,0,7,19.219582498073578,0.5652818381786346
559,559,559,559,1-9466,20,11,1-9466,8,3,0,2,4.491309285163879,0.5614136606454849
542,542,542,542,1-5287,5,13,1-5287,18,7,0,4,9.982618570327759,0.5545899205737643
566,566,566,566,1-19192,2,8,1-19192,5,2,0,1,2.7456546425819397,0.5491309285163879
225,225,225,225,1-17970,5,13,1-17970,36,13,0,9,19.710891783237457,0.5475247717565961
286,286,286,286,1-7725,9,3,1-7725,90,3,0,62,49.23058784008026,0.5470065315564473
319,319,319,319,1-20040,18,14,1-20040,22,9,0,4,11.982618570327759,0.5446644804694436
359,359,359,359,1-6166,4,21,1-6166,117,0,0,85,63.380644619464874,0.5417149112774775
261,261,261,261,1-8747,2,8,1-8747,18,6,0,5,9.728273212909698,0.5404596229394277
17,17,17,17,1-9217,19,16,1-9217,30,5,0,15,16.184819638729095,0.5394939879576365
517,517,517,517,1-9436,8,7,1-9436,24,1,0,16,12.930474281311035,0.5387697617212931
525,525,525,525,1-3117,2,8,1-3117,7,3,0,1,3.7456546425819397,0.5350935203688485
167,167,167,167,1-9287,20,11,1-9287,21,3,0,11,11.202201068401337,0.5334381461143494
183,183,183,183,1-18927,17,4,1-18927,30,10,0,8,15.965237140655518,0.5321745713551839
553,553,553,553,1-17965,18,14,1-17965,10,3,0,3,5.236963927745819,0.5236963927745819
18,18,18,18,1-5635,15,15,1-5635,417,35,0,244,216.9397327899933,0.5202391673620942
471,471,471,471,1-8618,3,5,1-8618,53,20,0,10,27.456546425819397,0.5180480457701773
358,358,358,358,MLG18,20,11,MLG18,72,16,0,28,36.87832999229431,0.5121990276707543
529,529,529,529,1-11533,2,8,1-11533,20,8,0,3,10.236963927745819,0.511848196387291
549,549,549,549,1-10622,18,14,1-10622,4,2,0,0,2.0,0.5
524,524,524,524,1-3734,10,18,1-3734,4,2,0,0,2.0,0.5
142,142,142,142,MLG17,14,12,MLG17,76,29,0,12,37.947855710983276,0.4993138909339905
119,119,119,119,1-7476,18,14,1-7476,22,5,0,8,10.965237140655518,0.49841987002979626
490,490,490,490,1-6591,5,13,1-6591,79,5,0,46,39.300113558769226,0.49746979188315477
305,305,305,305,1-7472,5,13,1-7472,12,0,0,8,5.965237140655518,0.49710309505462646
229,229,229,229,1-6569,21,17,1-6569,360,11,0,224,178.0266399383545,0.4945184442732069
426,426,426,426,1-7332,7,9,1-7332,53,2,0,32,25.86094856262207,0.48794242570985036
293,293,293,293,MLG20,19,16,MLG20,55,18,0,11,26.202201068401337,0.4764036557891152
537,537,537,537,1-9499,4,21,1-9499,36,0,0,23,17.150056779384613,0.47639046609401703
408,408,408,408,1-8023,19,16,1-8023,20,8,0,2,9.49130928516388,0.47456546425819396
270,270,270,270,1-5655,15,15,1-5655,31,5,0,13,14.693510353565216,0.4739842049537166
533,533,533,533,1-3371,2,8,1-3371,16,6,0,2,7.491309285163879,0.46820683032274246
500,500,500,500,MLG50,12,10,MLG50,168,16,0,84,78.63498997688293,0.4680654165290651
354,354,354,354,1-11438,6,23,1-11438,53,21,0,5,24.7282732129097,0.4665711926964094
191,191,191,191,1-9285,5,13,1-9285,30,8,0,8,13.965237140655518,0.46550790468851727
41,41,41,41,MLG24,3,5,MLG24,49,7,0,21,22.658747494220734,0.46242341824940275
43,43,43,43,1-7518,21,17,1-7518,169,17,0,82,78.14368069171906,0.4623886431462666
110,110,110,110,1-9225,2,8,1-9225,18,6,0,3,8.236963927745819,0.45760910709698993
243,243,243,243,1-7712,3,5,1-7712,12,1,0,6,5.473927855491638,0.45616065462430316
351,351,351,351,1-9399,12,10,1-9399,38,12,0,7,17.219582498073578,0.45314690784404155
163,163,163,163,1-1633,9,3,1-1633,399,17,0,219,180.2983667254448,0.4518756058281824
132,132,132,132,1-0454,12,10,1-0454,43,3,0,22,19.404402136802673,0.4512651659721552
467,467,467,467,MLG82,19,16,MLG82,71,24,0,10,31.456546425819397,0.4430499496594281
292,292,292,292,1-11045,2,8,1-11045,43,10,0,12,18.947855710983276,0.44064780723216923
379,379,379,379,1-5228,4,21,1-5228,180,0,0,106,79.03939211368561,0.43910773396492003
115,115,115,115,1-3254,2,8,1-3254,68,20,0,13,29.693510353565216,0.4366692699053708
482,482,482,482,1-11534,8,7,1-11534,12,3,0,3,5.236963927745819,0.4364136606454849
189,189,189,189,1-7834,3,5,1-7834,4,1,0,1,1.7456546425819397,0.4364136606454849
562,562,562,562,1-3142,8,7,1-3142,4,1,0,1,1.7456546425819397,0.4364136606454849
455,455,455,455,1-10981,5,13,1-10981,34,8,0,9,14.710891783237457,0.43267328774227815
230,230,230,230,1-8766,12,10,1-8766,26,9,0,3,11.236963927745819,0.4321909202979161
330,330,330,330,MLG28,2,8,MLG28,22,8,0,2,9.49130928516388,0.43142314932563086
460,460,460,460,1-8044,13,19,1-8044,56,1,0,31,24.11529392004013,0.4306302485721452
340,340,340,340,1-0487,19,16,1-0487,18,7,0,1,7.74565464258194,0.43031414681010777
113,113,113,113,1-7647,20,11,1-7647,30,9,0,5,12.728273212909698,0.4242757737636566
83,83,83,83,1-1152,3,5,1-1152,112,25,0,30,47.36963927745819,0.4229432078344481
155,155,155,155,1-7462,5,13,1-7462,336,40,0,136,141.4090313911438,0.42086021247364225
54,54,54,54,1-6957,21,17,1-6957,338,21,0,162,141.79605209827423,0.4195149470363143
245,245,245,245,1-10305,2,8,1-10305,28,11,0,1,11.74565464258194,0.4194876658064978
331,331,331,331,1-9412,11,6,1-9412,15,4,0,3,6.236963927745819,0.4157975951830546
513,513,513,513,1-7453,12,10,1-7453,24,4,0,8,9.965237140655518,0.4152182141939799
77,77,77,77,1-7567,8,7,1-7567,27,3,0,11,11.202201068401337,0.41489633586671615
223,223,223,223,1-5109,7,9,1-5109,37,10,0,7,15.219582498073578,0.4113400675155021
273,273,273,273,1-9157,15,15,1-9157,89,9,0,37,36.58922177553177,0.41111485141046933
287,287,287,287,1-9267,12,10,1-9267,14,5,0,1,5.74565464258194,0.4104039030415671
453,453,453,453,MLG45,7,9,MLG45,179,24,0,66,73.21320641040802,0.4090123263151286
304,304,304,304,1-10294,17,4,1-10294,30,10,0,3,12.236963927745819,0.4078987975915273
283,283,283,283,1-1636,3,5,1-1636,22,3,0,8,8.965237140655518,0.4075107791207053
388,388,388,388,1-8019,21,17,1-8019,320,70,0,81,130.39802604913712,0.4074938314035535
465,465,465,465,1-8053,4,21,1-8053,55,0,0,30,22.36963927745819,0.40672071413560346
441,441,441,441,1-3717,21,17,1-3717,89,4,0,43,36.06314963102341,0.40520392843846526
470,470,470,470,1-10043,7,9,1-10043,61,18,0,9,24.710891783237457,0.4050965866104501
506,506,506,506,1-3302,12,10,1-3302,52,9,0,16,20.930474281311035,0.402509120794443
430,430,430,430,1-8718,5,13,1-8718,333,81,0,71,133.94147962331772,0.40222666553548864
563,563,563,563,1-11121,2,8,1-11121,18,5,0,3,7.236963927745819,0.4020535515414344
376,376,376,376,1-18412,19,16,1-18412,56,21,0,2,22.49130928516388,0.401630522949355
254,254,254,254,1-9230,12,10,1-9230,5,2,0,0,2.0,0.4
487,487,487,487,1-7467,8,7,1-7467,20,5,0,4,7.982618570327759,0.39913092851638793
96,96,96,96,1-10725,10,18,1-10725,27,10,0,1,10.74565464258194,0.3979872089845163
277,277,277,277,P1-6891,2,8,P1-6891,7,2,0,1,2.7456546425819397,0.39223637751170565
505,505,505,505,1-7936,7,9,1-7936,59,3,0,27,23.132675349712372,0.39207924321546395
90,90,90,90,MLG83,17,4,MLG83,88,30,0,6,34.47392785549164,0.3917491801760413
174,174,174,174,1-6568,13,19,1-6568,394,9,0,194,153.6570006608963,0.38999238746420384
512,512,512,512,1-9121,18,14,1-9121,22,7,0,2,8.49130928516388,0.38596860387108545
363,363,363,363,1-7993,6,23,1-7993,100,10,0,38,38.33487641811371,0.38334876418113706
61,61,61,61,1-7306,8,7,1-7306,159,22,0,52,60.774041414260864,0.38222667556138906
291,291,291,291,1-17979,7,9,1-17979,17,5,0,2,6.491309285163879,0.3818417226566988
271,271,271,271,1-19121,3,5,1-19121,75,15,0,18,28.421783566474915,0.37895711421966555
130,130,130,130,MLG32,3,5,MLG32,79,8,0,29,29.62398463487625,0.37498714727691457
477,477,477,477,1-20081,12,10,1-20081,20,6,0,2,7.491309285163879,0.374565464258194
321,321,321,321,MLG30,3,5,MLG30,66,12,0,17,24.676128923892975,0.37388074127110565
161,161,161,161,1-7656,18,14,1-7656,48,6,0,16,17.930474281311035,0.37355154752731323
