Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
1-10981,18,24,1-10981,34,12,1,0,1012.0,29.764705882352942
1-8711,11,15,1-8711,48,5,1,7,1011.7218214869499,21.07753794764479
1-1887,18,2,1-1887,119,41,1,3,1043.8807806372643,8.772107400313145
1-6511,18,2,1-6511,144,54,1,5,1058.801301062107,7.352786812931299
1-3509,10,15,1-3509,150,10,1,18,1027.2846838235855,6.848564558823903
1-5642,20,24,1-5642,166,11,1,0,1011.0,6.090361445783133
MLG13,1,3,MLG13,225,23,1,87,1106.5426384806633,4.917967282136281
MLG15,1,3,MLG15,559,53,2,205,2249.8533435463905,4.0247823677037395
MLG08,1,3,MLG08,532,51,1,109,1155.6683631539345,2.172308953296869
MLG11,18,2,MLG11,493,10,1,4,1013.8410408496857,2.056472699492263
MLG12,18,2,MLG12,569,35,1,12,1046.523122549057,1.8392322013164446
1-6506,9,20,1-6506,70,7,0,56,60.774571895599365,0.8682081699371338
1-6501,3,18,1-6501,107,28,0,58,83.6950923204422,0.782197124490114
1-2292,6,11,1-2292,252,18,0,181,191.80709844827652,0.7611392795566528
1-3141,5,12,1-3141,14,3,0,7,9.72182148694992,0.6944158204964229
MLG14,13,9,MLG14,462,114,0,185,291.6481392979622,0.6312730287834679
1-3300,1,3,1-3300,29,9,0,9,17.642341911792755,0.6083566176480261
MLG37,5,16,MLG37,50,9,0,22,30.12572467327118,0.6025144934654236
1-2432,5,12,1-2432,50,2,0,29,29.8475461602211,0.596950923204422
1-5515,11,4,1-5515,30,14,0,4,17.84104084968567,0.5947013616561889
1-9225,1,3,1-9225,18,3,0,8,10.682081699371338,0.5934489832984077
MLG18,12,7,MLG18,72,12,0,32,42.72832679748535,0.5934489832984077
1-7872,22,16,1-7872,124,14,0,62,73.53613317012787,0.5930333320171602
1-19192,6,11,1-19192,5,2,0,1,2.9602602124214172,0.5920520424842834
1-9399,1,12,1-9399,38,17,0,5,21.801301062107086,0.5737184490028181
P1-6891,11,4,P1-6891,7,4,0,0,4.0,0.5714285714285714
