Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
256,1-3037,18,9,1-3037,467,69,3,58,3126.378495356068,6.694600632454107
353,1-8681,11,7,1-8681,260,57,1,98,1153.9498714637011,4.43826873639885
364,MLG02,18,9,MLG02,755,74,3,59,3132.367779758759,4.148831496369217
158,MLG12,11,7,MLG12,569,60,1,64,1123.314201772213,1.9741901612868418
68,1-6533,6,3,1-6533,21,10,0,14,23.84998163767159,1.1357134113176948
487,1-7467,8,4,1-7467,20,17,0,3,19.967853208072484,0.9983926604036242
359,1-6166,4,14,1-6166,117,48,0,69,116.26062378566712,0.9936805451766421
296,1-21180,12,13,1-21180,1,0,0,1,0.9892844026908278,0.9892844026908278
197,1-20780,2,22,1-20780,12,0,0,11,10.882128429599106,0.9068440357999256
332,1-6501,6,3,1-6501,107,35,0,58,92.37849535606802,0.8633504238884862
488,1-18369,3,6,1-18369,7,4,0,2,5.978568805381656,0.8540812579116651
468,1-11523,14,15,1-11523,24,15,0,5,19.94642201345414,0.8311009172272558
305,1-7472,5,8,1-7472,12,2,0,8,9.914275221526623,0.8261896017938852
439,1-8062,12,13,1-8062,17,11,0,3,13.967853208072484,0.8216384240042638
354,1-11438,6,3,1-11438,53,17,0,26,42.721394469961524,0.8060640466030476
519,1-10800,6,3,1-10800,55,21,0,23,43.75354126188904,0.7955189320343462
456,1-2006,16,18,1-2006,40,0,0,32,31.65710088610649,0.7914275221526623
475,1-11522,13,16,1-11522,24,1,0,18,18.8071192484349,0.7836299686847875
435,1-10882,3,6,1-10882,14,6,0,5,10.94642201345414,0.7818872866752956
534,MLG48,7,12,MLG48,116,6,0,85,90.08917422872037,0.7766308123165548
490,1-6591,5,8,1-6591,79,7,0,54,60.421357745304704,0.7648273132317052
541,1-7301,11,7,1-7301,26,8,0,12,19.871412832289934,0.7642851089342282
211,1-7187,7,12,1-7187,96,12,0,62,73.33563296683133,0.763912843404493
486,1-6506,9,1,1-6506,70,1,0,53,53.432073342613876,0.7633153334659125
393,1-2292,2,22,1-2292,252,0,0,194,191.9211741220206,0.761591960801669
371,MLG66,7,12,MLG66,229,21,0,153,172.36051361169666,0.7526659983043522
569,1-10217,8,4,1-10217,4,3,0,0,3.0,0.75
406,1-6558,14,15,1-6558,24,13,0,5,17.94642201345414,0.7477675838939225
189,1-7834,3,6,1-7834,4,2,0,1,2.989284402690828,0.747321100672707
549,1-10622,18,9,1-10622,4,2,0,1,2.989284402690828,0.747321100672707
485,MLG25,14,15,MLG25,12,5,0,4,8.957137610763311,0.746428134230276
375,1-8990,6,3,1-8990,40,12,0,18,29.8071192484349,0.7451779812108725
437,1-19093,6,3,1-19093,36,5,0,22,26.764256859198213,0.7434515794221725
123,1-3472,13,16,1-3472,28,3,0,18,20.8071192484349,0.7431114017298179
449,1-10960,4,14,1-10960,82,20,0,40,59.571376107633114,0.7264801964345502
384,1-0584,8,4,1-0584,41,8,0,22,29.764256859198213,0.7259574843706881
235,1-3077,18,9,1-3077,41,1,0,29,29.689247678034008,0.7241279921471709
268,1-7899,13,16,1-7899,40,13,0,16,28.828550443053246,0.7207137610763311
239,1-1136,4,14,1-1136,113,32,0,49,80.47493573185056,0.7121675728482351
167,1-9287,20,11,1-9287,21,9,0,6,14.935706416144967,0.7112241150545222
432,1-1067,17,2,1-1067,17,11,0,1,11.989284402690828,0.7052520236876958
147,1-7172,7,12,1-7172,284,45,0,156,199.32836681976914,0.7018604465484829
558,1-8628,15,10,1-8628,68,1,0,47,47.49636692646891,0.6984759842127781
346,1-10823,16,18,1-10823,10,2,0,5,6.946422013454139,0.6946422013454139
414,1-5140,3,6,1-5140,10,2,0,5,6.946422013454139,0.6946422013454139
434,1-6835,13,16,1-6835,36,22,0,3,24.967853208072484,0.6935514780020134
210,1-3182,14,15,1-3182,20,1,0,13,13.860697234980762,0.6930348617490381
285,1-6727,6,3,1-6727,235,45,0,118,161.7355595175177,0.6882364234787987
413,1-1763,10,17,1-1763,35,17,0,7,23.924990818835795,0.6835711662524513
270,1-5655,15,10,1-5655,31,8,0,13,20.860697234980762,0.672925717257444
352,1-2275,13,16,1-2275,130,22,0,65,86.30348617490381,0.6638729705761831
537,1-9499,4,14,1-9499,36,8,0,16,23.828550443053246,0.6619041789737012
226,1-1047,4,14,1-1047,39,8,0,18,25.8071192484349,0.6617210063701257
307,1-5199,11,7,1-5199,3,0,0,2,1.9785688053816557,0.6595229351272186
246,1-9232,13,16,1-9232,20,7,0,6,12.935706416144967,0.6467853208072484
201,1-3075,20,11,1-3075,45,0,0,29,28.689247678034008,0.6375388372896447
233,1-8864,3,6,1-8864,39,12,0,13,24.860697234980762,0.637453775255917
186,1-8162,20,11,1-8162,22,4,0,10,13.892844026908278,0.6314929103140127
113,1-7647,20,11,1-7647,30,10,0,9,18.90355962421745,0.6301186541405817
495,1-5515,6,3,1-5515,30,4,0,15,18.839266040362418,0.6279755346787472
137,1-19257,7,12,1-19257,246,28,0,126,152.6498347390443,0.6205277834920501
312,1-3364,6,3,1-3364,121,24,0,51,74.45350453723222,0.6153182193159688
41,MLG24,3,6,MLG24,49,14,0,16,29.828550443053246,0.6087459274092499
294,1-3051,4,14,1-3051,116,10,0,61,70.3463485641405,0.6064340393460388
489,1-8058,21,5,1-8058,54,7,0,26,32.721394469961524,0.605951749443732
262,1-4394,21,5,1-4394,190,27,0,89,115.04631183948368,0.6055069044183351
229,1-6569,21,5,1-6569,360,87,0,131,216.59625675249845,0.6016562687569401
