Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
31,31,31,31,31,31,31,1-1687,12,19,1-1687,325,2,0,198,175.98021960258484,0.5414775987771842
97,97,97,97,97,97,97,1-4654,5,21,1-4654,138,0,0,73,64.14422237873077,0.4648132056429766
86,86,86,86,86,86,86,MLG65,3,11,MLG65,155,34,0,40,69.1475191116333,0.44611302652666646
212,212,212,212,212,212,212,1-8916,7,7,1-8916,61,14,0,15,27.180319666862488,0.44557901093217195
180,180,180,180,180,180,180,1-9294,15,17,1-9294,74,14,0,19,30.695071578025818,0.41479826456791646
14,14,14,14,14,14,14,1-3037,3,11,1-3037,467,54,0,145,181.40975677967072,0.38845772329693945
187,187,187,187,187,187,187,MLG82,16,15,MLG82,71,23,0,5,27.393439888954163,0.38582309702752343
184,184,184,184,184,184,184,MLG18,3,11,MLG18,72,4,0,27,27.724575400352478,0.3850635472271178
83,83,83,83,83,83,83,1-7306,13,18,1-7306,159,30,0,35,60.75407922267914,0.3821011271866612
243,243,243,243,243,243,243,1-9542,9,6,1-9542,54,10,0,12,20.54425573348999,0.3804491802498146
207,207,207,207,207,207,207,1-7488,5,21,1-7488,65,0,0,28,24.60326337814331,0.37851174427912787
254,254,254,254,254,254,254,1-8808,23,18,1-8808,52,10,0,11,19.665567755699158,0.3781839953019069
238,238,238,238,238,238,238,MLG20,7,7,MLG20,55,12,0,10,20.786879777908325,0.3779432686892423
340,340,340,340,340,340,340,1-10981,15,8,1-10981,34,9,0,4,12.51475191116333,0.36808093856362734
148,148,148,148,148,148,148,1-6677,5,21,1-6677,94,0,0,39,34.26883113384247,0.36456203333874965
115,115,115,115,115,115,115,1-3174,5,21,1-3174,117,0,0,47,41.29833495616913,0.3529772218475994
58,58,58,58,58,58,58,MLG53,16,15,MLG53,216,46,0,33,74.99670326709747,0.3472069595698957
27,27,27,27,27,27,27,1-7425,5,21,1-7425,352,0,0,139,122.13762891292572,0.3469819003208117
445,445,445,445,445,445,445,1-2028,15,15,1-2028,20,6,0,1,6.8786879777908325,0.34393439888954164
76,76,76,76,76,76,76,1-7518,12,19,1-7518,169,1,0,65,58.114718556404114,0.3438740742982492
35,35,35,35,35,35,35,1-7901,9,6,1-7901,298,44,0,66,101.99340653419495,0.34225975347045284
10,10,10,10,10,10,10,MLG08,8,9,MLG08,532,37,0,165,181.98351633548737,0.3420742788261041
324,324,324,324,324,324,324,1-19093,17,23,1-19093,36,0,0,14,12.301631689071655,0.34171199136310154
472,472,472,472,472,472,472,1-3733,15,26,1-3733,16,1,0,5,5.393439888954163,0.33708999305963516
126,126,126,126,126,126,126,1-8121,5,21,1-8121,110,0,0,42,36.904895067214966,0.3354990460655906
539,539,539,539,539,539,539,P1-17272,15,13,P1-17272,6,2,0,0,2.0,0.3333333333333333
185,185,185,185,185,185,185,MLG42,16,15,MLG42,72,14,0,11,23.665567755699158,0.3286884410513772
224,224,224,224,224,224,224,1-8087,16,15,1-8087,58,12,0,8,19.02950382232666,0.3280948934883907
162,162,162,162,162,162,162,1-10960,12,19,1-10960,82,7,0,22,26.331135511398315,0.32111140867558924
0,0,0,0,0,0,0,1-3186,5,21,1-3186,796,0,0,284,249.54738569259644,0.3135017408198448
160,160,160,160,160,160,160,1-1119,18,14,1-1119,83,9,0,19,25.695071578025818,0.3095791756388653
165,165,165,165,165,165,165,1-8368,5,21,1-8368,80,0,0,28,24.60326337814331,0.30754079222679137
32,32,32,32,32,32,32,1-3152,17,23,1-3152,323,0,0,113,99.29174149036407,0.30740477241598785
306,306,306,306,306,306,306,1-8990,16,15,1-8990,40,7,0,6,12.272127866744995,0.3068031966686249
322,322,322,322,322,322,322,1-18435,4,10,1-18435,37,6,0,6,11.272127866744995,0.3046521045066215
154,154,154,154,154,154,154,1-9157,17,26,1-9157,89,21,0,6,26.272127866744995,0.295192447940955
401,401,401,401,401,401,401,1-7484,23,25,1-7484,24,0,0,8,7.02950382232666,0.29289599259694415
559,559,559,559,559,559,559,1-5304,23,25,1-5304,3,0,0,1,0.8786879777908325,0.29289599259694415
364,364,364,364,364,364,364,1-5515,17,23,1-5515,30,0,0,10,8.786879777908325,0.29289599259694415
301,301,301,301,301,301,301,1-3469,3,10,1-3469,40,9,0,3,11.636063933372498,0.29090159833431245
120,120,120,120,120,120,120,1-1152,4,10,1-1152,112,20,0,14,32.301631689071655,0.2884074257952826
260,260,260,260,260,260,260,MLG24,16,15,MLG24,49,7,0,8,14.02950382232666,0.2863164045372788
336,336,336,336,336,336,336,7W2-19692,15,17,7W2-19692,34,0,0,11,9.665567755699158,0.284281404579387
