Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
1-9412,21,22,1-9412,15,0,2,1,2000.7623245120049,133.384154967467
1-10981,18,18,1-10981,34,6,1,8,1012.0985960960388,29.767605767530554
1-8711,11,9,1-8711,48,14,1,5,1017.8116225600243,21.204408803333838
MLG24,20,21,MLG24,49,6,1,1,1006.7623245120049,20.546169888000097
1-4874,12,22,1-4874,224,16,4,80,4076.985960960388,18.200830182858876
1-3246,12,22,1-3246,116,6,2,13,2015.910218656063,17.37853636772468
1-1887,18,12,1-1887,119,40,1,34,1065.919033408165,8.957302801749286
1-6511,18,12,1-6511,144,54,1,27,1074.582761824131,7.4623802904453544
1-7946,12,22,1-7946,289,27,2,51,2065.8785501122475,7.1483686855095065
1-5642,20,18,1-5642,166,25,1,11,1033.3855696320534,6.225214274891888
MLG13,1,11,MLG13,225,24,1,24,1042.2957882881165,4.632425725724962
1-8681,11,21,1-8681,260,62,1,15,1073.4348676800728,4.128595644923357
1-8371,22,9,1-8371,255,21,1,35,1047.6813579201698,4.10855434478498
MLG15,1,11,MLG15,559,59,2,311,2296.082923233509,4.107482868038478
MLG11,18,12,MLG11,493,11,1,19,1025.4841657280922,2.0800895856553594
MLG08,1,11,MLG08,532,59,1,59,1103.9771462082863,2.075145011669711
MLG12,18,12,MLG12,569,35,1,39,1064.7306559681892,1.8712313813149195
1-0455,8,5,1-0455,60,73,0,11,81.38556963205338,1.356426160534223
1-18973,2,14,1-18973,39,20,0,22,36.77113926410675,0.942849724720686
1-3142,8,5,1-3142,4,3,0,1,3.7623245120048523,0.9405811280012131
1-6591,19,15,1-6591,79,13,0,80,73.98596096038818,0.9365311513973188
1-8242,20,18,1-8242,11,1,0,12,10.147894144058228,0.9225358312780206
1-7326,21,24,1-7326,42,0,0,50,38.116225600242615,0.9075291809581575
1-20077,11,21,1-20077,28,25,0,0,25.0,0.8928571428571429
1-10882,19,15,1-10882,14,11,0,1,11.762324512004852,0.8401660365717751
1-0529,17,7,1-0529,124,44,0,73,99.64968937635422,0.803626527228663
1-11522,2,14,1-11522,24,16,0,4,19.04929804801941,0.7937207520008087
1-7725,9,17,1-7725,90,8,0,83,71.27293449640274,0.7919214944044749
1-4618,12,22,1-4618,1,0,0,1,0.7623245120048523,0.7623245120048523
MLG71,12,22,MLG71,144,1,0,142,109.25008070468903,0.7586811160047849
MLG77,18,12,MLG77,9,6,0,1,6.762324512004852,0.7513693902227614
1-7462,19,15,1-7462,336,95,0,202,248.98955142498016,0.7410403316219648
1-9225,1,11,1-9225,18,8,0,7,13.336271584033966,0.7409039768907759
1-0582,17,7,1-0582,70,30,0,28,51.345086336135864,0.7335012333733695
1-7081,2,14,1-7081,99,43,0,38,71.96833145618439,0.7269528429917614
1-9466,2,14,1-9466,8,2,0,5,5.8116225600242615,0.7264528200030327
1-8916,18,12,1-8916,61,18,0,34,43.91903340816498,0.7199841542322127
