Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
92,92,92,92,92,1-6511,23,22,1-6511,144,8,0,122,117.80294942855835,0.8180760376983218
224,224,224,224,224,1-8087,16,9,1-8087,58,23,0,13,34.70031428337097,0.5982812807477754
162,162,162,162,162,1-10960,12,13,1-10960,82,18,0,34,48.60082197189331,0.5926929508767477
310,310,310,310,310,MLG43,23,22,MLG43,39,3,0,22,22.80053186416626,0.5846290221581092
187,187,187,187,187,MLG82,16,9,MLG82,71,18,0,23,38.70055603981018,0.5450782540818335
106,106,106,106,106,1-7872,7,6,1-7872,124,21,0,50,66.00120878219604,0.5322678127596455
391,391,391,391,391,1-7301,19,6,1-7301,26,3,0,12,13.80029010772705,0.5307803887587327
83,83,83,83,83,1-7306,13,12,1-7306,159,55,0,29,81.1007010936737,0.5100673024759352
254,254,254,254,254,1-8808,23,12,1-8808,52,18,0,9,26.100217580795288,0.5019272611691401
119,119,119,119,119,1-1136,12,13,1-1136,113,13,0,48,56.2011604309082,0.4973554020434354
24,24,24,24,24,MLG62,8,18,MLG62,370,39,0,157,180.30379557609558,0.48730755561106914
219,219,219,219,219,1-8702,4,3,1-8702,59,6,0,25,28.500604391098022,0.48306109137454273
445,445,445,445,445,1-2028,15,10,1-2028,20,4,0,6,9.400145053863525,0.4700072526931763
72,72,72,72,72,1-0918,5,20,1-0918,179,2,0,88,81.20212745666504,0.4536431701489667
238,238,238,238,238,MLG20,7,14,MLG20,55,13,0,12,23.80029010772705,0.4327325474132191
86,86,86,86,86,MLG65,3,4,MLG65,155,38,0,32,66.80077362060547,0.4309727330361643
130,130,130,130,130,1-8754,12,13,1-8754,108,15,0,35,46.50084614753723,0.43056339025497437
212,212,212,212,212,1-8916,7,6,1-8916,61,9,0,19,26.100459337234497,0.42787638257761473
73,73,73,73,73,MLG74,23,22,MLG74,177,2,0,81,74.90195822715759,0.42317490523817847
70,70,70,70,70,1-5228,12,13,1-5228,180,14,0,68,75.20164394378662,0.4177869107988146
30,30,30,30,30,1-8718,4,3,1-8718,333,43,0,106,138.40256261825562,0.41562331116593276
180,180,180,180,180,1-9294,15,10,1-9294,74,14,0,17,29.300410985946655,0.3959514998100899
177,177,177,177,177,1-19121,23,22,1-19121,75,5,0,27,29.300652742385864,0.3906753698984782
99,99,99,99,99,1-0917,9,16,1-0917,134,23,0,32,51.80077362060547,0.386572937467205
58,58,58,58,58,MLG53,16,9,MLG53,216,38,0,48,81.2011604309082,0.37593129829124167
472,472,472,472,472,1-3733,15,23,1-3733,16,6,0,0,6.0,0.375
235,235,235,235,235,1-9040,19,6,1-9040,55,8,0,14,20.600338459014893,0.3745516083457253
42,42,42,42,42,1-8681,19,6,1-8681,260,26,0,71,89.90171647071838,0.3457758325796861
35,35,35,35,35,1-7901,9,16,1-7901,298,44,0,65,102.50157141685486,0.3439650047545465
138,138,138,138,138,1-7993,17,8,1-7993,100,18,0,18,34.200435161590576,0.34200435161590576
207,207,207,207,207,1-7488,5,20,1-7488,65,5,0,19,22.100459337234497,0.34000706672668457
509,509,509,509,509,1-0337,4,17,1-0337,11,1,0,3,3.7000725269317627,0.33637022972106934
324,324,324,324,324,1-19093,17,8,1-19093,36,3,0,10,12.000241756439209,0.333340048789978
94,94,94,94,94,1-3693,11,15,1-3693,143,22,0,28,47.200676918029785,0.33007466376244604
27,27,27,27,27,1-7425,5,20,1-7425,352,7,0,119,114.10287690162659,0.3241559002887119
364,364,364,364,364,1-5515,17,8,1-5515,30,7,0,3,9.700072526931763,0.3233357508977254
96,96,96,96,96,1-7402,10,15,1-7402,141,13,0,36,45.40087032318115,0.32199198810766777
481,481,481,481,481,1-3141,23,22,1-3141,14,0,0,5,4.5001208782196045,0.3214372055871146
115,115,115,115,115,1-3174,5,20,1-3174,117,14,0,26,37.40062856674194,0.3196634920234354
46,46,46,46,46,1-3056,4,3,1-3056,250,25,0,61,79.90147471427917,0.3196058988571167
153,153,153,153,153,1-8666,14,11,1-8666,89,4,0,27,28.300652742385864,0.31798486227399847
340,340,340,340,340,1-10981,15,19,1-10981,34,9,0,2,10.800048351287842,0.3176484809202306
538,538,538,538,538,1-5965,12,13,1-5965,6,1,0,1,1.900024175643921,0.3166706959406535
539,539,539,539,539,P1-17272,15,10,P1-17272,6,1,0,1,1.900024175643921,0.3166706959406535
353,353,353,353,353,1-7456,10,15,1-7456,32,2,0,9,10.100217580795288,0.31563179939985275
298,298,298,298,298,1-0584,23,22,1-0584,41,3,0,11,12.90026593208313,0.31464063248983243
185,185,185,185,185,MLG42,16,9,MLG42,72,10,0,14,22.600338459014893,0.3138935897085402
243,243,243,243,243,1-9542,9,16,1-9542,54,6,0,12,16.80029010772705,0.31111648347642684
23,23,23,23,23,1-8567,17,8,1-8567,388,46,0,83,120.70200657844543,0.31108764582073567
118,118,118,118,118,1-3051,12,13,1-3051,116,7,0,32,35.80077362060547,0.308627358798323
155,155,155,155,155,1-2364,19,6,1-2364,88,9,0,20,27.000483512878418,0.3068236762827093
342,342,342,342,342,1-18987,19,3,1-18987,34,5,0,6,10.400145053863525,0.30588661923128013
184,184,184,184,184,MLG18,3,4,MLG18,72,4,0,20,22.000483512878418,0.30556227101220024
399,399,399,399,399,1-11522,23,22,1-11522,24,1,0,7,7.300169229507446,0.3041737178961436
348,348,348,348,348,1-0997,7,18,1-0997,33,1,0,10,10.000241756439209,0.30303762898300635
76,76,76,76,76,1-7518,12,17,1-7518,169,44,0,8,51.20019340515137,0.3029597242908365
330,330,330,330,330,1-9499,23,22,1-9499,36,1,0,11,10.90026593208313,0.30278516478008694
174,174,174,174,174,MLG17,8,18,MLG17,76,4,0,21,22.90050768852234,0.30132246958582026
561,561,561,561,561,1-8940,23,22,1-8940,3,0,0,1,0.9000241756439209,0.30000805854797363
403,403,403,403,403,1-9436,8,18,1-9436,24,0,0,8,7.200193405151367,0.30000805854797363
358,358,358,358,358,1-5655,15,10,1-5655,31,3,0,7,9.300169229507446,0.3000054590163692
151,151,151,151,151,1-7725,5,10,1-7725,90,8,0,21,26.90050768852234,0.29889452987247045
120,120,120,120,120,1-1152,4,3,1-1152,112,10,0,26,33.40062856674194,0.29821989791733877
69,69,69,69,69,1-8564,17,8,1-8564,185,17,0,42,54.80101537704468,0.296221704740782
242,242,242,242,242,1-18469,3,4,1-18469,54,6,0,11,15.90026593208313,0.29444936911265057
471,471,471,471,471,1-9396,1,1,1-9396,16,2,0,3,4.700072526931763,0.29375453293323517
291,291,291,291,291,1-11045,23,22,1-11045,43,0,0,14,12.600338459014893,0.2930311269538347
222,222,222,222,222,1-5159,4,3,1-5159,59,1,0,18,17.200435161590576,0.29153279934899284
271,271,271,271,271,1-5568,17,8,1-5568,47,2,0,13,13.700314283370972,0.2914960485823611
341,341,341,341,341,1-0363,1,1,1-0363,34,0,0,11,9.90026593208313,0.29118429212009206
377,377,377,377,377,1-10305,19,6,1-10305,28,0,0,9,8.100217580795288,0.28929348502840313
170,170,170,170,170,1-9291,12,13,1-9291,78,9,0,15,22.500362634658813,0.2884661876238309
113,113,113,113,113,1-7971,17,8,1-7971,117,12,0,24,33.6005802154541,0.2871844462859325
279,279,279,279,279,1-20068,14,11,1-20068,45,3,0,11,12.90026593208313,0.286672576268514
382,382,382,382,382,1-3472,22,23,1-3472,28,8,0,0,8.0,0.2857142857142857
463,463,463,463,463,1-9522,20,5,1-9522,17,3,0,2,4.800048351287842,0.28235578536987305
36,36,36,36,36,MLG67,19,6,MLG67,293,33,0,55,82.50132966041565,0.28157450396046296
514,514,514,514,514,1-10823,15,10,1-10823,10,1,0,2,2.800048351287842,0.28000483512878416
513,513,513,513,513,1-18770,19,6,1-18770,10,1,0,2,2.800048351287842,0.28000483512878416
516,516,516,516,516,1-17965,1,14,1-17965,10,1,0,2,2.800048351287842,0.28000483512878416
352,352,352,352,352,1-8853,5,20,1-8853,33,2,0,8,9.200193405151367,0.27879373955004144
413,413,413,413,413,1-5819,19,6,1-5819,23,1,0,6,6.400145053863525,0.2782671762549359
164,164,164,164,164,1-9454,13,12,1-9454,80,14,0,9,22.100217580795288,0.2762527197599411
158,158,158,158,158,1-7107,23,22,1-7107,84,3,0,22,22.80053186416626,0.2714349031448364
536,536,536,536,536,1-4609,14,11,1-4609,7,1,0,1,1.900024175643921,0.2714320250919887
512,512,512,512,512,1-5140,23,22,1-5140,10,0,0,3,2.7000725269317627,0.27000725269317627
68,68,68,68,68,1-0677,10,15,1-0677,187,13,0,41,49.90099120140076,0.26685022032834627
111,111,111,111,111,1-1887,19,6,1-1887,119,11,0,23,31.70055603981018,0.2663912272252956
172,172,172,172,172,1-19068,13,12,1-19068,77,15,0,6,20.400145053863525,0.26493694875147433
372,372,372,372,372,1-3300,23,22,1-3300,29,4,0,4,7.600096702575684,0.26207230008881666
95,95,95,95,95,1-9100,10,14,1-9100,142,20,0,19,37.1004593372345,0.2612708404030598
109,109,109,109,109,1-3364,17,8,1-3364,121,10,0,24,31.6005802154541,0.2611618199624306
47,47,47,47,47,1-1035,11,14,1-1035,249,20,0,50,65.00120878219604,0.26104903125379936
317,317,317,317,317,1-9399,23,22,1-9399,38,0,0,11,9.90026593208313,0.26053331400218765
17,17,17,17,17,1-8165,9,16,1-8165,420,31,0,87,109.30210328102112,0.2602431030500503
335,335,335,335,335,1-1763,5,20,1-1763,35,1,0,9,9.100217580795288,0.2600062165941511
165,165,165,165,165,1-8368,5,20,1-8368,80,10,0,12,20.80029010772705,0.26000362634658813
455,455,455,455,455,1-9225,4,4,1-9225,18,1,0,4,4.600096702575684,0.2555609279208713
344,344,344,344,344,1-7781,13,12,1-7781,33,3,0,6,8.400145053863525,0.25454985011707654
424,424,424,424,424,1-18869,18,7,1-18869,22,2,0,4,5.600096702575684,0.25454985011707654
284,284,284,284,284,1-18635,23,22,1-18635,44,4,0,8,11.200193405151367,0.25454985011707654
331,331,331,331,331,1-17970,23,22,1-17970,36,1,0,9,9.100217580795288,0.252783821688758
16,16,16,16,16,1-0691,10,15,1-0691,450,29,0,94,113.60227251052856,0.25244949446784126
260,260,260,260,260,MLG24,16,9,MLG24,49,6,0,7,12.300169229507446,0.25102386182668257
458,458,458,458,458,1-8747,17,8,1-8747,18,0,0,5,4.5001208782196045,0.2500067154566447
318,318,318,318,318,1-7655,4,3,1-7655,38,5,0,5,9.500120878219604,0.25000318100577906
555,555,555,555,555,1-3734,3,4,1-3734,4,1,0,0,1.0,0.25
325,325,325,325,325,1-6543,22,23,1-6543,36,9,0,0,9.0,0.25
322,322,322,322,322,1-18435,4,3,1-18435,37,2,0,8,9.200193405151367,0.2486538758149018
53,53,53,53,53,1-6727,17,8,1-6727,235,16,0,47,58.30113625526428,0.2480899415117629
197,197,197,197,197,MLG27,23,22,MLG27,67,3,0,15,16.500362634658813,0.24627406917401215
168,168,168,168,168,1-7523,14,11,1-7523,79,5,0,16,19.400386810302734,0.24557451658611057
282,282,282,282,282,MLG35,23,22,MLG35,44,0,0,12,10.80029010772705,0.24546113881197842
414,414,414,414,414,1-18370,12,13,1-18370,23,2,0,4,5.600096702575684,0.24348246532937753
376,376,376,376,376,1-3356,2,2,1-3356,28,5,0,2,6.800048351287842,0.24285886968885148
339,339,339,339,339,1-8126,4,3,1-8126,34,1,0,8,8.200193405151367,0.24118215897504022
437,437,437,437,437,1-11533,8,19,1-11533,20,3,0,2,4.800048351287842,0.24000241756439208
409,409,409,409,409,1-9245,9,16,1-9245,23,1,0,5,5.5001208782196045,0.23913569035737411
0,0,0,0,0,1-3186,5,20,1-3186,796,27,0,181,189.90437579154968,0.23857333642154482
312,312,312,312,312,1-8864,23,22,1-8864,39,3,0,7,9.300169229507446,0.2384658776796781
400,400,400,400,400,1-11523,8,17,1-11523,24,3,0,3,5.700072526931763,0.2375030219554901
302,302,302,302,302,1-7809,13,12,1-7809,40,5,0,5,9.500120878219604,0.2375030219554901
14,14,14,14,14,1-3037,3,4,1-3037,467,56,0,61,110.90147471427917,0.23747639125113312
4,4,4,4,4,1-1530,14,11,1-1530,632,32,0,129,148.1031186580658,0.23434037762352183
221,221,221,221,221,1-5185,3,4,1-5185,59,2,0,13,13.700314283370972,0.2322087166673046
229,229,229,229,229,1-8986,20,5,1-8986,57,6,0,8,13.200193405151367,0.23158234044125206
228,228,228,228,228,1-17959,18,7,1-17959,57,6,0,8,13.200193405151367,0.23158234044125206
475,475,475,475,475,1-9548,8,18,1-9548,16,1,0,3,3.7000725269317627,0.23125453293323517
117,117,117,117,117,1-3246,2,2,1-3246,116,16,0,12,26.80029010772705,0.23103698368730216
347,347,347,347,347,7W2-0103,12,13,7W2-0103,33,4,0,4,7.600096702575684,0.23030596068411163
143,143,143,143,143,1-12345,5,20,1-12345,97,14,0,9,22.100217580795288,0.2278372946473741
61,61,61,61,61,1-8484,21,24,1-8484,202,1,0,50,46.001208782196045,0.22772875634750517
10,10,10,10,10,MLG08,8,18,MLG08,532,26,0,105,120.5025384426117,0.22650853090716483
114,114,114,114,114,1-6166,12,5,1-6166,117,13,0,15,26.500362634658813,0.22649882593725482
2,2,2,2,2,MLG03,20,5,MLG03,713,91,0,78,161.20188570022583,0.2260896012625888
329,329,329,329,329,1-8859,19,6,1-8859,36,0,0,9,8.100217580795288,0.22500604391098022
526,526,526,526,526,1-9584,23,22,1-9584,8,0,0,2,1.8000483512878418,0.22500604391098022
447,447,447,447,447,1-9473,19,6,1-9473,20,0,0,5,4.5001208782196045,0.22500604391098022
547,547,547,547,547,1-3100,4,3,1-3100,4,0,0,1,0.9000241756439209,0.22500604391098022
554,554,554,554,554,1-10217,8,18,1-10217,4,0,0,1,0.9000241756439209,0.22500604391098022
528,528,528,528,528,1-3369,10,15,1-3369,8,0,0,2,1.8000483512878418,0.22500604391098022
31,31,31,31,31,1-1687,12,13,1-1687,325,19,0,60,73.00145053863525,0.2246198478111854
459,459,459,459,459,1-17979,23,1,1-17979,17,2,0,2,3.800048351287842,0.22353225595810833
452,452,452,452,452,1-0487,5,19,1-0487,18,4,0,0,4.0,0.2222222222222222
338,338,338,338,338,1-8497,17,8,1-8497,34,3,0,5,7.5001208782196045,0.22059179053587072
139,139,139,139,139,1-8228,13,12,1-8228,99,11,0,12,21.80029010772705,0.22020495058310152
41,41,41,41,41,MLG70,13,12,MLG70,269,16,0,48,59.2011604309082,0.2200786633119264
15,15,15,15,15,MLG14,8,18,MLG14,462,22,0,88,101.20212745666504,0.2190522239321754
346,346,346,346,346,MLG22,23,22,MLG22,33,0,0,8,7.200193405151367,0.21818767894398083
148,148,148,148,148,1-6677,5,20,1-6677,94,7,0,15,20.500362634658813,0.21808896419849802
457,457,457,457,457,1-5287,23,1,1-5287,18,3,0,1,3.900024175643921,0.2166680097579956
126,126,126,126,126,1-8121,5,20,1-8121,110,4,0,22,23.80053186416626,0.21636847149242056
122,122,122,122,122,1-8949,23,22,1-8949,112,8,0,18,24.200435161590576,0.216075313942773
82,82,82,82,82,MLG33,23,22,MLG33,161,4,0,34,34.60082197189331,0.21491193771362305
272,272,272,272,272,1-8951,17,8,1-8951,47,2,0,9,10.100217580795288,0.21489824639989974
136,136,136,136,136,1-7720,10,15,1-7720,102,3,0,21,21.90050768852234,0.21471085969139547
262,262,262,262,262,1-7656,9,16,1-7656,48,4,0,7,10.300169229507446,0.2145868589480718
288,288,288,288,288,MLG01,10,15,MLG01,43,2,0,8,9.200193405151367,0.21395798616631087
64,64,64,64,64,1-0983,14,11,1-0983,195,12,0,33,41.70079779624939,0.21385024510897122
5,5,5,5,5,1-8611,12,13,1-8611,621,49,0,93,132.70224833488464,0.213691221151183
418,418,418,418,418,1-9121,4,3,1-9121,22,2,0,3,4.700072526931763,0.2136396603150801
157,157,157,157,157,1-7547,23,22,1-7547,86,2,0,18,18.200435161590576,0.21163296699523926
189,189,189,189,189,1-0582,11,14,1-0582,70,4,0,12,14.80029010772705,0.21143271582467216
451,451,451,451,451,1-7146,9,16,1-7146,18,2,0,2,3.800048351287842,0.211113797293769
200,200,200,200,200,MLG58,8,18,MLG58,66,2,0,13,13.700314283370972,0.2075805194450147
304,304,304,304,304,1-2006,11,14,1-2006,40,2,0,7,8.300169229507446,0.20750423073768615
306,306,306,306,306,1-8990,16,9,1-8990,40,2,0,7,8.300169229507446,0.20750423073768615
450,450,450,450,450,1-3301,7,17,1-3301,18,1,0,3,3.7000725269317627,0.20555958482954237
417,417,417,417,417,1-9115,11,14,1-9115,22,0,0,5,4.5001208782196045,0.20455094900998202
422,422,422,422,422,1-17969,11,14,1-17969,22,0,0,5,4.5001208782196045,0.20455094900998202
423,423,423,423,423,1-1636,15,10,1-1636,22,0,0,5,4.5001208782196045,0.20455094900998202
351,351,351,351,351,1-4776,20,5,1-4776,33,4,0,3,6.700072526931763,0.20303250081611401
202,202,202,202,202,1-1367,14,11,1-1367,66,8,0,6,13.400145053863525,0.20303250081611401
89,89,89,89,89,1-3509,9,16,1-3509,150,7,0,26,30.400628566741943,0.20267085711161295
128,128,128,128,128,1-18045,10,15,1-18045,109,4,0,20,22.000483512878418,0.20183929828328823
196,196,196,196,196,1-7522,20,5,1-7522,67,9,0,5,13.500120878219604,0.20149434146596423
398,398,398,398,398,1-8914,7,17,1-8914,25,5,0,0,5.0,0.2
247,247,247,247,247,1-8177,16,9,1-8177,53,6,0,5,10.500120878219604,0.19811548826829442
