Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
497,497,497,497,497,1-8039,19,19,1-8039,12,0,0,22,20.24496102333069,1.6870800852775574
410,410,410,410,410,7W2-12806,23,21,7W2-12806,23,0,0,40,36.809020042419434,1.6003921757573667
151,151,151,151,151,1-7725,5,10,1-7725,90,3,0,95,90.42142260074615,1.004682473341624
574,574,574,574,574,1-4618,23,21,1-4618,1,0,0,1,0.9202255010604858,0.9202255010604858
474,474,474,474,474,1-19108,4,9,1-19108,16,0,0,15,13.803382515907288,0.8627114072442055
444,444,444,444,444,1-7467,15,2,1-7467,20,1,0,16,15.723608016967773,0.7861804008483887
32,32,32,32,32,1-3152,17,3,1-3152,323,19,0,248,247.2159242630005,0.7653743785232213
337,337,337,337,337,1-3079,4,9,1-3079,34,0,0,28,25.766314029693604,0.7578327655792236
213,213,213,213,213,1-10043,17,3,1-10043,61,8,0,40,44.809020042419434,0.7345740990560563
555,555,555,555,555,1-3734,3,6,1-3734,4,2,0,1,2.920225501060486,0.7300563752651215
550,550,550,550,550,1-3142,17,3,1-3142,4,0,0,3,2.7606765031814575,0.6901691257953644
351,351,351,351,351,1-4776,20,5,1-4776,33,5,0,19,22.48428452014923,0.6813419551560373
194,194,194,194,194,1-8628,20,5,1-8628,68,1,0,47,44.250598549842834,0.6507440963212181
319,319,319,319,319,1-8765,19,19,1-8765,38,0,0,26,23.925863027572632,0.6296279744098061
300,300,300,300,300,1-3077,1,7,1-3077,41,0,0,28,25.766314029693604,0.6284466836510635
382,382,382,382,382,1-3472,22,22,1-3472,28,13,0,4,16.680902004241943,0.595746500151498
166,166,166,166,166,1-5696,10,15,1-5696,80,6,0,45,47.41014754772186,0.5926268443465232
445,445,445,445,445,1-2028,15,2,1-2028,20,10,0,2,11.840451002120972,0.5920225501060485
237,237,237,237,237,1-18266,20,5,1-18266,55,4,0,31,32.52699053287506,0.5913998278704556
2,2,2,2,2,MLG03,20,5,MLG03,713,80,0,369,419.5632098913193,0.5884476997073201
524,524,524,524,524,1-6015,18,4,1-6015,8,1,0,4,4.680902004241943,0.5851127505302429
391,391,391,391,391,1-7301,19,19,1-7301,26,5,0,11,15.122480511665344,0.5816338658332825
219,219,219,219,219,1-8702,4,9,1-8702,59,14,0,22,34.24496102333069,0.5804230681920456
54,54,54,54,54,MLG66,1,7,MLG66,229,27,0,115,132.82593262195587,0.5800259066460955
247,247,247,247,247,1-8177,16,23,1-8177,53,24,0,7,30.4415785074234,0.5743694058004415
230,230,230,230,230,1-11205,10,15,1-11205,56,1,0,33,31.367441534996033,0.5601328845535006
532,532,532,532,532,1-18369,16,23,1-18369,7,3,0,1,3.920225501060486,0.5600322144372123
92,92,92,92,92,1-6511,23,21,1-6511,144,8,0,78,79.7775890827179,0.5540110352966521
100,100,100,100,100,1-0541,17,3,1-0541,132,15,0,59,69.29330456256866,0.5249492769891565
59,59,59,59,59,1-0916,19,19,1-0916,215,15,0,103,109.78322660923004,0.5106196586475816
377,377,377,377,377,1-10305,19,19,1-10305,28,5,0,10,14.202255010604858,0.5072233932358878
352,352,352,352,352,1-8853,5,10,1-8853,33,2,0,16,16.723608016967773,0.5067760005141749
364,364,364,364,364,1-5515,17,3,1-5515,30,5,0,11,15.122480511665344,0.5040826837221781
24,24,24,24,24,MLG62,8,12,MLG62,370,39,0,159,185.31585466861725,0.5008536612665331
343,343,343,343,343,1-11132,16,23,1-11132,34,15,0,2,16.84045100212097,0.4953073824153227
23,23,23,23,23,1-8567,17,3,1-8567,388,61,0,140,189.83157014846802,0.48925662409398973
464,464,464,464,464,1-8062,5,10,1-8062,17,0,0,9,8.282029509544373,0.4871782064437866
539,539,539,539,539,P1-17272,15,2,P1-17272,6,2,0,1,2.920225501060486,0.4867042501767476
375,375,375,375,375,1-8187,16,23,1-8187,29,3,0,12,14.04270601272583,0.4842312418181321
413,413,413,413,413,1-5819,19,19,1-5819,23,0,0,12,11.04270601272583,0.48011765272721
46,46,46,46,46,1-3056,4,9,1-3056,250,51,0,75,120.01691257953644,0.48006765031814574
516,516,516,516,516,1-17965,1,7,1-17965,10,2,0,3,4.7606765031814575,0.47606765031814574
374,374,374,374,374,1-7486,8,12,1-7486,29,0,0,15,13.803382515907288,0.47597870744507886
184,184,184,184,184,MLG18,3,6,MLG18,72,20,0,15,33.80338251590729,0.4694914238320457
455,455,455,455,455,1-9225,4,9,1-9225,18,2,0,7,8.4415785074234,0.46897658374574447
196,196,196,196,196,1-7522,20,5,1-7522,67,1,0,33,31.367441534996033,0.46817076917904527
306,306,306,306,306,1-8990,16,23,1-8990,40,14,0,5,18.60112750530243,0.4650281876325607
69,69,69,69,69,1-8564,17,3,1-8564,185,16,0,76,85.93713808059692,0.4645250707059293
488,488,488,488,488,1-2322,1,7,1-2322,14,0,0,7,6.441578507423401,0.4601127505302429
563,563,563,563,563,1-5713,5,10,1-5713,2,0,0,1,0.9202255010604858,0.4601127505302429
499,499,499,499,499,1-20780,12,17,1-20780,12,0,0,6,5.521353006362915,0.4601127505302429
223,223,223,223,223,1-5686,16,23,1-5686,59,4,0,25,27.005637526512146,0.45772266994088384
86,86,86,86,86,MLG65,3,6,MLG65,155,47,0,26,70.92586302757263,0.45758621308111375
30,30,30,30,30,1-8718,4,9,1-8718,333,84,0,74,152.09668707847595,0.45674680804347134
508,508,508,508,508,1-7737,22,22,1-7737,11,5,0,0,5.0,0.45454545454545453
