Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
1-10981,18,22,1-10981,34,4,1,2,1005.2606620788574,29.566490061142865
1-1887,18,18,1-1887,119,27,1,15,1036.4549655914307,8.7097055932053
1-6511,18,18,1-6511,144,18,1,11,1024.9336414337158,7.117594732178582
MLG26,22,11,MLG26,155,40,1,31,1059.54026222229,6.835743627240581
MLG13,1,4,MLG13,225,27,1,150,1121.5496559143066,4.984665137396918
MLG15,1,4,MLG15,559,116,2,403,2370.0234088897705,4.2397556509656
1-8371,22,11,1-8371,255,16,1,22,1029.8672828674316,4.038695226931105
MLG08,1,4,MLG08,532,68,1,152,1163.810317993164,2.1876133796863986
MLG11,18,18,MLG11,493,8,1,33,1028.8009243011475,2.0868172906716986
MLG12,18,18,MLG12,569,26,1,64,1066.3411865234375,1.8740618392327548
MLG03,19,22,MLG03,713,34,1,24,1049.127944946289,1.471427692771794
1-0447,7,6,1-0447,65,33,0,27,50.018938064575195,0.7695221240703877
MLG63,4,20,MLG63,543,344,0,96,404.51177978515625,0.7449572371734001
MLG14,13,19,MLG14,462,288,0,66,329.6018486022949,0.7134239147235821
1-4776,11,13,1-4776,33,9,0,20,21.60662078857422,0.654746084502249
1-19068,7,10,1-19068,77,41,0,13,49.19430351257324,0.6388870586048473
1-2364,21,5,1-2364,88,42,0,20,54.60662078857422,0.6205297816883434
1-9522,6,9,1-9522,17,8,0,4,10.521324157714844,0.6189014210420496
1-9396,11,17,1-9396,16,4,0,9,9.672979354858398,0.6045612096786499
1-3047,15,6,1-3047,360,139,0,124,217.16104888916016,0.6032251358032227
1-9100,15,6,1-9100,142,71,0,23,85.49761390686035,0.6020958725835236
1-3081,7,10,1-3081,42,0,0,40,25.213241577148438,0.6003152756463914
1-11205,15,6,1-11205,56,31,0,4,33.521324157714844,0.5985950742449079
1-18266,5,16,1-18266,55,28,0,7,32.41231727600098,0.5893148595636541
1-0598,21,5,1-0598,122,46,0,41,71.84357261657715,0.5888817427588291
MLG40,22,8,MLG40,30,10,0,12,17.56397247314453,0.5854657491048177
1-9399,1,16,1-9399,38,19,0,5,22.151655197143555,0.5829382946616725
1-2432,5,16,1-2432,50,0,0,46,28.995227813720703,0.5799045562744141
1-19192,6,9,1-19192,5,1,0,3,2.890993118286133,0.5781986236572265
1-7721,21,5,1-7721,12,5,0,3,6.890993118286133,0.5742494265238444
MLG35,12,12,MLG35,44,15,0,16,25.085296630859375,0.5701203779740767
1-11045,15,6,1-11045,43,18,0,10,24.30331039428711,0.5651932649834212
1-7187,22,11,1-7187,96,44,0,16,54.085296630859375,0.5633885065714518
1-3075,12,12,1-3075,45,0,0,40,25.213241577148438,0.5602942572699653
1-3469,17,2,1-3469,40,6,0,26,22.388607025146484,0.5597151756286621
MLG82,20,8,MLG82,71,20,0,31,39.54026222229004,0.5569051017223949
1-5642,20,8,1-5642,166,21,0,111,90.96674537658691,0.547992442027632
1-5314,6,9,1-5314,9,3,0,3,4.890993118286133,0.5434436798095703
1-5965,5,16,1-5965,6,2,0,2,3.260662078857422,0.5434436798095703
1-9365,21,5,1-9365,243,70,0,94,129.25111770629883,0.5318976037296248
1-0983,6,9,1-0983,195,49,0,86,103.20846939086914,0.5292742020044572
1-5271,1,4,1-5271,12,5,0,2,6.260662078857422,0.5217218399047852
1-8702,5,16,1-8702,59,25,0,9,30.6729793548584,0.5198810060145491
1-3117,9,7,1-3117,7,3,0,1,3.630331039428711,0.5186187199183873
1-18369,4,20,1-18369,7,3,0,1,3.630331039428711,0.5186187199183873
1-3699,10,13,1-3699,9,4,0,1,4.630331039428711,0.5144812266031901
MLG70,21,5,MLG70,269,114,0,38,137.95257949829102,0.5128348680233866
1-8949,1,4,1-8949,112,20,0,58,56.559200286865234,0.5049928597041539
1-18370,7,10,1-18370,23,9,0,4,11.521324157714844,0.5009271372919497
1-8914,2,14,1-8914,25,10,0,4,12.521324157714844,0.5008529663085938
1-5303,4,20,1-5303,4,2,0,0,2.0,0.5
1-3739,16,3,1-3739,2,1,0,0,1.0,0.5
1-10882,19,22,1-10882,14,7,0,0,7.0,0.5
MLG18,12,12,MLG18,72,15,0,33,35.80092430114746,0.4972350597381592
1-18507,9,7,1-18507,320,155,0,3,156.89099311828613,0.49028435349464417
1-3051,7,10,1-3051,116,47,0,15,56.454965591430664,0.48668073785716087
1-5687,22,11,1-5687,83,18,0,35,40.06158638000488,0.4826697154217456
MLG53,20,8,MLG53,216,59,0,71,103.75350379943848,0.48034029536777073
