Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
105,105,105,1-0529,14,7,1-0529,124,14,0,101,62.63183352537453,0.5050954316562463
17,17,17,1-8165,9,8,1-8165,420,51,0,278,184.85791802033782,0.4401379000484234
391,391,391,1-7301,19,3,1-7301,26,4,0,13,10.259542929008603,0.39459780496186936
298,298,298,1-0584,23,21,1-0584,41,3,0,27,16.000589160248637,0.39025827220118625
243,243,243,1-9542,9,8,1-9542,54,16,0,10,20.81503302231431,0.38546357448730206
364,364,364,1-5515,17,5,1-5515,30,5,0,13,11.259542929008603,0.3753180976336201
324,324,324,1-19093,17,5,1-19093,36,8,0,11,13.296536324545741,0.3693482312373817
180,180,180,1-9294,15,6,1-9294,74,21,0,11,26.29653632454574,0.35535859898034783
30,30,30,1-8718,4,13,1-8718,333,83,0,71,117.1867344584316,0.3519121154907856
106,106,106,1-7872,7,9,1-7872,124,33,0,22,43.59307264909148,0.35155703749267325
219,219,219,1-8702,4,13,1-8702,59,10,0,21,20.11156934686005,0.34087405672644155
340,340,340,1-10981,15,6,1-10981,34,10,0,3,11.444509906694293,0.33660323254983215
155,155,155,1-2364,19,3,1-2364,88,6,0,49,29.59366180934012,0.3362916114697741
100,100,100,1-0541,17,5,1-0541,132,13,0,64,43.816211342811584,0.33194099502129987
162,162,162,1-10960,12,19,1-10960,82,16,0,22,26.593072649091482,0.32430576401331074
23,23,23,1-8567,17,5,1-8567,388,59,0,134,123.52144249901175,0.31835423324487566
86,86,86,MLG65,3,14,MLG65,155,22,0,56,48.964184924960136,0.31589796725780733
42,42,42,1-8681,19,3,1-8681,260,26,0,116,81.854383058846,0.31482455022633077
24,24,24,MLG62,8,10,MLG62,370,39,0,160,116.04052835702896,0.3136230496135918
184,184,184,MLG18,3,14,MLG18,72,18,0,9,22.33352972008288,0.3101879127789289
22,22,22,1-6568,14,7,1-6568,394,18,0,215,121.52320997975767,0.3084345430958316
238,238,238,MLG20,7,9,MLG20,55,12,0,10,16.81503302231431,0.30572787313298744
271,271,271,1-5568,17,5,1-5568,47,7,0,15,14.222549533471465,0.30260743688237157
46,46,46,1-3056,4,13,1-3056,250,40,0,74,75.6312443651259,0.30252497746050355
189,189,189,1-0582,11,18,1-0582,70,8,0,27,21.000589160248637,0.3000084165749805
109,109,109,1-3364,17,5,1-3364,121,17,0,38,35.29712548479438,0.29171178086606925
1,1,1,MLG02,15,6,MLG02,755,83,0,276,215.89491141587496,0.285953525054139
235,235,235,1-9040,19,3,1-9040,55,6,0,20,15.63006604462862,0.28418301899324766
53,53,53,1-6727,17,5,1-6727,235,25,0,85,65.92778068967164,0.280543747615624
151,151,151,1-7725,5,12,1-7725,90,3,0,46,25.149151902645826,0.27943502114050917
426,426,426,1-20040,10,4,1-20040,22,4,0,4,5.926013208925724,0.2693642367693511
52,52,52,1-7302,1,15,1-7302,240,21,0,90,64.33529720082879,0.26806373833678665
207,207,207,1-7488,5,12,1-7488,65,8,0,19,17.14856274239719,0.26382404219072597
3,3,3,MLG06,18,4,MLG06,634,80,0,181,167.152097703889,0.26364684180424136
353,353,353,1-7456,10,18,1-7456,32,6,0,5,8.407516511157155,0.2627348909736611
27,27,27,1-7425,5,12,1-7425,352,30,0,129,92.1139259878546,0.2616872897382233
342,342,342,1-18987,19,3,1-18987,34,5,0,8,8.852026417851448,0.2603537181721014
120,120,120,1-1152,4,13,1-1152,112,18,0,23,29.074575951322913,0.2595944281368117
69,69,69,1-8564,17,5,1-8564,185,16,0,66,47.77921794727445,0.25826604295824024
36,36,36,MLG67,19,3,MLG67,293,41,0,71,75.1867344584316,0.25661001521649013
358,358,358,1-5655,15,6,1-5655,31,6,0,4,7.926013208925724,0.2556778454492169
178,178,178,1-9071,17,5,1-9071,75,4,0,31,18.92660236917436,0.25235469825565815
35,35,35,1-7901,9,8,1-7901,298,49,0,54,75.00117832049727,0.25168180644462174
37,37,37,1-7946,14,7,1-7946,289,31,0,86,72.40928399190307,0.25055115568132547
212,212,212,1-8916,7,9,1-8916,61,9,0,13,15.259542929008603,0.25015644145915744
99,99,99,1-0917,9,8,1-0917,134,21,0,26,33.519085858017206,0.2501424317762478
138,138,138,1-7993,17,5,1-7993,100,11,0,29,24.9635957647115,0.249635957647115
165,165,165,1-8368,5,12,1-8368,80,12,0,16,19.704052835702896,0.2463006604462862
325,325,325,1-6543,22,19,1-6543,36,5,0,8,8.852026417851448,0.24588962271809578
117,117,117,1-3246,2,16,1-3246,116,16,0,26,28.519085858017206,0.2458541884311828
16,16,16,1-0691,10,17,1-0691,450,14,0,200,110.3006604462862,0.24511257876952489
