Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
1-7425,1,1,1-7425,352,9,10,22,10022.973532438278,28.474356626245108
1-8368,1,1,1-8368,80,6,2,8,2011.0812845230103,25.13851605653763
MLG24,6,24,MLG24,49,4,1,3,1005.9054816961288,20.528683299920996
1-1633,1,1,1-1633,399,21,8,22,8034.973532438278,20.137778276787664
MLG53,23,23,MLG53,216,33,4,16,4043.1625690460205,18.71834522706491
1-9040,11,12,1-9040,55,12,1,14,1020.892247915268,18.561677234823055
1-8121,1,1,1-8121,110,3,2,14,2011.892247915268,18.289929526502437
1-8087,16,13,1-8087,58,7,1,12,1014.6219267845154,17.493481496284748
1-3174,1,23,1-3174,117,24,2,15,2033.5274084806442,17.380576140860207
1-1514,23,23,1-1514,64,10,1,5,1013.1758028268814,15.830871919170022
1-8371,13,17,1-8371,255,13,4,31,4032.6899775266647,15.814470500104568
1-7488,1,12,1-7488,65,12,1,23,1026.6086930036545,15.793979892363915
1-4654,1,1,1-4654,138,4,2,34,2025.5954592227936,14.678227965382563
1-1070,13,17,1-1070,280,20,4,71,4065.096400141716,14.518201429077557
MLG42,20,21,MLG42,72,7,1,2,1008.2703211307526,14.003754460149342
1-7306,19,20,1-7306,159,13,2,21,2026.338371872902,12.744266489766678
1-7302,23,23,1-7302,240,24,3,21,3037.338371872902,12.655576549470425
MLG29,20,21,MLG29,93,8,1,16,1018.1625690460205,10.94798461339807
1-0677,20,21,1-0677,187,12,2,21,2025.338371872902,10.830686480603754
1-3186,1,1,1-3186,796,59,8,115,8132.043465018272,10.216135006304363
MLG66,13,17,MLG66,229,34,2,117,2108.313786149025,9.206610419864738
1-3246,19,20,1-3246,116,17,1,25,1032.879014134407,8.904129432193164
1-1887,5,5,1-1887,119,16,1,16,1026.1625690460205,8.623214865932946
1-1035,8,9,1-1035,249,27,2,58,2063.8393127918243,8.288511296352707
1-8681,8,9,1-8681,260,96,2,65,2137.2854367494583,8.220328602882532
1-0917,11,12,1-0917,134,23,1,27,1040.1493352651596,7.762308472128057
1-3693,19,20,1-3693,143,41,1,12,1048.6219267845154,7.333020467024583
MLG26,20,21,MLG26,155,13,1,22,1026.9735324382782,6.625635693150182
MLG65,21,24,MLG65,155,10,1,11,1016.9867662191391,6.561204943349285
MLG33,20,21,MLG33,161,8,1,29,1026.4196563959122,6.375277368918709
1-0918,1,20,1-0918,179,31,1,102,1095.7863776683807,6.121711607085926
MLG09,17,14,MLG09,174,25,1,36,1047.8657803535461,6.022217128468656
1-0691,17,14,1-0691,450,107,2,131,2190.206034064293,4.867124520142873
1-6678,4,4,1-6678,213,6,1,40,1031.4064226150513,4.842283674249067
MLG61,19,20,MLG61,218,49,1,6,1052.8109633922577,4.829408088955311
MLG13,7,8,MLG13,225,24,1,35,1046.2306197881699,4.6499138657252
