Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
256,256,256,256,256,256,1-3037,18,11,1-3037,467,70,3,66,3079.482306063175,6.594180526901874
353,353,353,353,353,353,1-8681,11,9,1-8681,260,68,1,49,1075.0398938953876,4.134768822674568
364,364,364,364,364,364,MLG02,18,11,MLG02,755,73,3,51,3080.3272365033627,4.079903624507765
158,158,158,158,158,158,MLG12,11,9,MLG12,569,41,1,204,1070.3089460134506,1.8810350545051857
293,293,293,293,293,293,MLG20,19,13,MLG20,55,22,0,7,23.00569912791252,0.41828543868931856
359,359,359,359,359,359,1-6166,4,19,1-6166,117,43,0,40,48.74685215950012,0.4166397620470096
316,316,316,316,316,316,1-4776,5,10,1-4776,33,13,0,4,13.574685215950012,0.4113540974530307
467,467,467,467,467,467,MLG82,19,13,MLG82,71,24,0,11,25.580384343862534,0.36028710343468356
115,115,115,115,115,115,1-3254,2,16,1-3254,68,19,0,28,23.022796511650085,0.3385705369360307
394,394,394,394,394,394,1-8808,11,9,1-8808,52,15,0,7,16.00569912791252,0.30780190630601
428,428,428,428,428,428,1-7733,11,9,1-7733,76,21,0,14,23.011398255825043,0.3027815559976979
372,372,372,372,372,372,1-6511,8,15,1-6511,144,40,0,22,43.16076868772507,0.29972756033142406
358,358,358,358,358,358,MLG18,20,8,MLG18,72,17,0,26,20.73545390367508,0.28799241532882053
529,529,529,529,529,529,1-11533,2,11,1-11533,20,5,0,3,5.431013911962509,0.27155069559812545
482,482,482,482,482,482,1-11534,8,13,1-11534,12,3,0,1,3.143671303987503,0.2619726086656253
430,430,430,430,430,430,1-8718,5,10,1-8718,333,77,0,70,87.05699127912521,0.26143240624361924
500,500,500,500,500,500,MLG50,12,18,MLG50,168,33,0,72,43.34433388710022,0.2580019874232156
142,142,142,142,142,142,MLG17,14,7,MLG17,76,17,0,13,18.86772695183754,0.2482595651557571
61,61,61,61,61,61,1-7306,8,15,1-7306,159,35,0,30,39.31013911962509,0.24723357936871126
401,401,401,401,401,401,1-7038,19,13,1-7038,163,19,0,137,38.68296864628792,0.23731882605084612
90,90,90,90,90,90,MLG83,17,5,MLG83,88,20,0,5,20.718356519937515,0.2354358695447445
319,319,319,319,319,319,1-20040,18,5,1-20040,22,5,0,1,5.143671303987503,0.23380324109034104
47,47,47,47,47,47,MLG15,12,18,MLG15,559,117,0,74,127.63167649507523,0.22832142485702187
398,398,398,398,398,398,MLG65,20,8,MLG65,155,31,0,28,35.022796511650085,0.22595352588161347
245,245,245,245,245,245,1-10305,2,12,1-10305,28,4,0,16,6.298740863800049,0.22495503085000174
436,436,436,436,436,436,1-8702,5,10,1-8702,59,12,0,8,13.149370431900024,0.22287068528644108
345,345,345,345,345,345,1-2364,15,12,1-2364,88,12,0,52,19.47090780735016,0.22126031599261545
188,188,188,188,188,188,1-5221,5,10,1-5221,21,4,0,4,4.574685215950012,0.21784215314047678
252,252,252,252,252,252,1-1887,11,9,1-1887,119,23,0,20,25.87342607975006,0.21742374856932825
28,28,28,28,28,28,1-7081,20,8,1-7081,99,20,0,9,21.293041735887527,0.21508122965542956
478,478,478,478,478,478,1-8916,11,9,1-8916,61,12,0,7,13.005699127912521,0.21320818242479544
380,380,380,380,380,380,MLG64,15,12,MLG64,129,25,0,17,27.442412167787552,0.21273187726967094
374,374,374,374,374,374,MLG74,18,11,MLG74,177,37,0,4,37.57468521595001,0.21228635715225996
360,360,360,360,360,360,MLG67,17,5,MLG67,293,58,0,27,61.87912520766258,0.2111915536097699
46,46,46,46,46,46,1-3056,5,10,1-3056,250,43,0,68,52.76964867115021,0.21107859468460083
405,405,405,405,405,405,1-9365,11,9,1-9365,243,46,0,32,50.5974817276001,0.20822008941399217
480,480,480,480,480,480,1-1514,7,17,1-1514,64,11,0,16,13.298740863800049,0.20779282599687576
301,301,301,301,301,301,1-6684,17,11,1-6684,145,11,0,133,30.108283430337906,0.2076433340023304
476,476,476,476,476,476,MLG01,21,14,MLG01,43,7,0,13,8.86772695183754,0.20622620818226836
535,535,535,535,535,535,1-9253,5,10,1-9253,30,6,0,1,6.143671303987503,0.2047890434662501
11,11,11,11,11,11,1-8750,11,9,1-8750,45,9,0,1,9.143671303987503,0.20319269564416673
384,384,384,384,384,384,1-0584,8,15,1-0584,41,6,0,16,8.298740863800049,0.2024083137512207
484,484,484,484,484,484,MLG35,3,6,MLG35,44,8,0,6,8.862027823925018,0.20140972327102313
413,413,413,413,413,413,1-1763,10,1,1-1763,35,7,0,0,7.0,0.2
100,100,100,100,100,100,1-7707,17,5,1-7707,10,2,0,0,2.0,0.2
157,157,157,157,157,157,1-2318,15,12,1-2318,13,2,0,4,2.574685215950012,0.1980527089192317
83,83,83,83,83,83,1-1152,3,6,1-1152,112,18,0,29,22.16646781563759,0.1979148912110499
376,376,376,376,376,376,1-18412,19,8,1-18412,56,10,0,7,11.005699127912521,0.19653034156986646
433,433,433,433,433,433,MLG55,2,16,MLG55,110,8,0,93,21.361431270837784,0.19419482973488894
498,498,498,498,498,498,MLG38,10,1,MLG38,26,5,0,0,5.0,0.19230769230769232
415,415,415,415,415,415,1-7872,11,9,1-7872,124,20,0,26,23.73545390367508,0.19141495083608934
429,429,429,429,429,429,1-8949,12,18,1-8949,112,21,0,3,21.43101391196251,0.19134833849966526
219,219,219,219,219,219,1-8371,15,12,1-8371,255,37,0,81,48.63737562298775,0.19073480636465784
453,453,453,453,453,453,MLG45,7,17,MLG45,179,25,0,63,34.05129215121269,0.19023068240900945
128,128,128,128,128,128,MLG33,19,13,MLG33,161,24,0,46,30.60887998342514,0.1901172669777959
416,416,416,416,416,416,1-3246,10,1,1-3246,116,22,0,0,22.0,0.1896551724137931
330,330,330,330,330,330,MLG28,2,11,MLG28,22,4,0,1,4.143671303987503,0.1883486956357956
227,227,227,227,227,227,1-9542,15,12,1-9542,54,8,0,15,10.155069559812546,0.18805684370023232
50,50,50,50,50,50,MLG14,20,8,MLG14,462,37,0,346,86.71027117967606,0.18768456965297847
508,508,508,508,508,508,1-8057,19,13,1-8057,50,7,0,16,9.298740863800049,0.185974817276001
