Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
256,256,256,256,1-3037,18,12,1-3037,467,69,3,65,3069.242498428561,6.572253743958374
364,364,364,364,MLG02,18,12,MLG02,755,74,3,107,3074.3991897208616,4.072051906915049
353,353,353,353,1-8681,11,14,1-8681,260,35,1,69,1035.25742140878,3.981759313110692
158,158,158,158,MLG12,11,14,MLG12,569,53,1,98,1053.3656130153686,1.8512576678653225
205,205,205,205,1-7776,14,9,1-7776,26,20,0,1,20.00373074505478,0.7693742594251839
397,397,397,397,1-6492,11,14,1-6492,48,36,0,8,36.02984596043825,0.7506217908424636
559,559,559,559,1-9466,20,5,1-9466,8,6,0,1,6.003730745054781,0.7504663431318477
490,490,490,490,1-6591,5,11,1-6591,79,55,0,4,55.014922980219126,0.696391430129356
439,439,439,439,1-8062,12,7,1-8062,17,11,0,3,11.011192235164344,0.6477171903037849
253,253,253,253,1-7781,3,10,1-7781,33,21,0,13,21.04849968571216,0.6378333238094593
468,468,468,468,1-11523,14,9,1-11523,24,15,0,6,15.022384470328689,0.6259326862636954
372,372,372,372,1-6511,8,15,1-6511,144,83,0,79,83.29472885932773,0.5784356170786649
327,327,327,327,1-4609,15,13,1-4609,7,4,0,1,4.003730745054781,0.5719615350078259
295,295,295,295,1-7522,15,13,1-7522,67,38,0,2,38.00746149010956,0.5672755446285009
536,536,536,536,1-1964,15,13,1-1964,48,27,0,21,27.07834564615041,0.5641322009614669
162,162,162,162,1-8242,19,21,1-8242,11,6,0,1,6.003730745054781,0.5457937040958892
203,203,203,203,1-19884,14,9,1-19884,60,32,0,11,32.041038195602596,0.5340173032600433
160,160,160,160,1-0363,8,15,1-0363,34,18,0,1,18.00373074505478,0.5295214925016112
414,414,414,414,1-5140,3,10,1-5140,10,5,0,4,5.014922980219126,0.5014922980219125
498,498,498,498,MLG38,10,3,MLG38,26,13,0,8,13.029845960438251,0.5011479215553174
524,524,524,524,1-3734,10,3,1-3734,4,2,0,1,2.0037307450547814,0.5009326862636954
406,406,406,406,1-6558,14,9,1-6558,24,12,0,3,12.011192235164344,0.5004663431318477
428,428,428,428,1-7733,11,14,1-7733,76,38,0,9,38.03357670549303,0.5004417987564873
477,477,477,477,1-20081,12,7,1-20081,20,10,0,1,10.003730745054781,0.5001865372527391
549,549,549,549,1-10622,18,12,1-10622,4,2,0,0,2.0,0.5
562,562,562,562,1-3142,8,15,1-3142,4,2,0,0,2.0,0.5
79,79,79,79,1-6661,8,15,1-6661,32,16,0,0,16.0,0.5
413,413,413,413,1-1763,10,3,1-1763,35,17,0,6,17.02238447032869,0.4863538420093911
394,394,394,394,1-8808,11,14,1-8808,52,24,0,22,24.08207639120519,0.46311685367702293
157,157,157,157,1-2318,15,13,1-2318,13,6,0,4,6.014922980219126,0.4626863830937789
423,423,423,423,1-5696,8,15,1-5696,80,37,0,2,37.00746149010956,0.4625932686263695
459,459,459,459,1-8284,3,10,1-8284,48,22,0,5,22.018653725273907,0.4587219526098731
458,458,458,458,1-9063,8,15,1-9063,35,16,0,1,16.00373074505478,0.457249449858708
383,383,383,383,1-0582,16,2,1-0582,70,32,0,1,32.00373074505478,0.4571961535007826
77,77,77,77,1-7567,8,15,1-7567,27,12,0,3,12.011192235164344,0.4448589716727535
481,481,481,481,1-19851,18,12,1-19851,25,11,0,3,11.011192235164344,0.44044768940657375
440,440,440,440,1-9197,20,5,1-9197,16,7,0,3,7.011192235164344,0.4381995146977715
65,65,65,65,1-6721,9,16,1-6721,36,15,0,2,15.007461490109563,0.4168739302808212
28,28,28,28,1-7081,20,5,1-7081,99,41,0,10,41.037307450547814,0.41451825707624057
291,291,291,291,1-17979,7,6,1-17979,17,7,0,6,7.022384470328689,0.4130814394310993
359,359,359,359,1-6166,4,8,1-6166,117,48,0,49,48.18280650768429,0.4118188590400367
319,319,319,319,1-20040,18,12,1-20040,22,9,0,6,9.022384470328689,0.4101083850149404
148,148,148,148,1-2028,10,3,1-2028,20,8,0,8,8.029845960438251,0.40149229802191255
144,144,144,144,1-8914,16,2,1-8914,25,10,0,3,10.011192235164344,0.40044768940657377
346,346,346,346,1-10823,16,2,1-10823,10,4,0,1,4.003730745054781,0.40037307450547815
254,254,254,254,1-9230,12,7,1-9230,5,2,0,0,2.0,0.4
80,80,80,80,1-21411,1,18,1-21411,5,2,0,0,2.0,0.4
351,351,351,351,1-9399,12,7,1-9399,38,15,0,7,15.02611521538347,0.3954240846153545
447,447,447,447,7W2-0103,16,2,7W2-0103,33,13,0,4,13.014922980219126,0.3943916054611856
26,26,26,26,1-0918,9,16,1-0918,179,69,0,22,69.08207639120519,0.3859333876603642
171,171,171,171,1-3300,8,15,1-3300,29,11,0,9,11.033576705493033,0.3804681622583804
332,332,332,332,1-6501,6,1,1-6501,107,40,0,8,40.02984596043825,0.3741107099106379
199,199,199,199,1-0529,13,4,1-0529,124,46,0,35,46.13057607691735,0.3720207748138496
290,290,290,290,1-0447,4,8,1-0447,65,24,0,25,24.093268626369536,0.37066567117491594
186,186,186,186,1-8162,20,5,1-8162,22,8,0,9,8.033576705493033,0.3651625775224106
142,142,142,142,MLG17,14,9,MLG17,76,27,0,27,27.1007301164791,0.35658855416419866
378,378,378,378,1-5819,10,3,1-5819,23,8,0,9,8.033576705493033,0.3492859437170884
541,541,541,541,1-7301,11,14,1-7301,26,9,0,11,9.041038195602596,0.3477322382924075
416,416,416,416,1-3246,10,3,1-3246,116,40,0,42,40.15669129230082,0.34617837320948985
