Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
256,256,256,256,1-3037,18,10,1-3037,467,69,3,65,3111.826262116432,6.663439533439898
353,353,353,353,1-8681,11,8,1-8681,260,32,1,104,1100.5220193862915,4.232776997639583
364,364,364,364,MLG02,18,10,MLG02,755,70,3,66,3113.485127687454,4.123821361175436
158,158,158,158,MLG12,11,8,MLG12,569,29,1,66,1072.4851276874542,1.8848596268672306
359,359,359,359,1-6166,4,15,1-6166,117,43,0,52,77.26100969314575,0.660350510197827
372,372,372,372,1-6511,8,7,1-6511,144,39,0,84,94.34470796585083,0.6551715830961863
394,394,394,394,1-8808,11,8,1-8808,52,23,0,10,29.588655710220337,0.5690126098119296
316,316,316,316,1-4776,5,11,1-4776,33,6,0,19,18.51844584941864,0.5611650257399587
494,494,494,494,MLG37,1,18,MLG37,50,16,0,13,24.565252423286438,0.49130504846572876
393,393,393,393,1-2292,2,24,1-2292,252,0,0,186,122.54899621009827,0.48630554051626296
430,430,430,430,1-8718,5,11,1-8718,333,60,0,152,160.14756679534912,0.4809236240100574
317,317,317,317,1-3733,8,19,1-3733,16,5,0,4,7.635462284088135,0.4772163927555084
385,385,385,385,MLG70,19,22,MLG70,269,0,0,190,125.1844584941864,0.4653697341791316
155,155,155,155,1-7462,5,11,1-7462,336,26,0,196,155.1376519203186,0.46171920214380535
379,379,379,379,1-5228,4,15,1-5228,180,11,0,109,82.81634724140167,0.46009081800778706
142,142,142,142,MLG17,14,4,MLG17,76,15,0,30,34.76596713066101,0.45744693592975016
199,199,199,199,1-0529,13,3,1-0529,124,8,0,73,56.09718668460846,0.45239666681135854
28,28,28,28,1-7081,20,18,1-7081,99,30,0,22,44.49504256248474,0.44944487436853275
455,455,455,455,1-10981,5,11,1-10981,34,8,0,11,15.24752128124237,0.4484565082718344
183,183,183,183,1-18927,17,12,1-18927,30,8,0,8,13.27092456817627,0.44236415227254233
352,352,352,352,1-2275,13,3,1-2275,130,23,0,52,57.26100969314575,0.4404693053318904
268,268,268,268,1-7899,13,3,1-7899,40,11,0,10,17.588655710220337,0.43971639275550845
344,344,344,344,1-9294,14,4,1-9294,74,17,0,23,32.153908133506775,0.4345122720744159
321,321,321,321,MLG30,3,18,MLG30,66,18,0,16,28.54184913635254,0.43245225964170514
130,130,130,130,MLG32,3,5,MLG32,79,17,0,26,34.130504846572876,0.432031706918644
342,342,342,342,MLG53,1,12,MLG53,216,77,0,24,92.81277370452881,0.42968876715059634
174,174,174,174,1-6568,13,3,1-6568,394,25,0,219,169.29156005382538,0.4296740102888969
478,478,478,478,1-8916,11,8,1-8916,61,10,0,24,25.81277370452881,0.4231602246644067
398,398,398,398,MLG65,20,18,MLG65,155,26,0,60,65.53193426132202,0.42278667265369047
484,484,484,484,MLG35,3,5,MLG35,44,12,0,10,18.588655710220337,0.4224694479595531
499,499,499,499,1-3135,13,3,1-3135,101,32,0,16,42.54184913635254,0.4212064270925994
83,83,83,83,1-1152,3,5,1-1152,112,31,0,23,46.153908133506775,0.4120884654777391
384,384,384,384,1-0584,8,7,1-0584,41,1,0,24,16.81277370452881,0.4100676513299709
436,436,436,436,1-8702,5,11,1-8702,59,7,0,26,24.130504846572876,0.4089916075690318
270,270,270,270,1-5655,15,9,1-5655,31,4,0,13,12.565252423286438,0.4053307233318206
211,211,211,211,1-7187,7,17,1-7187,96,12,0,40,38.35462284088135,0.3995273212591807
363,363,363,363,1-7993,6,13,1-7993,100,6,0,51,39.60214412212372,0.39602144122123717
147,147,147,147,1-7172,7,17,1-7172,284,46,0,100,111.88655710220337,0.393966750359871
153,153,153,153,MLG43,1,12,MLG43,39,14,0,2,15.317731142044067,0.3927623369754889
61,61,61,61,1-7306,8,7,1-7306,159,37,0,38,62.03689169883728,0.39016913018136656
257,257,257,257,MLG06,10,2,MLG06,634,148,0,148,245.512104511261,0.38724306705246214
369,369,369,369,1-8564,6,13,1-8564,185,14,0,87,71.32130467891693,0.3855205658319834
181,181,181,181,1-9123,4,15,1-9123,24,2,0,11,9.24752128124237,0.3853133867184321
416,416,416,416,1-3246,10,2,1-3246,116,40,0,7,44.612058997154236,0.38458671549270895
409,409,409,409,1-7297,20,18,1-7297,13,3,0,3,4.976596713066101,0.3828151317743155
423,423,423,423,1-5696,8,7,1-5696,80,29,0,2,30.317731142044067,0.37897163927555083
46,46,46,46,1-3056,5,11,1-3056,250,35,0,90,94.29790139198303,0.37719160556793213
378,378,378,378,1-5819,10,2,1-5819,23,8,0,1,8.658865571022034,0.37647241613139276
540,540,540,540,1-8711,4,15,1-8711,48,2,0,24,17.81277370452881,0.37109945217768353
96,96,96,96,1-10725,10,2,1-10725,27,8,0,3,9.976596713066101,0.36950358196541117
395,395,395,395,1-18620,21,6,1-18620,60,7,0,23,22.153908133506775,0.3692318022251129
248,248,248,248,1-19068,4,15,1-19068,77,2,0,40,28.354622840881348,0.36824185507638113
415,415,415,415,1-7872,11,8,1-7872,124,29,0,25,45.47163927555084,0.36670676835121646
350,350,350,350,1-19891,21,6,1-19891,95,21,0,21,34.83617699146271,0.36669659991013376
553,553,553,553,1-17965,18,10,1-17965,10,3,0,1,3.6588655710220337,0.36588655710220336
470,470,470,470,1-10043,7,17,1-10043,61,19,0,5,22.29432785511017,0.36548078451000277
453,453,453,453,MLG45,7,17,MLG45,179,37,0,43,65.33121955394745,0.3649788801896506
294,294,294,294,1-3051,4,15,1-3051,116,4,0,58,42.214203119277954,0.3639155441317065
355,355,355,355,1-8666,14,4,1-8666,89,6,0,40,32.35462284088135,0.3635350880997904
286,286,286,286,1-7725,9,20,1-7725,90,3,0,45,32.648950695991516,0.36276611884435017
480,480,480,480,1-1514,7,17,1-1514,64,10,0,20,23.177311420440674,0.36214549094438553
345,345,345,345,1-2364,15,9,1-2364,88,18,0,21,31.836176991462708,0.36177473853934894
204,204,204,204,1-3509,14,4,1-3509,150,45,0,14,54.22411799430847,0.3614941199620565
458,458,458,458,1-9063,8,5,1-9063,35,10,0,4,12.635462284088135,0.3610132081168039
33,33,33,33,1-0997,11,8,1-0997,33,4,0,12,11.906386852264404,0.36079960158376984
237,237,237,237,1-7484,1,12,1-7484,24,6,0,4,8.635462284088135,0.3598109285036723
129,129,129,129,1-7579,20,18,1-7579,40,9,0,8,14.27092456817627,0.3567731142044067
50,50,50,50,MLG14,20,18,MLG14,462,87,0,118,164.74613738059998,0.3565933709536796
366,366,366,366,MLG63,3,5,MLG63,543,86,0,163,193.3950880765915,0.3561603831981427
137,137,137,137,1-19257,7,17,1-19257,246,28,0,89,86.639035820961,0.3521912025242317
281,281,281,281,1-8126,18,10,1-8126,34,8,0,6,11.953193426132202,0.35156451253330007
267,267,267,267,1-7715,8,7,1-7715,20,5,0,3,6.976596713066101,0.34882983565330505
85,85,85,85,1-8986,13,3,1-8986,57,10,0,15,19.882983565330505,0.3488242730759738
389,389,389,389,1-0598,17,19,1-0598,122,37,0,8,42.27092456817627,0.3464829882637399
358,358,358,358,MLG18,20,18,MLG18,72,19,0,9,24.929790139198303,0.3462470852666431
41,41,41,41,MLG24,3,5,MLG24,49,9,0,12,16.906386852264404,0.3450283031074368
252,252,252,252,1-1887,11,8,1-1887,119,15,0,39,40.695757269859314,0.34198115352822955
505,505,505,505,1-7936,7,17,1-7936,59,14,0,9,19.929790139198303,0.3377930532067509
239,239,239,239,1-1136,4,15,1-1136,113,9,0,44,37.99008512496948,0.3361954435838007
390,390,390,390,1-1005,13,3,1-1005,122,29,0,18,40.859580278396606,0.33491459244587385
39,39,39,39,1-8567,6,13,1-8567,388,23,0,162,129.73622250556946,0.3343717074885811
544,544,544,544,1-20124,15,9,1-20124,3,1,0,0,1.0,0.3333333333333333
570,570,570,570,1-5965,1,12,1-5965,6,2,0,0,2.0,0.3333333333333333
557,557,557,557,P1-17272,1,12,P1-17272,6,2,0,0,2.0,0.3333333333333333
326,326,326,326,1-9095,11,8,1-9095,16,4,0,2,5.317731142044067,0.3323581963777542
52,52,52,52,1-6015,1,12,1-6015,8,2,0,1,2.6588655710220337,0.3323581963777542
507,507,507,507,1-19067,10,2,1-19067,8,2,0,1,2.6588655710220337,0.3323581963777542
496,496,496,496,1-18973,1,2,1-18973,39,9,0,6,12.953193426132202,0.33213316477262056
271,271,271,271,1-19121,3,5,1-19121,75,17,0,12,24.906386852264404,0.33208515803019206
166,166,166,166,1-9454,18,10,1-9454,80,18,0,13,26.565252423286438,0.33206565529108045
214,214,214,214,1-19859,18,10,1-19859,12,2,0,3,3.976596713066101,0.3313830594221751
243,243,243,243,1-7712,3,5,1-7712,12,2,0,3,3.976596713066101,0.3313830594221751
365,365,365,365,1-18435,5,11,1-18435,37,5,0,11,12.24752128124237,0.33101408868222626
561,561,561,561,1-3699,13,3,1-3699,9,1,0,3,2.976596713066101,0.33073296811845565
468,468,468,468,1-11523,14,4,1-11523,24,2,0,9,7.929790139198303,0.33040792246659595
320,320,320,320,1-0541,6,13,1-0541,132,6,0,57,43.55533754825592,0.3299646783958782
329,329,329,329,1-19755,7,17,1-19755,517,69,0,154,170.4652979373932,0.3297201120645903
12,12,12,12,1-9133,2,24,1-9133,2,0,0,1,0.6588655710220337,0.32943278551101685
89,89,89,89,1-9586,14,4,1-9586,18,0,0,9,5.929790139198303,0.32943278551101685
148,148,148,148,1-2028,10,22,1-2028,20,0,0,10,6.588655710220337,0.32943278551101685
354,354,354,354,1-11438,6,20,1-11438,53,16,0,2,17.317731142044067,0.3267496441895107
412,412,412,412,1-7403,21,6,1-7403,58,11,0,12,18.906386852264404,0.32597218710800696
