Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
256,256,256,256,1-3037,18,8,1-3037,467,69,3,61,3093.1747555732727,6.623500547266109
364,364,364,364,MLG02,18,8,MLG02,755,74,3,98,3112.838131904602,4.1229644131186785
353,353,353,353,1-8681,11,5,1-8681,260,33,1,96,1071.0455169677734,4.119405834491436
158,158,158,158,MLG12,11,5,MLG12,569,38,1,107,1080.4048991203308,1.8987783815823036
346,346,346,346,1-10823,16,14,1-10823,10,7,0,4,8.585229873657227,0.8585229873657226
439,439,439,439,1-8062,12,12,1-8062,17,11,0,7,13.774152278900146,0.8102442517000086
490,490,490,490,1-6591,5,7,1-6591,79,55,0,6,57.37784481048584,0.7263018330441245
434,434,434,434,1-6835,13,3,1-6835,36,24,0,4,25.585229873657227,0.7107008298238119
565,565,565,565,1-19069,10,15,1-19069,11,7,0,2,7.792614936828613,0.7084195397116921
148,148,148,148,1-2028,10,15,1-2028,20,12,0,4,13.585229873657227,0.6792614936828614
359,359,359,359,1-6166,4,13,1-6166,117,65,0,20,72.92614936828613,0.6233004219511635
549,549,549,549,1-10622,18,8,1-10622,4,2,0,1,2.3963074684143066,0.5990768671035767
524,524,524,524,1-3734,10,15,1-3734,4,2,0,1,2.3963074684143066,0.5990768671035767
162,162,162,162,1-8242,19,22,1-8242,11,6,0,1,6.396307468414307,0.5814824971285734
235,235,235,235,1-3077,18,8,1-3077,41,1,0,57,23.58952569961548,0.575354285356475
167,167,167,167,1-9287,20,10,1-9287,21,9,0,6,11.37784481048584,0.5418021338326591
572,572,572,572,1-9584,4,13,1-9584,8,3,0,3,4.18892240524292,0.523615300655365
499,499,499,499,1-3135,13,3,1-3135,101,36,0,42,52.64491367340088,0.5212367690435731
414,414,414,414,1-5140,3,6,1-5140,10,4,0,3,5.18892240524292,0.518892240524292
319,319,319,319,1-20040,18,8,1-20040,22,9,0,6,11.37784481048584,0.5171747641129927
351,351,351,351,1-9399,12,12,1-9399,38,15,0,11,19.359382152557373,0.5094574250672993
378,378,378,378,1-5819,10,15,1-5819,23,8,0,9,11.56676721572876,0.5029029224229895
465,465,465,465,1-8053,4,13,1-8053,55,26,0,4,27.585229873657227,0.501549634066495
189,189,189,189,1-7834,3,6,1-7834,4,2,0,0,2.0,0.5
477,477,477,477,1-20081,12,12,1-20081,20,10,0,0,10.0,0.5
516,516,516,516,1-0337,16,14,1-0337,11,5,0,1,5.396307468414307,0.4905734062194824
29,29,29,29,1-8090,10,15,1-8090,14,6,0,2,6.792614936828613,0.4851867812020438
291,291,291,291,1-17979,7,11,1-17979,17,7,0,3,8.18892240524292,0.4817013179554659
215,215,215,215,1-7430,8,4,1-7430,17,7,0,3,8.18892240524292,0.4817013179554659
508,508,508,508,1-8057,19,22,1-8057,50,5,0,48,24.02275848388672,0.4804551696777344
239,239,239,239,1-1136,4,13,1-1136,113,40,0,35,53.87076139450073,0.4767324017212454
233,233,233,233,1-8864,3,6,1-8864,39,15,0,9,18.56676721572876,0.4760709542494554
423,423,423,423,1-5696,8,4,1-5696,80,34,0,10,37.963074684143066,0.4745384335517883
481,481,481,481,1-19851,18,8,1-19851,25,11,0,2,11.792614936828613,0.4717045974731445
287,287,287,287,1-9267,12,12,1-9267,14,3,0,9,6.56676721572876,0.46905480112348286
308,308,308,308,1-1025,13,3,1-1025,48,13,0,24,22.51137924194336,0.46898706754048664
451,451,451,451,1-7146,14,2,1-7146,18,8,0,1,8.396307468414307,0.46646152602301705
307,307,307,307,1-5199,11,5,1-5199,3,1,0,1,1.3963074684143066,0.46543582280476886
358,358,358,358,MLG18,20,10,MLG18,72,30,0,8,33.17045974731445,0.46070082982381183
541,541,541,541,1-7301,11,5,1-7301,26,8,0,10,11.963074684143066,0.46011825708242565
23,23,23,23,1-11189,10,15,1-11189,53,20,0,11,24.359382152557373,0.4596109840105165
113,113,113,113,1-7647,20,10,1-7647,30,10,0,9,13.56676721572876,0.45222557385762535
361,361,361,361,1-0691,16,14,1-0691,450,122,0,182,194.1279592514038,0.4313954650031196
449,449,449,449,1-10960,4,13,1-10960,82,25,0,25,34.907686710357666,0.4257034964677764
270,270,270,270,1-5655,15,9,1-5655,31,8,0,13,13.151997089385986,0.4242579706253544
175,175,175,175,1-8177,16,14,1-8177,53,18,0,11,22.359382152557373,0.4218751349539127
398,398,398,398,MLG65,20,10,MLG65,155,51,0,36,65.26706886291504,0.4210778636317099
63,63,63,63,1-5642,10,15,1-5642,166,31,0,98,69.83813190460205,0.42071163797953043
553,553,553,553,1-17965,18,8,1-17965,10,3,0,3,4.18892240524292,0.41889224052429197
334,334,334,334,1-3693,16,14,1-3693,143,40,0,50,59.81537342071533,0.4182893246203869
125,125,125,125,1-7581,16,14,1-7581,42,17,0,1,17.396307468414307,0.4141977968670073
238,238,238,238,1-7444,9,16,1-7444,14,3,0,7,5.7741522789001465,0.4124394484928676
204,204,204,204,1-3509,14,2,1-3509,150,59,0,7,61.77415227890015,0.4118276818593343
248,248,248,248,1-19068,4,13,1-19068,77,20,0,29,31.492916584014893,0.4089989166755181
470,470,470,470,1-10043,7,11,1-10043,61,19,0,15,24.9446120262146,0.40892806600351805
