Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
298,298,1-0584,23,18,1-0584,41,16,0,23,18.916061936877668,0.4613673643140895
83,83,1-7306,13,8,1-7306,159,56,0,26,59.2964178416878,0.3729334455452063
35,35,1-7901,9,12,1-7901,298,83,0,75,92.50889762025326,0.3104325423498432
180,180,1-9294,15,6,1-9294,74,21,0,10,22.26785301603377,0.30091693264910496
30,30,1-8718,4,16,1-8718,333,85,0,71,94.00175641383976,0.2822875567983176
184,184,MLG18,3,15,MLG18,72,18,0,9,19.141067714430392,0.2658481627004221
459,459,1-17979,23,21,1-17979,17,4,0,3,4.380355904810131,0.2576679944005959
340,340,1-10981,15,6,1-10981,34,8,0,5,8.633926508016884,0.2539390149416731
162,162,1-10960,12,9,1-10960,82,15,0,36,19.564270857721567,0.23858866899660447
324,324,1-19093,17,5,1-19093,36,7,0,10,8.267853016033769,0.2296625837787158
364,364,1-5515,17,5,1-5515,30,5,0,13,6.648208920843899,0.22160696402813
243,243,1-9542,9,12,1-9542,54,11,0,7,11.887497111223638,0.22013883539303034
219,219,1-8702,4,16,1-8702,59,10,0,21,12.662491333670914,0.21461849718086295
120,120,1-1152,4,16,1-1152,112,20,0,23,22.916061936877668,0.20460769586497918
46,46,1-3056,4,16,1-3056,250,40,0,74,49.38211231864989,0.19752844927459956
229,229,1-8986,20,2,1-8986,57,11,0,1,11.126785301603377,0.19520675967725223
271,271,1-5568,17,5,1-5568,47,7,0,17,9.155350127257407,0.19479468355866822
428,428,1-5221,9,14,1-5221,21,4,0,0,4.0,0.19047619047619047
23,23,1-8567,17,5,1-8567,388,55,0,144,73.25708343088627,0.18880691605898522
109,109,1-3364,17,5,1-3364,121,18,0,38,22.81784146092832,0.1885772021564324
197,197,MLG27,23,21,MLG27,67,12,0,5,12.633926508016884,0.1885660672838341
99,99,1-0917,9,12,1-0917,134,19,0,47,24.958909175358713,0.18626051623402023
164,164,1-9454,13,8,1-9454,80,14,0,6,14.760711809620261,0.18450889762025327
86,86,MLG65,3,15,MLG65,155,21,0,59,28.480332794599235,0.18374408254580152
117,117,1-3246,2,13,1-3246,116,18,0,25,21.16963254008442,0.18249683224210708
105,105,1-0529,14,7,1-0529,124,12,0,82,22.396394731476903,0.18061608654416858
112,112,1-1166,1,14,1-1166,118,18,0,25,21.16963254008442,0.17940366559393578
391,391,1-7301,19,3,1-7301,26,3,0,13,4.648208920843899,0.17877726618630382
304,304,1-2006,11,11,1-2006,40,6,0,9,7.141067714430392,0.17852669286075978
38,38,1-5899,6,18,1-5899,288,50,0,11,51.394638317637146,0.17845360526957343
143,143,1-12345,5,17,1-12345,97,16,0,10,17.26785301603377,0.1780191032580801
106,106,1-7872,7,3,1-7872,124,14,0,60,21.607118096202612,0.17425095238873073
115,115,1-3174,5,17,1-3174,117,18,0,17,20.155350127257407,0.17226794980561885
160,160,1-1119,18,4,1-1119,83,13,0,8,14.014282412827015,0.16884677605815682
44,44,1-8371,2,13,1-8371,255,40,0,23,42.91606193687767,0.16829828210540262
165,165,1-8368,5,17,1-8368,80,12,0,11,13.394638317637146,0.16743297897046433
212,212,1-8916,7,19,1-8916,61,8,0,17,10.155350127257407,0.1664811496271706
3,3,MLG06,18,4,MLG06,634,83,0,177,105.4409983837977,0.1663107230028355
94,94,1-3693,11,11,1-3693,143,19,0,37,23.691056159324944,0.16567172139388073
316,316,1-3216,1,13,1-3216,38,5,0,10,6.267853016033769,0.16494350042194128
47,47,1-1035,11,10,1-1035,249,35,0,47,40.95890917535871,0.16449361114601893
238,238,MLG20,7,19,MLG20,55,8,0,8,9.014282412827015,0.1638960438695821
14,14,1-3037,3,15,1-3037,467,65,0,91,76.5374624459073,0.16389178253941605
76,76,1-7518,12,9,1-7518,169,21,0,47,26.958909175358713,0.15952017263525867
315,315,1-6764,22,24,1-6764,38,6,0,0,6.0,0.15789473684210525
53,53,1-6727,17,5,1-6727,235,26,0,86,36.90353593789041,0.1570363231399592
