Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
1-1514,23,17,1-1514,64,11,2,7,2016.7660473585129,31.511969489976764
1-7488,1,1,1-7488,65,4,2,16,2017.179536819458,31.033531335683968
MLG22,19,23,MLG22,33,6,1,0,1006.0,30.484848484848484
1-0363,4,3,1-0363,34,1,1,16,1014.179536819458,29.828809906454648
1-18987,19,23,1-18987,34,9,1,2,1010.6474421024323,29.724924767718594
1-8126,1,1,1-8126,34,4,1,2,1005.6474421024323,29.577865944189185
1-7425,1,1,1-7425,352,9,10,40,10041.948842048645,28.528263755820014
1-3257,9,7,1-3257,37,2,1,8,1008.589768409729,27.259182929992676
1-8864,22,19,1-8864,39,3,1,5,1007.1186052560806,25.823553980925144
1-7579,19,23,1-7579,40,12,1,4,1015.2948842048645,25.38237210512161
1-8990,22,19,1-8990,40,3,1,10,1011.2372105121613,25.28093026280403
1-8368,1,1,1-8368,80,5,2,7,2010.7660473585129,25.13457559198141
1-2006,20,21,1-2006,40,0,1,4,1003.2948842048645,25.082372105121614
1-1633,1,1,1-1633,399,20,9,85,9090.01628935337,22.78199571266509
MLG24,6,11,MLG24,49,10,1,9,1017.4134894609451,20.76354060124378
MLG37,20,21,MLG37,50,5,1,7,1010.7660473585129,20.21532094717026
1-0984,23,17,1-0984,50,3,1,3,1005.4711631536484,20.10942326307297
1-8808,22,19,1-8808,52,8,1,8,1014.589768409729,19.511341700187096
MLG53,23,17,MLG53,216,33,4,34,4061.0065157413483,18.800956091395133
1-10808,1,1,1-10808,54,0,1,0,1000.0,18.51851851851852
1-8121,1,1,1-8121,110,3,2,12,2012.8846526145935,18.298951387405396
1-7462,18,8,1-7462,336,43,6,52,6085.8334946632385,18.112599686497735
1-8087,16,5,1-8087,58,11,1,10,1019.2372105121613,17.573055353657953
1-3174,1,17,1-3174,117,31,2,13,2041.7083736658096,17.450498920220596
1-3246,19,23,1-3246,116,15,2,10,2023.2372105121613,17.44170009062208
1-8371,13,15,1-8371,255,13,4,4,4016.2948842048645,15.750176016489664
MLG27,6,11,MLG27,67,19,1,7,1024.7660473585129,15.29501563221661
1-4654,1,1,1-4654,138,4,2,9,2011.4134894609451,14.575460068557573
1-1070,13,15,1-1070,280,21,4,32,4047.359073638916,14.4548538344247
MLG42,20,21,MLG42,72,7,1,6,1011.9423263072968,14.054754532045788
1-9294,22,19,1-9294,74,13,1,15,1025.3558157682419,13.856159672543809
1-7306,19,23,1-7306,159,48,2,8,2054.589768409729,12.921948228992006
1-7302,23,17,1-7302,240,20,3,22,3038.1218631267548,12.658841096361478
1-8681,8,9,1-8681,260,54,3,65,3107.541868329048,11.952084108957877
1-0918,1,23,1-0918,179,63,2,2,2064.6474421024323,11.534343251968895
MLG29,20,21,MLG29,93,7,1,8,1013.589768409729,10.898814714083107
1-0677,20,21,1-0677,187,16,2,17,2030.0032578706741,10.855632395030343
1-3186,1,1,1-3186,796,59,8,84,8128.1925683021545,10.21129719635949
1-6678,4,3,1-6678,213,16,2,22,2034.1218631267548,9.549867902003543
MLG66,13,15,MLG66,229,34,2,112,2126.256757736206,9.284964007581685
MLG52,22,19,MLG52,112,3,1,6,1007.9423263072968,8.99948505631515
1-1887,5,20,1-1887,119,11,1,26,1032.4167473316193,8.675770985979995
1-1035,8,9,1-1035,249,21,2,57,2067.952099919319,8.305028513732205
1-0917,11,6,1-0917,134,23,1,26,1044.4167473316193,7.79415483083298
MLG36,22,19,MLG36,136,27,1,9,1034.4134894609451,7.6059815401540085
1-3693,19,23,1-3693,143,32,1,15,1044.3558157682419,7.303187522854838
1-1099,1,1,1-1099,149,0,1,1,1000.8237210512161,6.7169377251759474
MLG68,19,23,MLG68,152,17,1,0,1017.0,6.690789473684211
MLG26,20,21,MLG26,155,17,1,16,1030.179536819458,6.6463195923836
MLG33,20,21,MLG33,161,20,1,9,1027.4134894609451,6.381450245099038
MLG09,17,12,MLG09,174,23,1,31,1048.5353525877,6.026065244756896
1-5531,21,9,1-5531,199,62,1,51,1104.0097736120224,5.54778780709559
MLG61,19,23,MLG61,218,22,1,38,1053.3013999462128,4.831657797918407
1-0691,17,12,1-0691,450,78,2,113,2171.080478787422,4.824623286194272
MLG13,7,10,MLG13,225,26,1,29,1049.8879104852676,4.666168491045634
1-9365,14,14,1-9365,243,16,1,58,1063.7758209705353,4.37767827559891
1-19755,9,7,1-19755,517,111,2,105,2197.490710377693,4.250465590672521
1-7172,11,6,1-7172,284,54,1,76,1116.6027998924255,3.9316999996212165
MLG70,5,20,MLG70,269,9,1,46,1046.8911683559418,3.8917887299477387
MLG15,7,10,MLG15,559,63,2,103,2147.843268275261,3.8422956498662986
1-7946,16,5,1-7946,289,49,1,62,1100.0707051753998,3.8064730282885804
1-0708,4,3,1-0708,408,27,1,165,1162.9139734506607,2.850279346692796
MLG14,17,12,MLG14,462,49,1,40,1081.948842048645,2.341880610494903
MLG08,7,10,MLG08,532,47,1,123,1148.3176892995834,2.158491897179668
1-7326,7,10,1-7326,42,0,0,100,82.37210512161255,1.961240598133632
MLG12,9,7,MLG12,569,45,1,54,1089.4809367656708,1.914729238603991
