Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
1-8135,14,19,1-8135,56,5,12,7,12008.41716849804,214.43602086603642
1-4874,15,14,1-4874,224,16,16,18,16024.787004709244,71.53922769959483
1-5221,10,10,1-5221,21,3,1,3,1004.464500784874,47.831642894517806
1-10981,18,20,1-10981,34,7,1,4,1008.9526677131653,29.67507846215192
1-3216,18,10,1-3216,38,5,1,6,1007.9290015697479,26.524447409730207
MLG24,20,20,MLG24,49,3,1,4,1004.9526677131653,20.50923811659521
1-4874,12,19,1-4874,224,12,4,20,4021.7633385658264,17.95430061859744
1-3246,12,19,1-3246,116,6,2,34,2022.597675561905,17.436186858292285
MLG27,20,20,MLG27,67,9,1,5,1011.4408346414566,15.096131860320249
1-1887,18,2,1-1887,119,47,1,24,1058.7160062789917,8.896773162008333
1-2275,4,9,1-2275,130,23,1,16,1030.8106708526611,7.929312852712778
1-6511,18,2,1-6511,144,48,1,41,1068.0148440599442,7.416769750416279
1-7946,12,19,1-7946,289,22,2,79,2060.5651873350143,7.12998334717998
MLG26,22,21,MLG26,155,11,1,34,1027.597675561905,6.629662422980032
1-5642,20,20,1-5642,166,18,1,10,1022.8816692829132,6.161937766764537
1-4394,4,9,1-4394,190,69,1,63,1099.7545164823532,5.788181665696595
MLG13,1,11,MLG13,225,27,1,26,1039.6923401355743,4.620854845046997
1-8371,22,21,1-8371,255,47,1,15,1054.3225039243698,4.134598054605372
MLG15,1,11,MLG15,559,55,2,250,2177.04173207283,3.8945290376973705
MLG11,18,2,MLG11,493,13,1,235,1127.7192281484604,2.287462937420812
MLG08,1,11,MLG08,532,87,1,64,1118.2426834106445,2.101959931223016
MLG12,18,2,MLG12,569,34,1,159,1111.61854159832,1.9536353982395782
1-7301,20,20,1-7301,26,31,0,7,34.417168498039246,1.3237372499245863
1-0455,8,13,1-0455,60,73,0,12,78.85800313949585,1.3143000523249309
1-7456,22,21,1-7456,32,32,0,6,34.929001569747925,1.0915312990546227
1-6764,12,2,1-6764,38,38,0,1,38.48816692829132,1.0128464981129295
MLG56,11,23,MLG56,109,109,0,2,109.97633385658264,1.0089571913447948
1-20124,18,2,1-20124,3,3,0,0,3.0,1.0
1-7834,18,2,1-7834,4,3,0,1,3.488166928291321,0.8720417320728302
1-8899,2,6,1-8899,3,2,0,1,2.488166928291321,0.8293889760971069
1-10882,19,5,1-10882,14,11,0,1,11.48816692829132,0.8205833520208087
7W2-12806,22,21,7W2-12806,23,8,0,21,18.251505494117737,0.7935437171355538
1-3142,8,13,1-3142,4,3,0,0,3.0,0.75
1-20077,11,23,1-20077,28,21,0,0,21.0,0.75
1-6506,9,3,1-6506,70,40,0,14,46.83433699607849,0.6690619570868356
1-5873,19,5,1-5873,3,2,0,0,2.0,0.6666666666666666
1-6591,19,5,1-6591,79,13,0,80,52.053354263305664,0.6589032185228565
1-8808,18,2,1-8808,52,28,0,10,32.88166928291321,0.6323397939021771
1-3734,8,13,1-3734,4,2,0,1,2.488166928291321,0.6220417320728302
1-9245,8,13,1-9245,23,6,0,17,14.298837780952454,0.6216885991718458
1-0295,16,10,1-0295,24,9,0,12,14.85800313949585,0.6190834641456604
1-20081,1,11,1-20081,20,10,0,4,11.952667713165283,0.5976333856582642
1-11533,13,12,1-11533,20,6,0,12,11.85800313949585,0.5929001569747925
MLG50,21,24,MLG50,168,86,0,26,98.69234013557434,0.5874544055688948
1-20100,1,11,1-20100,31,12,0,12,17.85800313949585,0.5760646174030919
1-5109,19,5,1-5109,37,14,0,14,20.83433699607849,0.5630901890832025
1-9225,1,11,1-9225,18,8,0,4,9.952667713165283,0.5529259840647379
1-7488,9,3,1-7488,65,21,0,29,35.1568409204483,0.5408744756992047
1-2318,3,15,1-2318,13,5,0,4,6.952667713165283,0.5348205933204064
1-7725,9,3,1-7725,90,10,0,78,48.07702040672302,0.5341891156302558
MLG43,2,6,MLG43,39,13,0,15,20.322503924369812,0.5210898442146106
1-7464,14,4,1-7464,48,24,0,1,24.48816692829132,0.5101701443394026
1-1964,6,14,1-1964,48,23,0,3,24.464500784873962,0.5096770996848742
1-3739,16,10,1-3739,2,1,0,0,1.0,0.5
1-10622,18,2,1-10622,4,2,0,0,2.0,0.5
1-8057,17,7,1-8057,50,23,0,4,24.952667713165283,0.49905335426330566
1-7656,13,12,1-7656,48,22,0,4,23.952667713165283,0.4990139106909434
1-7444,19,5,1-7444,14,6,0,2,6.976333856582642,0.4983095611844744
1-8940,14,4,1-8940,3,1,0,1,1.4881669282913208,0.4960556427637736
1-5199,17,7,1-5199,3,1,0,1,1.4881669282913208,0.4960556427637736
1-4618,12,19,1-4618,1,0,0,1,0.4881669282913208,0.4881669282913208
1-3079,9,3,1-3079,34,0,0,34,16.597675561904907,0.4881669282913208
MLG55,2,6,MLG55,110,47,0,12,52.85800313949585,0.4805273012681441
1-11132,20,20,1-11132,34,14,0,4,15.952667713165283,0.4691961092107436
MLG52,19,5,MLG52,112,47,0,9,51.39350235462189,0.45887055673769545
1-3472,19,5,1-3472,28,6,0,14,12.834336996078491,0.4583691784313747
MLG74,19,5,MLG74,177,22,0,121,81.06819832324982,0.4580124199053662
1-2292,6,14,1-2292,252,39,0,150,112.22503924369812,0.4453374573162624
MLG83,18,2,MLG83,88,36,0,6,38.929001569747925,0.4423750178380446
1-6678,14,4,1-6678,213,13,0,165,93.54754316806793,0.439190343512056
1-0582,17,7,1-0582,70,16,0,30,30.645007848739624,0.43778582641056607
1-7403,4,9,1-7403,58,20,0,11,25.36983621120453,0.43741096915869876
1-1152,17,7,1-1152,112,43,0,11,48.36983621120453,0.43187353760004044
P1-6891,11,23,P1-6891,7,3,0,0,3.0,0.42857142857142855
1-18369,4,9,1-18369,7,3,0,0,3.0,0.42857142857142855
1-10043,16,10,1-10043,61,7,0,39,26.03851020336151,0.4268608230059264
1-3117,9,3,1-3117,7,2,0,2,2.9763338565826416,0.4251905509403774
