Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
256,256,256,256,1-3037,18,13,1-3037,467,69,3,72,3087.7919232845306,6.611974139795569
364,364,364,364,MLG02,18,13,MLG02,755,74,3,110,3102.7098827958107,4.109549513636836
353,353,353,353,1-8681,11,8,1-8681,260,38,1,110,1066.7098827958107,4.102730318445426
158,158,158,158,MLG12,11,8,MLG12,569,11,1,118,1041.7978742718697,1.830927722797662
524,524,524,524,1-3734,10,20,1-3734,4,4,0,0,4.0,1.0
354,354,354,354,1-11438,6,10,1-11438,53,39,0,5,40.30499467253685,0.7604715975950349
307,307,307,307,1-5199,11,8,1-5199,3,2,0,1,2.26099893450737,0.7536663115024567
488,488,488,488,1-18369,3,15,1-18369,7,4,0,4,5.04399573802948,0.7205708197184971
439,439,439,439,1-8062,12,2,1-8062,17,11,0,3,11.78299680352211,0.6931174590307123
434,434,434,434,1-6835,13,6,1-6835,36,24,0,1,24.26099893450737,0.6739166370696492
559,559,559,559,1-9466,20,4,1-9466,8,4,0,5,5.30499467253685,0.6631243340671062
432,432,432,432,1-1067,17,16,1-1067,17,11,0,1,11.26099893450737,0.6624117020298453
162,162,162,162,1-8242,19,18,1-8242,11,7,0,1,7.26099893450737,0.6600908122279427
507,507,507,507,1-19067,10,20,1-19067,8,5,0,0,5.0,0.625
414,414,414,414,1-5140,3,15,1-5140,10,5,0,4,6.04399573802948,0.604399573802948
492,492,492,492,1-3257,19,18,1-3257,37,19,0,9,21.34899041056633,0.576999740826117
440,440,440,440,1-9197,20,4,1-9197,16,7,0,5,8.30499467253685,0.5190621670335531
533,533,533,533,1-3371,2,9,1-3371,16,8,0,1,8.26099893450737,0.5163124334067106
108,108,108,108,1-0917,3,15,1-0917,134,56,0,45,67.74495205283165,0.5055593436778482
481,481,481,481,1-19851,18,13,1-19851,25,11,0,6,12.56599360704422,0.5026397442817688
477,477,477,477,1-20081,12,2,1-20081,20,10,0,0,10.0,0.5
549,549,549,549,1-10622,18,13,1-10622,4,2,0,0,2.0,0.5
494,494,494,494,MLG37,1,11,MLG37,50,23,0,7,24.82699254155159,0.4965398508310318
376,376,376,376,1-18412,19,18,1-18412,56,26,0,5,27.30499467253685,0.4875891905810152
458,458,458,458,1-9063,8,7,1-9063,35,13,0,15,16.91498401761055,0.4832852576460157
319,319,319,319,1-20040,18,13,1-20040,22,9,0,6,10.56599360704422,0.4802724366838282
236,236,236,236,1-9245,1,11,1-9245,23,10,0,4,11.04399573802948,0.48017372774041217
37,37,37,37,1-8039,14,5,1-8039,12,0,0,22,5.74197655916214,0.478498046596845
291,291,291,291,1-17979,7,3,1-17979,17,7,0,4,8.04399573802948,0.47317621988408703
423,423,423,423,1-5696,8,7,1-5696,80,34,0,9,36.34899041056633,0.45436238013207914
499,499,499,499,1-3135,13,6,1-3135,101,36,0,35,45.13496270775795,0.4468808188886926
564,564,564,564,1-5303,11,8,1-5303,4,1,0,3,1.78299680352211,0.4457492008805275
351,351,351,351,1-9399,12,2,1-9399,38,15,0,7,16.82699254155159,0.44281559319872604
215,215,215,215,1-7430,8,7,1-7430,17,7,0,2,7.52199786901474,0.44247046288322
324,324,324,324,1-3369,19,18,1-3369,8,3,0,2,3.52199786901474,0.4402497336268425
514,514,514,514,1-6764,3,15,1-6764,38,8,0,33,16.61296483874321,0.4371832852300845
191,191,191,191,1-9285,5,12,1-9285,30,11,0,8,13.08799147605896,0.43626638253529865
496,496,496,496,1-18973,1,11,1-18973,39,16,0,3,16.78299680352211,0.4303332513723618
471,471,471,471,1-8618,3,15,1-8618,53,20,0,10,22.6099893450737,0.42660357254856035
358,358,358,358,MLG18,20,4,MLG18,72,28,0,10,30.6099893450737,0.4251387409038014
501,501,501,501,MLG56,17,16,MLG56,109,29,0,66,46.22592967748642,0.424091097958591
544,544,544,544,1-20124,15,14,1-20124,3,1,0,1,1.26099893450737,0.42033297816912335
530,530,530,530,1-7721,2,9,1-7721,12,5,0,0,5.0,0.4166666666666667
467,467,467,467,MLG82,19,18,MLG82,71,28,0,6,29.56599360704422,0.4164224451696369
484,484,484,484,MLG35,3,15,MLG35,44,12,0,24,18.26397442817688,0.4150903279131109
359,359,359,359,1-6166,4,1,1-6166,117,43,0,18,47.69798082113266,0.4076750497532706
553,553,553,553,1-17965,18,13,1-17965,10,3,0,4,4.04399573802948,0.404399573802948
254,254,254,254,1-9230,12,2,1-9230,5,2,0,0,2.0,0.4
342,342,342,342,MLG53,1,11,MLG53,216,79,0,27,86.04697123169899,0.398365607554162
541,541,541,541,1-7301,11,8,1-7301,26,8,0,9,10.34899041056633,0.39803809271408963
470,470,470,470,1-10043,7,3,1-10043,61,19,0,20,24.2199786901474,0.39704883098602295
542,542,542,542,1-5287,5,12,1-5287,18,5,0,8,7.08799147605896,0.3937773042254978
167,167,167,167,1-9287,20,4,1-9287,21,8,0,1,8.26099893450737,0.3933809016432081
70,70,70,70,1-9644,1,11,1-9644,63,24,0,3,24.78299680352211,0.3933809016432081
316,316,316,316,1-4776,5,12,1-4776,33,8,0,19,12.95897975564003,0.39269635623151605
431,431,431,431,1-9115,5,12,1-9115,22,7,0,6,8.56599360704422,0.38936334577473725
153,153,153,153,MLG43,1,11,MLG43,39,14,0,4,15.04399573802948,0.38574348046229434
186,186,186,186,1-8162,20,4,1-8162,22,4,0,17,8.43698188662529,0.3834991766647859
90,90,90,90,MLG83,17,16,MLG83,88,30,0,14,33.65398508310318,0.38243164867162704
557,557,557,557,P1-17272,1,11,P1-17272,6,2,0,1,2.26099893450737,0.37683315575122833
413,413,413,413,1-1763,10,20,1-1763,35,13,0,0,13.0,0.37142857142857144
304,304,304,304,1-10294,17,16,1-10294,30,10,0,4,11.04399573802948,0.3681331912676493
183,183,183,183,1-18927,17,16,1-18927,30,10,0,4,11.04399573802948,0.3681331912676493
565,565,565,565,1-19069,10,20,1-19069,11,4,0,0,4.0,0.36363636363636365
388,388,388,388,1-8019,21,19,1-8019,320,70,0,176,115.93581247329712,0.3622994139790535
290,290,290,290,1-0447,4,1,1-0447,65,23,0,2,23.52199786901474,0.36187689029253445
200,200,200,200,7W2-12806,1,11,7W2-12806,23,7,0,5,8.30499467253685,0.3610867248929065
442,442,442,442,1-7770,9,17,1-7770,23,3,0,20,8.2199786901474,0.35739037783249566
28,28,28,28,1-7081,20,4,1-7081,99,30,0,20,35.2199786901474,0.3557573605065394
512,512,512,512,1-9121,18,13,1-9121,22,7,0,3,7.78299680352211,0.3537725819782777
389,389,389,389,1-0598,17,16,1-0598,122,39,0,15,42.91498401761055,0.351762164078775
375,375,375,375,1-8990,6,10,1-8990,40,13,0,4,14.04399573802948,0.351099893450737
508,508,508,508,1-8057,19,18,1-8057,50,5,0,48,17.52794885635376,0.3505589771270752
204,204,204,204,1-3509,14,5,1-3509,150,45,0,28,52.30797016620636,0.3487198011080424
