Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
224,224,224,224,224,1-8087,16,6,1-8087,58,23,0,13,33.60092610120773,0.5793263120897885
155,155,155,155,155,1-2364,19,3,1-2364,88,9,0,49,48.95733684301376,0.5563333732160655
162,162,162,162,162,1-10960,12,10,1-10960,82,18,0,33,44.91004317998886,0.5476834534144983
391,391,391,391,391,1-7301,19,3,1-7301,26,3,0,13,13.600926101207733,0.5231125423541436
187,187,187,187,187,MLG82,16,6,MLG82,71,18,0,23,36.7554846405983,0.5176828822619478
70,70,70,70,70,1-5228,12,10,1-5228,180,39,0,65,92.00463050603867,0.5111368361446592
92,92,92,92,92,1-6511,23,23,1-6511,144,9,0,79,73.42101246118546,0.5098681420915656
83,83,83,83,83,1-7306,13,9,1-7306,159,56,0,30,80.46367561817169,0.506060852944476
205,205,205,205,205,1-0447,11,11,1-0447,65,1,0,38,31.987322449684143,0.49211265307206375
219,219,219,219,219,1-8702,4,16,1-8702,59,6,0,28,28.83276391029358,0.4886909137337895
114,114,114,114,114,1-6166,12,2,1-6166,117,46,0,11,54.97001439332962,0.4698291828489711
189,189,189,189,189,1-0582,11,11,1-0582,70,4,0,35,32.540954887866974,0.46487078411238536
119,119,119,119,119,1-1136,12,10,1-1136,113,13,0,48,52.14188098907471,0.46143257512455493
24,24,24,24,24,MLG62,8,19,MLG62,370,42,0,157,170.02656906843185,0.4595312677525185
42,42,42,42,42,1-8681,19,3,1-8681,260,26,0,114,118.96196734905243,0.45754602826558627
445,445,445,445,445,1-2028,15,7,1-2028,20,4,0,6,8.892735123634338,0.44463675618171694
381,381,381,381,381,1-6554,3,7,1-6554,28,10,0,3,12.44636756181717,0.44451312720775604
212,212,212,212,212,1-8916,7,18,1-8916,61,19,0,9,26.339102685451508,0.43178856861395915
30,30,30,30,30,1-8718,4,16,1-8718,333,54,0,109,142.88468807935715,0.4290831473854569
184,184,184,184,184,MLG18,3,15,MLG18,72,20,0,13,30.600926101207733,0.42501286251677406
353,353,353,353,353,1-7456,10,12,1-7456,32,5,0,10,13.154558539390564,0.4110799543559551
72,72,72,72,72,1-0918,5,21,1-0918,179,1,0,88,72.76011514663696,0.40648109020467577
16,16,16,16,16,1-0691,10,12,1-0691,450,14,0,206,181.98390591144562,0.4044086798032125
52,52,52,52,52,1-7302,1,14,1-7302,240,18,0,95,95.46830612421036,0.39778460885087646
235,235,235,235,235,1-9040,19,3,1-9040,55,7,0,18,21.678205370903015,0.394149188561873
340,340,340,340,340,1-10981,15,7,1-10981,34,6,0,9,13.339102685451508,0.39232654957210317
130,130,130,130,130,1-8754,12,10,1-8754,108,11,0,37,41.17186659574509,0.3812209869976397
180,180,180,180,180,1-9294,15,7,1-9294,74,14,0,17,27.86274951696396,0.3765236421211346
166,166,166,166,166,1-5696,10,11,1-5696,80,29,0,1,29.815455853939056,0.3726931981742382
509,509,509,509,509,1-0337,4,24,1-0337,11,4,0,0,4.0,0.36363636363636365
516,516,516,516,516,1-17965,1,15,1-17965,10,2,0,2,3.630911707878113,0.3630911707878113
76,76,76,76,76,1-7518,12,10,1-7518,169,32,0,36,61.35641074180603,0.3630556848627576
58,58,58,58,58,MLG53,16,6,MLG53,216,38,0,48,77.1418809890747,0.3571383379123829
111,111,111,111,111,1-1887,19,3,1-1887,119,11,0,38,41.98732244968414,0.35283464243432056
240,240,240,240,240,1-10808,2,6,1-10808,54,10,0,11,18.97001439332962,0.3512965628394374
153,153,153,153,153,1-8666,14,8,1-8666,89,5,0,32,31.094587326049805,0.34937738568595283
106,106,106,106,106,1-7872,7,18,1-7872,124,30,0,16,43.0472936630249,0.3471555940566524
117,117,117,117,117,1-3246,2,13,1-3246,116,19,0,25,39.38639634847641,0.33953789955583114
254,254,254,254,254,1-8808,23,23,1-8808,52,2,0,19,17.49366122484207,0.3364165620161937
236,236,236,236,236,1-8053,2,13,1-8053,55,3,0,19,18.49366122484207,0.33624838590621947
342,342,342,342,342,1-18987,19,3,1-18987,34,4,0,9,11.339102685451508,0.33350302016033845
324,324,324,324,324,1-19093,17,5,1-19093,36,3,0,11,11.97001439332962,0.3325003998147117
27,27,27,27,27,1-7425,5,21,1-7425,352,7,0,133,115.4556285738945,0.32799894481220027
413,413,413,413,413,1-5819,19,3,1-5819,23,1,0,8,7.523646831512451,0.32711507963097614
208,208,208,208,208,1-6214,10,12,1-6214,65,0,0,26,21.201852202415466,0.32618234157562254
95,95,95,95,95,1-9100,10,12,1-9100,142,14,0,39,45.8027783036232,0.32255477678607886
314,314,314,314,314,1-18973,10,17,1-18973,39,10,0,3,12.44636756181717,0.31913762979018384
36,36,36,36,36,MLG67,19,3,MLG67,293,32,0,74,92.34373319149017,0.315166324885632
364,364,364,364,364,1-5515,17,5,1-5515,30,7,0,3,9.44636756181717,0.314878918727239
492,492,492,492,492,1-7297,8,19,1-7297,13,0,0,5,4.077279269695282,0.3136368668996371
120,120,120,120,120,1-1152,4,16,1-1152,112,18,0,21,35.124572932720184,0.3136122583278588
222,222,222,222,222,1-5159,4,16,1-5159,59,3,0,19,18.49366122484207,0.31345188516681477
115,115,115,115,115,1-3174,5,21,1-3174,117,13,0,29,36.648219764232635,0.3132326475575439
207,207,207,207,207,1-7488,5,21,1-7488,65,4,0,20,20.309117078781128,0.3124479550581712
255,255,255,255,255,1-3302,2,13,1-3302,52,8,0,10,16.154558539390564,0.3106645872959724
86,86,86,86,86,MLG65,3,15,MLG65,155,22,0,32,48.094587326049805,0.31028766016806325
94,94,94,94,94,1-3693,11,11,1-3693,143,23,0,26,44.201852202415466,0.3091038615553529
59,59,59,59,59,1-0916,19,3,1-0916,215,3,0,77,65.79010075330734,0.30600046862003416
46,46,46,46,46,1-3056,4,16,1-3056,250,15,0,75,76.15918904542923,0.30463675618171693
489,489,489,489,489,MLG05,1,14,MLG05,14,1,0,4,4.261823415756226,0.3044159582683018
437,437,437,437,437,1-11533,8,19,1-11533,20,2,0,5,6.077279269695282,0.3038639634847641
9,9,9,9,9,MLG63,2,13,MLG63,543,29,0,166,164.36567175388336,0.30269921133311856
539,539,539,539,539,P1-17272,15,7,P1-17272,6,1,0,1,1.8154558539390564,0.3025759756565094
503,503,503,503,503,1-11534,3,15,1-11534,12,2,0,2,3.630911707878113,0.3025759756565094
174,174,174,174,174,MLG17,8,19,MLG17,76,5,0,22,22.94002878665924,0.30184248403499003
172,172,172,172,172,1-19068,13,9,1-19068,77,15,0,10,23.154558539390564,0.3007085524596177
459,459,459,459,459,1-17979,23,23,1-17979,17,1,0,5,5.077279269695282,0.29866348645266366
398,398,398,398,398,1-8914,7,18,1-8914,25,5,0,3,7.446367561817169,0.29785470247268675
185,185,185,185,185,MLG42,16,6,MLG42,72,10,0,14,21.41638195514679,0.2974497493770387
164,164,164,164,164,1-9454,13,9,1-9454,80,14,0,12,23.785470247268677,0.2973183780908585
507,507,507,507,507,1-6608,13,9,1-6608,11,0,0,4,3.2618234157562256,0.29652940143238415
51,51,51,51,51,1-9365,19,3,1-9365,243,11,0,74,71.34373319149017,0.29359560984152333
341,341,341,341,341,1-0363,1,14,1-0363,34,1,0,11,9.97001439332962,0.2932357174508712
238,238,238,238,238,MLG20,7,18,MLG20,55,12,0,5,16.077279269695282,0.2923141685399142
112,112,112,112,112,1-1166,1,14,1-1166,118,18,0,20,34.30911707878113,0.290755229481196
17,17,17,17,17,1-8165,9,17,1-8165,420,62,0,73,121.52827733755112,0.2893530412798836
104,104,104,104,104,MLG64,2,13,MLG64,129,16,0,26,37.201852202415466,0.28838645118151524
138,138,138,138,138,1-7993,17,5,1-7993,100,18,0,13,28.600926101207733,0.28600926101207735
