Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
83,83,83,83,83,83,83,1-7306,13,18,1-7306,159,57,0,11,61.51679611206055,0.3868980887550978
129,129,129,129,129,129,129,MLG56,2,5,MLG56,109,4,0,86,39.313133239746094,0.3606709471536339
86,86,86,86,86,86,86,MLG65,3,11,MLG65,155,33,0,38,48.603477478027344,0.31357082243888607
243,243,243,243,243,243,243,1-9542,9,6,1-9542,54,12,0,10,16.106178283691406,0.29826256080910013
162,162,162,162,162,162,162,1-10960,12,19,1-10960,82,6,0,41,22.835330963134766,0.2784796458918874
224,224,224,224,224,224,224,1-8087,16,15,1-8087,58,9,0,13,14.338031768798828,0.24720744428963498
260,260,260,260,260,260,260,MLG24,16,15,MLG24,49,10,0,5,12.053089141845703,0.24598141105807558
14,14,14,14,14,14,14,1-3037,3,11,1-3037,467,56,0,143,114.71834945678711,0.24564957057127862
104,104,104,104,104,104,104,MLG64,2,5,MLG64,129,14,0,42,31.245948791503906,0.24221665729847988
180,180,180,180,180,180,180,1-9294,15,16,1-9294,74,14,0,9,17.695560455322266,0.2391291953421928
8,8,8,8,8,8,8,MLG15,7,7,MLG15,559,27,0,259,133.35001754760742,0.23855101529088985
340,340,340,340,340,340,340,1-10981,15,16,1-10981,34,6,0,5,8.053089141845703,0.23685556299546184
187,187,187,187,187,187,187,MLG82,16,15,MLG82,71,9,0,19,16.801738739013672,0.23664420759174185
185,185,185,185,185,185,185,MLG42,16,15,MLG42,72,12,0,12,16.927413940429688,0.23510297139485678
77,77,77,77,77,77,77,MLG50,7,7,MLG50,168,3,0,87,38.723751068115234,0.23049851826259068
97,97,97,97,97,97,97,1-4654,5,21,1-4654,138,0,0,75,30.796337127685547,0.22316186324409817
120,120,120,120,120,120,120,1-1152,4,10,1-1152,112,19,0,14,24.74864959716797,0.22097008568899973
212,212,212,212,212,212,212,1-8916,7,7,1-8916,61,11,0,6,13.463706970214844,0.22071650770844006
325,325,325,325,325,325,325,1-6543,22,19,1-6543,36,4,0,9,7.695560455322266,0.21376556820339626
99,99,99,99,99,99,99,1-0917,9,6,1-0917,134,13,0,37,28.192859649658203,0.2103944749974493
210,210,210,210,210,210,210,1-1514,1,4,1-1514,64,4,0,23,13.444210052490234,0.2100657820701599
76,76,76,76,76,76,76,1-7518,12,19,1-7518,169,1,0,84,35.49189758300781,0.21001122830182137
3,3,3,3,3,3,3,MLG06,18,14,MLG06,634,57,0,182,131.7324447631836,0.20777988132994257
306,306,306,306,306,306,306,1-8990,16,15,1-8990,40,5,0,8,8.284942626953125,0.20712356567382811
550,550,550,550,550,550,550,1-3142,17,23,1-3142,4,0,0,2,0.8212356567382812,0.2053089141845703
459,459,459,459,459,459,459,1-17979,23,25,1-17979,17,1,0,6,3.4637069702148438,0.2037474688361673
35,35,35,35,35,35,35,1-7901,9,6,1-7901,298,40,0,50,60.53089141845703,0.20312379670623165
445,445,445,445,445,445,445,1-2028,15,15,1-2028,20,2,0,5,4.053089141845703,0.20265445709228516
471,471,471,471,471,471,471,1-9396,1,4,1-9396,16,2,0,3,3.231853485107422,0.20199084281921387
428,428,428,428,428,428,428,1-5221,9,6,1-5221,21,3,0,3,4.231853485107422,0.20151683262416295
382,382,382,382,382,382,382,1-3472,22,26,1-3472,28,4,0,4,5.6424713134765625,0.20151683262416295
164,164,164,164,164,164,164,1-9454,13,18,1-9454,80,14,0,5,16.053089141845703,0.20066361427307128
516,516,516,516,516,516,516,1-17965,1,4,1-17965,10,2,0,0,2.0,0.2
511,511,511,511,511,511,511,1-7707,8,9,1-7707,10,2,0,0,2.0,0.2
184,184,184,184,184,184,184,MLG18,3,11,MLG18,72,4,0,25,14.265445709228516,0.19813119040595162
126,126,126,126,126,126,126,1-8121,5,21,1-8121,110,0,0,53,21.762744903564453,0.19784313548694957
414,414,414,414,414,414,414,1-18370,12,19,1-18370,23,0,0,11,4.516796112060547,0.1963824396548064
283,283,283,283,283,283,283,1-8973,17,23,1-8973,44,0,0,21,8.622974395751953,0.1959766908125444
58,58,58,58,58,58,58,MLG53,16,15,MLG53,216,16,0,64,42.279541015625,0.1957386158130787
339,339,339,339,339,339,339,1-8126,4,10,1-8126,34,5,0,4,6.6424713134765625,0.19536680333754597
247,247,247,247,247,247,247,1-8177,16,15,1-8177,53,7,0,8,10.284942626953125,0.1940555212632665
10,10,10,10,10,10,10,MLG08,8,9,MLG08,532,34,0,168,102.98379516601562,0.19357856234213464
202,202,202,202,202,202,202,1-1367,14,17,1-1367,66,7,0,14,12.748649597167969,0.19316135753284802
70,70,70,70,70,70,70,1-5228,12,19,1-5228,180,1,0,81,34.26004409790039,0.19033357832166883
251,251,251,251,251,251,251,1-8287,20,12,1-8287,53,10,0,0,10.0,0.18867924528301888
238,238,238,238,238,238,238,MLG20,7,7,MLG20,55,7,0,8,10.284942626953125,0.1869989568536932
240,240,240,240,240,240,240,1-10808,2,15,1-10808,54,8,0,5,10.053089141845703,0.1861683174415871
9,9,9,9,9,9,9,MLG63,2,5,MLG63,543,30,0,173,101.03688430786133,0.18607161014339102
320,320,320,320,320,320,320,1-5109,15,16,1-5109,37,4,0,7,6.874324798583984,0.18579256212389147
254,254,254,254,254,254,254,1-8808,23,25,1-8808,52,1,0,21,9.622974395751953,0.1850571999183068
119,119,119,119,119,119,119,1-1136,12,19,1-1136,113,2,0,46,20.88842010498047,0.1848532752653139
233,233,233,233,233,233,233,1-8135,9,6,1-8135,56,0,0,25,10.265445709228516,0.18331153052193777
130,130,130,130,130,130,130,1-8754,12,19,1-8754,108,4,0,38,19.603477478027344,0.18151368035210502
322,322,322,322,322,322,322,1-18435,4,11,1-18435,37,3,0,9,6.695560455322266,0.18096109338708827
323,323,323,323,323,323,323,1-8613,16,15,1-8613,37,3,0,9,6.695560455322266,0.18096109338708827
372,372,372,372,372,372,372,1-3300,23,25,1-3300,29,4,0,3,5.231853485107422,0.18040874086577316
342,342,342,342,342,342,342,1-18987,19,13,1-18987,34,4,0,5,6.053089141845703,0.17803203358369715
118,118,118,118,118,118,118,1-3051,12,19,1-3051,116,0,0,50,20.53089141845703,0.1769904432625606
398,398,398,398,398,398,398,1-8914,7,7,1-8914,25,4,0,1,4.410617828369141,0.17642471313476563
472,472,472,472,472,472,472,1-3733,15,16,1-3733,16,2,0,2,2.8212356567382812,0.17632722854614258
475,475,475,475,475,475,475,1-9548,8,9,1-9548,16,2,0,2,2.8212356567382812,0.17632722854614258
358,358,358,358,358,358,358,1-5655,15,16,1-5655,31,3,0,6,5.463706970214844,0.1762486119424143
330,330,330,330,330,330,330,1-9499,23,25,1-9499,36,1,0,13,6.338031768798828,0.17605643802218968
115,115,115,115,115,115,115,1-3174,5,21,1-3174,117,0,0,50,20.53089141845703,0.17547770443125668
30,30,30,30,30,30,30,1-8718,4,10,1-8718,333,38,0,49,58.12027359008789,0.17453535612639007
380,380,380,380,380,380,380,1-20077,9,6,1-20077,28,2,0,7,4.874324798583984,0.17408302852085658
29,29,29,29,29,29,29,1-7462,9,6,1-7462,336,23,0,86,58.313133239746094,0.1735509917849586
301,301,301,301,301,301,301,1-3469,3,11,1-3469,40,2,0,12,6.9274139404296875,0.1731853485107422
448,448,448,448,448,448,448,1-1959,5,21,1-1959,19,0,0,8,3.284942626953125,0.1728917172080592
131,131,131,131,131,131,131,1-6501,18,14,1-6501,107,9,0,23,18.444210052490234,0.1723757948830863
106,106,106,106,106,106,106,1-7872,7,7,1-7872,124,7,0,35,21.371623992919922,0.1723518063945155
310,310,310,310,310,310,310,MLG43,23,25,MLG43,39,3,0,9,6.695560455322266,0.17168103731595552
324,324,324,324,324,324,324,1-19093,17,23,1-19093,36,0,0,15,6.159267425537109,0.17109076182047525
348,348,348,348,348,348,348,1-0997,7,9,1-0997,33,4,0,4,5.6424713134765625,0.17098397919625946
172,172,172,172,172,172,172,1-19068,13,19,1-19068,77,0,0,32,13.1397705078125,0.17064637023133117
207,207,207,207,207,207,207,1-7488,5,21,1-7488,65,0,0,27,11.086681365966797,0.1705643287071815
153,153,153,153,153,153,153,1-8666,14,17,1-8666,89,1,0,34,14.961006164550781,0.16810119286012115
231,231,231,231,231,231,231,1-8044,14,16,1-8044,56,9,0,1,9.41061782836914,0.16804674693516322
409,409,409,409,409,409,409,1-9245,9,26,1-9245,23,3,0,2,3.8212356567382812,0.16614068072775137
463,463,463,463,463,463,463,1-9522,20,12,1-9522,17,2,0,2,2.8212356567382812,0.1659550386316636
235,235,235,235,235,235,235,1-9040,19,13,1-9040,55,7,0,5,9.053089141845703,0.16460162076083096
542,542,542,542,542,542,542,1-9230,1,4,1-9230,5,0,0,2,0.8212356567382812,0.16424713134765626
206,206,206,206,206,206,206,1-8629,18,14,1-8629,65,0,0,26,10.676063537597656,0.16424713134765626
397,397,397,397,397,397,397,1-19851,5,21,1-19851,25,0,0,10,4.106178283691406,0.16424713134765626
543,543,543,543,543,543,543,1-18953,6,8,1-18953,5,0,0,2,0.8212356567382812,0.16424713134765626
541,541,541,541,541,541,541,1-19192,18,14,1-19192,5,0,0,2,0.8212356567382812,0.16424713134765626
192,192,192,192,192,192,192,1-3254,6,8,1-3254,68,5,0,15,11.15926742553711,0.16410687390495748
114,114,114,114,114,114,114,1-6166,12,12,1-6166,117,13,0,15,19.15926742553711,0.1637544224404881
331,331,331,331,331,331,331,1-17970,23,25,1-17970,36,3,0,7,5.874324798583984,0.16317568884955513
183,183,183,183,183,183,183,1-1466,17,23,1-1466,73,0,0,29,11.907917022705078,0.16312215099595997
122,122,122,122,122,122,122,1-8949,23,25,1-8949,112,8,0,25,18.265445709228516,0.1630843366895403
155,155,155,155,155,155,155,1-2364,19,13,1-2364,88,9,0,13,14.338031768798828,0.16293217919089578
32,32,32,32,32,32,32,1-3152,17,23,1-3152,323,0,0,128,52.55908203125,0.16272161619582043
44,44,44,44,44,44,44,1-8371,2,5,1-8371,255,39,0,6,41.463706970214844,0.16260277243221508
434,434,434,434,434,434,434,1-11026,20,12,1-11026,21,3,0,1,3.4106178283691406,0.1624103727794829
42,42,42,42,42,42,42,1-8681,19,13,1-8681,260,26,0,39,42.014095306396484,0.1615926742553711
302,302,302,302,302,302,302,1-7809,13,18,1-7809,40,6,0,1,6.410617828369141,0.16026544570922852
451,451,451,451,451,451,451,1-7146,9,6,1-7146,18,0,0,7,2.8743247985839844,0.15968471103244358
357,357,357,357,357,357,357,1-9601,23,25,1-9601,31,0,0,12,4.9274139404296875,0.15894883678805444
27,27,27,27,27,27,27,1-7425,5,21,1-7425,352,0,0,136,55.844024658203125,0.1586477973244407
351,351,351,351,351,351,351,1-4776,20,12,1-4776,33,4,0,3,5.231853485107422,0.1585410147002249
421,421,421,421,421,421,421,1-8162,1,4,1-8162,22,1,0,6,3.4637069702148438,0.15744122591885654
148,148,148,148,148,148,148,1-6677,5,21,1-6677,94,0,0,36,14.782241821289062,0.1572578917158411
117,117,117,117,117,117,117,1-3246,2,5,1-3246,116,17,0,3,18.231853485107422,0.15717115073368468
154,154,154,154,154,154,154,1-9157,17,23,1-9157,89,0,0,34,13.961006164550781,0.15686523780394135
54,54,54,54,54,54,54,MLG66,1,4,MLG66,229,8,0,68,35.92201232910156,0.15686468265983214
