Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
256,256,256,256,1-3037,18,12,1-3037,467,69,3,72,3087.7224283218384,6.611825328312288
364,364,364,364,MLG02,18,12,MLG02,755,74,3,110,3102.603709936142,4.109408887332639
353,353,353,353,1-8681,11,5,1-8681,260,42,1,47,1054.2215851545334,4.054698404440513
158,158,158,158,MLG12,11,5,MLG12,569,18,1,177,1064.0259696245193,1.8699929167390499
296,296,296,296,1-21180,12,2,1-21180,1,1,0,0,1.0,1.0
507,507,507,507,1-19067,10,20,1-19067,8,7,0,0,7.0,0.875
458,458,458,458,1-9063,8,6,1-9063,35,22,0,8,24.080269813537598,0.6880077089582171
162,162,162,162,1-8242,19,18,1-8242,11,7,0,0,7.0,0.6363636363636364
210,210,210,210,1-3182,14,3,1-3182,20,12,0,2,12.5200674533844,0.62600337266922
488,488,488,488,1-18369,3,10,1-18369,7,4,0,1,4.2600337266922,0.6085762466703143
439,439,439,439,1-8062,12,2,1-8062,17,9,0,3,9.7801011800766,0.5753000694162705
492,492,492,492,1-3257,19,18,1-3257,37,19,0,6,20.5602023601532,0.5556811448690053
414,414,414,414,1-5140,3,10,1-5140,10,5,0,2,5.520067453384399,0.55200674533844
108,108,108,108,1-0917,3,10,1-0917,134,56,0,51,69.26172006130219,0.5168785079201655
525,525,525,525,1-3117,2,7,1-3117,7,3,0,2,3.5200674533843994,0.5028667790549142
481,481,481,481,1-19851,18,12,1-19851,25,11,0,6,12.560202360153198,0.5024080944061279
524,524,524,524,1-3734,10,20,1-3734,4,2,0,0,2.0,0.5
549,549,549,549,1-10622,18,12,1-10622,4,2,0,0,2.0,0.5
494,494,494,494,MLG37,1,14,MLG37,50,23,0,7,24.820236086845398,0.496404721736908
501,501,501,501,MLG56,17,9,MLG56,109,22,0,120,53.204047203063965,0.48811052479875194
319,319,319,319,1-20040,18,12,1-20040,22,9,0,6,10.560202360153198,0.48000919818878174
186,186,186,186,1-8162,20,4,1-8162,22,8,0,9,10.340303540229797,0.4700137972831726
376,376,376,376,1-18412,19,18,1-18412,56,26,0,1,26.2600337266922,0.4689291736909321
15,15,15,15,1-5537,2,7,1-5537,32,14,0,3,14.7801011800766,0.4618781618773937
22,22,22,22,1-20100,12,2,1-20100,31,14,0,0,14.0,0.45161290322580644
236,236,236,236,1-9245,1,14,1-9245,23,10,0,1,10.2600337266922,0.44608842289966083
223,223,223,223,1-5109,7,8,1-5109,37,14,0,9,16.340303540229797,0.44162982541161616
529,529,529,529,1-11533,2,7,1-11533,20,8,0,3,8.7801011800766,0.43900505900382997
191,191,191,191,1-9285,5,13,1-9285,30,11,0,8,13.080269813537598,0.4360089937845866
496,496,496,496,1-18973,1,14,1-18973,39,16,0,2,16.5200674533844,0.42359147316370255
245,245,245,245,1-10305,2,7,1-10305,28,11,0,3,11.7801011800766,0.42071789928845
307,307,307,307,1-5199,11,5,1-5199,3,1,0,1,1.2600337266921997,0.4200112422307332
110,110,110,110,1-9225,2,7,1-9225,18,6,0,6,7.560202360153198,0.4200112422307332
544,544,544,544,1-20124,15,11,1-20124,3,1,0,1,1.2600337266921997,0.4200112422307332
467,467,467,467,MLG82,19,18,MLG82,71,28,0,5,29.300168633461,0.4126784314571972
354,354,354,354,1-11438,6,15,1-11438,53,21,0,3,21.7801011800766,0.41094530528446416
384,384,384,384,1-0584,8,6,1-0584,41,10,0,26,16.760876893997192,0.4088018754633462
559,559,559,559,1-9466,20,4,1-9466,8,3,0,1,3.2600337266921997,0.40750421583652496
533,533,533,533,1-3371,2,7,1-3371,16,6,0,2,6.520067453384399,0.40750421583652496
324,324,324,324,1-3369,19,18,1-3369,8,3,0,1,3.2600337266921997,0.40750421583652496
553,553,553,553,1-17965,18,12,1-17965,10,3,0,4,4.040134906768799,0.40401349067687986
566,566,566,566,1-19192,2,7,1-19192,5,2,0,0,2.0,0.4
471,471,471,471,1-8618,3,10,1-8618,53,20,0,4,21.0401349067688,0.3969836774862038
484,484,484,484,MLG35,3,10,MLG35,44,12,0,21,17.460708260536194,0.39683427864854987
542,542,542,542,1-5287,5,13,1-5287,18,5,0,8,7.080269813537598,0.393348322974311
70,70,70,70,1-9644,1,14,1-9644,63,24,0,3,24.7801011800766,0.3933349393662952
316,316,316,316,1-4776,5,13,1-4776,33,8,0,19,12.940640807151794,0.39214063051975134
261,261,261,261,1-8747,2,7,1-8747,18,6,0,4,7.040134906768799,0.3911186059315999
342,342,342,342,MLG53,1,14,MLG53,216,79,0,21,84.4607082605362,0.3910217975024824
431,431,431,431,1-9115,5,13,1-9115,22,7,0,6,8.560202360153198,0.38910010727969085
330,330,330,330,MLG28,2,7,MLG28,22,8,0,2,8.5200674533844,0.38727579333565454
423,423,423,423,1-5696,8,6,1-5696,80,22,0,34,30.84114670753479,0.3855143338441849
67,67,67,67,1-19989,3,10,1-19989,4,1,0,2,1.5200674533843994,0.38001686334609985
96,96,96,96,1-10725,10,20,1-10725,27,10,0,1,10.2600337266922,0.38000124913674815
359,359,359,359,1-6166,4,1,1-6166,117,43,0,5,44.300168633461,0.3786339199441111
90,90,90,90,MLG83,17,9,MLG83,88,29,0,16,33.160539627075195,0.3768243139440363
153,153,153,153,MLG43,1,14,MLG43,39,14,0,2,14.5200674533844,0.3723094218816513
435,435,435,435,1-10882,3,10,1-10882,14,4,0,4,5.040134906768799,0.3600096361977713
290,290,290,290,1-0447,4,1,1-0447,65,23,0,1,23.2600337266922,0.35784667271834153
512,512,512,512,1-9121,18,12,1-9121,22,7,0,3,7.780101180076599,0.3536409627307545
506,506,506,506,1-3302,12,2,1-3302,52,17,0,4,18.0401349067688,0.34692567128401536
281,281,281,281,1-8126,18,12,1-8126,34,11,0,3,11.7801011800766,0.3464735641199
167,167,167,167,1-9287,20,4,1-9287,21,7,0,1,7.2600337266922,0.3457158917472476
482,482,482,482,1-11534,8,6,1-11534,12,3,0,4,4.040134906768799,0.3366779088973999
142,142,142,142,MLG17,14,3,MLG17,76,18,0,29,25.54097807407379,0.33606550097465515
213,213,213,213,1-8859,17,9,1-8859,36,10,0,8,12.080269813537598,0.3355630503760444
557,557,557,557,P1-17272,1,14,P1-17272,6,2,0,0,2.0,0.3333333333333333
570,570,570,570,1-5965,1,14,1-5965,6,2,0,0,2.0,0.3333333333333333
468,468,468,468,1-11523,14,3,1-11523,24,4,0,15,7.900505900382996,0.3291877458492915
6,6,6,6,MLG58,3,10,MLG58,66,18,0,14,21.640472173690796,0.3278859420256181
349,349,349,349,MLG57,1,14,MLG57,165,52,0,8,54.0802698135376,0.327759210991137
200,200,200,200,7W2-12806,1,14,7W2-12806,23,7,0,2,7.520067453384399,0.3269594544949739
115,115,115,115,1-3254,2,7,1-3254,68,20,0,8,22.080269813537598,0.32470985019908233
277,277,277,277,P1-6891,2,7,P1-6891,7,2,0,1,2.2600337266921997,0.32286196095602854
293,293,293,293,MLG20,19,18,MLG20,55,16,0,6,17.5602023601532,0.31927640654823997
367,367,367,367,1-5154,1,14,1-5154,19,6,0,0,6.0,0.3157894736842105
562,562,562,562,1-3142,8,6,1-3142,4,1,0,1,1.2600337266921997,0.3150084316730499
573,573,573,573,1-3100,3,10,1-3100,4,1,0,1,1.2600337266921997,0.3150084316730499
513,513,513,513,1-7453,12,2,1-7453,24,7,0,2,7.520067453384399,0.31333614389101666
388,388,388,388,1-8019,21,19,1-8019,320,70,0,114,99.64384484291077,0.31138701513409617
292,292,292,292,1-11045,2,7,1-11045,43,10,0,13,13.380438446998596,0.31117298713950226
336,336,336,336,1-8678,17,9,1-8678,74,16,0,27,23.020910620689392,0.31109338676607284
351,351,351,351,1-9399,12,2,1-9399,38,10,0,7,11.820236086845398,0.3110588443906684
563,563,563,563,1-11121,2,7,1-11121,18,5,0,2,5.520067453384399,0.3066704140769111
430,430,430,430,1-8718,5,13,1-8718,333,61,0,157,101.82529509067535,0.305781666938965
453,453,453,453,MLG45,7,8,MLG45,179,35,0,75,54.50252950191498,0.30448340503863114
399,399,399,399,1-8087,3,10,1-8087,58,14,0,14,17.640472173690796,0.3041460719601861
554,554,554,554,1-18770,5,13,1-18770,10,2,0,4,3.040134906768799,0.3040134906768799
150,150,150,150,P1-0004,3,10,P1-0004,60,14,0,16,18.160539627075195,0.30267566045125327
487,487,487,487,1-7467,8,6,1-7467,20,5,0,4,6.040134906768799,0.30200674533843996
486,486,486,486,1-6506,9,17,1-6506,70,7,0,54,21.041821241378784,0.3005974463054112
305,305,305,305,1-7472,5,13,1-7472,12,1,0,10,3.600337266921997,0.30002810557683307
358,358,358,358,MLG18,20,4,MLG18,72,20,0,6,21.5602023601532,0.29944725500212777
237,237,237,237,1-7484,1,14,1-7484,24,6,0,4,7.040134906768799,0.29333895444869995
541,541,541,541,1-7301,11,5,1-7301,26,7,0,2,7.520067453384399,0.28923336359170765
413,413,413,413,1-1763,10,20,1-1763,35,10,0,0,10.0,0.2857142857142857
270,270,270,270,1-5655,15,11,1-5655,31,7,0,7,8.820236086845398,0.2845237447369483
345,345,345,345,1-2364,15,11,1-2364,88,20,0,19,24.940640807151794,0.2834163728085431
416,416,416,416,1-3246,10,20,1-3246,116,31,0,7,32.8202360868454,0.28293306971418447
52,52,52,52,1-6015,1,14,1-6015,8,2,0,1,2.2600337266921997,0.28250421583652496
38,38,38,38,1-10018,8,6,1-10018,40,11,0,1,11.2600337266922,0.281500843167305
8,8,8,8,MLG59,5,13,MLG59,112,30,0,5,31.300168633461,0.2794657913701875
332,332,332,332,1-6501,6,15,1-6501,107,13,0,65,29.90219223499298,0.2794597405139531
485,485,485,485,MLG25,14,3,MLG25,12,2,0,5,3.3001686334609985,0.27501405278841656
551,551,551,551,1-18869,18,12,1-18869,22,5,0,4,6.040134906768799,0.274551586671309
132,132,132,132,1-0454,12,2,1-0454,43,11,0,3,11.7801011800766,0.2739558413971302
360,360,360,360,MLG67,17,9,MLG67,293,70,0,39,80.14131534099579,0.2735198475801904
445,445,445,445,MLG61,17,9,MLG61,218,53,0,22,58.720741987228394,0.26936120177627704
444,444,444,444,1-2083,15,11,1-2083,48,11,0,7,12.820236086845398,0.26708825180927914
128,128,128,128,MLG33,19,18,MLG33,161,39,0,14,42.640472173690796,0.26484765325273785
344,344,344,344,1-9294,14,3,1-9294,74,15,0,17,19.420573353767395,0.2624401804563162
518,518,518,518,1-3356,17,9,1-3356,28,5,0,9,7.340303540229797,0.2621536978653499
378,378,378,378,1-5819,10,20,1-5819,23,6,0,0,6.0,0.2608695652173913
455,455,455,455,1-10981,5,13,1-10981,34,6,0,11,8.860370993614197,0.26059914687100577
574,574,574,574,1-4618,3,10,1-4618,1,0,0,1,0.2600337266921997,0.2600337266921997
422,422,422,422,1-3405,9,17,1-3405,72,15,0,14,18.640472173690796,0.2588954468568166
121,121,121,121,1-8853,11,5,1-8853,33,8,0,2,8.5200674533844,0.25818386222376966
394,394,394,394,1-8808,11,5,1-8808,52,11,0,9,13.340303540229797,0.256544298850573
375,375,375,375,1-8990,6,15,1-8990,40,6,0,16,10.160539627075195,0.2540134906768799
326,326,326,326,1-9095,11,5,1-9095,16,3,0,4,4.040134906768799,0.2525084316730499
440,440,440,440,1-9197,20,4,1-9197,16,3,0,4,4.040134906768799,0.2525084316730499
331,331,331,331,1-9412,11,5,1-9412,15,3,0,3,3.780101180076599,0.2520067453384399
171,171,171,171,1-3300,8,6,1-3300,29,6,0,5,7.3001686334609985,0.25172995287796546
71,71,71,71,MLG26,1,14,MLG26,155,34,0,19,38.940640807151794,0.2512299406913019
166,166,166,166,1-9454,18,12,1-9454,80,18,0,8,20.080269813537598,0.25100337266921996
119,119,119,119,1-7476,18,12,1-7476,22,5,0,2,5.520067453384399,0.25091215697201813
11,11,11,11,1-8750,11,5,1-8750,45,11,0,1,11.2600337266922,0.2502229717042711
477,477,477,477,1-20081,12,2,1-20081,20,5,0,0,5.0,0.25
406,406,406,406,1-6558,14,3,1-6558,24,2,0,15,5.900505900382996,0.24585441251595816
