Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
256,256,1-3037,18,14,1-3037,467,69,3,74,3094.105382025242,6.625493323394522
364,364,MLG02,18,14,MLG02,755,74,3,55,3092.6594055593014,4.096237623257353
353,353,1-8681,11,6,1-8681,260,42,1,47,1057.9453102052212,4.0690204238662355
158,158,MLG12,11,6,MLG12,569,18,1,177,1078.0493597090244,1.894638593513224
507,507,1-19067,10,18,1-19067,8,7,0,0,7.0,0.875
205,205,1-7776,14,8,1-7776,26,19,0,4,20.3570476770401,0.78296337219385
162,162,1-8242,19,16,1-8242,11,8,0,1,8.339261919260025,0.7581147199327295
354,354,1-11438,6,11,1-11438,53,37,0,3,38.017785757780075,0.7173167124109449
458,458,1-9063,8,5,1-9063,35,22,0,8,24.7140953540802,0.7061170101165771
195,195,1-3079,3,9,1-3079,34,0,0,68,23.0698105096817,0.67852383852005
439,439,1-8062,12,2,1-8062,17,11,0,1,11.339261919260025,0.6670154070152956
253,253,1-7781,3,9,1-7781,33,19,0,4,20.3570476770401,0.6168802326375787
301,301,1-6684,17,10,1-6684,145,30,0,143,78.51445445418358,0.5414789962357488
494,494,MLG37,1,12,MLG37,50,23,0,11,26.731881111860275,0.5346376222372055
15,15,1-5537,2,4,1-5537,32,14,0,8,16.7140953540802,0.5223154798150063
477,477,1-20081,12,2,1-20081,20,10,0,1,10.339261919260025,0.5169630959630013
481,481,1-19851,18,14,1-19851,25,11,0,5,12.696309596300125,0.507852383852005
324,324,1-3369,19,16,1-3369,8,3,0,3,4.017785757780075,0.5022232197225094
524,524,1-3734,10,18,1-3734,4,2,0,0,2.0,0.5
549,549,1-10622,18,14,1-10622,4,2,0,0,2.0,0.5
319,319,1-20040,18,14,1-20040,22,9,0,5,10.696309596300125,0.4861958907409148
496,496,1-18973,1,12,1-18973,39,16,0,8,18.7140953540802,0.47984859882256925
525,525,1-3117,2,4,1-3117,7,3,0,1,3.339261919260025,0.4770374170371464
566,566,1-19192,2,4,1-19192,5,2,0,1,2.339261919260025,0.467852383852005
384,384,1-0584,8,5,1-0584,41,10,0,26,18.82080990076065,0.45904414392099147
351,351,1-9399,12,2,1-9399,38,15,0,7,17.374833434820175,0.45723245881105723
191,191,1-9285,5,13,1-9285,30,11,0,8,13.7140953540802,0.45713651180267334
529,529,1-11533,2,4,1-11533,20,8,0,3,9.017785757780075,0.45088928788900373
236,236,1-9245,1,12,1-9245,23,10,0,1,10.339261919260025,0.44953312692434894
307,307,1-5199,11,6,1-5199,3,1,0,1,1.339261919260025,0.4464206397533417
544,544,1-20124,15,15,1-20124,3,1,0,1,1.339261919260025,0.4464206397533417
342,342,MLG53,1,12,MLG53,216,79,0,46,94.60604828596115,0.4379909642868572
316,316,1-4776,5,13,1-4776,33,8,0,19,14.445976465940475,0.43775686260425684
408,408,1-8023,19,16,1-8023,20,8,0,2,8.67852383852005,0.4339261919260025
459,459,1-8284,3,9,1-8284,48,20,0,2,20.67852383852005,0.4308025799691677
542,542,1-5287,5,13,1-5287,18,5,0,8,7.7140953540802,0.42856085300445557
261,261,1-8747,2,4,1-8747,18,6,0,5,7.696309596300125,0.42757275535000694
514,514,1-6764,3,9,1-6764,38,3,0,39,16.231214851140976,0.4271372329247625
359,359,1-6166,4,1,1-6166,117,43,0,18,49.10671454668045,0.41971550894598675
423,423,1-5696,8,5,1-5696,80,22,0,34,33.53490525484085,0.4191863156855106
559,559,1-9466,20,7,1-9466,8,3,0,1,3.339261919260025,0.41740773990750313
533,533,1-3371,2,4,1-3371,16,6,0,2,6.67852383852005,0.41740773990750313
431,431,1-9115,5,13,1-9115,22,7,0,6,9.03557151556015,0.410707796161825
244,244,1-3099,3,9,1-3099,9,3,0,2,3.67852383852005,0.4087248709466722
340,340,1-0487,19,16,1-0487,18,7,0,1,7.339261919260025,0.40773677329222363
245,245,1-10305,2,4,1-10305,28,11,0,1,11.339261919260025,0.40497363997357233
153,153,MLG43,1,12,MLG43,39,14,0,5,15.696309596300125,0.40246947682820833
254,254,1-9230,12,2,1-9230,5,2,0,0,2.0,0.4
70,70,1-9644,1,12,1-9644,63,24,0,3,25.017785757780075,0.39710771044095355
293,293,MLG20,19,16,MLG20,55,18,0,11,21.731881111860275,0.39512511112473225
330,330,MLG28,2,4,MLG28,22,8,0,2,8.67852383852005,0.3944783562963659
186,186,1-8162,20,7,1-8162,22,8,0,2,8.67852383852005,0.3944783562963659
110,110,1-9225,2,4,1-9225,18,6,0,3,7.017785757780075,0.3898769865433375
336,336,1-8678,17,10,1-8678,74,24,0,14,28.74966686964035,0.3885090117518966
376,376,1-18412,19,16,1-18412,56,21,0,2,21.67852383852005,0.3871164971164295
467,467,MLG82,19,16,MLG82,71,24,0,10,27.39261919260025,0.3858115379239472
501,501,MLG56,17,10,MLG56,109,35,0,20,41.7852383852005,0.38335081087339906
96,96,1-10725,10,18,1-10725,27,10,0,1,10.339261919260025,0.3829356266392602
183,183,1-18927,17,10,1-18927,30,9,0,7,11.374833434820175,0.37916111449400586
281,281,1-8126,18,14,1-8126,34,11,0,5,12.696309596300125,0.37342087047941547
456,456,1-2006,16,21,1-2006,40,0,0,44,14.927524447441101,0.3731881111860275
471,471,1-8618,3,9,1-8618,53,19,0,2,19.67852383852005,0.37129290261358583
414,414,1-5140,3,9,1-5140,10,3,0,2,3.67852383852005,0.367852383852005
132,132,1-0454,12,2,1-0454,43,9,0,20,15.7852383852005,0.36709856709768607
332,332,1-6501,6,11,1-6501,107,25,0,42,39.24900060892105,0.3668130898030005
305,305,1-7472,5,13,1-7472,12,1,0,10,4.39261919260025,0.3660515993833542
349,349,MLG57,1,12,MLG57,165,52,0,24,60.1422860622406,0.3644987034075188
512,512,1-9121,18,14,1-9121,22,7,0,3,8.017785757780075,0.3644448071718216
290,290,1-0447,4,1,1-0447,65,23,0,2,23.67852383852005,0.3642849821310777
482,482,1-11534,8,5,1-11534,12,3,0,4,4.3570476770401,0.36308730642000836
115,115,1-3254,2,4,1-3254,68,20,0,13,24.410404950380325,0.35897654338794593
470,470,1-10043,7,3,1-10043,61,18,0,11,21.731881111860275,0.3562603460960701
233,233,1-8864,3,9,1-8864,39,12,0,5,13.696309596300125,0.35118742554615706
167,167,1-9287,20,7,1-9287,21,7,0,1,7.339261919260025,0.34948866282190594
237,237,1-7484,1,12,1-7484,24,6,0,7,8.374833434820175,0.3489513931175073
500,500,MLG50,12,2,MLG50,168,33,0,73,57.76612010598183,0.3438459530117966
430,430,1-8718,5,13,1-8718,333,61,0,157,114.26412132382393,0.34313549947094274
345,345,1-2364,15,15,1-2364,88,12,0,52,29.6416198015213,0.3368365886536511
17,17,1-9217,19,16,1-9217,30,5,0,15,10.088928788900375,0.3362976262966792
554,554,1-18770,5,13,1-18770,10,2,0,4,3.3570476770401,0.33570476770401003
562,562,1-3142,8,5,1-3142,4,1,0,1,1.339261919260025,0.33481547981500626
563,563,1-11121,2,4,1-11121,18,5,0,3,6.017785757780075,0.33432143098778194
277,277,P1-6891,2,4,P1-6891,7,2,0,1,2.339261919260025,0.33418027418000357
291,291,1-17979,7,3,1-17979,17,5,0,2,5.67852383852005,0.3340308140305912
553,553,1-17965,18,14,1-17965,10,3,0,1,3.339261919260025,0.3339261919260025
200,200,7W2-12806,1,12,7W2-12806,23,7,0,2,7.67852383852005,0.33384886254435
570,570,1-5965,1,12,1-5965,6,2,0,0,2.0,0.3333333333333333
557,557,P1-17272,1,12,P1-17272,6,2,0,0,2.0,0.3333333333333333
358,358,MLG18,20,7,MLG18,72,20,0,11,23.731881111860275,0.3296094598869483
400,400,MLG71,14,8,MLG71,144,3,0,131,47.44331142306328,0.3294674404379394
519,519,1-10800,6,11,1-10800,55,17,0,3,18.017785757780075,0.32759610468691047
292,292,1-11045,2,4,1-11045,43,10,0,12,14.0711430311203,0.3272358844446581
506,506,1-3302,12,2,1-3302,52,14,0,8,16.7140953540802,0.3214249106553885
513,513,1-7453,12,2,1-7453,24,6,0,5,7.696309596300125,0.32067956651250523
539,539,1-6559,19,16,1-6559,24,7,0,2,7.67852383852005,0.31993849327166873
551,551,1-18869,18,14,1-18869,22,5,0,6,7.03557151556015,0.3197987052527341
122,122,1-20046,17,10,1-20046,18,1,0,14,5.74966686964035,0.31942593720224166
74,74,1-6953,19,16,1-6953,66,19,0,6,21.03557151556015,0.31872078053879016
487,487,1-7467,8,5,1-7467,20,5,0,4,6.3570476770401,0.317852383852005
223,223,1-5109,7,3,1-5109,37,10,0,5,11.696309596300125,0.31611647557567907
367,367,1-5154,1,12,1-5154,19,6,0,0,6.0,0.3157894736842105
50,50,MLG14,20,7,MLG14,462,44,0,295,144.08226618170738,0.3118663770166826
388,388,1-8019,21,17,1-8019,320,70,0,81,97.48021546006203,0.30462567331269386
119,119,1-7476,18,14,1-7476,22,5,0,5,6.696309596300125,0.30437770892273297
112,112,1-7564,15,15,1-7564,22,6,0,2,6.67852383852005,0.303569265387275
270,270,1-5655,15,15,1-5655,31,5,0,13,9.410404950380325,0.3035614500122686
433,433,MLG55,2,4,MLG55,110,8,0,74,33.10538202524185,0.30095801841128955
147,147,1-7172,7,3,1-7172,284,41,0,130,85.10404950380325,0.2996621461401523
389,389,1-0598,17,10,1-0598,122,32,0,13,36.410404950380325,0.29844594221623216
518,518,1-3356,17,10,1-3356,28,8,0,1,8.339261919260025,0.2978307828307152
185,185,1-3301,6,11,1-3301,18,4,0,4,5.3570476770401,0.2976137598355611
19,19,1-9515,18,14,1-9515,66,4,0,46,19.60604828596115,0.29706133766607806
47,47,MLG15,12,2,MLG15,559,140,0,76,165.7839058637619,0.29657228240386746
541,541,1-7301,11,6,1-7301,26,7,0,2,7.67852383852005,0.2953278399430789
52,52,1-6015,1,12,1-6015,8,2,0,1,2.339261919260025,0.29240773990750313
304,304,1-10294,17,10,1-10294,30,8,0,2,8.67852383852005,0.2892841279506683
416,416,1-3246,10,18,1-3246,116,31,0,7,33.374833434820175,0.2877140813346567
455,455,1-10981,5,13,1-10981,34,6,0,11,9.731881111860275,0.28623179740765514
201,201,1-3075,20,7,1-3075,45,1,0,35,12.874167174100876,0.28609260386890834
137,137,1-19257,7,3,1-19257,246,32,0,113,70.33659687638283,0.2859211255137513
413,413,1-1763,10,18,1-1763,35,10,0,0,10.0,0.2857142857142857
166,166,1-9454,18,14,1-9454,80,18,0,14,22.74966686964035,0.2843708358705044
174,174,1-6568,13,19,1-6568,394,9,0,303,111.79636153578758,0.2837471104969228
38,38,1-10018,8,5,1-10018,40,11,0,1,11.339261919260025,0.2834815479815006
8,8,MLG59,5,13,MLG59,112,30,0,5,31.696309596300125,0.2830027642526797
18,18,1-5635,15,15,1-5635,417,35,0,244,117.7799082994461,0.2824458232600626
214,214,1-19859,18,14,1-19859,12,2,0,4,3.3570476770401,0.279753973086675
155,155,1-7462,5,13,1-7462,336,27,0,197,93.83459809422493,0.27926963718519326
451,451,1-7146,14,8,1-7146,18,4,0,3,5.017785757780075,0.2787658754322264
71,71,MLG26,1,12,MLG26,155,34,0,27,43.160071820020676,0.2784520762581979
366,366,MLG63,3,9,MLG63,543,27,0,366,151.16986244916916,0.2783975367388014
320,320,1-0541,6,11,1-0541,132,13,0,70,36.74833434820175,0.27839647233486176
193,193,1-3081,6,11,1-3081,42,0,0,34,11.53490525484085,0.27464060130573453
326,326,1-9095,11,6,1-9095,16,3,0,4,4.3570476770401,0.27231547981500626
480,480,1-1514,7,3,1-1514,64,12,0,16,17.4281907081604,0.27231547981500626
192,192,1-4874,2,4,1-4874,224,44,0,50,60.96309596300125,0.27215667840625557
394,394,1-8808,11,6,1-8808,52,11,0,9,14.053357273340225,0.27025687064115816
83,83,1-1152,3,9,1-1152,112,20,0,30,30.17785757780075,0.26944515694464954
436,436,1-8702,5,13,1-8702,59,7,0,26,15.82080990076065,0.26814932035187544
331,331,1-9412,11,6,1-9412,15,3,0,3,4.017785757780075,0.267852383852005
517,517,1-9436,8,5,1-9436,24,1,0,16,6.4281907081604,0.26784127950668335
312,312,1-3364,6,11,1-3364,121,21,0,33,32.195643335580826,0.2660796969882713
484,484,MLG35,3,9,MLG35,44,10,0,5,11.696309596300125,0.26582521809773013
171,171,1-3300,8,5,1-3300,29,6,0,5,7.696309596300125,0.26538998607931463
43,43,1-7518,21,17,1-7518,169,17,0,82,44.81947737932205,0.26520400816166895
360,360,MLG67,17,10,MLG67,293,61,0,49,77.62383404374123,0.26492776124143763
315,315,MLG31,1,12,MLG31,42,8,0,9,11.053357273340225,0.26317517317476724
121,121,1-8853,11,6,1-8853,33,8,0,2,8.67852383852005,0.26298557086424396
266,266,1-6554,2,4,1-6554,28,6,0,4,7.3570476770401,0.26275170275143217
510,510,1-1119,1,12,1-1119,83,17,0,14,21.74966686964035,0.2620441791522934
378,378,1-5819,10,18,1-5819,23,6,0,0,6.0,0.2608695652173913
211,211,1-7187,7,3,1-7187,96,7,0,53,24.980881720781326,0.26021751792480546
528,528,MLG77,14,8,MLG77,9,2,0,1,2.339261919260025,0.2599179910288917
398,398,MLG65,20,7,MLG65,155,30,0,30,40.17785757780075,0.25921198437290804
329,329,1-19755,7,3,1-19755,517,69,0,191,133.79902657866478,0.25879889086782354
46,46,1-3056,5,13,1-3056,250,34,0,90,64.53357273340225,0.258134290933609
4,4,1-19133,1,12,1-19133,58,2,0,38,14.891952931880951,0.25675780917036123
188,188,1-5221,5,13,1-5221,21,3,0,7,5.374833434820175,0.2559444492771512
142,142,MLG17,14,8,MLG17,76,15,0,13,19.410404950380325,0.25540006513658325
399,399,1-8087,3,9,1-8087,58,7,0,23,14.803024142980576,0.2552245541893203
227,227,1-9542,15,15,1-9542,54,9,0,14,13.74966686964035,0.2546234605488954
90,90,MLG83,17,10,MLG83,88,19,0,10,22.39261919260025,0.2544615817340938
151,151,1-11026,15,15,1-11026,21,5,0,1,5.339261919260025,0.2542505675838107
380,380,MLG64,15,15,MLG64,129,27,0,17,32.767452627420425,0.2540112606776777
427,427,1-8613,7,3,1-8613,37,6,0,10,9.39261919260025,0.25385457277297974
368,368,1-4011,6,11,1-4011,246,41,0,63,62.37350091338158,0.25355081672106333
453,453,MLG45,7,3,MLG45,179,24,0,63,45.37350091338158,0.25348324532615407
11,11,1-8750,11,6,1-8750,45,11,0,1,11.339261919260025,0.2519835982057783
444,444,1-2083,15,15,1-2083,48,10,0,6,12.03557151556015,0.25074107324083644
77,77,1-7567,8,5,1-7567,27,3,0,11,6.731881111860275,0.24932893006889909
285,285,1-6727,6,11,1-6727,235,25,0,99,58.58693000674248,0.24930608513507438
365,365,1-18435,5,13,1-18435,37,5,0,12,9.0711430311203,0.24516602786811623
28,28,1-7081,20,7,1-7081,99,20,0,12,24.0711430311203,0.24314285890020507
335,335,1-9276,21,17,1-9276,77,18,0,2,18.67852383852005,0.24257823166909157
273,273,1-9157,15,15,1-9157,89,9,0,37,21.552691012620926,0.2421650675575385
229,229,1-6569,21,17,1-6569,360,11,0,224,86.9946699142456,0.24165186087290447
435,435,1-10882,3,9,1-10882,14,1,0,7,3.374833434820175,0.24105953105858394
224,224,MLG05,17,10,MLG05,14,2,0,4,3.3570476770401,0.2397891197885786
369,369,1-8564,6,11,1-8564,185,30,0,40,43.570476770401,0.23551609065081622
190,190,1-6199,19,16,1-6199,30,4,0,9,7.053357273340225,0.23511190911134083
251,251,MLG27,1,12,MLG27,67,11,0,14,15.74966686964035,0.2350696547707515
33,33,1-0997,11,6,1-0997,33,4,0,11,7.731881111860275,0.23429942763212955
352,352,1-2275,13,19,1-2275,130,9,0,63,30.373500913381577,0.2336423147183198
537,537,1-9499,4,1,1-9499,36,6,0,7,8.374833434820175,0.2326342620783382
225,225,1-17970,5,13,1-17970,36,6,0,7,8.374833434820175,0.2326342620783382
157,157,1-2318,15,15,1-2318,13,2,0,3,3.017785757780075,0.2321373659830827
128,128,MLG33,19,16,MLG33,161,24,0,39,37.231214851140976,0.23124978168410545
317,317,1-3733,8,5,1-3733,16,2,0,5,3.696309596300125,0.23101934976875782
498,498,MLG38,10,18,MLG38,26,6,0,0,6.0,0.23076923076923078
440,440,1-9197,20,7,1-9197,16,3,0,2,3.67852383852005,0.22990773990750313
257,257,MLG06,10,18,MLG06,634,136,0,27,145.16007182002068,0.2289591038170673
508,508,1-8057,19,16,1-8057,50,7,0,13,11.410404950380325,0.2282080990076065
61,61,1-7306,8,5,1-7306,159,22,0,42,36.24900060892105,0.22798113590516383
363,363,1-7993,6,11,1-7993,100,16,0,20,22.7852383852005,0.227852383852005
268,268,1-7899,13,19,1-7899,40,4,0,15,9.088928788900375,0.2272232197225094
206,206,1-20065,1,12,1-20065,21,0,0,14,4.74966686964035,0.2261746128400167
62,62,1-9114,1,12,1-9114,120,22,0,15,27.088928788900375,0.22574107324083645
54,54,1-6957,21,17,1-6957,338,21,0,162,75.96043092012405,0.22473500272226052
243,243,1-7712,3,9,1-7712,12,1,0,5,2.696309596300125,0.22469246635834375
184,184,1-5314,1,12,1-5314,9,1,0,3,2.017785757780075,0.22419841753111946
530,530,1-7721,2,4,1-7721,12,2,0,2,2.67852383852005,0.22321031987667084
418,418,1-1655,12,2,1-1655,132,28,0,3,29.017785757780075,0.21983171028621268
318,318,1-3496,13,19,1-3496,192,12,0,89,42.19431081414223,0.2197620354903241
476,476,MLG01,21,17,MLG01,43,4,0,16,9.4281907081604,0.21926024902698604
152,152,1-1530,13,19,1-1530,632,43,0,280,137.993337392807,0.21834388827975793
489,489,1-8058,21,17,1-8058,54,6,0,17,11.767452627420425,0.21791578939667455
219,219,1-8371,15,15,1-8371,255,36,0,57,55.337929397821426,0.21701148783459384
