Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
1-1514,23,14,1-1514,64,12,2,7,2013.039703682065,31.453745370032266
1-7488,1,1,1-7488,65,4,2,10,2005.4852909743786,30.853619861144285
MLG22,19,21,MLG22,33,1,1,2,1001.2970581948757,30.342335096814416
1-8126,1,1,1-8126,34,4,1,2,1004.2970581948757,29.53814877043752
1-18987,19,21,1-18987,34,2,1,4,1002.5941163897514,29.488062246757394
1-0363,4,11,1-0363,34,1,1,10,1002.4852909743786,29.484861499246428
1-7425,1,1,1-7425,352,9,10,12,10010.782349169254,28.4397225828672
1-3257,9,17,1-3257,37,2,1,8,1003.1882327795029,27.113195480527104
1-8864,22,23,1-8864,39,4,1,5,1004.7426454871893,25.762631935568955
1-8990,22,23,1-8990,40,8,1,5,1008.7426454871893,25.21856613717973
1-2006,20,22,1-2006,40,4,1,2,1004.2970581948757,25.10742645487189
1-8368,1,1,1-8368,80,5,2,6,2005.8911745846272,25.07363968230784
1-7579,19,21,1-7579,40,1,1,1,1001.1485290974379,25.028713227435947
1-1633,1,1,1-1633,399,20,9,23,9023.41616924107,22.615078118398674
MLG24,6,9,MLG24,49,10,1,10,1011.4852909743786,20.642556958660787
MLG37,20,22,MLG37,50,7,1,8,1008.1882327795029,20.163764655590057
1-0984,23,14,1-0984,50,1,1,8,1002.1882327795029,20.043764655590056
1-8808,22,23,1-8808,52,8,1,3,1008.4455872923136,19.39318437100603
MLG53,23,14,MLG53,216,53,4,49,4060.277925774455,18.79758298969655
1-10808,1,1,1-10808,54,0,1,0,1000.0,18.51851851851852
1-8121,1,1,1-8121,110,3,2,4,2003.5941163897514,18.21449196717956
1-3246,19,21,1-3246,116,17,2,18,2019.6735237538815,17.4109786530507
1-3174,1,14,1-3174,117,26,2,34,2031.0499893128872,17.359401618058865
1-8087,16,15,1-8087,58,5,1,11,1006.6338200718164,17.355755518479594
1-6249,9,17,1-6249,64,12,1,15,1014.2279364615679,15.847311507211998
1-8371,13,5,1-8371,255,15,4,24,4018.5646983385086,15.759077248386308
MLG27,6,9,MLG27,67,14,1,27,1018.0102856308222,15.19418336762421
1-4654,1,1,1-4654,138,4,2,8,2005.1882327795029,14.530349512894949
1-1070,13,5,1-1070,280,20,4,23,4023.4161692410707,14.369343461575253
MLG42,20,22,MLG42,72,6,1,5,1006.7426454871893,13.98253674287763
1-9294,22,23,1-9294,74,16,1,6,1016.8911745846272,13.74177262952199
1-7302,23,14,1-7302,240,68,3,29,3072.307343825698,12.801280599273742
1-7306,19,21,1-7306,159,14,2,28,2018.15881472826,12.69282273414
1-8681,8,19,1-8681,260,107,3,43,3113.386751189828,11.974564427653185
1-0918,1,21,1-0918,179,31,2,163,2055.210242882371,11.481621468616597
MLG29,20,22,MLG29,93,7,1,15,1009.2279364615679,10.851913295285676
1-0677,20,22,1-0677,187,17,2,24,2020.5646983385086,10.80515881464443
1-3186,1,1,1-3186,796,59,8,144,8080.388190031052,10.151241444762627
1-6678,4,11,1-6678,213,6,2,37,2011.4955766052008,9.443641204719253
