Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
256,256,256,256,1-3037,18,11,1-3037,467,65,3,99,3092.2250595986843,6.62146693704215
364,364,364,364,MLG02,18,11,MLG02,755,73,3,195,3126.625117391348,4.141225321048143
353,353,353,353,1-8681,11,14,1-8681,260,28,1,103,1056.325062006712,4.062788700025815
158,158,158,158,MLG12,11,14,MLG12,569,29,1,77,1050.1750463545322,1.8456503450870514
316,316,316,316,1-4776,5,10,1-4776,33,17,0,8,19.200004816055298,0.5818183277592515
28,28,28,28,1-7081,20,4,1-7081,99,49,0,6,50.65000361204147,0.511616198101429
199,199,199,199,1-0529,13,5,1-0529,124,46,0,59,62.22503551840782,0.501814802567805
108,108,108,108,1-0917,3,13,1-0917,134,60,0,23,66.32501384615898,0.49496278989670883
359,359,359,359,1-6166,4,1,1-6166,117,43,0,18,47.95001083612442,0.4098291524455079
204,204,204,204,1-3509,14,6,1-3509,150,57,0,16,61.400009632110596,0.409333397547404
458,458,458,458,1-9063,8,3,1-9063,35,8,0,23,14.325013846158981,0.4092861098902566
183,183,183,183,1-18927,17,3,1-18927,30,7,0,19,12.225011438131332,0.40750038127104443
413,413,413,413,1-1763,10,17,1-1763,35,13,0,3,13.825001806020737,0.3950000516005925
358,358,358,358,MLG18,20,4,MLG18,72,23,0,16,27.400009632110596,0.3805556893348694
484,484,484,484,MLG35,3,13,MLG35,44,11,0,20,16.500012040138245,0.37500027363950555
410,410,410,410,1-8368,9,9,1-8368,80,22,0,29,29.975017458200455,0.3746877182275057
455,455,455,455,1-10981,5,10,1-10981,34,11,0,6,12.650003612041473,0.3720589297659257
388,388,388,388,1-8019,21,16,1-8019,320,75,0,136,112.40008187294006,0.3512502558529377
430,430,430,430,1-8718,5,10,1-8718,333,96,0,76,116.90004575252533,0.351051188446022
257,257,257,257,MLG06,10,17,MLG06,634,154,0,244,221.10014688968658,0.348738402034206
142,142,142,142,MLG17,14,6,MLG17,76,22,0,15,26.125009030103683,0.3437501188171537
58,58,58,58,1-7723,13,5,1-7723,46,12,0,13,15.575007826089859,0.3385871266541274
481,481,481,481,1-19851,18,9,1-19851,25,7,0,5,8.375003010034561,0.33500012040138244
83,83,83,83,1-1152,3,13,1-1152,112,24,0,48,37.20002889633179,0.3321431151458195
317,317,317,317,1-3733,8,6,1-3733,16,5,0,1,5.275000602006912,0.329687537625432
377,377,377,377,1-7901,14,6,1-7901,298,91,0,26,98.15001565217972,0.32936246863147556
155,155,155,155,1-7462,5,10,1-7462,336,78,0,117,110.17507043480873,0.3279019953416927
