Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
1-7488,1,1,1-7488,65,2,2,10,2005.8292625546455,30.858911731609933
MLG22,19,2,MLG22,33,2,1,3,1003.1487787663937,30.39844784140587
1-18987,19,2,1-18987,34,13,1,5,1014.9146312773228,29.850430331685963
1-8126,1,1,1-8126,34,1,1,1,1001.3829262554646,29.452439007513664
1-7425,1,1,1-7425,352,21,10,28,10031.721935153008,28.49921004304832
1-3257,9,17,1-3257,37,3,1,8,1006.0634100437164,27.190902974154497
1-8864,22,22,1-8864,39,5,1,4,1006.5317050218582,25.808505256970722
1-8990,22,22,1-8990,40,8,1,5,1009.9146312773228,25.24786578193307
1-7579,19,2,1-7579,40,8,1,0,1008.0,25.2
1-2006,20,23,1-2006,40,3,1,7,1005.6804837882519,25.142012094706295
1-8368,1,1,1-8368,80,3,2,13,2007.9780413210392,25.09972551651299
1-18635,2,9,1-18635,44,9,1,4,1010.5317050218582,22.966629659587685
1-1633,1,1,1-1633,399,7,9,46,9024.61460775137,22.61808172368764
MLG24,6,13,MLG24,49,11,1,14,1016.3609675765038,20.74206056278579
MLG37,20,23,MLG37,50,6,1,9,1009.446336299181,20.18892672598362
1-10808,1,1,1-10808,54,2,1,2,1002.7658525109291,18.56973800946165
1-8121,1,1,1-8121,110,6,2,13,2010.9780413210392,18.281618557463993
1-7462,18,3,1-7462,336,43,6,73,6070.953616648912,18.06831433526462
1-3246,19,2,1-3246,116,28,2,14,2033.3609675765038,17.528973858418137
1-8087,16,19,1-8087,58,6,1,11,1010.2121888101101,17.417451531208794
1-7302,23,4,1-7302,240,36,4,60,4058.9755753278732,16.912398230532805
1-8371,13,5,1-8371,255,34,4,33,4046.6365664303303,15.869163005609138
1-1514,23,9,1-1514,64,8,1,11,1012.2121888101101,15.81581545015797
MLG27,6,13,MLG27,67,15,1,18,1021.892672598362,15.252129441766597
1-4654,1,1,1-4654,138,6,2,22,2014.4243776202202,14.597278098697247
1-1070,13,5,1-1070,280,25,4,68,4051.0389853715897,14.467996376327106
1-9294,22,22,1-9294,74,18,1,9,1021.446336299181,13.803328868907851
1-7306,19,2,1-7306,159,32,2,10,2035.8292625546455,12.803957626129845
1-8681,8,15,1-8681,260,92,3,62,3115.7414278388023,11.983620876303085
1-0918,1,2,1-0918,179,39,2,18,2045.892672598362,11.429568003342805
MLG29,20,23,MLG29,93,7,1,11,1011.2121888101101,10.873249342044195
1-0677,20,23,1-0677,187,17,2,13,2021.9780413210392,10.81271679850823
1-3186,1,1,1-3186,796,39,8,91,8073.846289247274,10.1430229764413
MLG66,13,5,MLG66,229,34,2,115,2078.0365193784237,9.074395281128488
1-3174,1,20,1-3174,117,26,1,28,1036.7219351530075,8.860871240623997
1-1887,5,12,1-1887,119,18,1,18,1024.892672598362,8.612543467213126
1-3047,12,4,1-3047,360,61,3,48,3079.3804602622986,8.553834611839719
1-1035,8,15,1-1035,249,23,2,57,2044.8267965614796,8.212155809483853
1-0917,11,18,1-0917,134,23,1,21,1031.0414513647556,7.694339189289221
MLG70,5,12,MLG70,269,28,2,95,2064.3779942691326,7.674267636688225
